line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg,first_associated_event_time,first_associated_event_elapsed_minutes,total_associated_events,activated,activation_bin,activation_minutes,activation_hours,peak_count,peak_rate_events_per_hour,peak_bin,peak_bin_start_minutes,max_cumulative_count,first_associated_event_elapsed_hours,activation_delay_from_first_event_minutes,activation_delay_from_first_event_hours,activation_threshold_count_per_bin,activation_threshold_rate_per_hour,ever_associated,segment_dx_km,segment_dy_km,segment_mid_distance_from_origin_km,bend_flag,local_turn_angle_deg,distance_to_mw64_km,distance_to_mw71_km,is_nearest_to_mw71,neighborhood_type
214,0,217,1,0.4247121345080075,0.4195636761550246,-5.991815106882192,3.925714940143103,-5.830750321188771,3.538298093376922,-5.911282714035481,3.7320065167600127,-117.609657617605,35.775583051716495,-117.607873473282,35.7720923574764,-117.60876552593524,35.77383770816368,0.0,0.4247121345080075,0.2123560672540037,292.5746234785064,157.42537652149358,2019-07-05 00:18:01.230000+00:00,404.2031666666666,13,False,,,,2.0,4.0,19.0,570.0,13.0,6.736719444444444,,,5,10.0,True,0.1610647856934211,-0.38741684676618116,6.9907893664731375,False,,12.946521725836455,1.462453173965419,,spatial_within_3km
877,0,917,1,0.0461487651588666,0.0461487651588666,-5.818352007505416,4.631034560566252,-5.802627424744911,4.587647396304269,-5.810489716125163,4.60934097843526,-117.60774429100002,35.78194090400012,-117.607570054,35.78154996300001,-117.60765717228657,35.78174543353485,0.0,0.0461487651588666,0.0230743825794333,289.92177051532747,160.07822948467253,,,0,False,,,,,,,,,,,,5,10.0,False,0.01572458276050437,-0.04338716426198275,7.416725355349138,False,,13.411014628449642,1.4711982440517177,,spatial_within_3km
825,0,864,1,0.3832572993077063,0.3824463261886711,-4.318334905766267,2.6932078304894707,-4.076359687814187,2.397043709920732,-4.197347296790227,2.545125770205101,-117.591142809693,35.7644836262184,-117.588465505479,35.761815422244,-117.58980413523103,35.763149531831296,0.0,0.3832572993077063,0.1916286496538531,309.24988188962,140.75011811038,2019-07-05 01:10:47.260000+00:00,456.9703333333334,9,False,,,,1.0,2.0,15.0,450.0,9.0,7.616172222222223,,,5,10.0,True,0.24197521795208043,-0.29616412056873864,4.9087054827148,False,,10.863174327280522,1.477411363693737,,spatial_within_3km
880,0,920,1,0.0440839614098988,0.0440839614098988,-5.64836156308279,4.9210825575273285,-5.650022966028862,4.8770299140897295,-5.6491922645558255,4.899056235808529,-117.605866145,35.7845559990001,-117.605884211,35.78415895800001,-117.6058751780222,35.78435747850367,0.0,0.0440839614098988,0.0220419807049494,267.8401685764237,2.1598314235762643,2019-07-05 08:28:32.230000+00:00,894.7198333333333,5,False,,,,2.0,4.0,36.0,1080.0,5.0,14.911997222222222,,,5,10.0,True,-0.0016614029460724211,-0.04405264343759896,7.477574823666548,False,,13.477084209683365,1.4825443253604789,,spatial_within_3km
876,0,916,1,0.087788890760667,0.0877654673810431,-5.849481637190723,4.705502749961326,-5.822589579643522,4.621958782462224,-5.836035608417123,4.663730766211775,-117.608089146,35.78261187599999,-117.607791095,35.781859082,-117.6079401197968,35.78223547910432,0.0,0.087788890760667,0.0438944453803335,287.8429037480024,162.1570962519976,,,0,False,,,,,,,,,,,,5,10.0,False,0.02689205754720092,-0.08354396749910187,7.470588750722588,False,,13.465527569080693,1.5175721698911664,,spatial_within_3km
879,0,919,1,0.0859153847142777,0.0857970858443926,-5.651897288830442,5.024077955599815,-5.64358899967664,4.93868409006647,-5.647743144253541,4.981381022833142,-117.60590598,35.7854842410001,-117.60581348,35.784714663,-117.60585972977624,35.78509945202135,0.0,0.0859153847142777,0.0429576923571388,275.5570307035613,174.44296929643872,2019-07-05 06:32:45.270000+00:00,778.9371666666667,5,False,,,,1.0,2.0,25.0,750.0,5.0,12.982286111111112,,,5,10.0,True,0.008308289153801773,-0.08539386553334527,7.530681212088654,False,,13.530466389873547,1.5329374009837002,,spatial_within_3km
683,0,716,1,0.0706213878606298,0.0706213878606298,-5.196640809022219,2.668573436131447,-5.221359453547759,2.602419305223532,-5.20900013128499,2.635496370677489,-117.600855089391,35.76425735769099,-117.601128000357,35.7636610001551,-117.60099154538264,35.76395917900768,0.0,0.0706213878606298,0.0353106939303149,249.511681279611,20.488318720389003,,,0,False,,,,,,,,,,,,5,10.0,False,-0.024718644525539624,-0.06615413090791478,5.837766994971729,False,,11.73767256059633,1.5473698364588993,,spatial_within_3km
302,0,306,1,0.5672809432418363,0.5655077832196284,-5.191720206525746,2.818446107530105,-4.970624426119644,2.2979504699224544,-5.081172316322695,2.55819828872628,-117.600801647178,35.7656081394042,-117.598353475832,35.76091821450402,-117.59957752555646,35.76326318364926,0.0,0.5672809432418363,0.2836404716209181,293.0147813059483,156.9852186940517,,,0,False,,,,,,,,,,,,5,10.0,False,0.22109578040610156,-0.5204956376076506,5.688821546911646,False,,11.588530918251942,1.561703626565427,,spatial_within_3km
878,0,918,1,0.0419274610142355,0.0419274610142355,-5.650501636312982,5.077869526558349,-5.650692640664852,5.035942500615196,-5.6505971384889175,5.056906013586772,-117.605890922,35.7859690540001,-117.605892739,35.78559117900011,-117.60589183050192,35.78578011650308,0.0,0.0419274610142355,0.0209637305071177,269.7389829763184,0.2610170236816316,,,0,False,,,,,,,,,,,,5,10.0,False,-0.00019100435187002773,-0.041927025943152785,7.582977413374591,False,,13.582812824942923,1.5846343164311305,,spatial_within_3km
778,0,815,1,0.3117665849038327,0.3103991597172601,-6.135345393531186,4.209843730740455,-5.992043272601784,3.934503685541221,-6.0636943330664845,4.072173708140838,-117.611247192704,35.77814292605521,-117.60966020675303,35.775662260405106,-117.61045368739816,35.77690259597892,0.0,0.3117665849038327,0.1558832924519163,297.4949514682031,152.5050485317969,2019-07-05 17:45:11.600000+00:00,1451.376,1,False,,,,1.0,2.0,48.0,1440.0,1.0,24.1896,,,5,10.0,True,0.14330212092940275,-0.27534004519923405,7.304176043479244,False,,13.27307204973494,1.592523968540345,,spatial_within_3km
