subset,window_size,step,window_index,start_event_index_subset,end_event_index_subset,start_time,end_time,median_time,median_time_num,phase_mode,m2_related_fraction,mc_maxc,mc_ks,mc_bstab,mc_adopted,mc_method_count,mc_spread,b_value,b_std,n_total,n_above_mc,fit_mag_min,fit_mag_max,fit_mag_span,reliability,reliability_reason
off_axis_20km,500,100,14,1400,1899,2025-11-13 22:04:07.400000+00:00,2025-12-07 19:36:35.600000+00:00,2025-11-20 15:45:22.730000+00:00,20412.656513078702,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.4,1.5,1.5,3,0.40000000000000013,0.9225670541307759,0.05153325012779549,500,342,1.5,4.8,3.3,exploratory,mc_method_disagreement
off_axis_20km,500,100,15,1500,1999,2025-11-15 17:27:58.320000+00:00,2025-12-16 08:40:15.540000+00:00,2025-11-24 20:54:50.540000+00:00,20416.871418287035,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.8423986312925212,0.04263460140563931,500,405,1.4,4.9,3.5000000000000004,exploratory,mc_method_disagreement
off_axis_20km,500,100,16,1600,2099,2025-11-19 03:20:23.430000+00:00,2025-12-30 07:52:29.350000+00:00,2025-12-02 08:01:51.820000+00:00,20424.334627546297,middle_M1plus21d_to_M3minus35d,0.0,1.5999999999999999,1.3,1.4,1.4,3,0.2999999999999998,0.8254394633055016,0.041300591383428197,500,386,1.4,4.9,3.5000000000000004,usable_with_caution,moderate_mc_agreement_moderate_span
off_axis_20km,500,100,17,1700,2199,2025-11-23 10:22:04.930000+00:00,2026-01-07 07:56:05.130000+00:00,2025-12-10 17:24:17.840000+00:00,20432.725206481482,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.7526435691463538,0.03652921255229242,500,418,1.3,6.1,4.8,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,18,1800,2299,2025-11-27 20:36:19.160000+00:00,2026-02-04 23:36:03.960000+00:00,2025-12-21 03:32:31.060000+00:00,20443.14758171296,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.4,1.4,3,0.19999999999999996,0.7715510626469605,0.040457096398266716,500,362,1.4,6.1,4.699999999999999,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,19,1900,2399,2025-12-07 20:22:44.320000+00:00,2026-03-02 14:52:28.340000+00:00,2026-01-01 03:08:54.960000+00:00,20454.131191666667,middle_M1plus21d_to_M3minus35d,0.0,1.7,1.3,1.4,1.4,3,0.3999999999999999,0.8074583919465993,0.044048426765848414,500,368,1.4,6.1,4.699999999999999,exploratory,mc_method_disagreement
off_axis_20km,500,100,20,2000,2499,2025-12-16 15:53:46.780000+00:00,2026-03-18 19:48:04.380000+00:00,2026-01-23 05:35:03+00:00,20476.23267361111,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.7820010592617552,0.04277502462875985,500,408,1.3,6.1,4.8,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,21,2100,2599,2025-12-30 12:51:07.010000+00:00,2026-03-27 23:42:55.400000+00:00,2026-02-15 12:17:32.910000+00:00,20499.512186458334,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.7788355240708398,0.043417614328903696,500,395,1.3,6.1,4.8,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,22,2200,2699,2026-01-07 07:59:16.330000+00:00,2026-04-06 07:57:27.650000+00:00,2026-03-09 04:46:59.290000+00:00,20521.199297337964,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.8615279404401432,0.04898358262765551,500,400,1.3,6.1,4.8,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,23,2300,2799,2026-02-05 09:38:30.550000+00:00,2026-04-20 09:29:07.870000+00:00,2026-03-26 23:46:18.560000+00:00,20538.99049259259,preM3_M3minus35d_to_M3,0.0,1.5,1.6,1.2,1.5,3,0.40000000000000013,0.6881080241399932,0.05004822545020704,500,268,1.5,7.7,6.2,exploratory,mc_method_disagreement
off_axis_20km,500,100,24,2400,2899,2026-03-02 21:19:51.400000+00:00,2026-04-20 17:02:15.440000+00:00,2026-03-31 02:04:12.830000+00:00,20543.08625960648,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.5568118164611696,0.02616125933671833,500,435,1.2,7.7,6.5,exploratory,mc_method_disagreement
off_axis_20km,500,100,25,2500,2999,2026-03-18 21:53:20.360000+00:00,2026-04-21 00:43:46.950000+00:00,2026-04-17 19:47:31.980000+00:00,20560.824675694446,preM3_M3minus35d_to_M3,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.5618584572249762,0.025336058513612425,500,416,1.3,7.7,6.4,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,26,2600,3099,2026-03-27 23:53:39.240000+00:00,2026-04-21 10:12:43.140000+00:00,2026-04-20 13:35:41.990000+00:00,20563.566458217592,post_M3_context,0.0,1.5,1.5,1.3,1.5,3,0.19999999999999996,0.554154087000141,0.026694669998107975,500,348,1.5,7.7,6.2,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,27,2700,3199,2026-04-06 12:34:51.310000+00:00,2026-04-21 19:29:25.340000+00:00,2026-04-20 21:16:05.880000+00:00,20563.886179166668,post_M3_context,0.0,1.7,1.7,1.8,1.7,3,0.10000000000000009,0.5634227352051129,0.029558623908666103,500,306,1.7,7.7,6.0,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,28,2800,3299,2026-04-20 09:29:35.720000+00:00,2026-04-22 07:35:49.650000+00:00,2026-04-21 05:55:35.760000+00:00,20564.246941666668,post_M3_context,0.0,1.8,1.4,1.5,1.5,3,0.40000000000000013,0.5965943045167708,0.027642808967310663,500,378,1.5,5.6,4.1,exploratory,mc_method_disagreement
off_axis_20km,500,100,29,2900,3399,2026-04-20 17:03:25+00:00,2026-04-23 00:10:22.930000+00:00,2026-04-21 15:10:00.550000+00:00,20564.631950810184,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.6333156866557945,0.030180434871557412,500,395,1.4,5.6,4.199999999999999,exploratory,mc_method_disagreement
off_axis_20km,500,100,30,3000,3499,2026-04-21 00:46:44.050000+00:00,2026-04-23 14:46:53.970000+00:00,2026-04-22 00:39:18.760000+00:00,20565.027300462963,post_M3_context,0.0,1.8,1.4,1.4,1.4,3,0.40000000000000013,0.6625902702860069,0.03380250686158478,500,372,1.4,5.6,4.199999999999999,exploratory,mc_method_disagreement
off_axis_20km,500,100,31,3100,3599,2026-04-21 10:17:58.030000+00:00,2026-04-24 12:51:52.980000+00:00,2026-04-22 13:50:34.410000+00:00,20565.57678715278,post_M3_context,0.0,1.5,1.3,1.4,1.4,3,0.19999999999999996,0.6926753321519508,0.03696935258747405,500,355,1.4,5.6,4.199999999999999,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,32,3200,3699,2026-04-21 19:32:42.440000+00:00,2026-04-25 14:01:44.520000+00:00,2026-04-23 07:31:43.690000+00:00,20566.31370011574,post_M3_context,0.0,1.4,1.4,1.5,1.4,3,0.10000000000000009,0.7478169847629066,0.03834827050701325,500,348,1.4,5.3,3.9,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,33,3300,3799,2026-04-22 07:53:43.010000+00:00,2026-04-26 16:57:22.060000+00:00,2026-04-24 02:52:25.950000+00:00,20567.119744791667,post_M3_context,0.0,1.4,1.4,1.5,1.4,3,0.10000000000000009,0.7540370013453778,0.040319495060888666,500,343,1.4,5.1,3.6999999999999997,robust,good_mc_agreement_good_span_good_n
off_axis_20km,500,100,34,3400,3899,2026-04-23 00:13:06.750000+00:00,2026-04-28 00:05:13.610000+00:00,2026-04-25 04:34:33.400000+00:00,20568.190664351852,post_M3_context,0.0,1.8,1.5,1.6,1.6,3,0.30000000000000004,0.9099691904274567,0.060512248589400734,500,262,1.6,5.1,3.4999999999999996,exploratory,mc_method_disagreement
off_axis_20km,500,100,35,3500,3999,2026-04-23 14:48:38.300000+00:00,2026-04-28 18:01:40+00:00,2026-04-26 03:59:43.200000+00:00,20569.166472222223,post_M3_context,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.7863358584654689,0.044969313742123325,500,315,1.5,5.1,3.5999999999999996,exploratory,mc_method_disagreement
off_axis_20km,500,100,36,3600,4099,2026-04-24 13:02:01.290000+00:00,2026-04-29 22:44:31.840000+00:00,2026-04-27 10:54:25.210000+00:00,20570.454458449076,post_M3_context,0.0,1.8,1.6,1.5,1.6,3,0.30000000000000004,0.8806102857355363,0.05463851984336989,500,292,1.6,5.1,3.4999999999999996,exploratory,mc_method_disagreement
off_axis_20km,500,100,37,3700,4199,2026-04-25 14:06:39.980000+00:00,2026-04-30 21:42:16.920000+00:00,2026-04-28 08:53:53.670000+00:00,20571.370760069447,post_M3_context,0.0,1.8,1.6,1.5,1.6,3,0.30000000000000004,0.8082885599095568,0.050896751138944415,500,296,1.6,5.1,3.4999999999999996,exploratory,mc_method_disagreement
off_axis_30km,500,100,0,0,499,2025-06-02 04:46:16.890000+00:00,2025-11-05 19:00:33.760000+00:00,2025-08-13 21:33:39.560000+00:00,20313.898374537035,baseline_to_M1_minus14d,0.0,1.5,1.2,1.1,1.2,3,0.3999999999999999,0.7266607672632036,0.041046338744147315,500,369,1.2,5.3,4.1,exploratory,mc_method_disagreement
off_axis_30km,500,100,1,100,599,2025-07-02 09:29:57.350000+00:00,2025-11-08 10:04:39.950000+00:00,2025-10-06 21:14:36.180000+00:00,20367.885140972223,baseline_to_M1_minus14d,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.6521192254903048,0.03299210826781486,500,418,1.2,5.3,4.1,exploratory,mc_method_disagreement
off_axis_30km,500,100,2,200,699,2025-07-30 07:04:00.990000+00:00,2025-11-09 10:27:49.230000+00:00,2025-11-04 00:35:21.560000+00:00,20396.02455509259,M1_related_M1minus14d_to_M1plus21d,0.0,1.5999999999999999,1.2,1.3,1.3,3,0.3999999999999999,0.6198417649925085,0.03191041466686878,500,407,1.3,5.3,4.0,exploratory,mc_method_disagreement
off_axis_30km,500,100,3,300,799,2025-09-04 05:26:06.880000+00:00,2025-11-09 19:30:39.920000+00:00,2025-11-07 21:19:15.600000+00:00,20399.888375,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.3,1.4,1.4,3,0.5,0.5795432455102459,0.027963206071337045,500,412,1.4,5.3,3.9,exploratory,mc_method_disagreement
off_axis_30km,500,100,4,400,899,2025-11-01 07:34:32.810000+00:00,2025-11-10 04:21:43.740000+00:00,2025-11-09 03:10:24.750000+00:00,20401.13223090278,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.5423363134019797,0.025377755914512717,500,411,1.5,5.5,4.0,exploratory,mc_method_disagreement
off_axis_30km,500,100,5,500,999,2025-11-05 19:01:22.960000+00:00,2025-11-10 17:02:32.760000+00:00,2025-11-09 14:57:54.830000+00:00,20401.623551273147,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.5,1.6,3,0.30000000000000004,0.601834463299232,0.02916358744544265,500,404,1.6,5.5,3.9,exploratory,mc_method_disagreement
off_axis_30km,500,100,6,600,1099,2025-11-08 11:31:42.110000+00:00,2025-11-11 09:42:44.250000+00:00,2025-11-10 00:09:23.540000+00:00,20402.006522453703,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.6,1.6,3,0.19999999999999996,0.6363846125106909,0.030121360155087838,500,407,1.6,5.5,3.9,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,7,700,1199,2025-11-09 10:30:10.030000+00:00,2025-11-12 11:11:11.760000+00:00,2025-11-10 08:56:20.750000+00:00,20402.37246238426,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.8,1.8,3,0.19999999999999996,0.698394877804168,0.03854689867770243,500,317,1.8,5.5,3.7,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,8,800,1299,2025-11-09 19:34:14+00:00,2025-11-13 17:25:29.540000+00:00,2025-11-10 23:40:09+00:00,20402.98621527778,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.6,1.6,3,0.19999999999999996,0.747667489826358,0.03841936187210318,500,387,1.6,5.5,3.9,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,9,900,1399,2025-11-10 04:30:57.540000+00:00,2025-11-15 12:59:43.270000+00:00,2025-11-11 23:00:31.900000+00:00,20403.958702546297,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.6,1.6,3,0.19999999999999996,0.8845034939824837,0.04858578616594753,500,363,1.6,5.4,3.8000000000000003,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,10,1000,1499,2025-11-10 17:08:10.880000+00:00,2025-11-19 03:04:24.510000+00:00,2025-11-13 00:04:12.900000+00:00,20405.002927083333,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.8717285250567937,0.046289861491065204,500,387,1.5,5.4,3.9000000000000004,exploratory,mc_method_disagreement
off_axis_30km,500,100,11,1100,1599,2025-11-11 09:48:04.120000+00:00,2025-11-23 16:15:46.740000+00:00,2025-11-14 13:20:03.440000+00:00,20406.55559537037,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.8855285242378387,0.048691964921981815,500,375,1.5,5.4,3.9000000000000004,exploratory,mc_method_disagreement
off_axis_30km,500,100,12,1200,1699,2025-11-12 11:19:46.490000+00:00,2025-11-28 21:24:17.640000+00:00,2025-11-17 01:42:59.710000+00:00,20409.071524421295,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.9200531763073052,0.05375254443486558,500,353,1.5,5.4,3.9000000000000004,exploratory,mc_method_disagreement
off_axis_30km,500,100,13,1300,1799,2025-11-13 18:49:31+00:00,2025-12-09 05:04:09+00:00,2025-11-20 16:03:11.540000+00:00,20412.668883564813,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.4,1.4,1.4,3,0.40000000000000013,0.8719384754576618,0.0449127899145878,500,402,1.4,5.4,4.0,exploratory,mc_method_disagreement
off_axis_30km,500,100,14,1400,1899,2025-11-15 13:07:20.230000+00:00,2025-12-17 20:38:08.440000+00:00,2025-11-25 15:33:17.380000+00:00,20417.648117824076,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.8125072673230976,0.04150195357388901,500,402,1.4,4.9,3.5000000000000004,exploratory,mc_method_disagreement
off_axis_30km,500,100,15,1500,1999,2025-11-19 03:11:26.140000+00:00,2025-12-31 16:45:25.800000+00:00,2025-12-05 12:14:03.400000+00:00,20427.509761574074,middle_M1plus21d_to_M3minus35d,0.0,1.5999999999999999,1.3,1.4,1.4,3,0.2999999999999998,0.7967439614339192,0.041679998273991894,500,384,1.4,6.1,4.699999999999999,usable_with_caution,moderate_mc_agreement_moderate_span
off_axis_30km,500,100,16,1600,2099,2025-11-23 16:20:26.910000+00:00,2026-01-15 06:09:33.890000+00:00,2025-12-14 02:20:41.440000+00:00,20436.097701851853,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.4,1.4,3,0.19999999999999996,0.7827699794258124,0.04253823578908481,500,364,1.4,6.1,4.699999999999999,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,17,1700,2199,2025-11-28 21:28:45.400000+00:00,2026-02-11 15:58:25.450000+00:00,2025-12-27 20:37:39.060000+00:00,20449.859479861112,middle_M1plus21d_to_M3minus35d,0.0,1.5999999999999999,1.3,1.4,1.4,3,0.2999999999999998,0.7957768101983798,0.042527181790805446,500,367,1.4,6.1,4.699999999999999,usable_with_caution,moderate_mc_agreement_moderate_span
off_axis_30km,500,100,18,1800,2299,2025-12-09 05:58:53.180000+00:00,2026-03-12 16:45:55.770000+00:00,2026-01-03 13:22:36.750000+00:00,20456.557369791666,middle_M1plus21d_to_M3minus35d,0.0,1.7,1.3,1.3,1.3,3,0.3999999999999999,0.7749626593695953,0.03838832890751777,500,412,1.3,6.1,4.8,exploratory,mc_method_disagreement
off_axis_30km,500,100,19,1900,2399,2025-12-17 21:57:31.880000+00:00,2026-03-27 14:34:02.160000+00:00,2026-02-01 14:54:29.040000+00:00,20485.621169444443,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.835576263086703,0.042258068167669915,500,398,1.3,6.1,4.8,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,20,2000,2499,2025-12-31 17:29:34.160000+00:00,2026-04-05 13:02:52.590000+00:00,2026-02-28 16:20:49.620000+00:00,20512.68112986111,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.8788366528053994,0.04381343806436528,500,386,1.3,3.9,2.5999999999999996,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,21,2100,2599,2026-01-15 07:06:19.380000+00:00,2026-04-20 09:29:07.870000+00:00,2026-03-24 09:02:43.100000+00:00,20536.37688773148,preM3_M3minus35d_to_M3,0.0,1.5,1.5,1.2,1.5,3,0.30000000000000004,0.7174975501400959,0.047180914904012994,500,270,1.5,7.7,6.2,exploratory,mc_method_disagreement
off_axis_30km,500,100,22,2200,2699,2026-02-11 21:38:08.040000+00:00,2026-04-20 17:25:00.100000+00:00,2026-03-30 07:11:24.200000+00:00,20542.29958564815,preM3_M3minus35d_to_M3,0.0,1.5,1.3,1.2,1.3,3,0.30000000000000004,0.6174162893378569,0.030508637172544314,500,403,1.3,7.7,6.4,exploratory,mc_method_disagreement
off_axis_30km,500,100,23,2300,2799,2026-03-12 22:06:53.320000+00:00,2026-04-21 02:16:12.310000+00:00,2026-04-17 19:47:31.980000+00:00,20560.824675694446,preM3_M3minus35d_to_M3,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.5819774271681821,0.026486369324216233,500,416,1.3,7.7,6.4,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,24,2400,2899,2026-03-27 16:21:36.500000+00:00,2026-04-21 11:36:30.760000+00:00,2026-04-20 13:52:18.580000+00:00,20563.577992824074,post_M3_context,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.5505405129020651,0.024205226621288527,500,431,1.3,7.7,6.4,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,25,2500,2999,2026-04-05 15:20:06.140000+00:00,2026-04-21 20:57:41.680000+00:00,2026-04-20 21:50:32.880000+00:00,20563.91010277778,post_M3_context,0.0,1.7,1.5,1.8,1.7,3,0.30000000000000004,0.5745054510175038,0.031232173816312228,500,298,1.7,7.7,6.0,exploratory,mc_method_disagreement
off_axis_30km,500,100,26,2600,3099,2026-04-20 09:29:35.720000+00:00,2026-04-22 12:38:58.740000+00:00,2026-04-21 07:01:03.050000+00:00,20564.29239641204,post_M3_context,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.6124143655749664,0.030100819319472484,500,368,1.5,5.6,4.1,exploratory,mc_method_disagreement
off_axis_30km,500,100,27,2700,3199,2026-04-20 17:25:48.080000+00:00,2026-04-23 05:33:17.110000+00:00,2026-04-21 16:40:43.370000+00:00,20564.694946412037,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.6678767825975371,0.03345750051042725,500,389,1.4,5.6,4.199999999999999,exploratory,mc_method_disagreement
off_axis_30km,500,100,28,2800,3299,2026-04-21 02:22:44.560000+00:00,2026-04-24 00:34:09.840000+00:00,2026-04-22 05:16:52.100000+00:00,20565.220047453702,post_M3_context,0.0,1.8,1.4,1.4,1.4,3,0.40000000000000013,0.6571649282511246,0.03423027989937262,500,363,1.4,5.6,4.199999999999999,exploratory,mc_method_disagreement
off_axis_30km,500,100,29,2900,3399,2026-04-21 11:36:57.950000+00:00,2026-04-25 01:58:23.580000+00:00,2026-04-22 21:07:22.500000+00:00,20565.880121527778,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.7075519255280982,0.03815652107730844,500,353,1.4,5.6,4.199999999999999,exploratory,mc_method_disagreement
off_axis_30km,500,100,30,3000,3499,2026-04-21 20:59:27.560000+00:00,2026-04-26 02:44:45.250000+00:00,2026-04-23 13:04:46.350000+00:00,20566.544980902778,post_M3_context,0.0,1.4,1.4,1.5,1.4,3,0.10000000000000009,0.7655953933294259,0.03977674109208991,500,347,1.4,5.3,3.9,robust,good_mc_agreement_good_span_good_n
off_axis_30km,500,100,31,3100,3599,2026-04-22 12:43:23.610000+00:00,2026-04-27 10:57:03.500000+00:00,2026-04-24 10:42:39.990000+00:00,20567.446296180555,post_M3_context,0.0,1.8,1.5,1.6,1.6,3,0.30000000000000004,0.8417652987955998,0.05451309749998171,500,265,1.6,5.1,3.4999999999999996,exploratory,mc_method_disagreement
off_axis_30km,500,100,32,3200,3699,2026-04-23 05:36:27.440000+00:00,2026-04-28 09:15:49.010000+00:00,2026-04-25 13:42:44.890000+00:00,20568.57135289352,post_M3_context,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.802993720454188,0.04710271879294133,500,302,1.5,5.1,3.5999999999999996,exploratory,mc_method_disagreement
off_axis_30km,500,100,33,3300,3799,2026-04-24 00:52:09.670000+00:00,2026-04-29 11:12:37.210000+00:00,2026-04-26 16:32:35.470000+00:00,20569.689299421298,post_M3_context,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.8043784565027351,0.04601275059662506,500,316,1.5,5.1,3.5999999999999996,exploratory,mc_method_disagreement
off_axis_30km,500,100,34,3400,3899,2026-04-25 02:29:12.810000+00:00,2026-04-30 11:05:06.930000+00:00,2026-04-28 01:56:09.470000+00:00,20571.080665162037,post_M3_context,0.0,1.8,1.5,1.5,1.5,3,0.30000000000000004,0.7413125331098323,0.041093833728438924,500,322,1.5,5.1,3.5999999999999996,exploratory,mc_method_disagreement
overlap_60km,500,100,0,0,499,2025-06-02 03:47:03.300000+00:00,2025-11-09 03:19:48.990000+00:00,2025-11-07 21:13:16.240000+00:00,20399.88421574074,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.4,1.4,1.4,3,0.40000000000000013,0.5227479407732143,0.026937218522538105,500,379,1.4,5.9,4.5,exploratory,mc_method_disagreement
overlap_60km,500,100,1,100,599,2025-07-18 21:41:57.760000+00:00,2025-11-09 09:00:19.900000+00:00,2025-11-08 20:51:38.340000+00:00,20400.86919375,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.3,1.3,1.3,3,0.5,0.4155823228278646,0.019043087509151835,500,431,1.3,6.9,5.6000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,2,200,699,2025-10-27 05:04:02.050000+00:00,2025-11-09 11:37:39.070000+00:00,2025-11-09 00:58:14.150000+00:00,20401.040441550926,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,2.7,1.4,1.8,3,1.3000000000000003,0.3716847228588907,0.01701338583205189,500,334,1.8,6.9,5.1000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,3,300,799,2025-11-08 09:57:59.290000+00:00,2025-11-09 16:20:41.880000+00:00,2025-11-09 07:11:17.980000+00:00,20401.299513657406,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,2.8,1.6,1.8,3,1.1999999999999997,0.38445076865065836,0.016896834824942968,500,362,1.8,6.9,5.1000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,4,400,899,2025-11-08 22:48:55.640000+00:00,2025-11-09 23:03:44.420000+00:00,2025-11-09 10:07:37.760000+00:00,20401.421964814814,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.6,1.6,1.6,3,0.19999999999999996,0.39773266480910124,0.01641171047119385,500,424,1.6,6.9,5.300000000000001,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,5,500,999,2025-11-09 03:22:51.310000+00:00,2025-11-10 08:09:48.230000+00:00,2025-11-09 13:57:36.010000+00:00,20401.581666782407,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.8,1.6,1.8,3,0.19999999999999996,0.40738149853538635,0.018071497825411346,500,374,1.8,6.9,5.1000000000000005,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,6,600,1099,2025-11-09 09:00:58.190000+00:00,2025-11-10 17:12:58.760000+00:00,2025-11-09 19:15:02.640000+00:00,20401.80211388889,M1_related_M1minus14d_to_M1plus21d,0.0,2.0,1.8,1.8,1.8,3,0.19999999999999996,0.48113360416437567,0.02151310947172386,500,392,1.8,6.4,4.6000000000000005,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,7,700,1199,2025-11-09 11:42:21.990000+00:00,2025-11-11 11:31:12.550000+00:00,2025-11-10 03:32:42.370000+00:00,20402.14771261574,M1_related_M1minus14d_to_M1plus21d,0.0,2.0,1.7,1.8,1.8,3,0.30000000000000004,0.6276887972011126,0.03345593139896516,500,355,1.8,6.4,4.6000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,8,800,1299,2025-11-09 16:25:31.010000+00:00,2025-11-12 03:00:18.450000+00:00,2025-11-10 12:14:57.180000+00:00,20402.510384027777,M1_related_M1minus14d_to_M1plus21d,0.0,2.0,1.6,1.8,1.8,3,0.3999999999999999,0.654930828945444,0.036594679833397085,500,334,1.8,6.4,4.6000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,9,900,1399,2025-11-09 23:05:34.240000+00:00,2025-11-12 19:08:55.440000+00:00,2025-11-11 02:45:06.600000+00:00,20403.11465972222,M1_related_M1minus14d_to_M1plus21d,0.0,2.0,1.6,1.6,1.6,3,0.3999999999999999,0.6341039159691982,0.03169824021374004,500,396,1.6,6.4,4.800000000000001,exploratory,mc_method_disagreement
overlap_60km,500,100,10,1000,1499,2025-11-10 08:10:57.600000+00:00,2025-11-13 20:37:46.840000+00:00,2025-11-11 21:47:01.880000+00:00,20403.90766064815,M1_related_M1minus14d_to_M1plus21d,0.0,2.0,1.6,1.6,1.6,3,0.3999999999999999,0.6766660694974412,0.033814386893907165,500,363,1.6,5.4,3.8000000000000003,exploratory,mc_method_disagreement
overlap_60km,500,100,11,1100,1599,2025-11-10 17:15:12.320000+00:00,2025-11-15 11:52:39.710000+00:00,2025-11-12 10:15:44.590000+00:00,20404.427599421295,M1_related_M1minus14d_to_M1plus21d,0.0,1.8,1.5,1.6,1.6,3,0.30000000000000004,0.7503444387395195,0.039247783337908626,500,344,1.6,5.4,3.8000000000000003,exploratory,mc_method_disagreement
overlap_60km,500,100,12,1200,1699,2025-11-11 11:31:46.850000+00:00,2025-11-17 16:45:47.260000+00:00,2025-11-13 07:42:36.570000+00:00,20405.32125659722,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.7407631277939082,0.03891002573812169,500,374,1.5,5.4,3.9000000000000004,exploratory,mc_method_disagreement
overlap_60km,500,100,13,1300,1799,2025-11-12 03:13:22.110000+00:00,2025-11-18 15:38:28.580000+00:00,2025-11-14 16:32:08.420000+00:00,20406.688986342593,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.717139466900869,0.035106776239104846,500,409,1.4,5.7,4.300000000000001,exploratory,mc_method_disagreement
