domain_label,domain_flag_column,split_latitude_deg,period_days,event_index_within_window,event_time_days
Entire area,in_entire_corridor,,1.0,27,0.0296805555555555
Entire area,in_entire_corridor,,1.0,28,0.0362798611111111
Entire area,in_entire_corridor,,1.0,29,0.0372402777777777
Entire area,in_entire_corridor,,1.0,30,0.0376173611111111
Entire area,in_entire_corridor,,1.0,31,0.0468180555555555
Entire area,in_entire_corridor,,1.0,32,0.0490256944444444
Entire area,in_entire_corridor,,1.0,33,0.050892824074074
Entire area,in_entire_corridor,,1.0,34,0.0515018518518518
Entire area,in_entire_corridor,,1.0,35,0.0530854166666666
Entire area,in_entire_corridor,,1.0,36,0.0553050925925925
Entire area,in_entire_corridor,,1.0,37,0.0563625
Entire area,in_entire_corridor,,1.0,38,0.0566930555555555
Entire area,in_entire_corridor,,1.0,39,0.0571444444444444
Entire area,in_entire_corridor,,1.0,40,0.0579504629629629
Entire area,in_entire_corridor,,1.0,41,0.0582509259259259
Entire area,in_entire_corridor,,1.0,42,0.0583701388888888
Entire area,in_entire_corridor,,1.0,43,0.05855
Entire area,in_entire_corridor,,1.0,44,0.0599592592592592
Entire area,in_entire_corridor,,1.0,45,0.0606659722222222
Entire area,in_entire_corridor,,1.0,46,0.0670203703703703
Entire area,in_entire_corridor,,1.0,47,0.0748
Entire area,in_entire_corridor,,1.0,48,0.0939319444444444
Entire area,in_entire_corridor,,1.0,49,0.0954606481481481
Entire area,in_entire_corridor,,1.0,50,0.0987421296296296
Entire area,in_entire_corridor,,1.0,51,0.0990342592592592
Entire area,in_entire_corridor,,1.0,52,0.1057726851851851
Entire area,in_entire_corridor,,1.0,53,0.1118175925925926
Entire area,in_entire_corridor,,1.0,54,0.1137453703703703
Entire area,in_entire_corridor,,1.0,55,0.1330726851851851
Entire area,in_entire_corridor,,1.0,56,0.1399983796296296
Entire area,in_entire_corridor,,1.0,57,0.1452131944444444
Entire area,in_entire_corridor,,1.0,58,0.1616384259259259
Entire area,in_entire_corridor,,1.0,59,0.1713453703703703
Entire area,in_entire_corridor,,1.0,60,0.1866418981481481
Entire area,in_entire_corridor,,1.0,61,0.1885763888888889
Entire area,in_entire_corridor,,1.0,62,0.1932782407407407
Entire area,in_entire_corridor,,1.0,63,0.2142648148148148
Entire area,in_entire_corridor,,1.0,64,0.2353122685185185
Entire area,in_entire_corridor,,1.0,65,0.2355988425925926
Entire area,in_entire_corridor,,1.0,66,0.2560712962962963
Entire area,in_entire_corridor,,1.0,67,0.2644351851851852
Entire area,in_entire_corridor,,1.0,68,0.2806966435185185
Entire area,in_entire_corridor,,1.0,69,0.2904790509259259
Entire area,in_entire_corridor,,1.0,70,0.2998854166666666
Entire area,in_entire_corridor,,1.0,71,0.3160216435185185
Entire area,in_entire_corridor,,1.0,72,0.3225016203703704
Entire area,in_entire_corridor,,1.0,73,0.3526841435185185
Entire area,in_entire_corridor,,1.0,74,0.3552075231481481
Entire area,in_entire_corridor,,1.0,75,0.3651923611111111
Entire area,in_entire_corridor,,1.0,76,0.4069945601851852
Entire area,in_entire_corridor,,1.0,77,0.4257541666666667
Entire area,in_entire_corridor,,1.0,78,0.4429326388888888
Entire area,in_entire_corridor,,1.0,79,0.4450924768518518
Entire area,in_entire_corridor,,1.0,80,0.4838907407407408
Entire area,in_entire_corridor,,1.0,81,0.4893076388888889
Entire area,in_entire_corridor,,1.0,82,0.5044320601851852
Entire area,in_entire_corridor,,1.0,83,0.5464502314814815
Entire area,in_entire_corridor,,1.0,84,0.561494675925926
Entire area,in_entire_corridor,,1.0,85,0.5790253472222222
Entire area,in_entire_corridor,,1.0,86,0.5870836805555555
Entire area,in_entire_corridor,,1.0,87,0.6020137731481481
Entire area,in_entire_corridor,,1.0,88,0.6340310185185185
Entire area,in_entire_corridor,,1.0,89,0.6390401620370371
Entire area,in_entire_corridor,,1.0,90,0.6963554398148148
Entire area,in_entire_corridor,,1.0,91,0.7247356481481482
Entire area,in_entire_corridor,,1.0,92,0.7319883101851852
Entire area,in_entire_corridor,,1.0,93,0.7325327546296296
Entire area,in_entire_corridor,,1.0,94,0.7333342592592593
Entire area,in_entire_corridor,,1.0,95,0.7335650462962963
Entire area,in_entire_corridor,,1.0,96,0.7338165509259259
Entire area,in_entire_corridor,,1.0,97,0.7345194444444445
Entire area,in_entire_corridor,,1.0,98,0.7468232638888889
Entire area,in_entire_corridor,,1.0,99,0.7470450231481481
Entire area,in_entire_corridor,,1.0,100,0.75155625
Entire area,in_entire_corridor,,1.0,101,0.7848221064814815
Entire area,in_entire_corridor,,1.0,102,0.7940844907407407
Entire area,in_entire_corridor,,1.0,103,0.7949156250000001
Entire area,in_entire_corridor,,1.0,104,0.7953326388888889
Entire area,in_entire_corridor,,1.0,105,0.806429050925926
Entire area,in_entire_corridor,,1.0,106,0.8789839120370371
Entire area,in_entire_corridor,,1.0,107,0.9251688657407408
Entire area,in_entire_corridor,,1.1,1,0.0014212962962962
Entire area,in_entire_corridor,,1.1,2,0.0022027777777777
Entire area,in_entire_corridor,,1.1,3,0.0023800925925925
Entire area,in_entire_corridor,,1.1,4,0.0025037037037037
Entire area,in_entire_corridor,,1.1,5,0.002849537037037
Entire area,in_entire_corridor,,1.1,6,0.0040034722222222
Entire area,in_entire_corridor,,1.1,7,0.0043162037037037
Entire area,in_entire_corridor,,1.1,8,0.0045018518518518
Entire area,in_entire_corridor,,1.1,9,0.0052310185185185
Entire area,in_entire_corridor,,1.1,10,0.006305324074074
Entire area,in_entire_corridor,,1.1,11,0.006943287037037
Entire area,in_entire_corridor,,1.1,12,0.0074483796296296
Entire area,in_entire_corridor,,1.1,13,0.0078310185185185
Entire area,in_entire_corridor,,1.1,14,0.0080388888888888
Entire area,in_entire_corridor,,1.1,15,0.0080986111111111
Entire area,in_entire_corridor,,1.1,16,0.0093576388888888
Entire area,in_entire_corridor,,1.1,17,0.0096259259259259
Entire area,in_entire_corridor,,1.1,18,0.009786574074074
Entire area,in_entire_corridor,,1.1,19,0.0100268518518518
Entire area,in_entire_corridor,,1.1,20,0.0124680555555555
Entire area,in_entire_corridor,,1.1,21,0.0168208333333333
Entire area,in_entire_corridor,,1.1,22,0.0225337962962963
Entire area,in_entire_corridor,,1.1,23,0.0241201388888888
Entire area,in_entire_corridor,,1.1,24,0.0255004629629629
Entire area,in_entire_corridor,,1.1,25,0.0278011574074074
Entire area,in_entire_corridor,,1.1,26,0.0287453703703703
Entire area,in_entire_corridor,,1.1,27,0.0296805555555555
Entire area,in_entire_corridor,,1.1,28,0.0362798611111111
Entire area,in_entire_corridor,,1.1,29,0.0372402777777777
Entire area,in_entire_corridor,,1.1,30,0.0376173611111111
Entire area,in_entire_corridor,,1.1,31,0.0468180555555555
Entire area,in_entire_corridor,,1.1,32,0.0490256944444444
Entire area,in_entire_corridor,,1.1,33,0.050892824074074
Entire area,in_entire_corridor,,1.1,34,0.0515018518518518
Entire area,in_entire_corridor,,1.1,35,0.0530854166666666
Entire area,in_entire_corridor,,1.1,36,0.0553050925925925
Entire area,in_entire_corridor,,1.1,37,0.0563625
Entire area,in_entire_corridor,,1.1,38,0.0566930555555555
Entire area,in_entire_corridor,,1.1,39,0.0571444444444444
Entire area,in_entire_corridor,,1.1,40,0.0579504629629629
Entire area,in_entire_corridor,,1.1,41,0.0582509259259259
Entire area,in_entire_corridor,,1.1,42,0.0583701388888888
Entire area,in_entire_corridor,,1.1,43,0.05855
Entire area,in_entire_corridor,,1.1,44,0.0599592592592592
Entire area,in_entire_corridor,,1.1,45,0.0606659722222222
Entire area,in_entire_corridor,,1.1,46,0.0670203703703703
Entire area,in_entire_corridor,,1.1,47,0.0748
Entire area,in_entire_corridor,,1.1,48,0.0939319444444444
Entire area,in_entire_corridor,,1.1,49,0.0954606481481481
Entire area,in_entire_corridor,,1.1,50,0.0987421296296296
Entire area,in_entire_corridor,,1.1,51,0.0990342592592592
Entire area,in_entire_corridor,,1.1,52,0.1057726851851851
Entire area,in_entire_corridor,,1.1,53,0.1118175925925926
Entire area,in_entire_corridor,,1.1,54,0.1137453703703703
Entire area,in_entire_corridor,,1.1,55,0.1330726851851851
Entire area,in_entire_corridor,,1.1,56,0.1399983796296296
Entire area,in_entire_corridor,,1.1,57,0.1452131944444444
Entire area,in_entire_corridor,,1.1,58,0.1616384259259259
Entire area,in_entire_corridor,,1.1,59,0.1713453703703703
Entire area,in_entire_corridor,,1.1,60,0.1866418981481481
Entire area,in_entire_corridor,,1.1,61,0.1885763888888889
Entire area,in_entire_corridor,,1.1,62,0.1932782407407407
Entire area,in_entire_corridor,,1.1,63,0.2142648148148148
Entire area,in_entire_corridor,,1.1,64,0.2353122685185185
Entire area,in_entire_corridor,,1.1,65,0.2355988425925926
Entire area,in_entire_corridor,,1.1,66,0.2560712962962963
Entire area,in_entire_corridor,,1.1,67,0.2644351851851852
Entire area,in_entire_corridor,,1.1,68,0.2806966435185185
Entire area,in_entire_corridor,,1.1,69,0.2904790509259259
Entire area,in_entire_corridor,,1.1,70,0.2998854166666666
Entire area,in_entire_corridor,,1.1,71,0.3160216435185185
Entire area,in_entire_corridor,,1.1,72,0.3225016203703704
Entire area,in_entire_corridor,,1.1,73,0.3526841435185185
Entire area,in_entire_corridor,,1.1,74,0.3552075231481481
Entire area,in_entire_corridor,,1.1,75,0.3651923611111111
Entire area,in_entire_corridor,,1.1,76,0.4069945601851852
Entire area,in_entire_corridor,,1.1,77,0.4257541666666667
Entire area,in_entire_corridor,,1.1,78,0.4429326388888888
Entire area,in_entire_corridor,,1.1,79,0.4450924768518518
Entire area,in_entire_corridor,,1.1,80,0.4838907407407408
Entire area,in_entire_corridor,,1.1,81,0.4893076388888889
Entire area,in_entire_corridor,,1.1,82,0.5044320601851852
Entire area,in_entire_corridor,,1.1,83,0.5464502314814815
Entire area,in_entire_corridor,,1.1,84,0.561494675925926
Entire area,in_entire_corridor,,1.1,85,0.5790253472222222
Entire area,in_entire_corridor,,1.1,86,0.5870836805555555
Entire area,in_entire_corridor,,1.1,87,0.6020137731481481
Entire area,in_entire_corridor,,1.1,88,0.6340310185185185
Entire area,in_entire_corridor,,1.1,89,0.6390401620370371
Entire area,in_entire_corridor,,1.1,90,0.6963554398148148
Entire area,in_entire_corridor,,1.1,91,0.7247356481481482
Entire area,in_entire_corridor,,1.1,92,0.7319883101851852
Entire area,in_entire_corridor,,1.1,93,0.7325327546296296
Entire area,in_entire_corridor,,1.1,94,0.7333342592592593
Entire area,in_entire_corridor,,1.1,95,0.7335650462962963
Entire area,in_entire_corridor,,1.1,96,0.7338165509259259
Entire area,in_entire_corridor,,1.1,97,0.7345194444444445
Entire area,in_entire_corridor,,1.1,98,0.7468232638888889
Entire area,in_entire_corridor,,1.1,99,0.7470450231481481
Entire area,in_entire_corridor,,1.1,100,0.75155625
Entire area,in_entire_corridor,,1.1,101,0.7848221064814815
Entire area,in_entire_corridor,,1.1,102,0.7940844907407407
Entire area,in_entire_corridor,,1.1,103,0.7949156250000001
Entire area,in_entire_corridor,,1.1,104,0.7953326388888889
Entire area,in_entire_corridor,,1.1,105,0.806429050925926
Entire area,in_entire_corridor,,1.1,106,0.8789839120370371
Entire area,in_entire_corridor,,1.1,107,0.9251688657407408
Entire area,in_entire_corridor,,1.1,108,1.0181358796296296
Entire area,in_entire_corridor,,1.22,1,0.0014212962962962
Entire area,in_entire_corridor,,1.22,2,0.0022027777777777
Entire area,in_entire_corridor,,1.22,3,0.0023800925925925
Entire area,in_entire_corridor,,1.22,4,0.0025037037037037
Entire area,in_entire_corridor,,1.22,5,0.002849537037037
Entire area,in_entire_corridor,,1.22,6,0.0040034722222222
Entire area,in_entire_corridor,,1.22,7,0.0043162037037037
Entire area,in_entire_corridor,,1.22,8,0.0045018518518518
Entire area,in_entire_corridor,,1.22,9,0.0052310185185185
Entire area,in_entire_corridor,,1.22,10,0.006305324074074
Entire area,in_entire_corridor,,1.22,11,0.006943287037037
Entire area,in_entire_corridor,,1.22,12,0.0074483796296296
Entire area,in_entire_corridor,,1.22,13,0.0078310185185185
Entire area,in_entire_corridor,,1.22,14,0.0080388888888888
Entire area,in_entire_corridor,,1.22,15,0.0080986111111111
Entire area,in_entire_corridor,,1.22,16,0.0093576388888888
Entire area,in_entire_corridor,,1.22,17,0.0096259259259259
Entire area,in_entire_corridor,,1.22,18,0.009786574074074
Entire area,in_entire_corridor,,1.22,19,0.0100268518518518
Entire area,in_entire_corridor,,1.22,20,0.0124680555555555
Entire area,in_entire_corridor,,1.22,21,0.0168208333333333
Entire area,in_entire_corridor,,1.22,22,0.0225337962962963
Entire area,in_entire_corridor,,1.22,23,0.0241201388888888
Entire area,in_entire_corridor,,1.22,24,0.0255004629629629
Entire area,in_entire_corridor,,1.22,25,0.0278011574074074
Entire area,in_entire_corridor,,1.22,26,0.0287453703703703
Entire area,in_entire_corridor,,1.22,27,0.0296805555555555
Entire area,in_entire_corridor,,1.22,28,0.0362798611111111
Entire area,in_entire_corridor,,1.22,29,0.0372402777777777
Entire area,in_entire_corridor,,1.22,30,0.0376173611111111
Entire area,in_entire_corridor,,1.22,31,0.0468180555555555
Entire area,in_entire_corridor,,1.22,32,0.0490256944444444
Entire area,in_entire_corridor,,1.22,33,0.050892824074074
Entire area,in_entire_corridor,,1.22,34,0.0515018518518518
Entire area,in_entire_corridor,,1.22,35,0.0530854166666666
Entire area,in_entire_corridor,,1.22,36,0.0553050925925925
Entire area,in_entire_corridor,,1.22,37,0.0563625
Entire area,in_entire_corridor,,1.22,38,0.0566930555555555
Entire area,in_entire_corridor,,1.22,39,0.0571444444444444
Entire area,in_entire_corridor,,1.22,40,0.0579504629629629
Entire area,in_entire_corridor,,1.22,41,0.0582509259259259
Entire area,in_entire_corridor,,1.22,42,0.0583701388888888
Entire area,in_entire_corridor,,1.22,43,0.05855
Entire area,in_entire_corridor,,1.22,44,0.0599592592592592
Entire area,in_entire_corridor,,1.22,45,0.0606659722222222
Entire area,in_entire_corridor,,1.22,46,0.0670203703703703
Entire area,in_entire_corridor,,1.22,47,0.0748
Entire area,in_entire_corridor,,1.22,48,0.0939319444444444
Entire area,in_entire_corridor,,1.22,49,0.0954606481481481
Entire area,in_entire_corridor,,1.22,50,0.0987421296296296
Entire area,in_entire_corridor,,1.22,51,0.0990342592592592
Entire area,in_entire_corridor,,1.22,52,0.1057726851851851
Entire area,in_entire_corridor,,1.22,53,0.1118175925925926
Entire area,in_entire_corridor,,1.22,54,0.1137453703703703
Entire area,in_entire_corridor,,1.22,55,0.1330726851851851
Entire area,in_entire_corridor,,1.22,56,0.1399983796296296
Entire area,in_entire_corridor,,1.22,57,0.1452131944444444
Entire area,in_entire_corridor,,1.22,58,0.1616384259259259
Entire area,in_entire_corridor,,1.22,59,0.1713453703703703
Entire area,in_entire_corridor,,1.22,60,0.1866418981481481
Entire area,in_entire_corridor,,1.22,61,0.1885763888888889
Entire area,in_entire_corridor,,1.22,62,0.1932782407407407
Entire area,in_entire_corridor,,1.22,63,0.2142648148148148
Entire area,in_entire_corridor,,1.22,64,0.2353122685185185
Entire area,in_entire_corridor,,1.22,65,0.2355988425925926
Entire area,in_entire_corridor,,1.22,66,0.2560712962962963
Entire area,in_entire_corridor,,1.22,67,0.2644351851851852
Entire area,in_entire_corridor,,1.22,68,0.2806966435185185
Entire area,in_entire_corridor,,1.22,69,0.2904790509259259
Entire area,in_entire_corridor,,1.22,70,0.2998854166666666
Entire area,in_entire_corridor,,1.22,71,0.3160216435185185
Entire area,in_entire_corridor,,1.22,72,0.3225016203703704
Entire area,in_entire_corridor,,1.22,73,0.3526841435185185
Entire area,in_entire_corridor,,1.22,74,0.3552075231481481
Entire area,in_entire_corridor,,1.22,75,0.3651923611111111
Entire area,in_entire_corridor,,1.22,76,0.4069945601851852
Entire area,in_entire_corridor,,1.22,77,0.4257541666666667
Entire area,in_entire_corridor,,1.22,78,0.4429326388888888
Entire area,in_entire_corridor,,1.22,79,0.4450924768518518
Entire area,in_entire_corridor,,1.22,80,0.4838907407407408
Entire area,in_entire_corridor,,1.22,81,0.4893076388888889
Entire area,in_entire_corridor,,1.22,82,0.5044320601851852
Entire area,in_entire_corridor,,1.22,83,0.5464502314814815
Entire area,in_entire_corridor,,1.22,84,0.561494675925926
Entire area,in_entire_corridor,,1.22,85,0.5790253472222222
Entire area,in_entire_corridor,,1.22,86,0.5870836805555555
Entire area,in_entire_corridor,,1.22,87,0.6020137731481481
Entire area,in_entire_corridor,,1.22,88,0.6340310185185185
Entire area,in_entire_corridor,,1.22,89,0.6390401620370371
Entire area,in_entire_corridor,,1.22,90,0.6963554398148148
Entire area,in_entire_corridor,,1.22,91,0.7247356481481482
Entire area,in_entire_corridor,,1.22,92,0.7319883101851852
Entire area,in_entire_corridor,,1.22,93,0.7325327546296296
Entire area,in_entire_corridor,,1.22,94,0.7333342592592593
Entire area,in_entire_corridor,,1.22,95,0.7335650462962963
Entire area,in_entire_corridor,,1.22,96,0.7338165509259259
Entire area,in_entire_corridor,,1.22,97,0.7345194444444445
Entire area,in_entire_corridor,,1.22,98,0.7468232638888889
Entire area,in_entire_corridor,,1.22,99,0.7470450231481481
Entire area,in_entire_corridor,,1.22,100,0.75155625
Entire area,in_entire_corridor,,1.22,101,0.7848221064814815
Entire area,in_entire_corridor,,1.22,102,0.7940844907407407
Entire area,in_entire_corridor,,1.22,103,0.7949156250000001
Entire area,in_entire_corridor,,1.22,104,0.7953326388888889
Entire area,in_entire_corridor,,1.22,105,0.806429050925926
Entire area,in_entire_corridor,,1.22,106,0.8789839120370371
Entire area,in_entire_corridor,,1.22,107,0.9251688657407408
Entire area,in_entire_corridor,,1.22,108,1.0181358796296296
Entire area,in_entire_corridor,,1.22,109,1.2115060185185185
Entire area,in_entire_corridor,,1.404,1,0.0014212962962962
Entire area,in_entire_corridor,,1.404,2,0.0022027777777777
Entire area,in_entire_corridor,,1.404,3,0.0023800925925925
Entire area,in_entire_corridor,,1.404,4,0.0025037037037037
Entire area,in_entire_corridor,,1.404,5,0.002849537037037
Entire area,in_entire_corridor,,1.404,6,0.0040034722222222
Entire area,in_entire_corridor,,1.404,7,0.0043162037037037
Entire area,in_entire_corridor,,1.404,8,0.0045018518518518
Entire area,in_entire_corridor,,1.404,9,0.0052310185185185
Entire area,in_entire_corridor,,1.404,10,0.006305324074074
Entire area,in_entire_corridor,,1.404,11,0.006943287037037
Entire area,in_entire_corridor,,1.404,12,0.0074483796296296
Entire area,in_entire_corridor,,1.404,13,0.0078310185185185
Entire area,in_entire_corridor,,1.404,14,0.0080388888888888
Entire area,in_entire_corridor,,1.404,15,0.0080986111111111
Entire area,in_entire_corridor,,1.404,16,0.0093576388888888
Entire area,in_entire_corridor,,1.404,17,0.0096259259259259
Entire area,in_entire_corridor,,1.404,18,0.009786574074074
Entire area,in_entire_corridor,,1.404,19,0.0100268518518518
Entire area,in_entire_corridor,,1.404,20,0.0124680555555555
Entire area,in_entire_corridor,,1.404,21,0.0168208333333333
Entire area,in_entire_corridor,,1.404,22,0.0225337962962963
Entire area,in_entire_corridor,,1.404,23,0.0241201388888888
Entire area,in_entire_corridor,,1.404,24,0.0255004629629629
Entire area,in_entire_corridor,,1.404,25,0.0278011574074074
Entire area,in_entire_corridor,,1.404,26,0.0287453703703703
Entire area,in_entire_corridor,,1.404,27,0.0296805555555555
Entire area,in_entire_corridor,,1.404,28,0.0362798611111111
Entire area,in_entire_corridor,,1.404,29,0.0372402777777777
Entire area,in_entire_corridor,,1.404,30,0.0376173611111111
Entire area,in_entire_corridor,,1.404,31,0.0468180555555555
Entire area,in_entire_corridor,,1.404,32,0.0490256944444444
Entire area,in_entire_corridor,,1.404,33,0.050892824074074
Entire area,in_entire_corridor,,1.404,34,0.0515018518518518
Entire area,in_entire_corridor,,1.404,35,0.0530854166666666
Entire area,in_entire_corridor,,1.404,36,0.0553050925925925
Entire area,in_entire_corridor,,1.404,37,0.0563625
Entire area,in_entire_corridor,,1.404,38,0.0566930555555555
Entire area,in_entire_corridor,,1.404,39,0.0571444444444444
Entire area,in_entire_corridor,,1.404,40,0.0579504629629629
Entire area,in_entire_corridor,,1.404,41,0.0582509259259259
Entire area,in_entire_corridor,,1.404,42,0.0583701388888888
Entire area,in_entire_corridor,,1.404,43,0.05855
Entire area,in_entire_corridor,,1.404,44,0.0599592592592592
Entire area,in_entire_corridor,,1.404,45,0.0606659722222222
Entire area,in_entire_corridor,,1.404,46,0.0670203703703703
Entire area,in_entire_corridor,,1.404,47,0.0748
Entire area,in_entire_corridor,,1.404,48,0.0939319444444444
Entire area,in_entire_corridor,,1.404,49,0.0954606481481481
Entire area,in_entire_corridor,,1.404,50,0.0987421296296296
Entire area,in_entire_corridor,,1.404,51,0.0990342592592592
Entire area,in_entire_corridor,,1.404,52,0.1057726851851851
Entire area,in_entire_corridor,,1.404,53,0.1118175925925926
Entire area,in_entire_corridor,,1.404,54,0.1137453703703703
Entire area,in_entire_corridor,,1.404,55,0.1330726851851851
Entire area,in_entire_corridor,,1.404,56,0.1399983796296296
Entire area,in_entire_corridor,,1.404,57,0.1452131944444444
Entire area,in_entire_corridor,,1.404,58,0.1616384259259259
Entire area,in_entire_corridor,,1.404,59,0.1713453703703703
Entire area,in_entire_corridor,,1.404,60,0.1866418981481481
Entire area,in_entire_corridor,,1.404,61,0.1885763888888889
Entire area,in_entire_corridor,,1.404,62,0.1932782407407407
Entire area,in_entire_corridor,,1.404,63,0.2142648148148148
Entire area,in_entire_corridor,,1.404,64,0.2353122685185185
Entire area,in_entire_corridor,,1.404,65,0.2355988425925926
Entire area,in_entire_corridor,,1.404,66,0.2560712962962963
Entire area,in_entire_corridor,,1.404,67,0.2644351851851852
Entire area,in_entire_corridor,,1.404,68,0.2806966435185185
Entire area,in_entire_corridor,,1.404,69,0.2904790509259259
Entire area,in_entire_corridor,,1.404,70,0.2998854166666666
Entire area,in_entire_corridor,,1.404,71,0.3160216435185185
Entire area,in_entire_corridor,,1.404,72,0.3225016203703704
Entire area,in_entire_corridor,,1.404,73,0.3526841435185185
Entire area,in_entire_corridor,,1.404,74,0.3552075231481481
Entire area,in_entire_corridor,,1.404,75,0.3651923611111111
Entire area,in_entire_corridor,,1.404,76,0.4069945601851852
Entire area,in_entire_corridor,,1.404,77,0.4257541666666667
Entire area,in_entire_corridor,,1.404,78,0.4429326388888888
Entire area,in_entire_corridor,,1.404,79,0.4450924768518518
Entire area,in_entire_corridor,,1.404,80,0.4838907407407408
Entire area,in_entire_corridor,,1.404,81,0.4893076388888889
Entire area,in_entire_corridor,,1.404,82,0.5044320601851852
Entire area,in_entire_corridor,,1.404,83,0.5464502314814815
Entire area,in_entire_corridor,,1.404,84,0.561494675925926
Entire area,in_entire_corridor,,1.404,85,0.5790253472222222
Entire area,in_entire_corridor,,1.404,86,0.5870836805555555
Entire area,in_entire_corridor,,1.404,87,0.6020137731481481
Entire area,in_entire_corridor,,1.404,88,0.6340310185185185
Entire area,in_entire_corridor,,1.404,89,0.6390401620370371
Entire area,in_entire_corridor,,1.404,90,0.6963554398148148
Entire area,in_entire_corridor,,1.404,91,0.7247356481481482
Entire area,in_entire_corridor,,1.404,92,0.7319883101851852
Entire area,in_entire_corridor,,1.404,93,0.7325327546296296
Entire area,in_entire_corridor,,1.404,94,0.7333342592592593
Entire area,in_entire_corridor,,1.404,95,0.7335650462962963
Entire area,in_entire_corridor,,1.404,96,0.7338165509259259
Entire area,in_entire_corridor,,1.404,97,0.7345194444444445
Entire area,in_entire_corridor,,1.404,98,0.7468232638888889
Entire area,in_entire_corridor,,1.404,99,0.7470450231481481
Entire area,in_entire_corridor,,1.404,100,0.75155625
Entire area,in_entire_corridor,,1.404,101,0.7848221064814815
Entire area,in_entire_corridor,,1.404,102,0.7940844907407407
Entire area,in_entire_corridor,,1.404,103,0.7949156250000001
Entire area,in_entire_corridor,,1.404,104,0.7953326388888889
Entire area,in_entire_corridor,,1.404,105,0.806429050925926
Entire area,in_entire_corridor,,1.404,106,0.8789839120370371
Entire area,in_entire_corridor,,1.404,107,0.9251688657407408
Entire area,in_entire_corridor,,1.404,108,1.0181358796296296
Entire area,in_entire_corridor,,1.404,109,1.2115060185185185
Entire area,in_entire_corridor,,1.404,110,1.2772388888888888
Entire area,in_entire_corridor,,1.404,111,1.2783836805555555
Entire area,in_entire_corridor,,1.404,112,1.279048263888889
Entire area,in_entire_corridor,,1.404,113,1.2821486111111111
Entire area,in_entire_corridor,,1.404,114,1.3038922453703703
Entire area,in_entire_corridor,,1.404,115,1.3042163194444445
Northern area,north_35p72,35.72,0.3,1,0.0022027777777777
Northern area,north_35p72,35.72,0.3,2,0.002849537037037
Northern area,north_35p72,35.72,0.3,3,0.0043162037037037
Northern area,north_35p72,35.72,0.3,4,0.0052310185185185
Northern area,north_35p72,35.72,0.3,5,0.006305324074074
Northern area,north_35p72,35.72,0.3,6,0.006943287037037
Northern area,north_35p72,35.72,0.3,7,0.0093576388888888
Northern area,north_35p72,35.72,0.3,8,0.0096259259259259
Northern area,north_35p72,35.72,0.3,9,0.009786574074074
Northern area,north_35p72,35.72,0.3,10,0.0296805555555555
Northern area,north_35p72,35.72,0.3,11,0.0376173611111111
Northern area,north_35p72,35.72,0.3,12,0.0553050925925925
Northern area,north_35p72,35.72,0.3,13,0.0579504629629629
Northern area,north_35p72,35.72,0.3,14,0.05855
Northern area,north_35p72,35.72,0.3,15,0.1932782407407407
Northern area,north_35p72,35.72,0.3,16,0.2142648148148148
Northern area,north_35p72,35.72,0.3,17,0.2355988425925926
Northern area,north_35p72,35.72,0.3,18,0.2560712962962963
Northern area,north_35p72,35.72,0.3,19,0.2806966435185185
Northern area,north_35p72,35.72,0.5,1,0.0022027777777777
Northern area,north_35p72,35.72,0.5,2,0.002849537037037
Northern area,north_35p72,35.72,0.5,3,0.0043162037037037
Northern area,north_35p72,35.72,0.5,4,0.0052310185185185
Northern area,north_35p72,35.72,0.5,5,0.006305324074074
Northern area,north_35p72,35.72,0.5,6,0.006943287037037
Northern area,north_35p72,35.72,0.5,7,0.0093576388888888
Northern area,north_35p72,35.72,0.5,8,0.0096259259259259
Northern area,north_35p72,35.72,0.5,9,0.009786574074074
Northern area,north_35p72,35.72,0.5,10,0.0296805555555555
Northern area,north_35p72,35.72,0.5,11,0.0376173611111111
Northern area,north_35p72,35.72,0.5,12,0.0553050925925925
Northern area,north_35p72,35.72,0.5,13,0.0579504629629629
Northern area,north_35p72,35.72,0.5,14,0.05855
Northern area,north_35p72,35.72,0.5,15,0.1932782407407407
Northern area,north_35p72,35.72,0.5,16,0.2142648148148148
Northern area,north_35p72,35.72,0.5,17,0.2355988425925926
Northern area,north_35p72,35.72,0.5,18,0.2560712962962963
Northern area,north_35p72,35.72,0.5,19,0.2806966435185185
Northern area,north_35p72,35.72,0.5,20,0.3160216435185185
Northern area,north_35p72,35.72,0.5,21,0.3526841435185185
Northern area,north_35p72,35.72,0.5,22,0.3651923611111111
Northern area,north_35p72,35.72,0.5,23,0.4429326388888888
Northern area,north_35p72,35.72,0.5,24,0.4893076388888889
Northern area,north_35p72,35.72,0.68,1,0.0022027777777777
Northern area,north_35p72,35.72,0.68,2,0.002849537037037
Northern area,north_35p72,35.72,0.68,3,0.0043162037037037
Northern area,north_35p72,35.72,0.68,4,0.0052310185185185
Northern area,north_35p72,35.72,0.68,5,0.006305324074074
Northern area,north_35p72,35.72,0.68,6,0.006943287037037
Northern area,north_35p72,35.72,0.68,7,0.0093576388888888
Northern area,north_35p72,35.72,0.68,8,0.0096259259259259
Northern area,north_35p72,35.72,0.68,9,0.009786574074074
Northern area,north_35p72,35.72,0.68,10,0.0296805555555555
Northern area,north_35p72,35.72,0.68,11,0.0376173611111111
Northern area,north_35p72,35.72,0.68,12,0.0553050925925925
