event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,energy_joule,hours_since_main64,hours_to_main71,is_all_region,Region_A_along_km,Region_A_across_km,in_Region_A,Region_B_along_km,Region_B_across_km,in_Region_B,dist_to_main64_km,dist_to_main71_km,in_Mw64_neighborhood,in_Mw71_neighborhood,in_corridor_overlap,unassigned_to_corridors,display_assignment_class
2019-07-04 20:25:20.400000+00:00,35.66673379518505,-117.50958311739926,3.60476882,1.17,3.0957827019057254,-2.01034747217948,3589219.34645005,2.8587111111111114,30.909066666666668,True,16.833114552853228,-1.09774424296333,True,32.71247335711426,-1.9591627166942853,True,4.393185212451634,14.295906368792608,True,False,True,False,Overlap A&B
2019-07-04 20:25:45.120000+00:00,35.60644779518505,-117.58256078082889,9.433079330000002,1.46,-3.5143646918425886,-8.699061847727759,9772372.209558113,2.865577777777778,30.9022,True,7.475112874321092,-0.16997641137313924,True,33.260078940679705,-11.347084568179408,False,13.493943112889527,18.860947322181346,False,False,False,False,Region A only
2019-07-04 20:26:02.400000+00:00,35.67981979518505,-117.50724806042444,6.776589110000001,1.16,3.306662446564722,-0.5583410314899264,3467368.5045253094,2.870377777777778,30.8974,True,18.094251452106104,-0.3478597906280161,True,31.774531495601412,-0.8308639819023025,True,2.9628848918946167,13.206841374724993,True,False,True,False,Overlap A&B
2019-07-04 20:26:21.920000+00:00,35.66844279518505,-117.51197624052148,7.87257278,1.3,2.879044346744167,-1.8208018303295148,5623413.251903491,2.8758,30.891977777777775,True,16.84402324816857,-0.8100220413365378,True,32.42658713249762,-1.9933991230024368,True,4.291884653126256,14.020850488094899,True,False,True,False,Overlap A&B
2019-07-04 20:26:29.760000+00:00,35.70853079518505,-117.4752921315805,1.92813155,1.28,6.197306607642254,2.628786407635664,5248074.602497723,2.8779777777777777,30.8898,True,22.390254367645774,-0.5886167819564267,True,31.340264548785633,3.449908985460274,True,1.7526046418978702,13.019989933128869,True,False,True,False,Overlap A&B
2019-07-04 20:26:35.200000+00:00,35.67269479518505,-117.45544154689524,7.981445330000001,1.94,7.997246940971399,-1.3459003591582384,51286138.39913648,2.879488888888889,30.888288888888887,True,20.43405556890543,-4.488771440105053,False,35.498423963473854,2.1279292656039566,True,4.935380204920825,16.927726627894007,True,False,False,False,Region B only
2019-07-04 20:26:45.740000+00:00,35.64006579518505,-117.55044219749024,9.846795020000002,1.56,-0.6038610603645079,-4.969749370380264,13803842.646028839,2.882416666666667,30.885361111111113,True,12.20497285948044,-0.0849619224008542,True,32.43617961175656,-6.6887594573325035,False,8.765721062936628,15.587932788495477,True,False,False,False,Region A only
2019-07-04 20:27:20.400000+00:00,35.77736579518505,-117.66313910917825,1.27489625,0.78,-10.792480818062163,10.270723503938928,933254.3007969905,2.8920444444444446,30.875733333333333,True,17.637256184651093,17.424186654125617,False,14.29279100326764,-4.06246248228172,False,17.326130639410028,6.355683387050789,False,True,False,True,Unassigned
2019-07-04 20:27:36.520000+00:00,35.70858379518505,-117.50926013540654,5.470118510000001,1.28,3.1233942428441934,2.6330549631374796,5248074.602497723,2.896522222222222,30.871255555555557,True,20.459111983014285,1.8029610522995032,True,29.280237240357586,1.1684088352180773,True,1.4706094980351723,10.65457680107275,True,False,True,False,Overlap A&B
2019-07-04 20:27:58.560000+00:00,35.73844179518505,-117.54010629242708,4.7951087,1.23,0.3318709454990022,5.945373342449623,4415704.473533121,2.9026444444444444,30.865133333333333,True,21.276532860817586,6.056886119115007,False,24.950811692137385,1.3102883191761752,True,5.647068372737668,6.3515163931320835,True,True,False,False,Region B only
2019-07-04 20:28:15.520000+00:00,35.59745879518505,-117.58791513532556,8.27177213,1.56,-3.999967961808041,-9.696201426622618,13803842.646028839,2.9073555555555552,30.860422222222223,True,6.394588158526119,-0.4201048067143147,True,33.67616320559665,-12.37517588712354,False,14.585763237439988,19.840289517154112,False,False,False,False,Region A only
2019-07-04 20:28:26.540000+00:00,35.68263979518505,-117.4898742637238,5.477376680000001,1.76,4.879283718967479,-0.24472933962011972,27542287.033381633,2.910416666666667,30.85736111111111,True,19.327649265896632,-1.3726621094328966,True,32.59376542714918,0.5476662952740448,True,2.4211382742531042,13.951405222240647,True,False,True,False,Overlap A&B
2019-07-04 20:28:40.980000+00:00,35.66919979518505,-117.51571929506169,4.141873400000001,1.82,2.540125766740231,-1.7369137497813085,33884415.613920204,2.914427777777778,30.85335,True,16.695930280614522,-0.493839361717642,True,32.13746480332223,-2.189131830290064,True,4.356949783402944,13.774602310045912,True,False,True,False,Overlap A&B
2019-07-04 20:29:05.200000+00:00,35.72502279518505,-117.52598532260976,5.680605440000001,1.37,1.6095306674947927,4.456620743333006,7161434.102129027,2.9211555555555555,30.846622222222223,True,20.923599150487348,4.1270580276261875,False,26.912091577986253,1.263599177488894,True,3.7082907494846062,8.298601739572916,True,True,False,False,Region B only
2019-07-04 20:29:33.960000+00:00,35.66767779518505,-117.51270818540698,5.84028518,1.77,2.812801201746079,-1.905701970854261,28510182.675039098,2.9291444444444443,30.838633333333334,True,16.736355271836956,-0.8119701155175028,True,32.44535462361005,-2.0994367078377376,True,4.395697633827392,14.059062401400821,True,False,True,False,Overlap A&B
2019-07-04 20:29:45.560000+00:00,35.73287579518505,-117.5420588900834,3.93138647,1.58,0.15524880146094078,5.327797933448957,14791083.881682072,2.932366666666667,30.83541111111111,True,20.685433021322176,5.8054984755931995,False,25.291574873673085,0.7657929365726037,True,5.393388908791894,6.652025138758615,True,True,False,False,Region B only
2019-07-04 20:30:08.620000+00:00,35.62025379518505,-117.56521977280072,6.464487800000001,1.82,-1.94276956601628,-7.1677420743067355,33884415.613920204,2.938772222222222,30.829005555555554,True,9.654206981149969,-0.4276590874980313,True,33.17369503744222,-9.154508615275452,False,11.333654693565157,17.48596257344449,False,False,False,False,Region A only
2019-07-04 20:30:19.440000+00:00,35.695326795185046,-117.59124217870482,8.997589130000001,1.64,-4.296219285513522,1.1626339191998247,18197008.586099826,2.941777777777778,30.826,True,14.647098619236717,6.643756814972667,False,25.408264563314255,-5.329331583179188,False,8.863039665596814,8.977736781894752,True,True,False,True,Unassigned
2019-07-04 20:30:37+00:00,35.61964779518505,-117.58158472924498,7.64756951,1.46,-3.425361978046006,-7.234532008112272,9772372.209558113,2.946655555555555,30.821122222222222,True,8.669283270555404,0.6825059631924049,True,32.2312785012124,-10.30097807745334,False,12.289744006544119,17.4032757710464,False,False,False,False,Region A only
2019-07-04 20:30:44.100000+00:00,35.69155479518505,-117.50653290660992,6.5733603500000015,1.89,3.3709092966217624,0.7437188700182035,43151907.6827765,2.948627777777778,30.81915,True,19.146579064958086,0.42161681076208346,True,30.84990449232475,0.08813142051777412,True,1.8096230605684194,12.217098766816838,True,False,True,False,Overlap A&B
2019-07-04 20:31:03.220000+00:00,35.64410979518505,-117.57546648846728,8.18467409,1.3,-2.870207055371546,-4.520615549896621,5623413.251903491,2.953938888888889,30.813838888888892,True,11.127771368645243,1.9589760184205165,True,30.58592284099575,-8.072448454195778,False,9.948357296938573,14.743476033277021,True,False,False,False,Region A only
2019-07-04 20:31:52.960000+00:00,35.64494079518505,-117.53729954826726,5.085435500000001,1.3,0.5864544096463168,-4.428857643565321,5623413.251903491,2.9677555555555557,30.80002222222222,True,13.37441055242843,-0.669624440950165,True,32.83069868294018,-5.442256556912154,False,7.659532706067138,15.41027072969492,True,False,False,False,Region A only
2019-07-04 20:32:08.840000+00:00,35.78215579518505,-117.65205545618278,2.57410868,1.11,-9.789749921691856,10.801035294596542,2917427.014001166,2.9721666666666664,30.79561111111111,True,18.680421859725314,16.978647407601784,False,14.569653514697196,-2.9624411208477683,True,16.715383640872467,5.392356050096067,False,True,False,False,Region B only
2019-07-04 20:32:19.920000+00:00,35.73270879518505,-117.53333487801336,6.31206623,1.74,0.9444840836203721,5.309317463733053,25703957.827688646,2.9752444444444444,30.79253333333333,True,21.167748659401635,5.180514088884057,False,25.833411609697265,1.339941706370869,True,4.766300528294119,7.231947495299882,True,True,False,False,Region B only
2019-07-04 20:32:33.960000+00:00,35.63883279518505,-117.542996108784,7.843540100000001,2.25,0.07054438199999497,-5.106573802281488,149623565.60944358,2.9791444444444446,30.788633333333333,True,12.523053304719966,-0.6951819288019703,True,32.98912643562731,-6.279133486687096,False,8.506419166273266,15.898537450308176,True,False,False,False,Region A only
2019-07-04 20:32:52.400000+00:00,35.66042279518505,-117.51377366282316,3.40154006,1.61,2.716578187809915,-2.710694399575208,16405897.731995387,2.9842666666666666,30.78351111111111,True,16.050200653030895,-1.2437843322822149,True,32.979193130670325,-2.709590890883849,True,5.180095074339157,14.707524507525726,True,False,True,False,Overlap A&B
2019-07-04 20:32:59.240000+00:00,35.71057379518505,-117.5076412790705,6.74755643,1.61,3.269810148943495,2.853905369582348,16405897.731995387,2.986166666666667,30.78161111111111,True,20.722887668923534,1.8281584154324033,True,29.214085477158896,1.4249950075100557,True,1.4284306565887823,10.606082706404582,True,False,True,False,Overlap A&B
2019-07-04 20:33:08.260000+00:00,35.64157479518505,-117.5561963060602,11.21133098,1.9,-1.1249988672297258,-4.802271642392028,44668359.21509626,2.988672222222222,30.779105555555557,True,12.007168277645093,0.42543669683839624,True,31.963009387072756,-6.963974539748193,False,8.949034203942796,15.30444533814128,True,False,False,False,Region A only
2019-07-04 20:33:34.040000+00:00,35.68624079518505,-117.49234052336811,5.09269367,1.35,4.655819947700209,0.15469326826239196,6683439.175686149,2.995833333333333,30.771944444444443,True,19.497431478097123,-0.9476344901221445,True,32.147410414000916,0.6488674760679078,True,1.998862511223738,13.505249718902517,True,False,True,False,Overlap A&B
2019-07-04 20:33:54.860000+00:00,35.64964379518505,-117.5415728867482,8.975814620000001,1.7,0.19942302169667533,-3.907065239735264,22387211.385683376,3.0016166666666666,30.76616111111111,True,13.53635689128851,-0.0404710484592794,True,32.18395698090199,-5.380727874188432,False,7.434050360069687,14.792095362640653,True,False,False,False,Region A only
2019-07-04 20:34:31.560000+00:00,35.63689579518505,-117.57270796944049,10.086314630000002,2.84,-2.6206117112804215,-5.321102869069106,1148153621.4968793,3.011811111111111,30.755966666666666,True,10.66274663656418,1.2612441340259082,True,31.34781176579088,-8.422595637852076,False,10.327860865337524,15.566821778260351,False,False,False,False,Region A only
2019-07-04 20:35:20.800000+00:00,35.73912979518505,-117.53306634216749,4.896723080000001,2.5,0.9686999713461263,6.021756437141999,354813389.23357606,3.025488888888889,30.74228888888889,True,21.736660166025036,5.610043363418207,False,25.32017123278169,1.8346537595431123,True,5.249474015642202,6.79616427014365,True,True,False,False,Region B only
2019-07-04 20:36:03.320000+00:00,35.62104279518505,-117.57328382951142,7.799991080000001,1.72,-2.6732983051511274,-7.080011568922553,23988329.190194897,3.0373,30.73047777777778,True,9.262653939515626,0.19528159656732136,True,32.619678089254144,-9.63869256936448,False,11.695684322783087,17.309467028645063,False,False,False,False,Region A only
2019-07-04 20:36:26.660000+00:00,35.68007579518505,-117.5626360788788,4.983821120000001,1.04,-1.7074286151937732,-0.5303879305248259,2290867.65276777,3.0437833333333337,30.723994444444447,True,14.960531622998948,3.5664333236035466,True,28.398666248614212,-4.538346198399649,False,6.77162756682483,11.013538203738554,True,False,False,False,Region A only
2019-07-04 20:36:45.120000+00:00,35.70549079518505,-117.4685459121418,4.25074595,1.33,6.808059282790242,2.2919342641410694,6237348.354824191,3.048911111111111,30.718866666666667,True,22.51282558727251,-1.2752495024821382,True,31.999268415834123,3.678386774298639,True,2.3007088693313147,13.713414340259302,True,False,True,False,Overlap A&B
2019-07-04 20:36:59+00:00,35.70847379518505,-117.50855212746572,7.29191918,1.7,3.187469257931851,2.620872816034338,22387211.385683376,3.0527666666666664,30.71501111111111,True,20.48996800436164,1.7454987323573228,True,29.332165002770807,1.2078742600514953,True,1.4061324557635637,10.708695392443778,True,False,True,False,Overlap A&B
2019-07-04 20:37:29.160000+00:00,35.64386979518505,-117.537177471197,7.64756951,1.95,0.5975184330008432,-4.547686952551712,53088444.423098795,3.0611444444444444,30.706633333333336,True,13.28902509056854,-0.7530039359710976,True,32.926409148548444,-5.513546977446898,False,7.756220490604982,15.526239326501063,True,False,False,False,Region A only
2019-07-04 20:38:17.640000+00:00,35.696010795185046,-117.4807932280509,4.504781900000001,1.32,5.700379831407305,1.2393155861108962,6025595.860743568,3.0746111111111114,30.693166666666666,True,20.997703299167945,-1.0768451163341233,True,32.04033009271143,2.1508810338688296,True,1.496331390991587,13.490691075447296,True,False,True,False,Overlap A&B
2019-07-04 20:38:55.640000+00:00,35.715606795185046,-117.50515964248058,8.540324420000001,1.94,3.4941587274008623,3.412420749258192,51286138.39913648,3.085166666666667,30.68261111111111,True,21.298123964975545,2.0052880789409553,True,28.94914765760786,1.965438959980462,True,1.6228079009080565,10.40056982758359,True,False,True,False,Overlap A&B
