origin_time,latitude,longitude,depth_km,magnitude,event_id,is_M3plus,is_M4plus,is_M5plus,is_M6plus,dt_days_M1,dist_km_M1,depth_diff_km_M1,hypo_proxy_km_M1,dt_days_M2,dist_km_M2,depth_diff_km_M2,hypo_proxy_km_M2,dt_days_M3,dist_km_M3,depth_diff_km_M3,hypo_proxy_km_M3,nearest_mainshock,second_nearest_mainshock,nearest_dist_km,second_nearest_dist_km,nearest_margin_km,nearest_ratio,all_pair_min_dist_km,proj_km_M1_M2,pos_M1_M2,cross_km_M1_M2,midpoint_dist_km_M1_M2,proj_km_M1_M3,pos_M1_M3,cross_km_M1_M3,midpoint_dist_km_M1_M3,proj_km_M2_M3,pos_M2_M3,cross_km_M2_M3,midpoint_dist_km_M2_M3,outer_any_100km
2025-10-01 04:45:49.110000+00:00,39.972253,142.222461,12.58,1.4,10,False,False,False,False,-39.13738576388889,126.89359557785012,-3.3200000000000003,126.93701981169632,-68.39538275462964,110.86071461926691,-40.92,118.1716736189115,-201.12996469907407,81.0171430201215,-6.8199999999999985,81.30368911152077,M3,M2,81.0171430201215,110.86071461926691,29.84357159914542,0.7308011976863191,81.0171430201215,110.80697675574902,0.546322806063613,-62.13336926336379,62.83970117805134,111.61834745613018,1.9430876153378493,-60.66371390649618,102.72247423180013,92.75351470290637,0.6379670999699091,60.947105492644376,64.16315213064537,True
2025-10-01 05:06:12.270000+00:00,39.175598,142.422591,23.87,0.9,11,False,False,False,False,-39.12322881944445,96.66033264266856,7.970000000000001,96.98835397402792,-68.38122581018519,199.6346912487787,-29.63,201.82157181529232,-201.11580775462963,97.26428567164619,4.470000000000002,97.36694596841168,M1,M3,96.66033264266856,97.26428567164619,0.603953028977628,0.9937905982159113,96.66033264266856,26.09298531908822,0.1286488755082954,-93.18554193558232,119.818379407556,27.322083532313382,0.4756315009746064,-92.83260666459611,92.84315997574647,177.8326982137682,1.2231494528552547,91.2100972543478,139.18801473864323,True
2025-10-01 05:08:06.270000+00:00,38.505037,141.93182,38.3,0.9,12,False,False,False,False,-39.121909375,168.8154886931951,22.4,170.2951238959069,-68.37990636574074,275.5564676780598,-15.200000000000003,275.9753736825255,-201.11448831018518,182.3550032295389,18.9,183.33182266820222,M1,M3,168.8154886931951,182.3550032295389,13.539514536343802,0.9257518889169113,168.8154886931951,-16.122731892630707,-0.07949153010833604,-168.2392979177924,205.2286249448108,-13.898169136432893,-0.2419437390030122,-168.43765832559075,173.74612306130055,220.93146381740186,1.5195866778219058,165.20293413343526,221.95986108594184,False
2025-10-01 05:38:52.020000+00:00,40.01259,141.9618,53.37,0.7,13,False,False,False,False,-39.10054652777778,148.59702961584827,37.47,153.24841960246536,-68.35854351851852,109.75944653228926,-0.13000000000000256,109.75952351880207,-201.09312546296294,103.66511740022244,33.97,109.08903458002506,M3,M2,103.66511740022244,109.75944653228926,6.094329132066818,0.9444755843382102,103.66511740022244,126.06003875544341,0.6215265150421903,-78.99739049439422,82.75343841082984,127.09292296456408,2.212473936747654,-77.32470503190478,125.1238091072502,77.70213326534486,0.5344423311563651,77.69612949264537,77.85733118016829,False
2025-10-01 06:30:04.920000+00:00,39.975724,142.086393,9.84,0.8,14,False,False,False,False,-39.06498055555555,137.2782189586669,-6.0600000000000005,137.41190996585303,-68.3229775462963,111.64609391113166,-43.66,119.87929715181528,-201.05755949074074,92.51828699893953,-9.559999999999999,93.01089736809415,M3,M2,92.51828699893953,111.64609391113166,19.127806912192128,0.8286746428637483,92.51828699893953,117.0954383702785,0.5773274421944767,-71.95189534726546,73.64140797120471,118.03600440746585,2.0548082242326227,-70.39828545293011,113.72302902530942,86.58228659606397,0.5955208324490981,70.68548823403894,72.03684014538027,True
2025-10-01 08:50:40.190000+00:00,40.386218,142.950456,20.87,1.1,15,False,False,False,False,-38.967350115740736,119.29499268355598,4.970000000000001,119.39847645330184,-68.22534710648148,85.47347156549563,-32.629999999999995,91.49006088891618,-200.95992905092595,63.01163446540108,1.4700000000000024,63.02877896644771,M3,M2,63.01163446540108,85.47347156549563,22.46183710009455,0.7372069170855807,63.01163446540108,118.46562271364525,0.5840830001675329,15.146086036280979,22.808824126633677,118.25513518280457,2.058622922312321,16.710197187549333,91.07925329604986,84.17231370571834,0.5789448199844004,-15.403945185567585,19.20988411395961,True
2025-10-01 08:55:28.060000+00:00,40.129663,142.438493,38.13,2.7,16,False,False,False,False,-38.96401828703704,122.01234156419643,22.230000000000004,124.02090305258278,-68.22201527777779,94.0819910387821,-15.369999999999997,95.32920820934933,-200.95659722222223,69.06819766454991,18.730000000000004,71.5627614659282,M3,M2,69.06819766454991,94.0819910387821,25.013793374232193,0.7341277209586147,69.06819766454991,116.35531015969518,0.5736783134781143,-37.1807370892694,40.07144459402908,116.83646626681248,2.033926283598758,-35.639943366175935,95.04936532273875,86.90808028564174,0.5977616710415135,36.30894463736498,38.99182915282889,True
2025-10-01 10:27:00.290000+00:00,40.974394,143.146826,18.52,0.9,17,False,False,False,False,-38.900450810185184,177.49838006329236,2.619999999999999,177.5177155246568,-68.15844780092593,72.10727305175291,-34.980000000000004,80.14399058544596,-200.89302974537037,125.9194140064076,-0.879999999999999,125.92248895140645,M2,M3,72.10727305175291,125.9194140064076,53.812140954654694,0.5726461929697642,72.10727305175291,166.10203522812995,0.818949606203392,63.14183082809831,90.39767048711941,165.2531610115296,2.876779471073414,65.3312305329433,151.35704191259745,35.95999411070792,0.24733610614352808,-62.59459253480873,72.5776385479219,True
2025-10-01 10:38:13.300000+00:00,40.160352,142.751758,11.88,1.4,18,False,False,False,False,-38.89266134259259,106.18640199801999,-4.02,106.26246924142646,-68.15065833333333,97.97834788161657,-41.62,106.45177806693074,-200.8852402777778,49.44269923592513,-7.519999999999998,50.01130779867841,M3,M2,49.44269923592513,97.97834788161657,48.53564864569144,0.5046288318278731,49.44269923592513,105.58318489395006,0.5205674185258676,-12.382870470907354,13.066649116294876,105.73759648824459,1.8407136361936438,-10.986587383645448,77.79538654716741,97.38381231272706,0.6698147075521839,11.740644994654403,27.33862465393092,True
2025-10-01 11:36:32.820000+00:00,39.182104,142.405811,34.14,1.2,19,False,False,False,False,-38.85215763888889,97.86779921613534,18.240000000000002,99.55301965992685,-68.11015462962963,198.83535094133353,-19.36,199.77564011651486,-200.84473657407406,97.6561649721004,14.740000000000002,98.76231142018744,M3,M1,97.6561649721004,97.86779921613534,0.2116342440349399,0.9978375497790897,97.6561649721004,27.452181430488096,0.13535025709374873,-94.05417300058323,119.65027397583523,28.692639272088005,0.49949057024754084,-93.68320113936068,93.68320570985624,176.4838102168444,1.2138716786777686,92.07593062084126,138.74501447748779,True
2025-10-01 11:52:18.130000+00:00,40.099084,141.406885,6.29,-0.1,20,False,False,False,False,-38.84121655092592,195.55080345123326,-9.61,195.78679432081947,-68.09921354166667,121.98249314770985,-47.21,130.79951351029973,-200.83379548611111,151.85175681062674,-13.11,152.41662687014735,M2,M3,121.98249314770985,151.85175681062674,29.869263662916893,0.8032998478893686,121.98249314770985,158.5687220126114,0.7818073527518767,-114.82532817504129,128.26452633754494,160.0722069186511,2.786587778014503,-112.7199368497486,173.08577798540122,45.622524926413966,0.313795870850134,113.27926942041132,116.46926477605471,False
2025-10-01 14:08:36.670000+00:00,39.622294,143.210059,14.07,1.2,21,False,False,False,False,-38.74655752314815,35.3400538303648,-1.83,35.387403192846485,-68.00455451388889,168.83495508619797,-39.43,173.37810403553988,-200.73913645833335,24.847956602775113,-5.329999999999998,25.41318255027094,M3,M1,24.847956602775113,35.3400538303648,10.492097227589689,0.7031103212815513,24.847956602775113,34.11254304819852,0.1681885092952028,-9.384456036389482,67.9502438493784,34.23357310352266,0.5959489048371904,-8.932865211111917,10.496408423808237,168.8185909994429,1.1611496045825427,8.404304968933616,96.49070283539616,True
2025-10-01 14:50:06.090000+00:00,38.698861,141.977311,58.74,4.6,22,True,True,False,False,-38.71774479166667,153.4944811192887,42.84,159.36066432491953,-67.97574178240741,253.7070032605595,5.240000000000002,253.76111030544763,-200.71032372685184,162.69247981793347,39.34,167.3812372678273,M1,M3,153.4944811192887,162.69247981793347,9.197998698644767,0.9434638976003187,153.4944811192887,0.31677806197774655,0.001561842807971896,-153.6702726406077,183.94217178846057,2.347386805267478,0.040864054464839795,-153.65266941047824,155.89983295009054,204.32146797195472,1.405341617524475,150.88124507206385,200.2268335600251,False
2025-10-01 15:08:58.750000+00:00,38.70129,141.965723,56.1,1.1,23,False,False,False,False,-38.70463530092593,154.2177973361549,40.2,159.37116745263347,-67.96263229166667,253.54378208473673,2.6000000000000014,253.557112765216,-200.6972142361111,163.10568327291077,36.7,167.1835934412318,M1,M3,154.2177973361549,163.10568327291077,8.887885936755879,0.9455084227697661,154.2177973361549,1.060056924941622,0.005226505503329912,-154.39113188989458,184.13869935347577,3.10012638077248,0.053967983882118674,-154.36364385226912,156.4755890645153,203.58670003963613,1.4002878169387654,151.59785163752682,200.2864270274568,False
2025-10-01 16:25:38.260000+00:00,38.803276,142.40363,34.12,1.5,24,False,False,False,False,-38.65140023148148,116.17494981557996,18.22,117.59501419980577,-67.90939722222222,240.90835412671674,-19.380000000000003,241.6866142094832,-200.64397916666667,132.43743902250424,14.719999999999999,133.25296865300797,M1,M3,116.17494981557996,132.43743902250424,16.262489206924272,0.8772062543118121,116.17494981557996,-8.566805318231362,-0.04223778373426307,-115.99123412451632,159.84124460789738,-7.03332092205252,-0.12243828268204902,-116.09431055782301,121.47561471876328,212.76109673434738,1.4633901508184655,113.57914065103903,180.32982904286894,False
2025-10-01 20:51:11.200000+00:00,38.918384,142.042887,40.75,0.7,25,False,False,False,False,-38.46699120370371,137.20858173686693,24.85,139.44073078639,-67.72498819444445,228.86253430441974,-12.75,229.21741231468803,-200.4595701388889,140.41413702567476,21.35,142.02799856600447,M1,M3,137.20858173686693,140.41413702567476,3.2055552888078296,0.9771707083295915,137.20858173686693,18.322405425298307,0.09033680223808463,-136.13776150680422,159.49078340127542,20.119763191224465,0.3502512227728872,-135.88375832961623,136.15576588815702,186.1101944880047,1.2800828241673923,133.6379340994964,175.27748447399222,False
2025-10-01 22:15:43.720000+00:00,39.414193,142.435156,26.02,1.0,26,False,False,False,False,-38.40828148148148,92.09592830640639,10.12,92.65028014322864,-67.66627847222222,173.2269285314408,-27.48,175.39304196129586,-200.40086041666666,78.00381414945645,6.620000000000001,78.28422204929255,M3,M1,78.00381414945645,92.09592830640639,14.092114156949947,0.8469843953354269,78.00381414945645,48.287865557178904,0.238078530634144,-78.54383052627283,94.82229733785454,49.32154675277469,0.8586051383916973,-77.89888509935115,80.57655756113924,155.46500709189777,1.0693024414104666,76.84903522851856,112.94563297956628,True
2025-10-01 22:17:53.920000+00:00,39.418689,142.445068,30.88,2.4,27,False,False,False,False,-38.40677453703704,91.25031250633819,14.979999999999999,92.47172504341194,-67.66477152777777,172.7912252748539,-22.62,174.2655213517158,-200.39935347222223,77.0247164286238,11.48,77.87552465897042,M3,M1,77.0247164286238,91.25031250633819,14.225596077714386,0.8441035905852237,77.0247164286238,48.28077793627801,0.23804358582243393,-77.55272231777079,94.00698160286487,49.301363005503,0.858253773313746,-76.90795708396544,79.61374280161556,155.4603449575189,1.0692703748266945,75.86914537335652,112.27776833110912,True
2025-10-01 22:18:18.760000+00:00,39.40155,142.439404,30.08,1.5,28,False,False,False,False,-38.40648703703704,91.72931993746977,14.179999999999998,92.81885873135205,-67.66448402777777,174.65541166045628,-23.42,176.21864039392497,-200.39906597222222,78.58855789911325,10.68,79.31093135666909,M3,M1,78.58855789911325,91.72931993746977,13.140762038356513,0.8567441462848048,78.58855789911325,46.89568609444603,0.2312145279071235,-78.95632117677408,95.94836744073991,47.93493959581222,0.8344666409543334,-78.32973633291866,80.651648307751,156.86203771002468,1.0789113449099224,77.24965163802085,114.24389601936925,True
2025-10-01 23:47:50.800000+00:00,40.969462,142.876253,25.39,1.5,29,False,False,False,False,-38.344310648148145,182.3421531438901,9.49,182.5889397339003,-67.60230763888889,49.38970580943272,-28.11,56.828823144090464,-200.33688958333335,127.60160843108602,5.990000000000002,127.74212529232557,M2,M3,49.38970580943272,127.60160843108602,78.21190262165331,0.3870617809344205,49.38970580943272,177.39211115332623,0.8746142054977181,43.08264629905567,87.34499036496462,176.80731812726833,3.0779179049324488,45.42298722240217,154.89524842397904,24.911750154843848,0.17134528057902987,-42.71121241507287,64.0893714851557,True
2025-10-02 02:34:10.900000+00:00,39.408488,142.467594,29.27,1.0,30,False,False,False,False,-38.22880023148148,89.30568197930599,13.37,90.30095090190878,-67.48679722222222,174.07944979997464,-24.23,175.7576392156594,-200.22137916666668,76.22257045041458,9.870000000000001,76.85894317558896,M3,M1,76.22257045041458,89.30568197930599,13.083111528891408,0.8535019134401433,76.22257045041458,46.31781666065315,0.22836539999251557,-76.47355770695182,94.25249981804316,47.324312775863646,0.8238366554862047,-75.85482574537099,78.10252392653027,157.41046039267889,1.0826834459406087,74.79209358286559,113.00723783616488,True
2025-10-02 03:21:13.860000+00:00,39.971102,142.07679,12.56,0.6,31,False,False,False,False,-38.19612708333333,137.77313701421804,-3.34,137.81361646346306,-67.45412407407407,112.28050675412565,-40.94,119.51148813801649,-200.1887060185185,93.24936471586156,-6.839999999999998,93.49989101550743,M3,M2,93.24936471586156,112.28050675412565,19.031142038264093,0.8305035968537361,93.24936471586156,117.07577203111433,0.5772304792602668,-72.92545664501397,74.58878904720542,118.02920466146087,2.054689852096223,-71.37202162295982,114.32304940979093,86.61353634508893,0.5957357710616574,71.64782008416381,72.98730824338628,True
2025-10-02 03:39:03.480000+00:00,39.972245,142.085156,10.62,0.8,32,False,False,False,False,-38.18374722222222,137.1954585650509,-5.280000000000001,137.29702200293565,-67.44174421296296,112.04445962086682,-42.88,119.96939331234469,-200.17632615740737,92.56340345747557,-8.78,92.97887964280599,M3,M2,92.56340345747557,112.04445962086682,19.481056163391244,0.8261310177289377,92.56340345747557,116.81829913356988,0.5759610346820443,-72.24356278751993,73.86811016323001,117.76274353289547,2.0500512122069536,-70.69358961249624,113.69192988414702,86.86287889644431,0.5974507717804637,70.97240693413171,72.37280518443522,True
2025-10-02 03:52:01.620000+00:00,40.268994,142.387109,17.47,1.2,33,False,False,False,False,-38.174740972222224,135.7825530354413,1.5699999999999985,135.7916293768597,-67.43273796296296,78.17475347783144,-36.03,86.078179472615,-200.16731990740743,80.91910096816552,-1.9299999999999997,80.9421138931778,M2,M3,78.17475347783144,80.91910096816552,2.7443474903340785,0.9660852943557326,78.17475347783144,131.88423186935728,0.6502421213894657,-32.9485989430076,44.87972149812071,132.3081076123887,2.30326152617036,-31.20297178324735,108.18376617578795,71.32936421724789,0.49060984673337826,32.2051628846069,32.23408693244621,True
2025-10-02 06:46:25.460000+00:00,41.508028,142.987793,13.91,1.2,34,False,False,False,False,-38.05363171296296,238.2629932652796,-1.9900000000000002,238.27130347511567,-67.3116287037037,83.84264575642736,-39.59,92.71977862051746,-200.04621064814816,185.80249959623814,-5.489999999999998,185.88358979805093,M2,M3,83.84264575642736,185.80249959623814,101.95985383981078,0.45124605932979,83.84264575642736,223.98369549122614,1.1043293898632218,82.03071275719338,147.48880678881918,222.88016523000542,3.8799686488199496,84.98332559040612,211.9424367052788,-22.148249244412284,-0.15233767027726106,-80.9627669395546,124.7001762652358,True
2025-10-02 07:53:21.700000+00:00,40.006893,141.585482,2.93,-0.5,35,False,False,False,False,-38.0071474537037,177.605109195223,-12.97,178.07806072688203,-67.26514444444445,122.27291970862734,-50.57,132.31776824777702,-199.9997263888889,135.2569468479256,-16.47,136.25601847486433,M2,M3,122.27291970862734,135.2569468479256,12.984027139298263,0.904004729946354,122.27291970862734,141.99119909164315,0.7000735205967877,-107.0274874019539,114.46215170949314,143.39308884638942,2.496232397384027,-105.14183634571694,155.5772690550748,62.10563338146711,0.4271681881498281,105.48693044189271,106.01706709659129,False
2025-10-02 07:57:59.610000+00:00,39.574292,141.229574,84.11,0.5,36,False,False,False,False,-38.003930902777775,196.36949910317912,68.21,207.87877303378878,-67.26192789351852,179.10622165581387,30.61,181.70308400195503,-199.99650983796295,167.54031316072198,64.71000000000001,179.60273002934224,M3,M2,167.54031316072198,179.10622165581387,11.56590849509189,0.9354243063799428,167.54031316072198,116.49181358547662,0.5743513300768307,-158.36527407583708,159.08165153049103,118.57431975471411,2.0641793886354596,-156.81209570774584,180.7304351315222,88.21083899964366,0.6067221638206219,156.1135660243323,156.88275702372385,False
2025-10-02 08:25:44.940000+00:00,39.666728,142.130452,46.04,0.9,37,False,False,False,False,-37.98465625,121.66370432032174,30.14,125.34143987102858,-67.24265324074074,145.30999241176892,-7.460000000000001,145.50135908199738,-199.9772351851852,89.89292593707509,26.64,93.75728096275226,M3,M1,89.89292593707509,121.66370432032174,31.77077838324665,0.7388639565042414,89.89292593707509,85.7362786439397,0.4227142162127329,-86.51597024885295,87.92456920138497,86.87203594194368,1.5122959710930988,-85.3754763097303,103.29767631969341,118.11268822293417,0.8123897990991629,84.92313356446934,96.30546286275496,True
2025-10-02 09:11:46.380000+00:00,41.514339,142.795654,21.34,0.9,38,False,False,False,False,-37.952695138888885,242.46663087391437,5.4399999999999995,242.52764932548834,-67.21069212962962,74.10931480850627,-32.16,80.78648489311988,-199.94527407407406,188.4351370889977,1.9400000000000013,188.44512328460334,M2,M3,74.10931480850627,188.4351370889977,114.32582228049142,0.3932881943005382,74.10931480850627,232.90482961249745,1.1483141566089665,68.40369456749238,148.22120617406705,231.98059116643617,4.038391751601757,71.4753832405258,215.45956646929258,-30.904162534170844,-0.21256163728214936,-67.45024798184895,123.62134795275409,True
2025-10-02 09:23:30.090000+00:00,38.810897,141.609342,70.27,1.6,39,False,False,False,False,-37.94455034722222,176.43340405225462,54.37,184.62080859281852,-67.20254733796295,246.7461587560774,16.769999999999996,247.31538520860232,-199.9371292824074,175.6837406359207,50.87,182.9003379543883,M3,M1,175.6837406359207,176.43340405225462,0.7496634163339024,0.9957510120016055,175.6837406359207,27.22941242303182,0.13425191660273625,-174.5252434556296,189.63665937936608,29.53325403493568,0.5141242588138534,-174.15018923405827,174.1520792324748,177.65562134889598,1.2219315020927835,171.64042174313207,201.18959288511027,False
2025-10-02 11:29:18.100000+00:00,39.45579,143.428206,11.12,1.1,40,False,False,False,False,-37.85718912037037,9.031800646069168,-4.780000000000001,10.218699668271666,-67.11518611111111,194.0281213256608,-42.38,198.60255855644294,-199.84976805555556,48.81995578689605,-8.28,49.51713322714155,M1,M3,9.031800646069168,48.81995578689605,39.78815514082689,0.18500222911904865,9.031800646069168,8.609587698365434,0.04244871801520142,-2.7626162222509336,92.8431570993362,8.645341862134932,0.1505008547925214,-2.648605824600321,20.250516392105705,194.2434626172828,1.336024181196644,1.7240261606516034,121.56109771457375,True
2025-10-02 11:36:33.690000+00:00,39.632166,142.537939,31.39,1.3,41,False,False,False,False,-37.85214756944444,86.97588959867375,15.49,88.34447052012187,-67.11014456018519,150.04243750456433,-22.11,151.66273488339544,-199.84472650462965,57.84824463615363,11.990000000000002,59.07774121853574,M3,M1,57.84824463615363,86.97588959867375,29.127644962520115,0.6651066738504016,57.84824463615363,64.55819672850961,0.3182977843432249,-58.430876320376974,69.08214773709406,65.32467985569751,1.137192758147617,-57.57268687628507,68.22299874864865,138.95641052533145,0.9557548145644132,57.048991118439645,87.43692655455582,True
2025-10-02 11:53:05.270000+00:00,38.810213,141.595426,69.94,0.7,42,False,False,False,False,-37.840670949074074,177.57710458060066,54.04,185.61775149815168,-67.09866793981482,247.1012788777307,16.439999999999998,247.6475633294421,-199.83324988425926,176.64222285913408,50.54,183.73014585694963,M3,M1,176.64222285913408,177.57710458060066,0.9348817214665814,0.9947353476470147,176.64222285913408,27.77880092151166,0.13696062209129212,-175.5980472056924,190.41131339548994,30.09677085523073,0.5239341384573434,-175.21563956216147,175.22103358099767,177.11888604411845,1.2182397879088285,172.70401666401398,201.81950050595066,False
2025-10-02 12:47:32.770000+00:00,41.514461,142.795166,21.06,1.1,43,False,False,False,False,-37.80285266203704,242.4900056110273,5.159999999999998,242.54489980462597,-67.06084965277778,74.09705488935252,-32.44,80.88712594273406,-199.7954315972222,188.45517683041498,1.6600000000000001,188.4624877109049,M2,M3,74.09705488935252,188.45517683041498,114.35812194106246,0.3931813184205079,74.09705488935252,232.93760175924032,1.148475736427255,68.37515649737416,148.23711498096657,232.01373756078738,4.03896877455385,71.44728072124865,215.48151656273433,-30.936587938030467,-0.2127846621554594,-67.42187751110387,123.63304897240124,True
2025-10-02 13:28:54.770000+00:00,39.08761,144.444076,21.97,1.0,44,False,False,False,False,-37.77412581018519,87.94244790341548,6.0699999999999985,88.15168202164351,-67.03212280092593,278.2251049347475,-31.53,280.00598192887105,-199.76670474537036,138.7206967994868,2.5700000000000003,138.7445012263014,M1,M3,87.94244790341548,138.7206967994868,50.77824889607132,0.6339533316397011,87.94244790341548,-71.37354720146153,-0.35190019371946385,51.54809769620789,180.31063521192934,-72.04848455454936,-1.2542428841891662,50.6004495000777,112.76114786771295,273.5863965285941,1.8817520882483143,-52.39303442717021,207.61153055158744,True
