event_id,origin_time,latitude,longitude,depth_km,magnitude,dist_a_km,dist_b_km,nearest_mainshock,second_nearest_mainshock,nearest_dist_km,second_nearest_dist_km,nearest_margin_km,nearest_ratio,proj_km,pos_norm,cross_km,midpoint_dist_km,dt_a_days,dt_b_days,pair_name,in_corridor,in_core_segment,in_sideband,endpoint_a_near,endpoint_b_near,shared_overlap,outer_band,assignment,corridor_width_km,assignment_stable_across_widths
10,2025-10-01 04:45:49.110000+00:00,39.972253,142.222461,12.58,1.4,110.86071461926691,81.0171430201215,M3,M2,81.0171430201215,110.86071461926691,29.84357159914542,0.7308011976863191,92.75351470290637,0.6379670999699091,60.947105492644376,64.16315213064537,-68.39538275462964,-201.12996469907407,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
11,2025-10-01 05:06:12.270000+00:00,39.175598,142.422591,23.87,0.9,199.6346912487787,97.26428567164619,M1,M3,96.66033264266856,97.26428567164619,0.603953028977628,0.9937905982159113,177.8326982137682,1.2231494528552547,91.2100972543478,139.18801473864323,-68.38122581018519,-201.11580775462963,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
12,2025-10-01 05:08:06.270000+00:00,38.505037,141.93182,38.3,0.9,275.5564676780598,182.3550032295389,M1,M3,168.8154886931951,182.3550032295389,13.539514536343802,0.9257518889169113,220.93146381740186,1.5195866778219058,165.20293413343526,221.95986108594184,-68.37990636574074,-201.11448831018518,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
13,2025-10-01 05:38:52.020000+00:00,40.01259,141.9618,53.37,0.7,109.75944653228926,103.66511740022244,M3,M2,103.66511740022244,109.75944653228926,6.094329132066818,0.9444755843382102,77.70213326534486,0.5344423311563651,77.69612949264537,77.85733118016829,-68.35854351851852,-201.09312546296294,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
14,2025-10-01 06:30:04.920000+00:00,39.975724,142.086393,9.84,0.8,111.64609391113166,92.51828699893953,M3,M2,92.51828699893953,111.64609391113166,19.127806912192128,0.8286746428637483,86.58228659606397,0.5955208324490981,70.68548823403894,72.03684014538027,-68.3229775462963,-201.05755949074074,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
15,2025-10-01 08:50:40.190000+00:00,40.386218,142.950456,20.87,1.1,85.47347156549563,63.01163446540108,M3,M2,63.01163446540108,85.47347156549563,22.46183710009455,0.7372069170855807,84.17231370571834,0.5789448199844004,-15.403945185567585,19.20988411395961,-68.22534710648148,-200.95992905092595,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,True
16,2025-10-01 08:55:28.060000+00:00,40.129663,142.438493,38.13,2.7,94.0819910387821,69.06819766454991,M3,M2,69.06819766454991,94.0819910387821,25.013793374232193,0.7341277209586147,86.90808028564174,0.5977616710415135,36.30894463736498,38.99182915282889,-68.22201527777779,-200.95659722222223,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,True
17,2025-10-01 10:27:00.290000+00:00,40.974394,143.146826,18.52,0.9,72.10727305175291,125.9194140064076,M2,M3,72.10727305175291,125.9194140064076,53.812140954654694,0.5726461929697642,35.95999411070792,0.24733610614352808,-62.59459253480873,72.5776385479219,-68.15844780092593,-200.89302974537037,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
18,2025-10-01 10:38:13.300000+00:00,40.160352,142.751758,11.88,1.4,97.97834788161657,49.44269923592513,M3,M2,49.44269923592513,97.97834788161657,48.53564864569144,0.5046288318278731,97.38381231272706,0.6698147075521839,11.740644994654403,27.33862465393092,-68.15065833333333,-200.8852402777778,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,True
19,2025-10-01 11:36:32.820000+00:00,39.182104,142.405811,34.14,1.2,198.83535094133353,97.6561649721004,M3,M1,97.6561649721004,97.86779921613534,0.2116342440349399,0.9978375497790897,176.4838102168444,1.2138716786777686,92.07593062084126,138.74501447748779,-68.11015462962963,-200.84473657407406,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
20,2025-10-01 11:52:18.130000+00:00,40.099084,141.406885,6.29,-0.1,121.98249314770985,151.85175681062674,M2,M3,121.98249314770985,151.85175681062674,29.869263662916893,0.8032998478893686,45.622524926413966,0.313795870850134,113.27926942041132,116.46926477605471,-68.09921354166667,-200.83379548611111,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
21,2025-10-01 14:08:36.670000+00:00,39.622294,143.210059,14.07,1.2,168.83495508619797,24.847956602775113,M3,M1,24.847956602775113,35.3400538303648,10.492097227589689,0.7031103212815513,168.8185909994429,1.1611496045825427,8.404304968933616,96.49070283539616,-68.00455451388889,-200.73913645833335,M2_M3,False,False,False,False,True,False,False,unique_M3,26.140279662980017,True
22,2025-10-01 14:50:06.090000+00:00,38.698861,141.977311,58.74,4.6,253.7070032605595,162.69247981793347,M1,M3,153.4944811192887,162.69247981793347,9.197998698644767,0.9434638976003187,204.32146797195472,1.405341617524475,150.88124507206385,200.2268335600251,-67.97574178240741,-200.71032372685184,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
23,2025-10-01 15:08:58.750000+00:00,38.70129,141.965723,56.1,1.1,253.54378208473673,163.10568327291077,M1,M3,154.2177973361549,163.10568327291077,8.887885936755879,0.9455084227697661,203.58670003963613,1.4002878169387654,151.59785163752682,200.2864270274568,-67.96263229166667,-200.6972142361111,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
24,2025-10-01 16:25:38.260000+00:00,38.803276,142.40363,34.12,1.5,240.90835412671674,132.43743902250424,M1,M3,116.17494981557996,132.43743902250424,16.262489206924272,0.8772062543118121,212.76109673434738,1.4633901508184655,113.57914065103903,180.32982904286894,-67.90939722222222,-200.64397916666667,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
25,2025-10-01 20:51:11.200000+00:00,38.918384,142.042887,40.75,0.7,228.86253430441974,140.41413702567476,M1,M3,137.20858173686693,140.41413702567476,3.2055552888078296,0.9771707083295915,186.1101944880047,1.2800828241673923,133.6379340994964,175.27748447399222,-67.72498819444445,-200.4595701388889,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
26,2025-10-01 22:15:43.720000+00:00,39.414193,142.435156,26.02,1.0,173.2269285314408,78.00381414945645,M3,M1,78.00381414945645,92.09592830640639,14.092114156949947,0.8469843953354269,155.46500709189777,1.0693024414104666,76.84903522851856,112.94563297956628,-67.66627847222222,-200.40086041666666,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
27,2025-10-01 22:17:53.920000+00:00,39.418689,142.445068,30.88,2.4,172.7912252748539,77.0247164286238,M3,M1,77.0247164286238,91.25031250633819,14.225596077714386,0.8441035905852237,155.4603449575189,1.0692703748266945,75.86914537335652,112.27776833110912,-67.66477152777777,-200.39935347222223,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
28,2025-10-01 22:18:18.760000+00:00,39.40155,142.439404,30.08,1.5,174.65541166045628,78.58855789911325,M3,M1,78.58855789911325,91.72931993746977,13.140762038356513,0.8567441462848048,156.86203771002468,1.0789113449099224,77.24965163802085,114.24389601936925,-67.66448402777777,-200.39906597222222,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
29,2025-10-01 23:47:50.800000+00:00,40.969462,142.876253,25.39,1.5,49.38970580943272,127.60160843108602,M2,M3,49.38970580943272,127.60160843108602,78.21190262165331,0.3870617809344205,24.911750154843848,0.17134528057902987,-42.71121241507287,64.0893714851557,-67.60230763888889,-200.33688958333335,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,True
30,2025-10-02 02:34:10.900000+00:00,39.408488,142.467594,29.27,1.0,174.07944979997464,76.22257045041458,M3,M1,76.22257045041458,89.30568197930599,13.083111528891408,0.8535019134401433,157.41046039267889,1.0826834459406087,74.79209358286559,113.00723783616488,-67.48679722222222,-200.22137916666668,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
31,2025-10-02 03:21:13.860000+00:00,39.971102,142.07679,12.56,0.6,112.28050675412565,93.24936471586156,M3,M2,93.24936471586156,112.28050675412565,19.031142038264093,0.8305035968537361,86.61353634508893,0.5957357710616574,71.64782008416381,72.98730824338628,-67.45412407407407,-200.1887060185185,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
32,2025-10-02 03:39:03.480000+00:00,39.972245,142.085156,10.62,0.8,112.04445962086682,92.56340345747557,M3,M2,92.56340345747557,112.04445962086682,19.481056163391244,0.8261310177289377,86.86287889644431,0.5974507717804637,70.97240693413171,72.37280518443522,-67.44174421296296,-200.17632615740737,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
33,2025-10-02 03:52:01.620000+00:00,40.268994,142.387109,17.47,1.2,78.17475347783144,80.91910096816552,M2,M3,78.17475347783144,80.91910096816552,2.7443474903340785,0.9660852943557326,71.32936421724789,0.49060984673337826,32.2051628846069,32.23408693244621,-67.43273796296296,-200.16731990740743,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,False
34,2025-10-02 06:46:25.460000+00:00,41.508028,142.987793,13.91,1.2,83.84264575642736,185.80249959623814,M2,M3,83.84264575642736,185.80249959623814,101.95985383981078,0.45124605932979,-22.148249244412284,-0.15233767027726106,-80.9627669395546,124.7001762652358,-67.3116287037037,-200.04621064814816,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
35,2025-10-02 07:53:21.700000+00:00,40.006893,141.585482,2.93,-0.5,122.27291970862734,135.2569468479256,M2,M3,122.27291970862734,135.2569468479256,12.984027139298263,0.904004729946354,62.10563338146711,0.4271681881498281,105.48693044189271,106.01706709659129,-67.26514444444445,-199.9997263888889,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
36,2025-10-02 07:57:59.610000+00:00,39.574292,141.229574,84.11,0.5,179.10622165581387,167.54031316072198,M3,M2,167.54031316072198,179.10622165581387,11.56590849509189,0.9354243063799428,88.21083899964366,0.6067221638206219,156.1135660243323,156.88275702372385,-67.26192789351852,-199.99650983796295,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
37,2025-10-02 08:25:44.940000+00:00,39.666728,142.130452,46.04,0.9,145.30999241176892,89.89292593707509,M3,M1,89.89292593707509,121.66370432032174,31.77077838324665,0.7388639565042414,118.11268822293417,0.8123897990991629,84.92313356446934,96.30546286275496,-67.24265324074074,-199.9772351851852,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
38,2025-10-02 09:11:46.380000+00:00,41.514339,142.795654,21.34,0.9,74.10931480850627,188.4351370889977,M2,M3,74.10931480850627,188.4351370889977,114.32582228049142,0.3932881943005382,-30.904162534170844,-0.21256163728214936,-67.45024798184895,123.62134795275409,-67.21069212962962,-199.94527407407406,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
39,2025-10-02 09:23:30.090000+00:00,38.810897,141.609342,70.27,1.6,246.7461587560774,175.6837406359207,M3,M1,175.6837406359207,176.43340405225462,0.7496634163339024,0.9957510120016055,177.65562134889598,1.2219315020927835,171.64042174313207,201.18959288511027,-67.20254733796295,-199.9371292824074,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
40,2025-10-02 11:29:18.100000+00:00,39.45579,143.428206,11.12,1.1,194.0281213256608,48.81995578689605,M1,M3,9.031800646069168,48.81995578689605,39.78815514082689,0.18500222911904865,194.2434626172828,1.336024181196644,1.7240261606516034,121.56109771457375,-67.11518611111111,-199.84976805555556,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
41,2025-10-02 11:36:33.690000+00:00,39.632166,142.537939,31.39,1.3,150.04243750456433,57.84824463615363,M3,M1,57.84824463615363,86.97588959867375,29.127644962520115,0.6651066738504016,138.95641052533145,0.9557548145644132,57.048991118439645,87.43692655455582,-67.11014456018519,-199.84472650462965,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
42,2025-10-02 11:53:05.270000+00:00,38.810213,141.595426,69.94,0.7,247.1012788777307,176.64222285913408,M3,M1,176.64222285913408,177.57710458060066,0.9348817214665814,0.9947353476470147,177.11888604411845,1.2182397879088285,172.70401666401398,201.81950050595066,-67.09866793981482,-199.83324988425926,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
43,2025-10-02 12:47:32.770000+00:00,41.514461,142.795166,21.06,1.1,74.09705488935252,188.45517683041498,M2,M3,74.09705488935252,188.45517683041498,114.35812194106246,0.3931813184205079,-30.936587938030467,-0.2127846621554594,-67.42187751110387,123.63304897240124,-67.06084965277778,-199.7954315972222,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
44,2025-10-02 13:28:54.770000+00:00,39.08761,144.444076,21.97,1.0,278.2251049347475,138.7206967994868,M1,M3,87.94244790341548,138.7206967994868,50.77824889607132,0.6339533316397011,273.5863965285941,1.8817520882483143,-52.39303442717021,207.61153055158744,-67.03212280092593,-199.76670474537036,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
45,2025-10-02 13:54:03.800000+00:00,40.287077,142.863281,24.44,2.5,89.94290585011427,55.44411322975845,M3,M2,55.44411322975845,89.94290585011427,34.49879262035582,0.616436757359758,89.97663905935482,0.6188674970387639,-3.4982031709614483,17.632544155213346,-67.01465717592592,-199.7492391203704,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,True
46,2025-10-02 14:05:38.160000+00:00,40.288607,142.856934,22.34,1.9,89.51100358637464,55.84080936149203,M3,M2,55.84080936149203,89.51100358637464,33.670194224882614,0.6238429592358197,89.55782615460184,0.6159868638343936,-3.1217070588594806,17.1497451178266,-67.00662060185185,-199.74120254629628,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,True
47,2025-10-02 14:07:17.560000+00:00,39.453495,143.427913,11.82,1.3,194.2377258074665,49.03289642794451,M1,M3,8.884177601363241,49.03289642794451,40.148718826581266,0.1811881053043407,194.45193371474554,1.3374580643427636,1.8735283290101836,121.77175630385166,-67.0054701388889,-199.74005208333332,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
48,2025-10-02 14:45:03.380000+00:00,40.195431,143.200407,6.29,1.6,115.39764240434278,39.473185606865435,M3,M1,39.473185606865435,92.03125234951811,52.55806674265268,0.4289106645746098,113.23028587578085,0.77880819223201,-22.931076517571825,46.57227540034166,-66.97924537037036,-199.7138273148148,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,False
49,2025-10-02 14:59:48.310000+00:00,38.635547,142.155501,39.36,0.8,259.6037124867801,159.48359793075176,M1,M3,144.5513061970132,159.48359793075176,14.932291733738566,0.906370987816426,218.11299637013815,1.5002010026865775,141.32430658941885,202.77838217429266,-66.969003125,-199.70358506944444,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
50,2025-10-02 15:32:57.370000+00:00,39.972876,142.086784,10.92,1.3,111.95409318039552,92.4368613438673,M3,M2,92.4368613438673,111.95409318039552,19.51723183652821,0.8256675456691037,86.87221327097926,0.5975149744564612,70.81788553624634,72.22311186461494,-66.94598159722221,-199.6805635416667,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
51,2025-10-02 16:10:31.590000+00:00,41.5212,142.373812,39.83,1.4,61.93000898268219,198.0511444945403,M2,M3,61.93000898268219,198.0511444945403,136.1211355118581,0.3126970517678045,-49.45353257682649,-0.34014588948311664,-37.393961401028136,127.74377645336833,-66.91989108796297,-199.6544730324074,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
52,2025-10-02 16:14:15.170000+00:00,40.112284,142.020492,7.92,0.6,97.79942385521699,101.3959841970064,M2,M3,97.79942385521699,101.3959841970064,3.596560341789413,0.9645295583422564,70.66021450649285,0.48600737423642265,67.77478390279676,67.80530967744694,-66.91730335648148,-199.65188530092593,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
53,2025-10-02 17:36:33.140000+00:00,40.119645,142.055225,7.22,0.8,96.3614016962557,98.8212026965554,M2,M3,96.3614016962557,98.8212026965554,2.4598010002997057,0.9751085704972355,71.44304803036825,0.4913917743271975,64.8254128825927,64.83749312703407,-66.86015092592592,-199.5947328703704,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
54,2025-10-02 19:00:54.160000+00:00,41.62157,144.008203,17.76,2.0,161.03754150819248,210.47313230180723,M2,M3,161.03754150819248,210.47313230180723,49.43559079361475,0.7651216083831225,10.169892555808453,0.06994944484439453,-160.90200962148793,172.62327364963278,-66.80157430555555,-199.53615624999998,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
55,2025-10-02 19:33:44.720000+00:00,39.156384,142.393994,27.03,0.6,201.64431551071286,100.48811765578085,M1,M3,99.61562538457815,100.48811765578085,0.8724922712027023,0.9913174583069473,178.4431123318649,1.2273479366102928,94.39294972347314,141.7489990748347,-66.77876689814815,-199.5133488425926,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
56,2025-10-02 20:05:31.320000+00:00,38.555257,142.007585,35.19,0.9,269.35288165759584,174.01323782774531,M1,M3,160.1952260011874,174.01323782774531,13.818011826557921,0.920592180232654,219.40221739084902,1.5090683819814497,156.7711973812737,214.7098879736475,-66.75669976851852,-199.49128171296294,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
57,2025-10-02 20:40:42.760000+00:00,39.758972,141.844434,57.42,2.1,139.5911620671556,112.5091077109892,M3,M2,112.5091077109892,139.5911620671556,27.08205435616641,0.8059901933967886,96.97255069397512,0.6669860127788968,100.62825843711774,103.51553374721782,-66.73226180555555,-199.46684375,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
58,2025-10-02 21:10:46.200000+00:00,39.042362,144.439242,24.12,1.2,281.7968006287789,141.52434905695597,M1,M3,89.71119849070985,141.52434905695597,51.81315056624612,0.6338923237485155,277.75105141307057,1.910396962866114,-49.53813129995214,210.9553944402919,-66.71138865740741,-199.44597060185185,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
59,2025-10-02 21:22:42.600000+00:00,38.937887,142.425667,34.37,1.7,226.04296177635234,118.55994576817223,M1,M3,106.54891921273708,118.55994576817223,12.011026555435151,0.8986923747509039,200.78984536181764,1.381050796395012,104.37391213783597,165.23409982804384,-66.70309699074075,-199.4376789351852,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
60,2025-10-02 21:35:53.380000+00:00,40.519145,142.310042,42.9,1.1,49.94493044345884,104.14581061904418,M2,M3,49.94493044345884,104.14581061904418,54.20088017558535,0.47956735030036696,44.020223821217186,0.30277509829358806,23.713516432723864,37.209544340208346,-66.69394444444444,-199.42852638888888,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,False
61,2025-10-02 22:19:20.080000+00:00,40.507275,142.316634,42.29,0.8,51.28705407645657,102.81029194025038,M2,M3,51.28705407645657,102.81029194025038,51.52323786379381,0.4988513611678367,45.44123280065212,0.3125489271403444,23.90349410714775,36.25082839333019,-66.66377430555555,-199.39835625,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,False
62,2025-10-03 00:13:28.720000+00:00,40.154582,141.148438,8.93,1.1,132.0881370998157,174.58469243513463,M2,M3,132.0881370998157,174.58469243513463,42.49655533531893,0.756584871545321,29.23759170871234,0.20109881175130287,128.96642741655594,136.09133029280565,-66.5845076388889,-199.31908958333332,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
63,2025-10-03 02:00:40.460000+00:00,40.10579,142.019694,11.03,2.0,98.51785920504587,101.25379790499863,M2,M3,98.51785920504587,101.25379790499863,2.7359386999527686,0.9729793967578405,71.24870656791641,0.4900550760942364,68.20020860928607,68.21553368481364,-66.5100662037037,-199.24464814814817,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
64,2025-10-03 07:18:15.030000+00:00,38.785604,141.746191,55.89,2.2,247.034859133046,168.90192715878374,M1,M3,166.69595901240763,168.90192715878374,2.205968146376108,0.9869393547872175,186.00106878010908,1.2793322476353728,162.99691811278427,198.5103353475156,-66.28952719907407,-199.02410914351853,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
65,2025-10-03 08:15:08.060000+00:00,40.189868,142.208447,43.19,0.9,86.7847707869061,89.56213248696648,M2,M3,86.7847707869061,89.56213248696648,2.777361700060382,0.968989553699332,71.27240819679388,0.4902180980507407,49.686972978177685,49.707322271740274,-66.25002453703704,-198.98460648148148,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,True
66,2025-10-03 08:42:41.080000+00:00,39.636414,142.509831,32.89,0.6,149.25566939132554,59.87181187203508,M3,M1,59.87181187203508,89.41705491448633,29.545243042451247,0.6695793316978877,137.33932362474152,0.9446323439639935,58.867302064861214,87.43169173201505,-66.2308923611111,-198.96547430555557,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
67,2025-10-03 10:06:27.620000+00:00,39.909737,142.381722,33.95,1.0,117.94046631816614,66.58543029947643,M3,M1,66.58543029947643,111.6565435130508,45.07111321357438,0.5963414969199158,105.58876234829242,0.7262490992445518,52.84205069605254,62.24394617832224,-66.17271481481481,-198.90729675925928,M2_M3,False,False,False,False,False,False,True,outer_cluster,26.140279662980017,True
68,2025-10-03 11:20:01.710000+00:00,39.90422,142.428841,36.09,1.8,118.88595815204879,62.523662099993516,M3,M1,62.523662099993516,107.88008268975543,45.35642058976191,0.5795663160529902,108.1411932524484,0.7438049508692983,49.710966294363715,61.05441660499369,-66.12162581018518,-198.85620775462965,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,True
69,2025-10-03 11:42:11.550000+00:00,40.379814,142.96084,16.67,1.1,86.58673776558358,62.085242035122626,M3,M2,62.085242035122626,86.58673776558358,24.501495730460952,0.7170294624473105,85.23248670309422,0.5862367861677703,-15.800909827728551,20.170958879090932,-66.10623414351852,-198.840816087963,M2_M3,True,True,False,False,False,False,True,corridor_like,26.140279662980017,True
70,2025-10-03 12:04:47.370000+00:00,41.037329,141.064128,4.02,0.2,102.99109531331594,221.43184805384536,M2,M3,102.99109531331594,221.43184805384536,118.44075274052942,0.46511419300565876,-58.7482683846228,-0.4040759267143686,84.73405143079746,156.38761054995766,-66.0905417824074,-198.82512372685187,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
71,2025-10-03 12:33:10.570000+00:00,39.652905,142.643148,30.17,1.1,149.29992936326073,48.703964981076325,M3,M1,48.703964981076325,79.16825438725618,30.46428940617986,0.6151956407026231,141.48932196881498,0.9731764095654828,48.18237560962421,83.98962042860619,-66.07082881944444,-198.80541076388886,M2_M3,False,False,True,False,False,False,True,outer_cluster,26.140279662980017,True
72,2025-10-03 14:39:13.410000+00:00,38.896639,142.408561,30.18,0.8,230.5540361450479,123.24383862577317,M1,M3,110.13369579256316,123.24383862577317,13.110142833210006,0.8936243549422489,204.01054728407465,1.4032030767888184,107.95620563129395,169.99536090918463,-65.98329594907406,-198.7178778935185,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
73,2025-10-03 14:44:23.460000+00:00,38.872428,142.436963,34.6,1.4,233.3628808735316,124.31985590647305,M1,M3,109.47236689842953,124.31985590647305,14.847489008043524,0.8805702524364779,207.56367037590988,1.4276417801845316,107.22962403910338,172.30165659503214,-65.9797074074074,-198.71428935185187,M2_M3,False,False,False,False,False,False,False,regional_background,26.140279662980017,True
