event_id,origin_time,latitude,longitude,depth_km,magnitude,dist_a_km,dist_b_km,nearest_mainshock,second_nearest_mainshock,nearest_dist_km,second_nearest_dist_km,nearest_margin_km,nearest_ratio,proj_km,pos_norm,cross_km,midpoint_dist_km,dt_a_days,dt_b_days,pair_name,in_corridor,in_core_segment,in_sideband,endpoint_a_near,endpoint_b_near,shared_overlap,outer_band,assignment,corridor_width_km,assignment_stable_across_widths
5864,2025-12-09 14:30:22.190000+00:00,40.810962,143.331657,16.5,2.8,157.37742847229356,89.45058710421995,M2,M3,89.45058710421995,108.75612908554535,19.305541981325405,0.8224877793679098,142.4400318542953,0.7022864460056807,67.33703854436453,78.85179897697957,30.268552662037038,1.0105556712962962,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5865,2025-12-09 14:38:21.270000+00:00,39.131641,143.357943,5.6,1.3,32.68663555089806,223.57730341309892,M1,M3,32.68663555089806,80.84868160641925,48.16204605552119,0.4042939835434842,-19.301686009354036,-0.09516504800625719,-26.42474037779713,123.57173017283408,30.274097569444443,1.0161005787037036,M1_M2,True,False,False,True,False,False,False,unique_M1,36.46616341836339,True
5866,2025-12-09 14:44:21.300000+00:00,40.994604,142.302507,47.0,1.4,204.5086524526228,3.1990763834230984,M2,M3,3.1990763834230984,147.1670437261905,143.96796734276742,0.02173772267502426,204.72786137072083,1.0093904100461037,2.591415989981431,103.34872182995957,30.278264583333335,1.0202675925925926,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5867,2025-12-09 14:45:35.380000+00:00,40.885783,143.180892,22.72,1.2,167.30105566508038,75.56912237099532,M2,M3,75.56912237099532,116.0810234299526,40.51190105895728,0.6510032401342188,156.15226117666154,0.7698932323301185,60.57434996610683,81.64427813901786,30.27912199074074,1.021125,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5868,2025-12-09 14:52:37.160000+00:00,39.86346,142.19484,9.7,0.5,123.52846420682344,123.07218762368647,M3,M2,82.16778596565378,123.07218762368647,40.9044016580327,0.6676389487517306,101.65234358430047,0.5011867954157156,-70.43339901964201,70.4338103373053,30.284003703703704,1.0260067129629629,M1_M2,False,False,True,False,False,False,False,regional_background,36.46616341836339,True
5869,2025-12-09 14:53:16.820000+00:00,40.926855,143.014486,14.56,2.2,174.6438797627059,61.186326794172516,M2,M3,61.186326794172516,121.23273545522811,60.046408661055594,0.5047013627500714,167.31342303835052,0.8249222336235028,50.751216322374226,83.17891424581197,30.284462731481483,1.0264657407407407,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5870,2025-12-09 14:56:02.590000+00:00,41.139421,142.335758,47.91,1.5,217.24451809788482,19.477265512203715,M2,M3,19.477265512203715,160.11008536007836,140.63281984787466,0.12164921071899042,217.08442420771408,1.07031321725605,13.352896649342044,116.44094759044678,30.28638136574074,1.0283843750000001,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5871,2025-12-09 14:56:55.270000+00:00,39.579264,143.423079,11.41,1.5,20.985202304221794,181.98175639540267,M1,M3,20.985202304221794,37.03437967529346,16.049177371071664,0.5666411180155809,20.64561854512075,0.10179117404630517,3.889540301929862,80.85961757019874,30.28699108796296,1.0289940972222222,M1_M2,True,True,False,True,False,False,False,unique_M1,36.46616341836339,True
5872,2025-12-09 14:57:07.320000+00:00,40.916976,142.221045,48.59,1.1,200.79362031419194,7.98852084503412,M2,M3,7.98852084503412,143.43135829982555,135.44283745479143,0.05569577629136792,200.87278142733044,0.9903833208362329,-7.832709009464941,99.76908943076111,30.287130555555557,1.0291335648148148,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5873,2025-12-09 15:00:09.780000+00:00,40.691353,143.687533,17.54,2.0,144.19064015242756,121.70187694388311,M3,M2,104.62195749813984,121.70187694388311,17.079919445743272,0.8596577154383671,115.50151057704522,0.5694687393387758,86.5862061295718,87.72511452152727,30.28924236111111,1.0312453703703703,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
5874,2025-12-09 15:04:43.910000+00:00,41.213822,142.528923,36.92,1.4,217.86419140738542,33.98238975690191,M2,M3,33.98238975690191,161.51098915228494,127.52859939538303,0.2104029573174164,215.79367079414936,1.0639492856022768,31.727280976167844,118.70076129222038,30.292415162037035,1.0344181712962963,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5875,2025-12-09 15:05:55.600000+00:00,41.178442,142.277653,49.03,1.6,223.35592946504605,23.41615195538228,M2,M3,23.41615195538228,166.16033769139338,142.7441857360111,0.14092503831373213,223.3251166382832,1.1010823321644359,11.357180044605336,122.4413444131665,30.293244907407406,1.0352479166666666,M1_M2,False,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5876,2025-12-09 15:06:16.690000+00:00,41.042326,142.552197,39.71,2.4,199.5954809861541,23.66003588492753,M2,M3,23.66003588492753,142.9460770620314,119.28604117710387,0.1655172102040986,198.42765201991196,0.9783278528669725,23.579089027306253,99.84027854011539,30.29348900462963,1.0354920138888888,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5877,2025-12-09 15:08:39.640000+00:00,40.854911,143.180127,11.88,1.5,163.92876391641028,76.01464459901143,M2,M3,76.01464459901143,112.64761344587272,36.63296884686129,0.6748003111094452,153.23493739792568,0.7555096568580769,58.75637573893963,78.34517521559668,30.29514351851852,1.0371465277777778,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5878,2025-12-09 15:18:48.500000+00:00,41.045536,142.902604,24.9,2.0,189.81861536409332,52.28777264049749,M2,M3,52.28777264049749,135.5473859727994,83.25961333230191,0.3857527186174597,183.51068266114004,0.9047812153117124,49.36210711739535,95.79598860665364,30.30219050925926,1.0441935185185185,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5879,2025-12-09 15:24:23.880000+00:00,41.194592,143.190267,17.29,2.0,201.1284242961993,79.71102295503984,M2,M3,79.71102295503984,150.42765075081925,70.71662779577942,0.5298960833143618,185.25992304529404,0.9134056714888477,78.8837460759317,115.12246085919901,30.306072222222223,1.0480752314814814,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5880,2025-12-09 15:27:00.870000+00:00,41.091838,142.526497,37.21,1.6,205.50014324656004,24.286591724801855,M2,M3,24.286591724801855,148.85810274981577,124.57151102501392,0.16315263513481743,204.2659215013834,1.007112861348016,24.544923234848945,105.7424122234179,30.30788923611111,1.0498922453703703,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5881,2025-12-09 15:28:10.380000+00:00,41.178792,142.607389,38.5,1.3,211.78883830369764,35.58354175279653,M2,M3,35.58354175279653,155.73627597108637,120.15273421828985,0.2284858908492385,209.04747960008538,1.0306878591895083,35.44223370718232,113.32090371305928,30.30869375,1.0506967592592593,M1_M2,True,False,False,False,False,False,True,corridor_like,36.46616341836339,False
5882,2025-12-09 15:30:07.880000+00:00,40.855705,143.178971,15.8,2.8,164.03242621376597,75.90382764377766,M2,M3,75.90382764377766,112.73422829999767,36.83040065622001,0.6732988621857557,153.36111580518272,0.7561317669772732,58.71712441428535,78.39929447296481,30.310053703703705,1.052056712962963,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5883,2025-12-09 15:31:46.670000+00:00,41.012748,142.240609,47.72,1.3,208.90731901242617,6.370212899962881,M2,M3,6.370212899962881,151.53607639383085,145.16586349386796,0.04203759957072649,209.14662545999508,1.031176688015827,-0.8874329635017005,107.73864651239217,30.311197106481483,1.053200115740741,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5884,2025-12-09 15:34:10.270000+00:00,40.904899,143.168197,20.43,1.2,169.57683580304163,74.26905662288296,M2,M3,74.26905662288296,118.1927821339185,43.92372551103554,0.6283721838338004,158.53137592437864,0.7816232215688395,60.737004568691546,83.3765474068208,30.312859143518516,1.0548621527777777,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5885,2025-12-09 15:36:01.630000+00:00,41.248922,142.41141,45.16,1.6,225.38789023818103,32.90381200527915,M2,M3,32.90381200527915,168.649161833104,135.74534982782484,0.19510213776123547,224.23857889848162,1.1055860672164701,25.171064555351528,125.37958732721701,30.31414803240741,1.0561510416666666,M1_M2,False,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5886,2025-12-09 15:40:44.070000+00:00,41.150403,143.17404,21.69,2.3,196.45431561518808,77.00807976957418,M2,M3,77.00807976957418,145.4949094243999,68.48682965482573,0.5292836709836097,181.74084253233676,0.8960551941372231,75.177339759346,110.02006262141825,30.31741701388889,1.059420023148148,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5887,2025-12-09 15:49:38.230000+00:00,41.272758,142.898079,28.3,2.4,214.32392204264383,61.318572125374075,M2,M3,61.318572125374075,160.58947497545861,99.27090285008454,0.38183431470054197,205.4034112274191,1.0127211415952624,62.03496633488729,121.08933399854712,30.323599421296297,1.0656024305555556,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5888,2025-12-09 15:52:07.930000+00:00,41.147823,143.17238,23.74,1.2,196.19081898709442,76.8000374161755,M2,M3,76.8000374161755,145.2067160285066,68.4066786123311,0.5289014139063535,181.5663270686349,0.8951947629566014,74.90889781994512,109.70924216297449,30.325332060185186,1.0673350694444443,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5889,2025-12-09 15:52:47.280000+00:00,39.865328,142.197754,7.17,0.8,123.38671978652539,122.84930896022927,M3,M2,81.92434463955067,122.84930896022927,40.9249643206786,0.6668685834128096,101.7026050105812,0.5014346043917063,-70.11108282525794,70.11168660887189,30.3257875,1.0677905092592592,M1_M2,False,False,True,False,False,False,False,regional_background,36.46616341836339,True
5890,2025-12-09 15:54:07.280000+00:00,40.809705,142.578516,36.9,1.7,175.31710374878884,30.103261237478645,M2,M3,30.103261237478645,118.25090609701287,88.14764485953422,0.2545710830560738,175.09625320016687,0.8632947056249053,12.149597118777896,74.67955434694517,30.326713425925927,1.0687164351851852,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5891,2025-12-09 16:07:27.970000+00:00,41.00461,142.263053,49.27,1.1,207.15714667787486,4.577833349443412,M2,M3,4.577833349443412,149.79327455251482,145.2154412030714,0.030561007248950327,207.39593239733367,1.0225450695514269,0.2840916220955863,105.98467929142768,30.335980671296298,1.0779836805555554,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5892,2025-12-09 16:09:39.860000+00:00,40.05957,142.068538,38.13,1.1,143.09788723041942,102.702270227881,M3,M2,95.88375844206813,102.702270227881,6.818511785812873,0.9336089477799895,125.86133272321273,0.6205468146633113,-68.43141527038414,72.6680560522367,30.33750717592593,1.0795101851851852,M1_M2,False,False,True,False,False,False,False,regional_background,36.46616341836339,True
5893,2025-12-09 16:13:28.840000+00:00,41.27266,142.917057,20.36,1.4,213.93179403358462,62.64375463613082,M2,M3,62.64375463613082,160.36818524113178,97.72443060500096,0.39062457769874254,204.57095528472786,1.0086168001553015,63.41345459019288,121.09133668383946,30.340157407407407,1.0821604166666667,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5894,2025-12-09 16:20:22.020000+00:00,41.551786,143.889518,9.44,1.7,241.2240891776,148.7730412377486,M2,M3,148.7730412377486,199.89532123849952,51.12228000075092,0.7442547445132255,189.1352544042351,0.9325126082940082,150.1608721077792,173.90721984311932,30.344939583333332,1.0869425925925926,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
5895,2025-12-09 16:21:44.280000+00:00,41.085474,143.251774,12.74,1.4,188.4427245033122,81.8949879973757,M2,M3,81.8949879973757,138.500240770273,56.6052527728973,0.5912985244062712,172.15929592383577,0.8488143291407512,77.1483938111045,104.67619765322117,30.345891666666667,1.087894675925926,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5896,2025-12-09 16:23:33.240000+00:00,40.799776,142.46932,37.02,1.0,178.73301769581025,24.129936207740972,M2,M3,24.129936207740972,121.41211941917943,97.28218321143846,0.19874404897283404,178.9017136217878,0.8820571507052967,3.5880039490687916,77.57310251518513,30.34715277777778,1.089155787037037,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5897,2025-12-09 16:26:45.350000+00:00,41.058171,142.474772,42.39,1.9,203.93890779332008,18.60388840173836,M2,M3,18.60388840173836,147.0365863966027,128.43269799486433,0.12652557338047807,203.30219373430393,1.0023612972009963,18.833116410437682,103.61646811793157,30.349376273148145,1.0913792824074073,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5898,2025-12-09 16:28:11.210000+00:00,40.991158,143.160856,19.12,3.0,179.13480671053807,73.31758566363747,M2,M3,73.31758566363747,127.78095645139784,54.46337078776037,0.5737755272752572,167.09431163350135,0.8238419265792848,65.12430405182242,92.49534657341293,30.35037002314815,1.0923730324074075,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5899,2025-12-09 16:29:58.430000+00:00,40.996566,143.162305,18.89,1.8,179.70774370729117,73.45968335173231,M2,M3,73.45968335173231,128.38266708122714,54.92298372949483,0.5721931552119469,167.54817495344355,0.8260796546518296,65.53891732049341,93.10956852736024,30.35161099537037,1.0936140046296297,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5900,2025-12-09 16:33:38.670000+00:00,41.288578,142.587793,41.35,2.4,223.77116346883622,43.602378749159044,M2,M3,43.602378749159044,167.8833948573268,124.28101610816776,0.25971823351686374,220.36985609194303,1.086511713223315,40.31332108270197,125.60343344554126,30.354160069444447,1.0961630787037038,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5901,2025-12-09 16:33:59.850000+00:00,39.57559,143.416553,12.12,2.0,20.804403894957222,182.03813554242427,M1,M3,20.804403894957222,37.02038829432004,16.21598439936282,0.561971520383788,20.580757021425608,0.10147138073844511,3.1984440042833477,80.89413263356286,30.354405208333333,1.0964082175925927,M1_M2,True,True,False,True,False,False,False,unique_M1,36.46616341836339,True
5902,2025-12-09 16:34:54.720000+00:00,41.159908,143.157731,25.85,2.3,197.7025553908938,75.9747871439482,M2,M3,75.9747871439482,146.54469641661262,70.56990927266442,0.51844105588072,183.35719479964732,0.9040244586376966,74.52943921095715,110.76873325455215,30.35504027777778,1.097043287037037,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5903,2025-12-09 16:40:00.890000+00:00,41.090662,143.165674,19.15,2.4,189.99166104151507,74.87394006821907,M2,M3,74.87394006821907,138.84681822625862,63.97287815803955,0.5392557137766587,176.39454948637086,0.8696958266639208,71.15642573762021,103.37153650589418,30.358583912037037,1.1005869212962964,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5904,2025-12-09 16:47:09.630000+00:00,41.207088,143.110352,18.22,1.2,203.51463851927008,73.86935586289545,M2,M3,73.86935586289545,151.84205114771873,77.97269528482329,0.48648813226997334,189.92195953870456,0.9363913799128332,73.76573235976672,115.21918686715505,30.363546180555556,1.1055491898148149,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5905,2025-12-09 16:53:22.100000+00:00,38.983341,142.401416,26.29,1.1,106.04160676100783,220.89545424823794,M1,M3,106.04160676100783,115.45271396498195,9.411107203974126,0.9184851799427719,8.697135426480287,0.04288036340332198,-105.80513692644277,140.67944135443835,30.367857175925923,1.1098601851851853,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
5906,2025-12-09 16:58:50.670000+00:00,40.998694,143.200977,18.19,2.0,179.43615946141554,76.711882431393,M2,M3,76.711882431393,128.67236503322465,51.96048260183166,0.5961799366288567,166.0708953590474,0.8187960741681742,68.48652434075404,94.18717595237035,30.371660069444445,1.1136630787037038,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5907,2025-12-09 17:01:59.020000+00:00,40.206502,143.382308,9.91,1.4,90.08843039647853,125.33286793991526,M3,M1,44.84197567454058,90.08843039647853,45.24645472193795,0.49775509993005057,82.4251453507247,0.4063890019982226,36.61003315614013,41.240529502000605,30.373840046296294,1.1158430555555554,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5908,2025-12-09 17:04:13.320000+00:00,39.192948,142.424805,30.41,0.9,95.97986782688535,197.71958025701784,M3,M1,95.67274269426859,95.97986782688535,0.3071251326167612,0.9968001088189586,27.649626225161647,0.13632373906597584,-92.02446062935825,117.9378443267547,30.375394444444446,1.1173974537037037,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5909,2025-12-09 17:05:24.180000+00:00,40.84316,143.024105,13.09,1.6,165.42531317870862,63.400382976890086,M2,M3,63.400382976890086,111.89217692691162,48.49179395002153,0.5666203368114239,158.90018326438295,0.7834415895704513,46.67060985797768,74.04781655889116,30.376214583333333,1.1182175925925926,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5910,2025-12-09 17:08:36.900000+00:00,41.006156,143.208398,18.89,1.7,180.1672108277779,77.37088200214231,M2,M3,77.37088200214231,129.52132781432968,52.15044581218737,0.597360166914397,166.46163392623436,0.8207225719096785,69.45462963683035,95.16011815151487,30.37844513888889,1.120448148148148,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5911,2025-12-09 17:08:54.800000+00:00,41.166382,142.579801,40.72,1.4,211.36406645156424,32.939865980488904,M2,M3,32.939865980488904,155.1387881932284,122.1989222127395,0.21232514681925743,209.0611437706208,1.0307552290267514,32.716465874121155,112.51126220648244,30.378652314814815,1.120655324074074,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5912,2025-12-09 17:10:30.460000+00:00,39.454142,143.415381,7.8,1.6,9.774393477076787,193.64694088764247,M1,M3,9.774393477076787,48.470471546385085,38.6960780693083,0.201656661576377,9.015609404930169,0.044450567759212904,-3.8042897277160628,92.47430970506737,30.379759490740742,1.1217625,M1_M2,True,True,False,True,False,False,False,unique_M1,36.46616341836339,True
5913,2025-12-09 17:14:40.760000+00:00,41.365788,142.167887,50.88,1.2,246.05458032918392,45.36031441363228,M2,M3,45.36031441363228,188.89267078525438,143.5323563716221,0.24013803301664824,245.93372175836305,1.212551816776517,14.141596023085452,145.2123225783232,30.382656481481483,1.1246594907407408,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5914,2025-12-09 17:17:00.680000+00:00,40.910368,143.103923,16.6,1.6,171.18466162855006,68.833996438351,M2,M3,68.833996438351,118.88214509494995,50.048148656598954,0.5790103836314022,161.84916588070917,0.7979812558004531,56.34901389139014,82.6311481421501,30.384275925925927,1.1262789351851852,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5915,2025-12-09 17:19:34.320000+00:00,40.78748,142.456104,43.7,1.9,178.1108154827829,24.549421843921937,M2,M3,24.549421843921937,120.76458786762699,96.21516602370505,0.2032832826029362,178.30456455686593,0.8791129664820821,1.9141887107778635,76.91675311385754,30.386054166666668,1.128057175925926,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5916,2025-12-09 17:20:31.120000+00:00,41.04611,142.254362,49.67,1.7,211.4933640338068,9.132569733256938,M2,M3,9.132569733256938,154.14491818667278,145.01234845341585,0.059246648158697006,211.72766647742367,1.043902254694856,2.0383242583758645,110.33486220699871,30.386711574074074,1.1287145833333334,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5917,2025-12-09 17:21:56.180000+00:00,41.2085,142.882227,33.28,1.1,207.74098240412488,56.52641811829281,M2,M3,56.52641811829281,153.7121868318576,97.18576871356478,0.3677419421540455,199.95563561254139,0.9858614243837241,57.200938712802404,113.94238750805853,30.387696064814815,1.129699074074074,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5918,2025-12-09 17:23:39.600000+00:00,40.885063,143.107552,15.53,1.4,168.3675698110818,69.46790044816902,M2,M3,69.46790044816902,116.05894759026842,46.5910471420994,0.598557042697102,159.27340825587402,0.7852817383644568,55.16911714949931,79.94758547509535,30.388893055555553,1.1308960648148147,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5919,2025-12-09 17:25:10.860000+00:00,40.849821,143.201921,14.96,3.0,163.06623652162904,77.91774816383179,M2,M3,77.91774816383179,112.1292205404573,34.21147237662551,0.6948924445231323,151.80027233677225,0.7484361831029138,60.06030556774204,78.39805605011152,30.389949305555557,1.1319523148148147,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5920,2025-12-09 17:25:25.400000+00:00,40.921069,143.010596,14.3,3.4,174.0995372665923,60.91493174655004,M2,M3,60.91493174655004,120.62605225484582,59.71112050829578,0.5049898476148046,166.92988489987027,0.823031236881404,50.136021305540325,82.50007182831413,30.390117592592595,1.132120601851852,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5921,2025-12-09 17:28:53.320000+00:00,40.85658,143.251351,12.48,1.7,163.19551522525379,81.89391980615467,M2,M3,81.89391980615467,113.09910449031904,31.205184684164365,0.7240899048247067,150.29587824256595,0.7410189172678934,64.06209919961404,80.583012494685,30.392524074074075,1.1345270833333334,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5922,2025-12-09 17:29:27+00:00,40.90813,143.047803,14.67,1.6,171.96005546528005,64.16850831510351,M2,M3,64.16850831510351,118.90855360878322,54.740045293679714,0.5396458569853774,164.0758773730339,0.8089598359079356,52.11722864605801,81.50468045952984,30.392913888888888,1.1349168981481483,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5923,2025-12-09 17:30:20.680000+00:00,40.196521,143.392008,13.42,2.1,88.89118127298292,126.69189644327825,M3,M1,44.209749352052924,88.89118127298292,44.681431920929995,0.4973468539729012,81.0465236373773,0.3995918444095232,36.754504780040605,42.0194161787664,30.393535185185186,1.1355381944444445,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5924,2025-12-09 17:31:35.240000+00:00,40.195443,143.389762,13.02,1.9,88.79349458142659,126.63422112648642,M3,M1,44.016512784875744,88.79349458142659,44.77698179655084,0.49571776617611485,81.04160517901366,0.39956759443850687,36.527996435387834,41.82382804152065,30.39439814814815,1.1364011574074073,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5925,2025-12-09 17:33:45.760000+00:00,40.193477,143.391374,13.06,2.0,88.5608342282989,126.88355013753868,M3,M1,43.88382608761593,88.5608342282989,44.67700814068297,0.49552182372727926,80.78310151625216,0.3982930677746409,36.53451030350348,41.95601017461757,30.395908796296297,1.1379118055555555,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5926,2025-12-09 17:35:49+00:00,41.045707,142.550602,39.46,1.9,199.9931866758529,23.66878516782905,M2,M3,23.66878516782905,143.3449609242253,119.67617575639625,0.16511766451518858,198.81940366458562,0.9802593454865205,23.656684284793677,100.23927538474827,30.39733518518518,1.1393381944444445,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5927,2025-12-09 17:36:10.920000+00:00,39.382682,143.718831,12.26,1.3,18.329673484601944,214.1241955764535,M1,M3,18.329673484601944,70.17654765985424,51.846874175252296,0.2611937192100968,-11.163126187691207,-0.05503868620786322,14.564269713533916,113.51297085389427,30.39758888888889,1.1395918981481483,M1_M2,True,False,False,True,False,False,False,unique_M1,36.46616341836339,True
5928,2025-12-09 17:40:39.320000+00:00,40.786218,142.472673,41.69,1.3,177.28633957782392,25.48821932191294,M2,M3,25.48821932191294,119.95700268687949,94.46878336496655,0.21247796086106074,177.46303946457945,0.8749639104997653,3.0544182379613383,76.11271749983187,30.40069537037037,1.1426983796296297,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
5929,2025-12-09 17:41:04.040000+00:00,39.333162,143.599707,13.63,1.9,11.050008786631038,213.2416908185874,M1,M3,11.050008786631038,68.12106464219049,57.07105585555945,0.1622113342572051,-10.664432250224674,-0.05257992522312683,2.9406542193082115,112.11463794694363,30.40098148148148,1.1429844907407407,M1_M2,True,False,False,True,False,False,False,unique_M1,36.46616341836339,True
5930,2025-12-09 17:45:59.460000+00:00,40.899593,143.225309,13.62,1.5,168.2366784373195,79.10398265437247,M2,M3,79.10398265437247,117.74125827104191,38.63727561666944,0.6718459086981563,155.54042391292546,0.766876629399823,64.61089479688579,84.28815835602992,30.404400694444448,1.1464037037037036,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
5931,2025-12-09 17:48:38.440000+00:00,41.168632,142.636865,35.36,1.3,209.84529430087713,36.78379563561005,M2,M3,36.78379563561005,153.92912798051285,117.1453323449028,0.23896578976440905,206.79891293289282,1.0196015243105268,37.01059283292652,111.69719142502552,30.406240740740742,1.14824375,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5932,2025-12-09 17:53:39.840000+00:00,40.879822,143.022135,17.88,2.6,169.4153464613836,62.453851111727545,M2,M3,62.453851111727545,115.96485389277856,53.51100278105102,0.5385584426249745,162.48802052616074,0.8011310652509828,48.62208152758964,78.06684200269419,30.40972916666667,1.151732175925926,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5933,2025-12-09 17:53:55.240000+00:00,41.137321,142.044613,53.69,2.1,229.397534695452,27.766757502602164,M2,M3,27.766757502602164,172.02754366525352,144.26078616265136,0.16140878902876848,229.5242474833664,1.1316465317987847,-8.022881878496396,128.36357895857367,30.409907407407406,1.1519104166666667,M1_M2,False,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5934,2025-12-09 17:56:01.600000+00:00,41.301986,142.546452,41.29,1.7,226.4020654969562,42.98475582290264,M2,M3,42.98475582290264,170.33522826863523,127.35047244573259,0.2523538804028929,223.44138784762418,1.1016555958271708,38.06847596143388,127.8298467507244,30.411369907407405,1.1533729166666666,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
5935,2025-12-09 18:01:02.240000+00:00,40.851347,143.007633,14.54,1.9,166.65792495802788,61.8494677870181,M2,M3,61.8494677870181,112.94578147941336,51.096313692395256,0.5476031683245417,160.3988848605478,0.7908307891086142,45.93349799580962,74.76216970324107,30.414849537037036,1.1568525462962962,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5936,2025-12-09 18:04:08.160000+00:00,41.092301,142.313721,48.88,0.9,213.49569383817663,13.989017662664876,M2,M3,13.989017662664876,156.2588106442532,142.26979298158832,0.08952466491321881,213.55074730994215,1.0528907738771611,9.032688723294028,112.50231211365237,30.417001388888888,1.1590043981481482,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
5937,2025-12-09 18:04:11.760000+00:00,40.864722,142.988509,19.01,1.3,168.513320336645,59.970802040184644,M2,M3,59.970802040184644,114.61418164331764,54.64337960313299,0.5232406773780872,162.50839786245714,0.8012315336860174,45.299166327256984,76.05806361931725,30.417043055555556,1.1590460648148149,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
5938,2025-12-09 18:04:36.680000+00:00,41.046379,142.24388,51.23,2.6,211.96783625458667,9.469061047351266,M2,M3,9.469061047351266,154.61216321624872,145.14310216889746,0.06124395940381054,212.20867458858552,1.0462738174675554,1.2880619750530908,110.80452760546417,30.41733148148148,1.1593344907407408,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
