source_file,raw_time,origin_time,latitude,longitude,depth_km,magnitude,event_id,has_origin_time,has_location,has_depth,has_magnitude,flag_time_parse_failed,flag_missing_location,flag_missing_depth,flag_missing_magnitude,flag_lat_out_of_bounds,flag_lon_out_of_bounds,flag_depth_out_of_bounds,flag_mag_out_of_bounds,flag_any_quality_issue,quality_status,duplicate_signature,flag_exact_duplicate_signature,origin_time_naive,year,month,day
Snet_catalog_relocate.csv,2025-06-02T01:37:25.430000Z,2025-06-02 01:37:25.430000+00:00,41.413753,142.850618,21.94,1.7,CAT_000025,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748828245000000000|41.4138|142.8506|21.94|1.7,False,2025-06-02 01:37:25.430,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T01:38:01.200000Z,2025-06-02 01:38:01.200000+00:00,41.709945,143.720947,16.32,2.4,CAT_000026,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748828281000000000|41.7099|143.7209|16.32|2.4,False,2025-06-02 01:38:01.200,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T02:15:30.230000Z,2025-06-02 02:15:30.230000+00:00,41.683398,143.789974,20.91,2.1,CAT_000027,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748830530000000000|41.6834|143.79|20.91|2.1,False,2025-06-02 02:15:30.230,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T03:47:03.300000Z,2025-06-02 03:47:03.300000+00:00,39.720239,143.438477,12.69,1.6,CAT_000028,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748836023000000000|39.7202|143.4385|12.69|1.6,False,2025-06-02 03:47:03.300,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T04:18:05.790000Z,2025-06-02 04:18:05.790000+00:00,39.284009,142.610449,23.59,1.9,CAT_000029,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748837886000000000|39.284|142.6104|23.59|1.9,False,2025-06-02 04:18:05.790,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T04:41:24.150000Z,2025-06-02 04:41:24.150000+00:00,41.718693,143.719076,15.85,1.7,CAT_000030,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748839284000000000|41.7187|143.7191|15.85|1.7,False,2025-06-02 04:41:24.150,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T04:46:16.890000Z,2025-06-02 04:46:16.890000+00:00,39.653345,142.594287,30.03,0.8,CAT_000031,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748839577000000000|39.6533|142.5943|30.03|0.8,False,2025-06-02 04:46:16.890,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T05:18:20.450000Z,2025-06-02 05:18:20.450000+00:00,40.000916,141.684294,57.83,0.6,CAT_000032,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748841500000000000|40.0009|141.6843|57.83|0.6,False,2025-06-02 05:18:20.450,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T05:54:22.330000Z,2025-06-02 05:54:22.330000+00:00,39.65944,142.591178,32.55,1.3,CAT_000033,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748843662000000000|39.6594|142.5912|32.55|1.3,False,2025-06-02 05:54:22.330,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T06:01:44.370000Z,2025-06-02 06:01:44.370000+00:00,41.698511,143.769141,24.21,1.5,CAT_000034,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748844104000000000|41.6985|143.7691|24.21|1.5,False,2025-06-02 06:01:44.370,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T06:44:24.050000Z,2025-06-02 06:44:24.050000+00:00,39.871403,142.436979,12.19,1.6,CAT_000035,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748846664000000000|39.8714|142.437|12.19|1.6,False,2025-06-02 06:44:24.050,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T06:56:30.530000Z,2025-06-02 06:56:30.530000+00:00,41.673938,143.814274,15.45,1.7,CAT_000036,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748847391000000000|41.6739|143.8143|15.45|1.7,False,2025-06-02 06:56:30.530,2025,2025-06,2025-06-02
