event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
4102,2019-07-05 22:02:48.520000+00:00,35.663730795185046,-117.513781901078,3.99671,0.85,2.680863279477884,-8.486339543370114,1708.9913333333332,28.483188888888886,56,73,0,74,131.1753774147349,3.019299991409297,-8.520476567415088,0.21012782125232848,0.0,True
4103,2019-07-05 22:03:10.120000+00:00,35.76326279518505,-117.57422208798349,5.62979825,1.35,-2.78821957573354,2.557137917237888,1709.3513333333333,28.489188888888886,56,248,0,251,143.6807393522355,-3.785900751944877,1.9916395457766707,1.1387965561137183,0.35597911168264196,True
4104,2019-07-05 22:03:11.840000+00:00,35.66133479518505,-117.524621728505,3.22008581,1.21,1.6994226678860955,-8.75242422473339,1709.38,28.48966666666667,56,189,1,192,29.85854600182663,1.7671802102845613,-9.147382983332028,0.25539754160633227,1.2499688340515802,True
4105,2019-07-05 22:03:57.800000+00:00,35.60417279518505,-117.58992561743322,3.31444202,0.81,-4.216693775697446,-15.093837658605832,1710.146,28.50243333333333,57,34,0,34,176.17191818922453,-4.416106896027439,-15.131336660983305,0.20147174644895902,0.17897705744285786,True
4106,2019-07-05 22:04:14.560000+00:00,35.67553979518505,-117.4760877519249,2.8354028,1.28,6.092979073202613,-7.174412060206261,1710.4253333333334,28.50708888888889,57,641,0,667,133.82369284974337,6.758540753141137,-8.37926486619882,1.0532880544127814,0.0,True
4107,2019-07-05 22:04:40.760000+00:00,35.81214379518505,-117.5808666304857,1.92087338,1.14,-3.3870277066075936,7.980941820369224,1710.862,28.514366666666668,57,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,2.9400836515366287,0.0,True
4108,2019-07-05 22:04:46.880000+00:00,35.56545679518505,-117.60479083957424,7.3354682,1.26,-5.566345932160538,-19.38868851441176,1710.964,28.516066666666667,57,494,0,500,41.38199100055907,-5.439256472833697,-17.068849238742878,2.2646543844866467,0.0,True
4109,2019-07-05 22:05:11.720000+00:00,35.76191579518505,-117.57216299048471,7.1685302900000005,2.77,-2.6020543176906843,2.4076254796746577,1711.378,28.522966666666665,57,824,0,863,142.2000697559472,-3.380890377657452,1.463914296802731,1.193857247201666,0.0,True
4110,2019-07-05 22:06:08.360000+00:00,35.69500179518505,-117.4753651552588,10.56535385,1.72,6.156900710642579,-5.014996407257738,1712.322,28.5387,57,642,1,670,127.5735919760456,5.19825042242457,-5.5620423604491895,1.0209904289192024,1.40020892803616,True
4111,2019-07-05 22:06:46.760000+00:00,35.72577079518505,-117.54672937665228,3.73541588,1.04,-0.30212946381221,-1.6031927784629796,1712.962,28.549366666666668,57,826,0,865,127.86833734590144,-0.45505986072407945,-1.683101334933157,0.1569578646993101,0.36019314458367563,True
4112,2019-07-05 22:07:02.600000+00:00,35.69686479518505,-117.35280628966368,8.72177867,0.75,17.24924242282927,-4.793673132504265,1713.226,28.553766666666665,57,919,0,959,73.76712912982178,14.801169849538997,-8.019845483427313,4.004571280314875,0.11310498706218367,False
4114,2019-07-05 22:08:39.480000+00:00,35.65121079518505,-117.55153399954465,9.411304820000002,0.96,-0.7375130671319371,-9.875840651804422,1714.8406666666667,28.58067777777778,57,666,0,698,13.731339980672573,0.5591992263746504,-10.455837328301541,1.4168155898224124,0.0,True
4115,2019-07-05 22:09:20.840000+00:00,35.72953879518505,-117.54195264891815,3.87332111,2.06,0.1300379392635419,-1.1851224463153591,1715.53,28.592166666666667,57,826,0,865,127.86833734590144,-0.45505986072407945,-1.683101334933157,0.7522779274018871,0.4447241439097273,True
4116,2019-07-05 22:10:02.560000+00:00,35.56319379518505,-117.606173677369,7.248370160000001,1.47,-5.691868515280709,-19.639691241738547,1716.2253333333333,28.603755555555555,57,259,0,262,163.87165220731617,-5.944192417003146,-17.0755250024402,2.517953252034474,0.0,True
4117,2019-07-05 22:10:22.360000+00:00,35.73749379518505,-117.53734722389216,5.81851067,2.52,0.5466388940238602,-0.3024669474253929,1716.5553333333337,28.60925555555556,57,826,0,865,127.86833734590144,-0.45505986072407945,-1.683101334933157,1.704796956126527,0.231781463487571,True
4118,2019-07-05 22:11:37.520000+00:00,35.58241179518505,-117.43830405543592,1.0208603,1.05,9.524645594719136,-17.5041564883027,1717.808,28.630133333333333,57,805,0,842,145.17992878316238,8.984085171714405,-17.859755667152086,0.6468202182669928,0.19778730685554785,True
4119,2019-07-05 22:11:46.880000+00:00,35.54395179518505,-117.55688029889043,1.1660237000000002,0.68,-1.2233018862401726,-21.77634048252375,1717.964,28.63273333333333,57,856,0,896,28.300665156718743,-1.5492492405325082,-18.9154859408394,2.7505331068140606,0.0,True
4120,2019-07-05 22:11:53.720000+00:00,35.73802679518505,-117.5563172624246,5.09269367,1.08,-1.1694124021810572,-0.2432681678450098,1718.078,28.634633333333333,57,766,0,803,136.5870350489437,-1.2563828900770293,-0.8812798694399029,0.501651786540149,0.0707625699315769,True
4121,2019-07-05 22:12:26.720000+00:00,35.68174879518505,-117.4925511994868,2.97330803,1.42,4.602160560252155,-6.486401668763913,1718.628,28.6438,57,602,0,609,30.456518715653417,4.451936477460897,-6.181758510921069,0.2844972351464402,0.0,True
4122,2019-07-05 22:13:10.260000+00:00,35.816583795185046,-117.658462952685,4.620912620000001,0.3,-10.399374461735182,8.479040794350238,1719.3536666666666,28.65589444444445,57,240,0,243,21.192215676179927,-9.693107308969672,8.327192869499598,0.716385932302387,0.0,True
4123,2019-07-05 22:13:26.560000+00:00,35.74085079518505,-117.54116446659825,5.462860340000001,0.64,0.2013167508443193,0.0699916577531633,1719.6253333333334,28.660422222222223,57,766,0,803,136.5870350489437,-1.2563828900770293,-0.8812798694399029,1.7126641417824098,0.7852408444354673,True
4124,2019-07-05 22:13:41.800000+00:00,35.661594795185046,-117.57481674723064,7.611278660000001,0.7,-2.845608494453698,-8.723283434313018,1719.8793333333333,28.664655555555555,57,284,0,288,41.356398730929705,-2.8093479848052514,-8.356789852373481,0.27170543995567253,0.0,True
4125,2019-07-05 22:14:00.600000+00:00,35.76410579518505,-117.57667214900492,5.60802374,0.87,-3.0097527065106853,2.650745088503812,1720.1926666666666,28.669877777777774,57,248,0,251,143.6807393522355,-3.785900751944877,1.9916395457766707,1.0157428745932775,0.5626116889994768,True
