mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,distribution,bin_left,bin_right,count,fraction
M1,30.0,7.0,all,,radial,0.0,5.0,149,0.07736240913811
M1,30.0,7.0,all,,radial,5.0,10.0,461,0.239356178608515
M1,30.0,7.0,all,,radial,10.0,15.0,446,0.2315680166147455
M1,30.0,7.0,all,,radial,15.0,20.0,321,0.1666666666666666
M1,30.0,7.0,all,,radial,20.0,25.0,370,0.1921079958463136
M1,30.0,7.0,all,,radial,25.0,30.0,179,0.092938733125649
M1,30.0,7.0,all,1.2,radial,0.0,5.0,141,0.0757250268528464
M1,30.0,7.0,all,1.2,radial,5.0,10.0,439,0.2357679914070891
M1,30.0,7.0,all,1.2,radial,10.0,15.0,427,0.2293233082706766
M1,30.0,7.0,all,1.2,radial,15.0,20.0,313,0.1680988184747583
M1,30.0,7.0,all,1.2,radial,20.0,25.0,364,0.1954887218045112
M1,30.0,7.0,all,1.2,radial,25.0,30.0,178,0.0955961331901181
M1,30.0,7.0,all,1.5,radial,0.0,5.0,117,0.0734463276836158
M1,30.0,7.0,all,1.5,radial,5.0,10.0,349,0.2190834902699309
M1,30.0,7.0,all,1.5,radial,10.0,15.0,362,0.2272441933458882
M1,30.0,7.0,all,1.5,radial,15.0,20.0,286,0.1795354676710608
M1,30.0,7.0,all,1.5,radial,20.0,25.0,320,0.2008788449466415
M1,30.0,7.0,all,1.5,radial,25.0,30.0,159,0.0998116760828625
M1,30.0,7.0,all,2.0,radial,0.0,5.0,60,0.0690448791714614
M1,30.0,7.0,all,2.0,radial,5.0,10.0,167,0.192174913693901
M1,30.0,7.0,all,2.0,radial,10.0,15.0,189,0.2174913693901035
M1,30.0,7.0,all,2.0,radial,15.0,20.0,174,0.2002301495972382
M1,30.0,7.0,all,2.0,radial,20.0,25.0,193,0.2220943613348676
M1,30.0,7.0,all,2.0,radial,25.0,30.0,86,0.098964326812428
M1,30.0,7.0,all,2.5,radial,0.0,5.0,40,0.0890868596881959
M1,30.0,7.0,all,2.5,radial,5.0,10.0,92,0.2048997772828507
M1,30.0,7.0,all,2.5,radial,10.0,15.0,90,0.2004454342984409
M1,30.0,7.0,all,2.5,radial,15.0,20.0,88,0.1959910913140311
M1,30.0,7.0,all,2.5,radial,20.0,25.0,102,0.2271714922048997
M1,30.0,7.0,all,2.5,radial,25.0,30.0,37,0.0824053452115812
M1,30.0,7.0,mainshock_window,,radial,0.0,5.0,149,0.07736240913811
M1,30.0,7.0,mainshock_window,,radial,5.0,10.0,461,0.239356178608515
M1,30.0,7.0,mainshock_window,,radial,10.0,15.0,446,0.2315680166147455
M1,30.0,7.0,mainshock_window,,radial,15.0,20.0,321,0.1666666666666666
M1,30.0,7.0,mainshock_window,,radial,20.0,25.0,370,0.1921079958463136
M1,30.0,7.0,mainshock_window,,radial,25.0,30.0,179,0.092938733125649
M1,30.0,7.0,mainshock_window,1.2,radial,0.0,5.0,141,0.0757250268528464
M1,30.0,7.0,mainshock_window,1.2,radial,5.0,10.0,439,0.2357679914070891
M1,30.0,7.0,mainshock_window,1.2,radial,10.0,15.0,427,0.2293233082706766
M1,30.0,7.0,mainshock_window,1.2,radial,15.0,20.0,313,0.1680988184747583
M1,30.0,7.0,mainshock_window,1.2,radial,20.0,25.0,364,0.1954887218045112
M1,30.0,7.0,mainshock_window,1.2,radial,25.0,30.0,178,0.0955961331901181
M1,30.0,7.0,mainshock_window,1.5,radial,0.0,5.0,117,0.0734463276836158
M1,30.0,7.0,mainshock_window,1.5,radial,5.0,10.0,349,0.2190834902699309
M1,30.0,7.0,mainshock_window,1.5,radial,10.0,15.0,362,0.2272441933458882
M1,30.0,7.0,mainshock_window,1.5,radial,15.0,20.0,286,0.1795354676710608
M1,30.0,7.0,mainshock_window,1.5,radial,20.0,25.0,320,0.2008788449466415
M1,30.0,7.0,mainshock_window,1.5,radial,25.0,30.0,159,0.0998116760828625
M1,30.0,7.0,mainshock_window,2.0,radial,0.0,5.0,60,0.0690448791714614
M1,30.0,7.0,mainshock_window,2.0,radial,5.0,10.0,167,0.192174913693901
M1,30.0,7.0,mainshock_window,2.0,radial,10.0,15.0,189,0.2174913693901035
M1,30.0,7.0,mainshock_window,2.0,radial,15.0,20.0,174,0.2002301495972382
M1,30.0,7.0,mainshock_window,2.0,radial,20.0,25.0,193,0.2220943613348676
M1,30.0,7.0,mainshock_window,2.0,radial,25.0,30.0,86,0.098964326812428
M1,30.0,7.0,mainshock_window,2.5,radial,0.0,5.0,40,0.0890868596881959
M1,30.0,7.0,mainshock_window,2.5,radial,5.0,10.0,92,0.2048997772828507
M1,30.0,7.0,mainshock_window,2.5,radial,10.0,15.0,90,0.2004454342984409
M1,30.0,7.0,mainshock_window,2.5,radial,15.0,20.0,88,0.1959910913140311
M1,30.0,7.0,mainshock_window,2.5,radial,20.0,25.0,102,0.2271714922048997
M1,30.0,7.0,mainshock_window,2.5,radial,25.0,30.0,37,0.0824053452115812
M1,30.0,7.0,stratified,,radial,0.0,5.0,149,0.0774830993239729
M1,30.0,7.0,stratified,,radial,5.0,10.0,461,0.2397295891835673
M1,30.0,7.0,stratified,,radial,10.0,15.0,446,0.2319292771710868
M1,30.0,7.0,stratified,,radial,15.0,20.0,321,0.1669266770670827
M1,30.0,7.0,stratified,,radial,20.0,25.0,370,0.1924076963078523
M1,30.0,7.0,stratified,,radial,25.0,30.0,176,0.0915236609464378
M1,30.0,7.0,stratified,1.2,radial,0.0,5.0,141,0.0758472296933835
M1,30.0,7.0,stratified,1.2,radial,5.0,10.0,439,0.2361484669176977
M1,30.0,7.0,stratified,1.2,radial,10.0,15.0,427,0.2296933835395374
M1,30.0,7.0,stratified,1.2,radial,15.0,20.0,313,0.1683700914470145
M1,30.0,7.0,stratified,1.2,radial,20.0,25.0,364,0.1958041958041958
M1,30.0,7.0,stratified,1.2,radial,25.0,30.0,175,0.094136632598171
M1,30.0,7.0,stratified,1.5,radial,0.0,5.0,117,0.0735849056603773
M1,30.0,7.0,stratified,1.5,radial,5.0,10.0,349,0.2194968553459119
M1,30.0,7.0,stratified,1.5,radial,10.0,15.0,362,0.2276729559748427
M1,30.0,7.0,stratified,1.5,radial,15.0,20.0,286,0.1798742138364779
M1,30.0,7.0,stratified,1.5,radial,20.0,25.0,320,0.2012578616352201
M1,30.0,7.0,stratified,1.5,radial,25.0,30.0,156,0.0981132075471698
M1,30.0,7.0,stratified,2.0,radial,0.0,5.0,60,0.0692041522491349
M1,30.0,7.0,stratified,2.0,radial,5.0,10.0,167,0.1926182237600922
M1,30.0,7.0,stratified,2.0,radial,10.0,15.0,189,0.2179930795847751
M1,30.0,7.0,stratified,2.0,radial,15.0,20.0,174,0.2006920415224913
M1,30.0,7.0,stratified,2.0,radial,20.0,25.0,193,0.2226066897347174
M1,30.0,7.0,stratified,2.0,radial,25.0,30.0,84,0.0968858131487889
M1,30.0,7.0,stratified,2.5,radial,0.0,5.0,40,0.0890868596881959
M1,30.0,7.0,stratified,2.5,radial,5.0,10.0,92,0.2048997772828507
M1,30.0,7.0,stratified,2.5,radial,10.0,15.0,90,0.2004454342984409
M1,30.0,7.0,stratified,2.5,radial,15.0,20.0,88,0.1959910913140311
M1,30.0,7.0,stratified,2.5,radial,20.0,25.0,102,0.2271714922048997
M1,30.0,7.0,stratified,2.5,radial,25.0,30.0,37,0.0824053452115812
M1,30.0,30.0,all,,radial,0.0,5.0,156,0.0602084137398687
M1,30.0,30.0,all,,radial,5.0,10.0,538,0.2076418371285218
M1,30.0,30.0,all,,radial,10.0,15.0,613,0.2365881898880741
M1,30.0,30.0,all,,radial,15.0,20.0,441,0.1702045542261675
M1,30.0,30.0,all,,radial,20.0,25.0,572,0.2207641837128521
M1,30.0,30.0,all,,radial,25.0,30.0,271,0.1045928213045156
M1,30.0,30.0,all,1.2,radial,0.0,5.0,148,0.0593186372745491
M1,30.0,30.0,all,1.2,radial,5.0,10.0,510,0.2044088176352705
M1,30.0,30.0,all,1.2,radial,10.0,15.0,589,0.2360721442885771
M1,30.0,30.0,all,1.2,radial,15.0,20.0,423,0.1695390781563126
M1,30.0,30.0,all,1.2,radial,20.0,25.0,557,0.2232464929859719
M1,30.0,30.0,all,1.2,radial,25.0,30.0,268,0.1074148296593186
M1,30.0,30.0,all,1.5,radial,0.0,5.0,121,0.0587378640776699
M1,30.0,30.0,all,1.5,radial,5.0,10.0,400,0.1941747572815534
M1,30.0,30.0,all,1.5,radial,10.0,15.0,487,0.2364077669902912
M1,30.0,30.0,all,1.5,radial,15.0,20.0,372,0.1805825242718446
M1,30.0,30.0,all,1.5,radial,20.0,25.0,460,0.2233009708737864
M1,30.0,30.0,all,1.5,radial,25.0,30.0,220,0.1067961165048543
M1,30.0,30.0,all,2.0,radial,0.0,5.0,62,0.0595009596928982
M1,30.0,30.0,all,2.0,radial,5.0,10.0,189,0.1813819577735125
M1,30.0,30.0,all,2.0,radial,10.0,15.0,228,0.218809980806142
M1,30.0,30.0,all,2.0,radial,15.0,20.0,209,0.2005758157389635
M1,30.0,30.0,all,2.0,radial,20.0,25.0,248,0.2380038387715931
M1,30.0,30.0,all,2.0,radial,25.0,30.0,106,0.1017274472168906
M1,30.0,30.0,all,2.5,radial,0.0,5.0,40,0.0776699029126213
M1,30.0,30.0,all,2.5,radial,5.0,10.0,102,0.1980582524271844
M1,30.0,30.0,all,2.5,radial,10.0,15.0,110,0.2135922330097087
M1,30.0,30.0,all,2.5,radial,15.0,20.0,101,0.1961165048543689
M1,30.0,30.0,all,2.5,radial,20.0,25.0,120,0.233009708737864
M1,30.0,30.0,all,2.5,radial,25.0,30.0,42,0.0815533980582524
M1,30.0,30.0,mainshock_window,,radial,0.0,5.0,156,0.0602084137398687
M1,30.0,30.0,mainshock_window,,radial,5.0,10.0,538,0.2076418371285218
M1,30.0,30.0,mainshock_window,,radial,10.0,15.0,613,0.2365881898880741
M1,30.0,30.0,mainshock_window,,radial,15.0,20.0,441,0.1702045542261675
M1,30.0,30.0,mainshock_window,,radial,20.0,25.0,572,0.2207641837128521
M1,30.0,30.0,mainshock_window,,radial,25.0,30.0,271,0.1045928213045156
M1,30.0,30.0,mainshock_window,1.2,radial,0.0,5.0,148,0.0593186372745491
M1,30.0,30.0,mainshock_window,1.2,radial,5.0,10.0,510,0.2044088176352705
M1,30.0,30.0,mainshock_window,1.2,radial,10.0,15.0,589,0.2360721442885771
M1,30.0,30.0,mainshock_window,1.2,radial,15.0,20.0,423,0.1695390781563126
M1,30.0,30.0,mainshock_window,1.2,radial,20.0,25.0,557,0.2232464929859719
M1,30.0,30.0,mainshock_window,1.2,radial,25.0,30.0,268,0.1074148296593186
M1,30.0,30.0,mainshock_window,1.5,radial,0.0,5.0,121,0.0587378640776699
M1,30.0,30.0,mainshock_window,1.5,radial,5.0,10.0,400,0.1941747572815534
M1,30.0,30.0,mainshock_window,1.5,radial,10.0,15.0,487,0.2364077669902912
M1,30.0,30.0,mainshock_window,1.5,radial,15.0,20.0,372,0.1805825242718446
M1,30.0,30.0,mainshock_window,1.5,radial,20.0,25.0,460,0.2233009708737864
M1,30.0,30.0,mainshock_window,1.5,radial,25.0,30.0,220,0.1067961165048543
M1,30.0,30.0,mainshock_window,2.0,radial,0.0,5.0,62,0.0595009596928982
M1,30.0,30.0,mainshock_window,2.0,radial,5.0,10.0,189,0.1813819577735125
M1,30.0,30.0,mainshock_window,2.0,radial,10.0,15.0,228,0.218809980806142
M1,30.0,30.0,mainshock_window,2.0,radial,15.0,20.0,209,0.2005758157389635
M1,30.0,30.0,mainshock_window,2.0,radial,20.0,25.0,248,0.2380038387715931
M1,30.0,30.0,mainshock_window,2.0,radial,25.0,30.0,106,0.1017274472168906
M1,30.0,30.0,mainshock_window,2.5,radial,0.0,5.0,40,0.0776699029126213
M1,30.0,30.0,mainshock_window,2.5,radial,5.0,10.0,102,0.1980582524271844
M1,30.0,30.0,mainshock_window,2.5,radial,10.0,15.0,110,0.2135922330097087
M1,30.0,30.0,mainshock_window,2.5,radial,15.0,20.0,101,0.1961165048543689
M1,30.0,30.0,mainshock_window,2.5,radial,20.0,25.0,120,0.233009708737864
M1,30.0,30.0,mainshock_window,2.5,radial,25.0,30.0,42,0.0815533980582524
M1,30.0,30.0,stratified,,radial,0.0,5.0,156,0.0603248259860788
M1,30.0,30.0,stratified,,radial,5.0,10.0,538,0.2080433101314771
M1,30.0,30.0,stratified,,radial,10.0,15.0,613,0.237045630317092
M1,30.0,30.0,stratified,,radial,15.0,20.0,441,0.1705336426914153
M1,30.0,30.0,stratified,,radial,20.0,25.0,571,0.2208043310131477
M1,30.0,30.0,stratified,,radial,25.0,30.0,267,0.1032482598607888
M1,30.0,30.0,stratified,1.2,radial,0.0,5.0,148,0.059437751004016
M1,30.0,30.0,stratified,1.2,radial,5.0,10.0,510,0.2048192771084337
M1,30.0,30.0,stratified,1.2,radial,10.0,15.0,589,0.2365461847389558
M1,30.0,30.0,stratified,1.2,radial,15.0,20.0,423,0.1698795180722891
M1,30.0,30.0,stratified,1.2,radial,20.0,25.0,556,0.223293172690763
M1,30.0,30.0,stratified,1.2,radial,25.0,30.0,264,0.1060240963855421
M1,30.0,30.0,stratified,1.5,radial,0.0,5.0,121,0.058852140077821
M1,30.0,30.0,stratified,1.5,radial,5.0,10.0,400,0.1945525291828793
M1,30.0,30.0,stratified,1.5,radial,10.0,15.0,487,0.2368677042801556
M1,30.0,30.0,stratified,1.5,radial,15.0,20.0,372,0.1809338521400778
M1,30.0,30.0,stratified,1.5,radial,20.0,25.0,460,0.2237354085603113
M1,30.0,30.0,stratified,1.5,radial,25.0,30.0,216,0.1050583657587548
M1,30.0,30.0,stratified,2.0,radial,0.0,5.0,62,0.0596153846153846
M1,30.0,30.0,stratified,2.0,radial,5.0,10.0,189,0.1817307692307692
M1,30.0,30.0,stratified,2.0,radial,10.0,15.0,228,0.2192307692307692
M1,30.0,30.0,stratified,2.0,radial,15.0,20.0,209,0.2009615384615384
M1,30.0,30.0,stratified,2.0,radial,20.0,25.0,248,0.2384615384615384
M1,30.0,30.0,stratified,2.0,radial,25.0,30.0,104,0.1
M1,30.0,30.0,stratified,2.5,radial,0.0,5.0,40,0.0776699029126213
M1,30.0,30.0,stratified,2.5,radial,5.0,10.0,102,0.1980582524271844
M1,30.0,30.0,stratified,2.5,radial,10.0,15.0,110,0.2135922330097087
M1,30.0,30.0,stratified,2.5,radial,15.0,20.0,101,0.1961165048543689
M1,30.0,30.0,stratified,2.5,radial,20.0,25.0,120,0.233009708737864
M1,30.0,30.0,stratified,2.5,radial,25.0,30.0,42,0.0815533980582524
M1,30.0,60.0,all,,radial,0.0,5.0,165,0.0572519083969465
M1,30.0,60.0,all,,radial,5.0,10.0,572,0.1984732824427481
M1,30.0,60.0,all,,radial,10.0,15.0,675,0.2342123525329632
M1,30.0,60.0,all,,radial,15.0,20.0,515,0.1786953504510756
M1,30.0,60.0,all,,radial,20.0,25.0,641,0.2224149895905621
M1,30.0,60.0,all,,radial,25.0,30.0,314,0.1089521165857043
M1,30.0,60.0,all,1.2,radial,0.0,5.0,157,0.0566991693752257
M1,30.0,60.0,all,1.2,radial,5.0,10.0,542,0.1957385337667027
M1,30.0,60.0,all,1.2,radial,10.0,15.0,647,0.2336583604189238
M1,30.0,60.0,all,1.2,radial,15.0,20.0,493,0.1780426146623329
M1,30.0,60.0,all,1.2,radial,20.0,25.0,621,0.2242686890574214
M1,30.0,60.0,all,1.2,radial,25.0,30.0,309,0.1115926327193932
M1,30.0,60.0,all,1.5,radial,0.0,5.0,128,0.0566121185316231
M1,30.0,60.0,all,1.5,radial,5.0,10.0,417,0.1844316674038036
M1,30.0,60.0,all,1.5,radial,10.0,15.0,531,0.2348518354710305
M1,30.0,60.0,all,1.5,radial,15.0,20.0,426,0.1884122069880583
M1,30.0,60.0,all,1.5,radial,20.0,25.0,509,0.2251216275984078
M1,30.0,60.0,all,1.5,radial,25.0,30.0,250,0.1105705440070765
M1,30.0,60.0,all,2.0,radial,0.0,5.0,67,0.0597680642283675
M1,30.0,60.0,all,2.0,radial,5.0,10.0,192,0.1712756467439785
M1,30.0,60.0,all,2.0,radial,10.0,15.0,238,0.2123104371097234
M1,30.0,60.0,all,2.0,radial,15.0,20.0,233,0.207850133809099
M1,30.0,60.0,all,2.0,radial,20.0,25.0,271,0.2417484388938447
M1,30.0,60.0,all,2.0,radial,25.0,30.0,120,0.1070472792149866
M1,30.0,60.0,all,2.5,radial,0.0,5.0,44,0.0795660036166365
M1,30.0,60.0,all,2.5,radial,5.0,10.0,103,0.18625678119349
M1,30.0,60.0,all,2.5,radial,10.0,15.0,112,0.2025316455696202
M1,30.0,60.0,all,2.5,radial,15.0,20.0,114,0.2061482820976491
M1,30.0,60.0,all,2.5,radial,20.0,25.0,130,0.2350813743218806
M1,30.0,60.0,all,2.5,radial,25.0,30.0,50,0.0904159132007233
M1,30.0,60.0,mainshock_window,,radial,0.0,5.0,165,0.0572519083969465
M1,30.0,60.0,mainshock_window,,radial,5.0,10.0,572,0.1984732824427481
M1,30.0,60.0,mainshock_window,,radial,10.0,15.0,675,0.2342123525329632
M1,30.0,60.0,mainshock_window,,radial,15.0,20.0,515,0.1786953504510756
M1,30.0,60.0,mainshock_window,,radial,20.0,25.0,641,0.2224149895905621
M1,30.0,60.0,mainshock_window,,radial,25.0,30.0,314,0.1089521165857043
M1,30.0,60.0,mainshock_window,1.2,radial,0.0,5.0,157,0.0566991693752257
M1,30.0,60.0,mainshock_window,1.2,radial,5.0,10.0,542,0.1957385337667027
M1,30.0,60.0,mainshock_window,1.2,radial,10.0,15.0,647,0.2336583604189238
M1,30.0,60.0,mainshock_window,1.2,radial,15.0,20.0,493,0.1780426146623329
M1,30.0,60.0,mainshock_window,1.2,radial,20.0,25.0,621,0.2242686890574214
M1,30.0,60.0,mainshock_window,1.2,radial,25.0,30.0,309,0.1115926327193932
M1,30.0,60.0,mainshock_window,1.5,radial,0.0,5.0,128,0.0566121185316231
M1,30.0,60.0,mainshock_window,1.5,radial,5.0,10.0,417,0.1844316674038036
M1,30.0,60.0,mainshock_window,1.5,radial,10.0,15.0,531,0.2348518354710305
M1,30.0,60.0,mainshock_window,1.5,radial,15.0,20.0,426,0.1884122069880583
M1,30.0,60.0,mainshock_window,1.5,radial,20.0,25.0,509,0.2251216275984078
M1,30.0,60.0,mainshock_window,1.5,radial,25.0,30.0,250,0.1105705440070765
M1,30.0,60.0,mainshock_window,2.0,radial,0.0,5.0,67,0.0597680642283675
M1,30.0,60.0,mainshock_window,2.0,radial,5.0,10.0,192,0.1712756467439785
M1,30.0,60.0,mainshock_window,2.0,radial,10.0,15.0,238,0.2123104371097234
M1,30.0,60.0,mainshock_window,2.0,radial,15.0,20.0,233,0.207850133809099
M1,30.0,60.0,mainshock_window,2.0,radial,20.0,25.0,271,0.2417484388938447
M1,30.0,60.0,mainshock_window,2.0,radial,25.0,30.0,120,0.1070472792149866
M1,30.0,60.0,mainshock_window,2.5,radial,0.0,5.0,44,0.0795660036166365
M1,30.0,60.0,mainshock_window,2.5,radial,5.0,10.0,103,0.18625678119349
M1,30.0,60.0,mainshock_window,2.5,radial,10.0,15.0,112,0.2025316455696202
M1,30.0,60.0,mainshock_window,2.5,radial,15.0,20.0,114,0.2061482820976491
M1,30.0,60.0,mainshock_window,2.5,radial,20.0,25.0,130,0.2350813743218806
M1,30.0,60.0,mainshock_window,2.5,radial,25.0,30.0,50,0.0904159132007233
M1,30.0,60.0,stratified,,radial,0.0,5.0,165,0.0573514077163712
M1,30.0,60.0,stratified,,radial,5.0,10.0,572,0.1988182134167535
M1,30.0,60.0,stratified,,radial,10.0,15.0,675,0.2346193952033368
M1,30.0,60.0,stratified,,radial,15.0,20.0,515,0.1790059089329162
M1,30.0,60.0,stratified,,radial,20.0,25.0,640,0.2224539450816823
M1,30.0,60.0,stratified,,radial,25.0,30.0,310,0.1077511296489398
M1,30.0,60.0,stratified,1.2,radial,0.0,5.0,157,0.0568017366136034
M1,30.0,60.0,stratified,1.2,radial,5.0,10.0,542,0.1960926193921852
M1,30.0,60.0,stratified,1.2,radial,10.0,15.0,647,0.2340810419681621
M1,30.0,60.0,stratified,1.2,radial,15.0,20.0,493,0.1783646888567293
M1,30.0,60.0,stratified,1.2,radial,20.0,25.0,620,0.2243125904486251
M1,30.0,60.0,stratified,1.2,radial,25.0,30.0,305,0.1103473227206946
M1,30.0,60.0,stratified,1.5,radial,0.0,5.0,128,0.0567124501550731
M1,30.0,60.0,stratified,1.5,radial,5.0,10.0,417,0.1847585290208241
M1,30.0,60.0,stratified,1.5,radial,10.0,15.0,531,0.2352680549401861
M1,30.0,60.0,stratified,1.5,radial,15.0,20.0,426,0.1887461231723526
M1,30.0,60.0,stratified,1.5,radial,20.0,25.0,509,0.2255206025697829
M1,30.0,60.0,stratified,1.5,radial,25.0,30.0,246,0.1089942401417811
M1,30.0,60.0,stratified,2.0,radial,0.0,5.0,67,0.0598748882931188
M1,30.0,60.0,stratified,2.0,radial,5.0,10.0,192,0.1715817694369973
M1,30.0,60.0,stratified,2.0,radial,10.0,15.0,238,0.2126899016979446
M1,30.0,60.0,stratified,2.0,radial,15.0,20.0,233,0.2082216264521894
M1,30.0,60.0,stratified,2.0,radial,20.0,25.0,271,0.2421805183199285
M1,30.0,60.0,stratified,2.0,radial,25.0,30.0,118,0.1054512957998212
M1,30.0,60.0,stratified,2.5,radial,0.0,5.0,44,0.0795660036166365
M1,30.0,60.0,stratified,2.5,radial,5.0,10.0,103,0.18625678119349
M1,30.0,60.0,stratified,2.5,radial,10.0,15.0,112,0.2025316455696202
M1,30.0,60.0,stratified,2.5,radial,15.0,20.0,114,0.2061482820976491
M1,30.0,60.0,stratified,2.5,radial,20.0,25.0,130,0.2350813743218806
M1,30.0,60.0,stratified,2.5,radial,25.0,30.0,50,0.0904159132007233
M1,30.0,90.0,all,,radial,0.0,5.0,173,0.0565359477124183
M1,30.0,90.0,all,,radial,5.0,10.0,598,0.1954248366013072
M1,30.0,90.0,all,,radial,10.0,15.0,707,0.2310457516339869
M1,30.0,90.0,all,,radial,15.0,20.0,550,0.1797385620915032
M1,30.0,90.0,all,,radial,20.0,25.0,688,0.2248366013071895
M1,30.0,90.0,all,,radial,25.0,30.0,344,0.1124183006535947
M1,30.0,90.0,all,1.2,radial,0.0,5.0,165,0.0562180579216354
M1,30.0,90.0,all,1.2,radial,5.0,10.0,568,0.193526405451448
M1,30.0,90.0,all,1.2,radial,10.0,15.0,677,0.2306643952299829
M1,30.0,90.0,all,1.2,radial,15.0,20.0,526,0.1792163543441226
M1,30.0,90.0,all,1.2,radial,20.0,25.0,663,0.2258943781942078
M1,30.0,90.0,all,1.2,radial,25.0,30.0,336,0.114480408858603
M1,30.0,90.0,all,1.5,radial,0.0,5.0,131,0.0549958018471872
M1,30.0,90.0,all,1.5,radial,5.0,10.0,434,0.1821998320738874
M1,30.0,90.0,all,1.5,radial,10.0,15.0,555,0.2329974811083123
M1,30.0,90.0,all,1.5,radial,15.0,20.0,453,0.190176322418136
M1,30.0,90.0,all,1.5,radial,20.0,25.0,540,0.2267002518891687
M1,30.0,90.0,all,1.5,radial,25.0,30.0,269,0.1129303106633081
M1,30.0,90.0,all,2.0,radial,0.0,5.0,68,0.0583190394511149
M1,30.0,90.0,all,2.0,radial,5.0,10.0,195,0.1672384219554031
M1,30.0,90.0,all,2.0,radial,10.0,15.0,249,0.2135506003430531
M1,30.0,90.0,all,2.0,radial,15.0,20.0,242,0.2075471698113207
M1,30.0,90.0,all,2.0,radial,20.0,25.0,282,0.241852487135506
M1,30.0,90.0,all,2.0,radial,25.0,30.0,130,0.111492281303602
M1,30.0,90.0,all,2.5,radial,0.0,5.0,45,0.0795053003533568
M1,30.0,90.0,all,2.5,radial,5.0,10.0,103,0.1819787985865724
M1,30.0,90.0,all,2.5,radial,10.0,15.0,115,0.2031802120141342
M1,30.0,90.0,all,2.5,radial,15.0,20.0,116,0.2049469964664311
M1,30.0,90.0,all,2.5,radial,20.0,25.0,135,0.2385159010600706
M1,30.0,90.0,all,2.5,radial,25.0,30.0,52,0.0918727915194346
M1,30.0,90.0,mainshock_window,,radial,0.0,5.0,173,0.0565914295060516
M1,30.0,90.0,mainshock_window,,radial,5.0,10.0,596,0.1949623814196925
M1,30.0,90.0,mainshock_window,,radial,10.0,15.0,707,0.2312724893686621
M1,30.0,90.0,mainshock_window,,radial,15.0,20.0,550,0.1799149492966961
M1,30.0,90.0,mainshock_window,,radial,20.0,25.0,687,0.2247301275760549
M1,30.0,90.0,mainshock_window,,radial,25.0,30.0,344,0.1125286228328426
M1,30.0,90.0,mainshock_window,1.2,radial,0.0,5.0,165,0.0562563927719058
M1,30.0,90.0,mainshock_window,1.2,radial,5.0,10.0,566,0.1929764745993863
M1,30.0,90.0,mainshock_window,1.2,radial,10.0,15.0,677,0.2308216842823048
M1,30.0,90.0,mainshock_window,1.2,radial,15.0,20.0,526,0.1793385612001364
M1,30.0,90.0,mainshock_window,1.2,radial,20.0,25.0,663,0.2260484145925673
M1,30.0,90.0,mainshock_window,1.2,radial,25.0,30.0,336,0.1145584725536992
M1,30.0,90.0,mainshock_window,1.5,radial,0.0,5.0,131,0.0550188996220075
M1,30.0,90.0,mainshock_window,1.5,radial,5.0,10.0,433,0.1818563628727425
M1,30.0,90.0,mainshock_window,1.5,radial,10.0,15.0,555,0.2330953380932381
M1,30.0,90.0,mainshock_window,1.5,radial,15.0,20.0,453,0.1902561948761024
M1,30.0,90.0,mainshock_window,1.5,radial,20.0,25.0,540,0.2267954640907181
M1,30.0,90.0,mainshock_window,1.5,radial,25.0,30.0,269,0.1129777404451911
M1,30.0,90.0,mainshock_window,2.0,radial,0.0,5.0,68,0.0583190394511149
M1,30.0,90.0,mainshock_window,2.0,radial,5.0,10.0,195,0.1672384219554031
M1,30.0,90.0,mainshock_window,2.0,radial,10.0,15.0,249,0.2135506003430531
M1,30.0,90.0,mainshock_window,2.0,radial,15.0,20.0,242,0.2075471698113207
M1,30.0,90.0,mainshock_window,2.0,radial,20.0,25.0,282,0.241852487135506
M1,30.0,90.0,mainshock_window,2.0,radial,25.0,30.0,130,0.111492281303602
M1,30.0,90.0,mainshock_window,2.5,radial,0.0,5.0,45,0.0795053003533568
M1,30.0,90.0,mainshock_window,2.5,radial,5.0,10.0,103,0.1819787985865724
M1,30.0,90.0,mainshock_window,2.5,radial,10.0,15.0,115,0.2031802120141342
M1,30.0,90.0,mainshock_window,2.5,radial,15.0,20.0,116,0.2049469964664311
M1,30.0,90.0,mainshock_window,2.5,radial,20.0,25.0,135,0.2385159010600706
M1,30.0,90.0,mainshock_window,2.5,radial,25.0,30.0,52,0.0918727915194346
M1,30.0,90.0,stratified,,radial,0.0,5.0,173,0.0566841415465268
M1,30.0,90.0,stratified,,radial,5.0,10.0,596,0.1952817824377457
M1,30.0,90.0,stratified,,radial,10.0,15.0,707,0.231651376146789
M1,30.0,90.0,stratified,,radial,15.0,20.0,550,0.1802096985583224
M1,30.0,90.0,stratified,,radial,20.0,25.0,686,0.2247706422018348
M1,30.0,90.0,stratified,,radial,25.0,30.0,340,0.1114023591087811
M1,30.0,90.0,stratified,1.2,radial,0.0,5.0,165,0.0563524590163934
M1,30.0,90.0,stratified,1.2,radial,5.0,10.0,566,0.1933060109289617
M1,30.0,90.0,stratified,1.2,radial,10.0,15.0,677,0.2312158469945355
M1,30.0,90.0,stratified,1.2,radial,15.0,20.0,526,0.1796448087431694
M1,30.0,90.0,stratified,1.2,radial,20.0,25.0,662,0.2260928961748634
M1,30.0,90.0,stratified,1.2,radial,25.0,30.0,332,0.1133879781420765
M1,30.0,90.0,stratified,1.5,radial,0.0,5.0,131,0.0551114850652082
