mag_bin,count_incremental,count_cumulative,count_incremental_ge_mc,count_cumulative_ge_mc,window_name,core_name
1.6400000000000012,6,508,6,508,full_interevent,Mw6.4_core
1.6500000000000012,10,502,10,502,full_interevent,Mw6.4_core
1.6600000000000013,6,492,6,492,full_interevent,Mw6.4_core
1.6700000000000013,10,486,10,486,full_interevent,Mw6.4_core
1.6800000000000013,7,476,7,476,full_interevent,Mw6.4_core
1.6900000000000013,9,469,9,469,full_interevent,Mw6.4_core
1.7000000000000013,4,460,4,460,full_interevent,Mw6.4_core
1.7100000000000013,8,456,8,456,full_interevent,Mw6.4_core
1.7200000000000013,3,448,3,448,full_interevent,Mw6.4_core
1.7300000000000013,5,445,5,445,full_interevent,Mw6.4_core
1.7400000000000013,1,440,1,440,full_interevent,Mw6.4_core
1.7500000000000013,5,439,5,439,full_interevent,Mw6.4_core
1.7600000000000013,3,434,3,434,full_interevent,Mw6.4_core
1.7700000000000014,3,431,3,431,full_interevent,Mw6.4_core
1.7800000000000014,6,428,6,428,full_interevent,Mw6.4_core
1.7900000000000014,8,422,8,422,full_interevent,Mw6.4_core
1.8000000000000014,5,414,5,414,full_interevent,Mw6.4_core
1.8100000000000014,5,409,5,409,full_interevent,Mw6.4_core
1.8200000000000014,3,404,3,404,full_interevent,Mw6.4_core
1.8300000000000014,9,401,9,401,full_interevent,Mw6.4_core
1.8400000000000014,3,392,3,392,full_interevent,Mw6.4_core
1.8500000000000014,2,389,2,389,full_interevent,Mw6.4_core
1.8600000000000014,1,387,1,387,full_interevent,Mw6.4_core
1.8700000000000014,4,386,4,386,full_interevent,Mw6.4_core
1.8800000000000014,5,382,5,382,full_interevent,Mw6.4_core
1.8900000000000015,2,377,2,377,full_interevent,Mw6.4_core
1.9000000000000015,5,375,5,375,full_interevent,Mw6.4_core
1.9100000000000015,5,370,5,370,full_interevent,Mw6.4_core
1.9200000000000015,7,365,7,365,full_interevent,Mw6.4_core
1.9300000000000015,9,358,9,358,full_interevent,Mw6.4_core
1.9400000000000015,6,349,6,349,full_interevent,Mw6.4_core
1.9500000000000015,5,343,5,343,full_interevent,Mw6.4_core
1.9600000000000015,1,338,1,338,full_interevent,Mw6.4_core
1.9700000000000015,6,337,6,337,full_interevent,Mw6.4_core
1.9800000000000015,4,331,4,331,full_interevent,Mw6.4_core
1.9900000000000015,9,327,9,327,full_interevent,Mw6.4_core
2.0000000000000018,8,318,8,318,full_interevent,Mw6.4_core
2.0100000000000016,3,310,3,310,full_interevent,Mw6.4_core
2.020000000000002,7,307,7,307,full_interevent,Mw6.4_core
2.0300000000000016,2,300,2,300,full_interevent,Mw6.4_core
2.040000000000002,0,298,0,298,full_interevent,Mw6.4_core
2.0500000000000016,1,298,1,298,full_interevent,Mw6.4_core
2.060000000000002,3,297,3,297,full_interevent,Mw6.4_core
2.0700000000000016,5,294,5,294,full_interevent,Mw6.4_core
2.080000000000002,6,289,6,289,full_interevent,Mw6.4_core
2.0900000000000016,8,283,8,283,full_interevent,Mw6.4_core
2.100000000000002,8,275,8,275,full_interevent,Mw6.4_core
2.1100000000000017,4,267,4,267,full_interevent,Mw6.4_core
2.120000000000002,6,263,6,263,full_interevent,Mw6.4_core
2.1300000000000017,9,257,9,257,full_interevent,Mw6.4_core
2.140000000000002,5,248,5,248,full_interevent,Mw6.4_core
2.1500000000000017,4,243,4,243,full_interevent,Mw6.4_core
2.160000000000002,5,239,5,239,full_interevent,Mw6.4_core
2.1700000000000017,4,234,4,234,full_interevent,Mw6.4_core
2.180000000000002,6,230,6,230,full_interevent,Mw6.4_core
2.1900000000000017,3,224,3,224,full_interevent,Mw6.4_core
2.200000000000002,1,221,1,221,full_interevent,Mw6.4_core
2.2100000000000017,2,220,2,220,full_interevent,Mw6.4_core
2.220000000000002,2,218,2,218,full_interevent,Mw6.4_core
2.2300000000000018,3,216,3,216,full_interevent,Mw6.4_core
2.2400000000000015,5,213,5,213,full_interevent,Mw6.4_core
2.2500000000000018,1,208,1,208,full_interevent,Mw6.4_core
2.260000000000002,4,207,4,207,full_interevent,Mw6.4_core
2.270000000000002,1,203,1,203,full_interevent,Mw6.4_core
2.2800000000000016,8,202,8,202,full_interevent,Mw6.4_core
2.290000000000002,4,194,4,194,full_interevent,Mw6.4_core
2.300000000000002,6,190,6,190,full_interevent,Mw6.4_core
2.310000000000002,2,184,2,184,full_interevent,Mw6.4_core
2.3200000000000016,3,182,3,182,full_interevent,Mw6.4_core
2.330000000000002,4,179,4,179,full_interevent,Mw6.4_core
2.340000000000002,4,175,4,175,full_interevent,Mw6.4_core
2.350000000000002,7,171,7,171,full_interevent,Mw6.4_core
2.3600000000000017,0,164,0,164,full_interevent,Mw6.4_core
2.370000000000002,0,164,0,164,full_interevent,Mw6.4_core
2.380000000000002,3,164,3,164,full_interevent,Mw6.4_core
2.390000000000002,2,161,2,161,full_interevent,Mw6.4_core
2.4000000000000017,5,159,5,159,full_interevent,Mw6.4_core
2.410000000000002,3,154,3,154,full_interevent,Mw6.4_core
2.420000000000002,4,151,4,151,full_interevent,Mw6.4_core
2.430000000000002,1,147,1,147,full_interevent,Mw6.4_core
2.4400000000000017,2,146,2,146,full_interevent,Mw6.4_core
