subset_name,bin_start,bin_end,event_count,median_projected_km,median_dist_m1_km,median_dist_m3_km
full_m1_to_m3_raw_M3+,2026-02-22 00:00:00+00:00,2026-03-01 00:00:00+00:00,1,-23.445306462445778,27.294967840620785,82.1620163185653
full_m1_to_m3_raw_M3+,2026-03-01 00:00:00+00:00,2026-03-08 00:00:00+00:00,8,22.713104913684003,25.022688605832286,35.86508729565855
full_m1_to_m3_raw_M3+,2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,10,11.8140102480283,18.02851445502644,49.76219157491107
full_m1_to_m3_raw_M3+,2026-03-15 00:00:00+00:00,2026-03-22 00:00:00+00:00,4,19.483281095298523,23.93535579060674,38.256231799310065
full_m1_to_m3_raw_M3+,2026-03-22 00:00:00+00:00,2026-03-29 00:00:00+00:00,36,13.177688094234387,17.760640031164268,45.65700814530331
full_m1_to_m3_raw_M3+,2026-03-29 00:00:00+00:00,2026-04-05 00:00:00+00:00,5,20.389137911968987,20.752867976943442,37.11218344847229
full_m1_to_m3_raw_M3+,2026-04-05 00:00:00+00:00,2026-04-12 00:00:00+00:00,4,13.790166009798995,24.112468651196032,46.477183296723396
full_m1_to_m3_raw_M3+,2026-04-12 00:00:00+00:00,2026-04-19 00:00:00+00:00,2,62.882119623935964,65.65824264338903,19.23965522813779
full_m1_to_m3_raw_M3+,2026-04-19 00:00:00+00:00,2026-04-26 00:00:00+00:00,1,57.32507144461188,57.54095603024647,0.16947924017603608
full_m1_to_m3_raw_M4+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,57,11.724132935440611,17.960883309550862,46.69133414809002
full_m1_to_m3_raw_M4+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,4,18.18396558585508,28.649958304229585,42.278903399509616
full_m1_to_m3_raw_M4+,2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,2,3.5633650549794753,22.6599409964435,55.192081138786804
full_m1_to_m3_raw_M4+,2025-12-07 00:00:00+00:00,2025-12-14 00:00:00+00:00,1,9.161722927266073,9.420180450821421,48.244997039740426
full_m1_to_m3_raw_M4+,2025-12-14 00:00:00+00:00,2025-12-21 00:00:00+00:00,4,37.43286434145846,44.184545249516674,20.062314749520713
full_m1_to_m3_raw_M4+,2025-12-28 00:00:00+00:00,2026-01-04 00:00:00+00:00,3,23.928000312009672,25.837150997794264,34.57476516622037
full_m1_to_m3_raw_M4+,2026-01-11 00:00:00+00:00,2026-01-18 00:00:00+00:00,1,17.160371220718606,21.294830706784055,41.92437510387569
full_m1_to_m3_raw_M4+,2026-01-18 00:00:00+00:00,2026-01-25 00:00:00+00:00,1,6.022212030444752,11.125842019065066,52.092516058188934
full_m1_to_m3_raw_M4+,2026-01-25 00:00:00+00:00,2026-02-01 00:00:00+00:00,2,49.62408961547166,50.99791611302216,12.983299770054682
full_m1_to_m3_raw_M4+,2026-02-01 00:00:00+00:00,2026-02-08 00:00:00+00:00,1,43.61273379848208,43.78248016534548,13.607283992729853
full_m1_to_m3_raw_M4+,2026-03-01 00:00:00+00:00,2026-03-08 00:00:00+00:00,2,23.197541177651214,25.351350879989056,35.41209231312109
full_m1_to_m3_raw_M4+,2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,10.574706336691733,24.067905815688054,51.67772436732623
full_m1_to_m3_raw_M4+,2026-03-22 00:00:00+00:00,2026-03-29 00:00:00+00:00,12,13.177688094234387,16.96490679664575,46.009963502602446
full_m1_to_m3_raw_M4+,2026-04-05 00:00:00+00:00,2026-04-12 00:00:00+00:00,1,21.99131431073575,24.163719097722726,36.53020910939483
full_m1_to_m3_raw_M4+,2026-04-19 00:00:00+00:00,2026-04-26 00:00:00+00:00,1,57.32507144461188,57.54095603024647,0.16947924017603608
full_m1_to_m3_raw_M5+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,21,11.495253162132297,17.960883309550862,48.0749051952324
full_m1_to_m3_raw_M5+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,2,31.185898939298276,34.51710677516131,27.674501433862304
full_m1_to_m3_raw_M5+,2025-12-28 00:00:00+00:00,2026-01-04 00:00:00+00:00,2,54.137985503091485,54.64621884471326,36.98832114959592
full_m1_to_m3_raw_M5+,2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,10.574706336691733,24.067905815688054,51.67772436732623
full_m1_to_m3_raw_M5+,2026-03-22 00:00:00+00:00,2026-03-29 00:00:00+00:00,2,11.66333290785642,17.22206663835769,47.47674737531594
full_m1_to_m3_raw_M5+,2026-04-19 00:00:00+00:00,2026-04-26 00:00:00+00:00,1,57.32507144461188,57.54095603024647,0.16947924017603608
m1_related_primary_raw_M3+,2025-11-01 00:00:00+00:00,2025-11-08 00:00:00+00:00,16,-0.7757157612089804,7.927615907870521,58.55593145796581
m1_related_primary_raw_M3+,2025-11-08 00:00:00+00:00,2025-11-15 00:00:00+00:00,269,9.464736621185544,16.944961412816525,49.526032326929716
m1_related_primary_raw_M3+,2025-11-15 00:00:00+00:00,2025-11-22 00:00:00+00:00,38,28.0238698325551,33.303676890946264,36.63524975849208
m1_related_primary_raw_M3+,2025-11-22 00:00:00+00:00,2025-11-29 00:00:00+00:00,11,10.632517452933765,33.83069604233893,48.29073020176531
m1_related_primary_raw_M3+,2025-11-29 00:00:00+00:00,2025-12-06 00:00:00+00:00,1,21.759160846537345,24.01821968735591,36.7970470082514
m1_related_primary_raw_M4+,2025-11-02 00:00:00+00:00,2025-11-09 00:00:00+00:00,17,1.3860996965540024,6.365195449819868,56.58235642521365
