summary_type,summary_name,mode,threshold,event_count,largest_magnitude,start_time,end_time,duration_days,centroid_lat,centroid_lon,median_depth_km,depth_min_km,depth_max_km,median_projected_km,median_perp_km,centroid_dist_m1_km,centroid_dist_m3_km,median_dist_m1_km,median_dist_m3_km,median_axis_fraction,m2_related_fraction,frac_0_30km,frac_30_60km,frac_gt_60km,frac_M1_endpoint,frac_M3_endpoint,frac_endpoint_overlap,frac_corridor_noncore,frac_off_corridor_local,dominant_spatial_category,window_name
window_name,middle_phase_primary,m2aware,M5+,5,6.1,2025-12-30 22:19:44.960000+00:00,2026-03-13 19:55:22.600000+00:00,72.8997412037037,39.555030800000004,143.23287760000002,14.4,12.86,31.73,12.918946114841164,20.338826965433626,29.035825448286808,32.56316289636542,24.067905815688054,48.97386955970847,0.22599722042262224,0.0,0.8,0.2,0.0,0.8,0.0,0.0,0.0,0.2,low_count_M1_endpoint,middle_phase_primary
window_name,post_m3_14d,m2aware,M3+,240,5.6,2026-04-20 07:56:46.960000+00:00,2026-05-01 02:29:35.670000+00:00,10.77278599537037,39.753516708333336,143.30839464166667,13.99,0.82,36.55,37.919372996175696,11.976242234447101,42.632255055135886,16.25086825142793,43.85145568657434,26.959111141942238,0.6633414847562208,0.0,0.9375,0.0625,0.0,0.1875,0.5875,0.004166666666666667,0.020833333333333332,0.2,ambiguous,post_m3_14d
window_name,post_m3_14d,m2aware,M4+,40,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-30 08:43:13.850000+00:00,10.032255671296296,39.784392749999995,143.26381635,15.21,4.07,35.04,41.442075922488996,10.052810302272828,47.35135685609837,11.147651473131168,46.71652298089673,27.49722948332178,0.7249657892965784,0.0,0.9,0.1,0.0,0.1,0.6,0.025,0.0,0.275,M3_endpoint,post_m3_14d
window_name,post_m3_14d,m2aware,M5+,12,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.78155,143.2243571666667,15.365000000000002,10.53,34.29,36.49300331590398,9.53938914658568,48.65931751858349,8.847710526429713,44.790953725671606,31.768954561617093,0.6383893268811915,0.0,0.8333333333333334,0.16666666666666666,0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,ambiguous,post_m3_14d
window_name,post_m3_7d,m2aware,M3+,224,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-27 04:40:43.610000+00:00,6.863850115740741,39.744602638392855,143.30507042410713,13.895,0.82,36.55,37.49948029591525,11.947939589183708,41.842854070904664,16.653313221445327,43.31635754143085,26.62971742963007,0.6559961036166867,0.0,0.9375,0.0625,0.0,0.17857142857142858,0.6160714285714286,0.004464285714285714,0.022321428571428572,0.17857142857142858,M3_endpoint,post_m3_7d
window_name,post_m3_7d,m2aware,M4+,39,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.77511607692308,143.26161528205125,15.21,4.07,35.04,41.22204822932495,9.904434351602221,46.5128919799545,11.626045041348362,46.105624644204276,27.19771087669672,0.7211167410360588,0.0,0.8974358974358975,0.10256410256410256,0.0,0.10256410256410256,0.6153846153846154,0.02564102564102564,0.0,0.2564102564102564,M3_endpoint,post_m3_7d
window_name,post_m3_7d,m2aware,M5+,12,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.78155,143.2243571666667,15.365000000000002,10.53,34.29,36.49300331590398,9.53938914658568,48.65931751858349,8.847710526429713,44.790953725671606,31.768954561617093,0.6383893268811915,0.0,0.8333333333333334,0.16666666666666666,0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,ambiguous,post_m3_7d
window_name,pre_m1_baseline_14d,m2aware,M3+,20,3.9,2025-06-03 15:58:03.730000+00:00,2025-10-09 22:13:59.260000+00:00,128.261059375,39.5576048,143.27142985000003,14.185,7.18,36.06,11.597314930796369,17.70457148235067,26.610907354636478,33.10399521376067,25.306985055811857,52.59922214413338,0.2028773024848226,0.0,0.9,0.1,0.0,0.6,0.05,0.0,0.0,0.35,M1_endpoint,pre_m1_baseline_14d
window_name,pre_m1_baseline_14d,m2aware,M4+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d
window_name,pre_m1_baseline_14d,m2aware,M5+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d
