event_time,latitude,longitude,depth_km,magnitude,event_time_raw,within_intermainshock_window,x_m,y_m
2019-07-05T02:33:29.460000+0000,35.638677795185046,-117.53878009763316,6.1523864900000005,0.89,2019-07-05 02:33:29.460000+00:00,True,451220.25857584947,3944007.3851949465
2019-07-05T02:33:57.890000+0000,35.674261795185046,-117.46527165982012,6.23948453,1.46,2019-07-05 02:33:57.890000+00:00,True,457894.2537162008,3947920.008209561
2019-07-05T02:34:41.660000+0000,35.67248779518505,-117.51874653197856,7.1830466300000015,1.83,2019-07-05 02:34:41.660000+00:00,True,453053.8523313801,3947747.489146696
2019-07-05T02:35:29.130000+0000,35.68808379518505,-117.49373965627257,10.47099764,0.99,2019-07-05 02:35:29.130000+00:00,True,455325.6674739724,3949465.5809790953
2019-07-05T02:35:53.960000+0000,35.73444679518505,-117.54856900363346,3.982193660000001,0.85,2019-07-05 02:35:53.960000+00:00,True,450393.3144866356,3954634.0691426857
2019-07-05T02:36:04.400000+0000,35.66625779518505,-117.56238208310845,7.64756951,1.04,2019-07-05 02:36:04.400000+00:00,True,449100.8755298881,3947078.2458655844
2019-07-05T02:36:26.920000+0000,35.60223179518505,-117.58125847804072,7.052399570000001,1.03,2019-07-05 02:36:26.920000+00:00,True,447350.451662065,3939987.083080501
2019-07-05T02:36:40.350000+0000,35.66713679518505,-117.51104814643182,2.92975901,1.39,2019-07-05 02:36:40.350000+00:00,True,453747.4692914019,3947150.358854995
2019-07-05T02:37:02.500000+0000,35.72631279518505,-117.54499641581266,4.845915890000001,1.41,2019-07-05 02:37:02.500000+00:00,True,450711.372709821,3953730.116447854
2019-07-05T02:37:18.660000+0000,35.657606795185046,-117.5416954600347,8.997589130000001,1.14,2019-07-05 02:37:18.660000+00:00,True,450967.87497423263,3946108.245369158
2019-07-05T02:37:31.820000+0000,35.631056795185046,-117.54620154947636,11.92263164,0.79,2019-07-05 02:37:31.820000+00:00,True,450543.63847995526,3943165.850950669
2019-07-05T02:37:51.370000+0000,35.61943579518505,-117.56486171400796,6.631425710000001,0.97,2019-07-05 02:37:51.370000+00:00,True,448846.6162727414,3941886.516434993
2019-07-05T02:38:25.500000+0000,35.71707179518505,-117.40945674827854,9.03387998,0.87,2019-07-05 02:38:25.500000+00:00,True,462965.17082014296,3952645.574792583
2019-07-05T02:38:48.720000+0000,35.66234379518505,-117.4578088011762,9.846795020000002,0.91,2019-07-05 02:38:48.720000+00:00,True,458563.46704594453,3946595.01451195
2019-07-05T02:39:06.820000+0000,35.59122079518505,-117.59399368754084,6.979817870000001,1.14,2019-07-05 02:39:06.820000+00:00,True,446189.5319138088,3938772.7505812896
2019-07-05T02:39:28.230000+0000,35.57730479518505,-117.61359668910023,5.049144650000001,0.89,2019-07-05 02:39:28.230000+00:00,True,444404.0366401598,3937240.2331406903
2019-07-05T02:39:40.720000+0000,35.70684179518505,-117.47391700965802,2.45071979,1.12,2019-07-05 02:39:40.720000+00:00,True,457129.30620978156,3951537.1994269798
2019-07-05T02:40:06.430000+0000,35.79604279518505,-117.54958246267012,3.99671,0.77,2019-07-05 02:40:06.430000+00:00,True,450339.9685196527,3961466.3117501894
2019-07-05T02:40:10.610000+0000,35.57538479518505,-117.61167655139856,6.108837470000001,0.99,2019-07-05 02:40:10.610000+00:00,True,444576.6934566104,3937026.205801246
2019-07-05T02:40:36.640000+0000,35.59079779518505,-117.59540965718146,5.078177330000001,1.28,2019-07-05 02:40:36.640000+00:00,True,446060.9725905918,3938726.6109938184
2019-07-05T02:40:59.760000+0000,35.65429479518505,-117.51540922156391,3.61202699,1.24,2019-07-05 02:40:59.760000+00:00,True,453345.2960949291,3945728.1168536465
2019-07-05T02:41:09.870000+0000,35.69503379518505,-117.47924615756732,9.60001724,1.28,2019-07-05 02:41:09.870000+00:00,True,456640.8335047639,3950229.9105919097
2019-07-05T02:41:47.800000+0000,35.68484879518505,-117.46908942299471,8.533066250000001,1.6,2019-07-05 02:41:47.800000+00:00,True,457554.36179903784,3949095.8541362
2019-07-05T02:42:07.880000+0000,35.65070979518505,-117.5290729634805,3.10395509,1.26,2019-07-05 02:42:07.880000+00:00,True,452106.30653451825,3945337.0770341894
2019-07-05T02:42:28.740000+0000,35.74413879518505,-117.56000370435471,4.896723080000001,1.08,2019-07-05 02:42:28.740000+00:00,True,449365.40960814804,3955714.8658113745
2019-07-05T02:43:04.220000+0000,35.65197179518505,-117.5759560543264,8.866942070000002,0.72,2019-07-05 02:43:04.220000+00:00,True,447863.0468834106,3945500.89987745
2019-07-05T02:43:14.360000+0000,35.66959479518505,-117.5243453235214,10.47825581,1.15,2019-07-05 02:43:14.360000+00:00,True,452545.44926932757,3947429.3161367215
2019-07-05T02:43:26.250000+0000,35.63294479518505,-117.5510356852556,8.09031788,1.12,2019-07-05 02:43:26.250000+00:00,True,450107.0957623018,3943377.689766767
2019-07-05T02:43:41.760000+0000,35.65711479518505,-117.52271742460724,6.899978000000001,1.59,2019-07-05 02:43:41.760000+00:00,True,452685.4169630791,3946044.375792958
2019-07-05T02:43:56.950000+0000,35.72532779518505,-117.54639534464556,3.91687013,1.7,2019-07-05 02:43:56.950000+00:00,True,450584.24618561624,3953621.5725797866
2019-07-05T02:44:07.630000+0000,35.66744579518505,-117.47647816869292,7.850798270000001,1.42,2019-07-05 02:44:07.630000+00:00,True,456876.4234451355,3947168.9079560065
2019-07-05T02:44:33.430000+0000,35.74576679518505,-117.55879982209026,5.23785707,1.29,2019-07-05 02:44:33.430000+00:00,True,449475.2925028503,3955894.8090123534
2019-07-05T02:45:09.750000+0000,35.77197479518505,-117.6095907187333,4.141873400000001,1.85,2019-07-05 02:45:09.750000+00:00,True,444900.978997447,3958828.950386116
2019-07-05T02:45:19.980000+0000,35.72230879518505,-117.5235191265418,4.461232880000001,1.64,2019-07-05 02:45:19.980000+00:00,True,452651.3937263158,3953275.452670584
2019-07-05T02:45:43.720000+0000,35.68555679518505,-117.48768547404586,6.181419170000001,1.32,2019-07-05 02:45:43.720000+00:00,True,455872.07192276965,3949182.574074404
2019-07-05T02:46:07.690000+0000,35.58077979518505,-117.61881393835914,8.8596839,1.16,2019-07-05 02:46:07.690000+00:00,True,443933.73497139465,3937628.599742985
2019-07-05T02:46:19.730000+0000,35.67976679518505,-117.49847605660383,5.833027010000001,0.95,2019-07-05 02:46:19.730000+00:00,True,454892.4257671617,3948545.306297198
2019-07-05T02:46:33.510000+0000,35.73768579518505,-117.5378512377724,7.320951860000001,1.08,2019-07-05 02:46:33.510000+00:00,True,451364.4929330743,3954987.944108996
2019-07-05T02:46:56.380000+0000,35.67176779518505,-117.51213848009569,3.52492895,1.61,2019-07-05 02:46:56.380000+00:00,True,453651.46468126203,3947664.496539421
2019-07-05T02:47:27.140000+0000,35.67018479518505,-117.51361936603185,7.538696960000001,2.69,2019-07-05 02:47:27.140000+00:00,True,453516.5255403137,3947489.625658517
2019-07-05T02:48:26.870000+0000,35.564796795185046,-117.61111379226551,5.28140609,1.0,2019-07-05 02:48:26.870000+00:00,True,444620.3989681475,3935851.587612352
2019-07-05T02:48:33.970000+0000,35.62085579518505,-117.5824888160703,9.839536850000002,1.15,2019-07-05 02:48:33.970000+00:00,True,447251.2362536491,3942053.3167198924
2019-07-05T02:48:47.250000+0000,35.54437479518505,-117.70766232917968,2.9007263300000004,0.98,2019-07-05 02:48:47.250000+00:00,True,435854.6934872116,3933645.168904115
2019-07-05T02:49:11.840000+0000,35.73974379518505,-117.48209038655936,7.139497610000001,0.92,2019-07-05 02:49:11.840000+00:00,True,456407.8620864003,3955189.9853981277
2019-07-05T02:49:12.950000+0000,35.59268979518505,-117.5928457929782,6.44271329,1.14,2019-07-05 02:49:12.950000+00:00,True,446294.5032015637,3938935.0490542315
2019-07-05T02:49:40.910000+0000,35.73431179518505,-117.54542799387544,7.081432250000001,1.58,2019-07-05 02:49:40.910000+00:00,True,450677.2731666005,3954617.5123385983
2019-07-05T02:50:14.000000+0000,35.61725079518505,-117.5837815569753,0.8031151999999999,0.88,2019-07-05 02:50:14.000000+00:00,True,447131.79483652243,3941654.1821462773
2019-07-05T02:50:30.030000+0000,35.71181479518505,-117.5324543686691,5.622540080000001,0.79,2019-07-05 02:50:30.030000+00:00,True,451836.94229295885,3952115.9016083153
2019-07-05T02:50:41.530000+0000,35.63421479518505,-117.55098677659728,4.19993876,0.92,2019-07-05 02:50:41.530000+00:00,True,450112.31336309895,3943518.520024553
2019-07-05T02:51:02.950000+0000,35.63021879518505,-117.60164548921402,9.96292574,1.01,2019-07-05 02:51:02.950000+00:00,True,445522.7862850414,3943102.205196067
2019-07-05T02:51:10.210000+0000,35.68680279518505,-117.4902895638944,4.562847260000001,0.88,2019-07-05 02:51:10.210000+00:00,True,455637.13041474036,3949321.9411938856
2019-07-05T02:51:13.460000+0000,35.60297679518505,-117.58229953154115,8.26451396,1.32,2019-07-05 02:51:13.460000+00:00,True,447256.6423769634,3940070.26781655
2019-07-05T02:51:38.330000+0000,35.77835079518505,-117.56129218052844,8.874200240000002,0.61,2019-07-05 02:51:38.330000+00:00,True,449270.63127505267,3959510.04974943
2019-07-05T02:52:13.280000+0000,35.66653879518505,-117.55413910335145,7.45885709,1.18,2019-07-05 02:52:13.280000+00:00,True,449847.100494491,3947105.173121091
2019-07-05T02:52:31.320000+0000,35.72787879518505,-117.51018952896464,5.3031806,1.59,2019-07-05 02:52:31.320000+00:00,True,453860.18409683,3953886.876828973
2019-07-05T02:52:54.510000+0000,35.57709379518505,-117.62764267396676,6.6822329,1.06,2019-07-05 02:52:54.510000+00:00,True,443131.2109219928,3937224.8520510807
2019-07-05T02:52:56.810000+0000,35.73069079518505,-117.5382007321688,6.0580302800000005,1.09,2019-07-05 02:52:56.810000+00:00,True,451328.63312677655,3954212.2931245933
2019-07-05T02:53:13.350000+0000,35.64115979518505,-117.57925927620084,9.411304820000002,1.06,2019-07-05 02:53:13.350000+00:00,True,447556.9622608089,3944303.4989335886
2019-07-05T02:53:29.000000+0000,35.65182879518505,-117.53398804403216,6.885461660000001,0.84,2019-07-05 02:53:29.000000+00:00,True,451662.0448166448,3945463.5908578997
2019-07-05T02:53:44.230000+0000,35.62678479518505,-117.5936542422938,7.328210030000001,0.6,2019-07-05 02:53:44.230000+00:00,True,446244.0795701847,3942716.9442388723
2019-07-05T02:53:56.050000+0000,35.56729179518505,-117.63177697111502,6.8564289800000005,1.61,2019-07-05 02:53:56.050000+00:00,True,442749.63627884025,3936140.118321418
2019-07-05T02:54:30.570000+0000,35.59699479518505,-117.59326910201332,6.54432767,1.61,2019-07-05 02:54:30.570000+00:00,True,446259.0331754369,3939412.743594448
2019-07-05T02:54:50.110000+0000,35.59483079518505,-117.59785894666202,5.368504130000001,0.98,2019-07-05 02:54:50.110000+00:00,True,445841.801877106,3939175.251991946
2019-07-05T02:55:04.680000+0000,35.65753379518505,-117.52476845477814,7.553213300000001,0.89,2019-07-05 02:55:04.680000+00:00,True,452500.01121313765,3946091.836298241
2019-07-05T02:55:17.320000+0000,35.65810379518505,-117.5266314958231,5.716896290000001,1.15,2019-07-05 02:55:17.320000+00:00,True,452331.713230169,3946155.9568789992
2019-07-05T02:55:22.410000+0000,35.69744679518505,-117.48291733165422,2.3345890700000003,1.41,2019-07-05 02:55:22.410000+00:00,True,456310.00252775056,3950499.164323349
2019-07-05T02:55:40.810000+0000,35.67698779518505,-117.49590385628848,5.433827660000001,1.45,2019-07-05 02:55:40.810000+00:00,True,455123.63258462417,3948235.909282804
2019-07-05T02:56:28.720000+0000,35.76641679518505,-117.57119531630212,6.072546620000001,1.5,2019-07-05 02:56:28.720000+00:00,True,448367.86640338803,3958191.595739455
2019-07-05T02:56:50.880000+0000,35.62243479518505,-117.57079392956916,4.3305858200000005,1.15,2019-07-05 02:56:50.880000+00:00,True,448311.32424985815,3942222.2345724003
2019-07-05T02:57:09.410000+0000,35.70881179518505,-117.47237915186582,2.30555639,1.36,2019-07-05 02:57:09.410000+00:00,True,457269.47377050435,3951755.0224529207
2019-07-05T02:57:48.840000+0000,35.59376879518505,-117.58503387042823,5.920125050000001,2.26,2019-07-05 02:57:48.840000+00:00,True,447002.8992258462,3939050.4859394003
2019-07-05T02:58:08.800000+0000,35.63680279518505,-117.54285696275062,10.33309241,1.36,2019-07-05 02:58:08.800000+00:00,True,450849.99825474457,3943801.459956298
2019-07-05T02:58:39.140000+0000,35.75824579518505,-117.58651872487516,5.383020470000001,0.95,2019-07-05 02:58:39.140000+00:00,True,446977.29827909457,3957293.512723305
2019-07-05T02:58:50.440000+0000,35.70315579518505,-117.472288743615,2.92250084,2.18,2019-07-05 02:58:50.440000+00:00,True,457274.63404583244,3951127.6739335307
2019-07-05T02:59:49.700000+0000,35.65713079518505,-117.51425342575934,3.44508908,2.98,2019-07-05 02:59:49.700000+00:00,True,453451.56501188956,3946042.1087597534
2019-07-05T03:00:34.870000+0000,35.65958079518505,-117.5153366021853,3.1983113,1.53,2019-07-05 03:00:34.870000+00:00,True,453354.94356820703,3946314.351184303
2019-07-05T03:01:12.960000+0000,35.74315779518505,-117.5596616334142,6.522553160000001,2.84,2019-07-05 03:01:12.960000+00:00,True,449395.7185400342,3955605.885013615
2019-07-05T03:02:02.260000+0000,35.69590879518505,-117.49282122069218,7.1612721200000005,1.33,2019-07-05 03:02:02.260000+00:00,True,455413.1249417074,3950333.036232245
2019-07-05T03:02:20.570000+0000,35.57063179518505,-117.65957621057127,11.49439961,1.49,2019-07-05 03:02:20.570000+00:00,True,440232.9699619253,3936527.0677954773
2019-07-05T03:02:23.990000+0000,35.70784279518505,-117.47001908191515,3.42331457,1.93,2019-07-05 03:02:23.990000+00:00,True,457482.44820010144,3951646.525471704
2019-07-05T03:02:46.070000+0000,35.70551979518505,-117.47663491423496,4.773334190000001,1.5,2019-07-05 03:02:46.070000+00:00,True,456882.72992727964,3951391.7662007776
2019-07-05T03:03:16.590000+0000,35.68828379518505,-117.4976706706959,2.9079845,2.27,2019-07-05 03:03:16.590000+00:00,True,454970.0927028334,3949489.5582720772
2019-07-05T03:03:48.060000+0000,35.688600795185046,-117.4990456935572,3.03137339,1.68,2019-07-05 03:03:48.060000+00:00,True,454845.8564369792,3949525.3481299197
2019-07-05T03:04:05.970000+0000,35.73863379518505,-117.53366030630797,5.93464139,1.19,2019-07-05 03:04:05.970000+00:00,True,451744.03586728935,3955091.0182199934
2019-07-05T03:04:22.350000+0000,35.64578279518505,-117.5354606088613,3.84428843,1.55,2019-07-05 03:04:22.350000+00:00,True,451525.0907844626,3944793.7560060006
2019-07-05T03:04:32.110000+0000,35.59931479518505,-117.59558126858212,6.3556152500000005,1.82,2019-07-05 03:04:32.110000+00:00,True,446051.1413304009,3939671.317678411
2019-07-05T03:05:02.580000+0000,35.68990279518505,-117.50068978745811,8.19193226,1.42,2019-07-05 03:05:02.580000+00:00,True,454697.8321945685,3949670.5104052285
2019-07-05T03:05:21.540000+0000,35.71928979518505,-117.52642490847052,6.130611980000001,1.19,2019-07-05 03:05:21.540000+00:00,True,452386.7877129349,3952942.0184597424
2019-07-05T03:05:36.970000+0000,35.65177579518505,-117.51426104021684,4.01848451,1.21,2019-07-05 03:05:36.970000+00:00,True,453447.76840620034,3945448.191073743
2019-07-05T03:05:49.850000+0000,35.70739579518505,-117.46571404964806,2.79911195,1.64,2019-07-05 03:05:49.850000+00:00,True,457871.6455608824,3951595.09245331
2019-07-05T03:06:20.090000+0000,35.70154479518505,-117.47574762735366,2.63217404,2.11,2019-07-05 03:06:20.090000+00:00,True,456960.8597249779,3950950.5081648086
2019-07-05T03:06:29.550000+0000,35.63859279518505,-117.5595650915182,10.55083751,1.99,2019-07-05 03:06:29.550000+00:00,True,449338.36690357944,3944008.467950225
2019-07-05T03:06:38.930000+0000,35.57015579518505,-117.62953017644276,5.8548015200000005,1.57,2019-07-05 03:06:38.930000+00:00,True,442955.2691677334,3936456.457629658
2019-07-05T03:06:56.870000+0000,35.64703179518505,-117.5302846987495,4.5410727500000005,1.14,2019-07-05 03:06:56.870000+00:00,True,451994.4141937954,3944929.7423561197
2019-07-05T03:07:26.300000+0000,35.68623279518505,-117.48539052279126,4.37413484,1.34,2019-07-05 03:07:26.300000+00:00,True,456080.10134471505,3949256.5206295573
2019-07-05T03:07:43.170000+0000,35.65713879518505,-117.51373242633538,3.06766424,1.72,2019-07-05 03:07:43.170000+00:00,True,453498.7291177265,3946042.7494141823
2019-07-05T03:08:04.570000+0000,35.71336479518505,-117.46742348058478,2.22571652,1.01,2019-07-05 03:08:04.570000+00:00,True,457720.16232760064,3952257.8518638583
2019-07-05T03:08:37.650000+0000,35.80216279518505,-117.51919590644818,4.93301393,0.75,2019-07-05 03:08:37.650000+00:00,True,453089.30717764277,3962130.11607801
2019-07-05T03:08:52.510000+0000,35.67792379518505,-117.53472192375398,1.71038645,0.69,2019-07-05 03:08:52.510000+00:00,True,451611.36031069316,3948358.1479125195
2019-07-05T03:09:09.270000+0000,35.74395979518505,-117.56093169141016,4.62817079,0.93,2019-07-05 03:09:09.270000+00:00,True,449281.3881808642,3955695.4921298507
2019-07-05T03:09:13.990000+0000,35.69753679518505,-117.5232163381477,7.255628330000001,0.91,2019-07-05 03:09:13.990000+00:00,True,452664.13430101215,3950527.8258119784
2019-07-05T03:09:46.230000+0000,35.67953079518505,-117.49710803959144,3.09669692,1.18,2019-07-05 03:09:46.230000+00:00,True,455016.08747769427,3948518.504200267
2019-07-05T03:10:11.630000+0000,35.65388379518505,-117.5122351919738,3.1257296,0.79,2019-07-05 03:10:11.630000+00:00,True,453632.37333082623,3945681.0310584716
2019-07-05T03:10:23.110000+0000,35.68159779518505,-117.49571718860066,3.18379496,2.12,2019-07-05 03:10:23.110000+00:00,True,455143.10520517547,3948747.1192396325
2019-07-05T03:10:40.140000+0000,35.77280479518505,-117.61018477883955,4.054775360000001,2.2,2019-07-05 03:10:40.140000+00:00,True,444847.8562150742,3958921.341819461
2019-07-05T03:11:28.300000+0000,35.70499479518505,-117.47738387634176,3.00234071,0.89,2019-07-05 03:11:28.300000+00:00,True,456814.6937868426,3951333.8674487383
2019-07-05T03:11:46.330000+0000,35.56716479518505,-117.60403396201072,7.95241265,1.05,2019-07-05 03:11:46.330000+00:00,True,445263.5969072435,3936110.2619692446
2019-07-05T03:12:00.500000+0000,35.57412279518505,-117.6265194608955,4.504781900000001,0.78,2019-07-05 03:12:00.500000+00:00,True,443230.8868498107,3936894.6935401997
2019-07-05T03:12:23.130000+0000,35.72266679518505,-117.51350115240334,5.2305989,1.63,2019-07-05 03:12:23.130000+00:00,True,453557.6643518569,3953310.3712458685
2019-07-05T03:12:58.360000+0000,35.71213579518505,-117.54888539184576,4.381393010000001,0.76,2019-07-05 03:12:58.360000+00:00,True,450350.86193786084,3952159.690909084
2019-07-05T03:13:23.310000+0000,35.73057279518505,-117.54069172364116,3.43057274,0.88,2019-07-05 03:13:23.310000+00:00,True,451103.28982464917,3954200.44422401
2019-07-05T03:13:42.420000+0000,35.61018279518505,-117.58852604912482,6.522553160000001,1.0,2019-07-05 03:13:42.420000+00:00,True,446697.4320105084,3940872.834683278
2019-07-05T03:13:56.470000+0000,35.69101779518505,-117.5066878678773,5.3031806,0.87,2019-07-05 03:13:56.470000+00:00,True,454155.762310261,3949796.95881919
2019-07-05T03:14:11.160000+0000,35.73609879518505,-117.53351412304758,5.02011197,1.89,2019-07-05 03:14:11.160000+00:00,True,451755.7253696553,3954809.7861700007
2019-07-05T03:14:51.740000+0000,35.68717279518505,-117.50739559057602,8.10483422,1.47,2019-07-05 03:14:51.740000+00:00,True,454089.52502026677,3949370.8394524693
2019-07-05T03:15:18.400000+0000,35.62445679518505,-117.56124807492384,6.718523750000001,3.23,2019-07-05 03:15:18.400000+00:00,True,449177.0449334919,3942441.519272679
2019-07-05T03:16:23.670000+0000,35.59927779518505,-117.58942826592546,3.06766424,1.56,2019-07-05 03:16:23.670000+00:00,True,446608.47360358486,3939663.8587850574
2019-07-05T03:16:49.410000+0000,35.69025679518505,-117.51282381298984,6.217710020000001,1.94,2019-07-05 03:16:49.410000+00:00,True,453600.14716852247,3949715.4378177663
2019-07-05T03:17:42.690000+0000,35.62928679518505,-117.55877442219484,4.91849759,2.31,2019-07-05 03:17:42.690000+00:00,True,449404.0883394143,3942975.9365200354
2019-07-05T03:18:09.430000+0000,35.69182379518505,-117.47852192601268,5.20882439,2.35,2019-07-05 03:18:09.430000+00:00,True,456704.6230195787,3949873.569323456
2019-07-05T03:18:22.490000+0000,35.716180795185046,-117.55109068393226,3.61202699,2.14,2019-07-05 03:18:22.490000+00:00,True,450153.9004321917,3952609.4435640825
2019-07-05T03:19:16.960000+0000,35.602488795185046,-117.59453149649634,5.158017200000001,1.16,2019-07-05 03:19:16.960000+00:00,True,446148.3592549062,3940022.76850741
2019-07-05T03:19:53.370000+0000,35.65313079518505,-117.51387913776276,3.54670346,3.55,2019-07-05 03:19:53.370000+00:00,True,453483.12514659687,3945598.2928312435
2019-07-05T03:20:49.120000+0000,35.70267179518505,-117.51597370868512,6.021739430000001,2.15,2019-07-05 03:20:49.120000+00:00,True,453322.3803970039,3951093.883877804
2019-07-05T03:21:32.830000+0000,35.77280479518505,-117.61099877883956,4.1273570600000005,2.65,2019-07-05 03:21:32.830000+00:00,True,444774.28114427096,3958921.800187239
2019-07-05T03:22:09.570000+0000,35.59545279518505,-117.58867099131304,5.41931132,1.61,2019-07-05 03:22:09.570000+00:00,True,446674.5325775801,3939239.2210254953
2019-07-05T03:22:53.520000+0000,35.79933879518505,-117.5108057016555,11.82827543,0.97,2019-07-05 03:22:53.520000+00:00,True,453845.7568180552,3961812.9134305627
2019-07-05T03:23:25.940000+0000,35.65440879518505,-117.5123492297715,3.33621653,1.49,2019-07-05 03:23:25.940000+00:00,True,453622.3540275481,3945739.31242846
2019-07-05T03:23:56.720000+0000,35.72200779518505,-117.5119231047982,10.035507440000002,2.43,2019-07-05 03:23:56.720000+00:00,True,453700.0068729692,3953236.5352520463
2019-07-05T03:24:46.380000+0000,35.72518079518505,-117.54647733402498,5.056402820000001,1.72,2019-07-05 03:24:46.380000+00:00,True,450576.74022861785,3953605.3099343874
2019-07-05T03:25:20.310000+0000,35.68948779518505,-117.50442575752744,5.353987790000001,2.65,2019-07-05 03:25:20.310000+00:00,True,454359.5642295009,3949626.212450063
2019-07-05T03:25:51.140000+0000,35.69036279518505,-117.502447820635,5.02011197,1.59,2019-07-05 03:25:51.140000+00:00,True,454539.02592018567,3949722.341515452
2019-07-05T03:26:02.510000+0000,35.69830579518505,-117.50389739363212,5.978190410000001,2.08,2019-07-05 03:26:02.510000+00:00,True,454412.38955562987,3950603.9743790594
2019-07-05T03:26:29.520000+0000,35.66747879518505,-117.50316217107034,6.210451850000001,1.02,2019-07-05 03:26:29.520000+00:00,True,454461.39151910564,3947184.6066615796
2019-07-05T03:26:42.390000+0000,35.687750795185046,-117.501649632258,7.016108720000001,1.37,2019-07-05 03:26:42.390000+00:00,True,454609.76604235923,3949432.2747805603
2019-07-05T03:26:53.720000+0000,35.66400779518505,-117.50171392103036,6.19593551,1.73,2019-07-05 03:26:53.720000+00:00,True,454590.50070323865,3946798.9684934635
2019-07-05T03:27:29.140000+0000,35.69476179518505,-117.48071113794508,2.51604332,1.42,2019-07-05 03:27:29.140000+00:00,True,456508.1426468466,3950200.3908764278
2019-07-05T03:27:54.470000+0000,35.771014795185046,-117.61140564921588,3.924128300000001,0.66,2019-07-05 03:27:54.470000+00:00,True,444736.26685323793,3958723.496306835
2019-07-05T03:27:57.440000+0000,35.58642379518505,-117.6100653432898,8.598389780000002,1.34,2019-07-05 03:27:57.440000+00:00,True,444730.27037375653,3938249.623779464
2019-07-05T03:28:13.990000+0000,35.72535579518505,-117.53846134666854,6.413680610000001,1.56,2019-07-05 03:28:13.990000+00:00,True,451301.81733446376,3953620.7114208564
2019-07-05T03:28:33.550000+0000,35.69120879518505,-117.5036518816536,4.92575576,0.97,2019-07-05 03:28:33.550000+00:00,True,454430.563996798,3949816.729656047
2019-07-05T03:29:13.660000+0000,35.72009479518505,-117.64937396661486,4.468491050000001,0.81,2019-07-05 03:29:13.660000+00:00,True,441266.94632076734,3953097.9205512526
2019-07-05T03:29:23.070000+0000,35.62913679518505,-117.55873441140878,5.499151190000001,1.17,2019-07-05 03:29:23.070000+00:00,True,449407.61676310585,3942959.279516907
2019-07-05T03:30:01.500000+0000,35.69127779518505,-117.5067528866304,2.96604986,1.22,2019-07-05 03:30:01.500000+00:00,True,454150.0282789376,3949825.82585201
2019-07-05T03:30:13.690000+0000,35.740110795185046,-117.55502341309388,5.8548015200000005,1.24,2019-07-05 03:30:13.690000+00:00,True,449813.1956365682,3955265.554477043
2019-07-05T03:30:59.760000+0000,35.56600579518505,-117.63195587892773,6.827396300000001,1.05,2019-07-05 03:30:59.760000+00:00,True,442732.5087351445,3935997.593594468
2019-07-05T03:31:09.760000+0000,35.56844679518505,-117.63101205391654,7.081432250000001,1.64,2019-07-05 03:31:09.760000+00:00,True,442819.7731029297,3936267.7736906945
2019-07-05T03:31:18.520000+0000,35.67236179518505,-117.43301252289892,2.00797142,1.14,2019-07-05 03:31:18.520000+00:00,True,460812.7026301879,3947695.933692404
2019-07-05T03:31:21.830000+0000,35.72456279518505,-117.55406928937606,6.174161000000001,1.72,2019-07-05 03:31:21.830000+00:00,True,449889.7320137045,3953540.617374311
2019-07-05T03:31:42.230000+0000,35.683416795185046,-117.45861631974424,14.42670029,1.45,2019-07-05 03:31:42.230000+00:00,True,458501.28739848256,3948932.5557010323
2019-07-05T03:31:53.900000+0000,35.68182979518505,-117.4897352053264,5.578991060000001,0.79,2019-07-05 03:31:53.900000+00:00,True,455684.5407565292,3948770.135085615
2019-07-05T03:32:17.420000+0000,35.66698579518505,-117.52379213555356,5.506409360000001,0.95,2019-07-05 03:32:17.420000+00:00,True,452593.97208390257,3947139.684967978
2019-07-05T03:33:02.410000+0000,35.689979795185046,-117.5047837930116,5.404794980000001,2.33,2019-07-05 03:33:02.410000+00:00,True,454327.4493887336,3949680.946750189
2019-07-05T03:34:32.460000+0000,35.69504179518505,-117.50093415814446,6.0507721100000005,2.11,2019-07-05 03:34:32.460000+00:00,True,454678.628919302,3950240.5911613866
2019-07-05T03:35:12.610000+0000,35.57723179518505,-117.61180668386449,6.370131590000001,2.03,2019-07-05 03:35:12.610000+00:00,True,444566.1747966106,3937231.127686092
2019-07-05T03:35:15.370000+0000,35.737473795185046,-117.5559752224463,4.91123942,1.64,2019-07-05 03:35:15.370000+00:00,True,449725.47171861475,3954973.5683796112
2019-07-05T03:35:44.440000+0000,35.68275379518505,-117.48338827194289,5.999964920000001,1.15,2019-07-05 03:35:44.440000+00:00,True,456259.37470133,3948869.7710391646
2019-07-05T03:36:13.170000+0000,35.60238279518505,-117.59522348888429,5.695121780000001,1.18,2019-07-05 03:36:13.170000+00:00,True,446085.6079386566,3940011.3910025493
