time,latitude,longitude,depth_km,magnitude
2019-03-14 23:18:14.975000+00:00,36.00907,-117.80659,1.763,0.88
2019-03-15 04:48:20.804000+00:00,36.00455,-117.68297,3.772,0.59
2019-03-15 12:59:56+00:00,36.00383,-117.6835,4.05,-0.27
2019-03-16 00:13:42.696000+00:00,36.07027,-117.68589,3.163,1.01
2019-03-16 00:35:28.762000+00:00,36.07037,-117.68562,3.156,0.59
2019-03-16 11:15:34.038000+00:00,36.10968,-117.83602,4.735,0.08
2019-03-16 13:00:06.273000+00:00,36.0671,-117.68983,3.187,1.87
2019-03-16 13:00:17.151000+00:00,36.06671,-117.69006,3.234,1.87
2019-03-16 13:02:00.629000+00:00,36.06641,-117.69031,3.252,1.37
2019-03-16 13:08:07.747000+00:00,36.06645,-117.69057,3.426,0.76
2019-03-16 17:58:35.606000+00:00,35.48959,-118.28558,5.353,0.92
2019-03-16 18:06:24.388000+00:00,35.48954,-118.28578,5.237,0.99
2019-03-16 18:25:02.141000+00:00,35.48959,-118.2856,5.264,1.1
2019-03-16 19:53:54.558000+00:00,35.76184,-117.76317,8.59,0.67
2019-03-17 00:17:34.530000+00:00,36.04582,-117.38187,3.736,0.37
2019-03-17 05:30:24.465000+00:00,35.89648,-117.84667,11.755,0.66
2019-03-17 05:40:28.885000+00:00,35.89619,-117.84667,11.915,0.68
2019-03-17 07:58:44.377000+00:00,35.66299,-118.495,2.552,0.97
2019-03-17 11:33:24.289000+00:00,36.04487,-117.56703,2.901,0.47
2019-03-17 15:01:15.534000+00:00,36.06589,-117.69166,3.04,0.63
2019-03-17 18:22:32.429000+00:00,35.37657,-118.25392,3.563,1.54
2019-03-17 18:53:24.640000+00:00,35.17117,-118.42167,2.83,1.56
2019-03-17 19:59:31.443000+00:00,36.1252,-117.70332,2.024,1.32
2019-03-17 20:10:31.178000+00:00,35.37662,-118.25421,3.545,1.64
2019-03-17 21:46:21.177000+00:00,36.07055,-117.68509,3.193,1.85
2019-03-18 01:54:20.299000+00:00,36.06557,-117.69202,3.167,1.01
2019-03-18 03:09:27.059000+00:00,36.06948,-117.68693,3.194,2.5
2019-03-18 04:09:41.375000+00:00,36.07053,-117.68493,3.245,0.76
2019-03-18 04:53:54.425000+00:00,36.07029,-117.68541,3.295,2.71
2019-03-18 04:57:38.200000+00:00,36.07034,-117.68562,3.143,0.69
2019-03-18 05:26:23.920000+00:00,36.08381,-117.83745,2.381,1.23
2019-03-18 05:57:17.913000+00:00,36.0695,-117.68675,3.276,0.63
2019-03-18 07:17:55.144000+00:00,36.08346,-117.83727,2.375,0.72
2019-03-18 07:35:55.524000+00:00,36.05653,-117.85926,2.727,0.7
2019-03-18 09:11:38.140000+00:00,36.07073,-117.68467,3.281,0.72
2019-03-18 09:28:25.936000+00:00,36.07042,-117.68547,3.415,1.25
2019-03-18 09:35:32.226000+00:00,36.06963,-117.68713,3.018,1.9
2019-03-18 09:38:17.389000+00:00,36.07068,-117.68514,3.415,0.7
2019-03-18 09:38:48.158000+00:00,36.07039,-117.68531,3.459,0.11
2019-03-18 09:45:22.143000+00:00,36.06924,-117.68774,3.081,0.68
2019-03-18 13:01:07.890000+00:00,35.28583,-117.39317,15.27,0.61
2019-03-18 13:17:34.307000+00:00,36.00639,-117.78804,1.806,0.49
2019-03-18 13:23:43.094000+00:00,36.06977,-117.68666,3.093,1.57
2019-03-18 14:39:48.870000+00:00,35.92349,-117.68264,4.221,0.85
2019-03-18 16:42:46.063000+00:00,36.06682,-117.68925,3.425,1.93
2019-03-18 16:58:51.665000+00:00,36.06671,-117.68919,3.46,1.26
2019-03-18 18:54:49.680000+00:00,35.97493,-117.97206,3.497,0.75
2019-03-18 18:59:57.299000+00:00,36.06995,-117.68597,3.449,0.66
2019-03-18 19:02:16.519000+00:00,36.06985,-117.68607,3.493,0.82
2019-03-18 19:10:29.600000+00:00,36.06974,-117.68605,3.454,1.29
2019-03-18 19:16:23.070000+00:00,36.06905,-117.68697,3.471,0.88
2019-03-18 20:50:29.624000+00:00,36.01409,-117.80249,1.901,1.13
2019-03-18 23:00:31.870000+00:00,35.68483,-118.368,1.52,0.3
2019-03-19 01:04:32.296000+00:00,36.14941,-117.84423,4.065,1.08
2019-03-19 01:34:57.567000+00:00,36.09317,-117.8847,6.532,1.71
2019-03-19 03:24:26.006000+00:00,36.06739,-117.69029,3.139,1.06
2019-03-19 04:56:53.919000+00:00,36.12119,-117.67009,4.82,0.61
2019-03-19 06:46:29.575000+00:00,36.06901,-117.68712,3.321,0.45
2019-03-19 07:04:07.495000+00:00,36.06879,-117.68726,3.47,0.67
2019-03-19 07:29:41.837000+00:00,36.07055,-117.68555,3.128,2.06
2019-03-19 07:29:59.356000+00:00,36.07055,-117.68517,3.19,1.97
2019-03-19 07:48:06.075000+00:00,36.07051,-117.68531,3.443,1.01
2019-03-19 07:53:05.930000+00:00,36.07017,-117.68559,3.631,0.47
2019-03-19 09:23:24.709000+00:00,36.02134,-117.7725,2.074,0.92
2019-03-19 11:08:46.240000+00:00,36.02297,-118.44436,13.478,1.24
2019-03-19 11:21:54.335000+00:00,36.06736,-117.68859,3.51,1.45
2019-03-19 11:25:12.159000+00:00,36.08458,-117.8377,2.393,0.74
2019-03-19 12:56:33.799000+00:00,36.0686,-117.68698,3.616,0.72
2019-03-19 14:23:55.483000+00:00,36.07157,-117.68374,3.417,0.59
2019-03-19 14:56:37.583000+00:00,36.07179,-117.68345,3.371,1.0
2019-03-19 14:57:37.380000+00:00,36.07167,-117.68371,3.428,1.61
2019-03-19 15:11:08.043000+00:00,36.07195,-117.68326,3.463,0.3
2019-03-19 15:15:21.785000+00:00,36.06528,-117.69251,3.055,1.24
2019-03-19 15:40:16.389000+00:00,36.07195,-117.68339,3.588,0.63
2019-03-19 16:20:41.380000+00:00,36.07159,-117.68352,3.384,0.52
2019-03-19 17:53:43.660000+00:00,36.029,-117.71583,0.55,0.22
2019-03-19 18:08:09.272000+00:00,36.07175,-117.68341,3.48,0.55
2019-03-19 18:26:29.713000+00:00,36.07161,-117.68352,3.477,0.8
2019-03-19 19:53:18.204000+00:00,36.06706,-117.68893,3.463,1.61
2019-03-19 20:05:47.814000+00:00,36.05378,-117.6516,2.716,1.33
2019-03-19 20:09:47.051000+00:00,36.08422,-117.83745,2.402,1.52
2019-03-19 20:29:52.931000+00:00,36.07242,-117.68264,3.511,1.05
2019-03-19 20:37:16.459000+00:00,36.07239,-117.68271,3.512,0.59
2019-03-19 21:11:52.229000+00:00,36.06789,-117.68948,3.088,0.52
2019-03-19 21:17:14.873000+00:00,36.07183,-117.68445,3.962,-0.03
2019-03-19 23:02:44.669000+00:00,36.07226,-117.68284,3.511,2.13
2019-03-19 23:03:42.091000+00:00,36.07161,-117.68365,3.476,2.29
2019-03-19 23:13:52.901000+00:00,36.07144,-117.68395,3.444,1.53
2019-03-19 23:16:42.731000+00:00,36.07222,-117.68294,3.488,0.44
2019-03-20 00:03:02.587000+00:00,36.07345,-117.68208,4.637,-0.26
2019-03-20 00:05:37.675000+00:00,36.0715,-117.68347,3.566,0.54
2019-03-20 00:06:27.184000+00:00,36.06806,-117.68819,3.422,1.12
2019-03-20 00:08:30.459000+00:00,36.06831,-117.68789,3.412,0.52
2019-03-20 02:59:24.533000+00:00,36.07092,-117.68376,3.645,0.76
2019-03-20 03:05:26.358000+00:00,36.0724,-117.68248,3.58,0.65
2019-03-20 03:27:10.800000+00:00,36.07091,-117.68468,3.509,1.42
2019-03-20 03:30:25.245000+00:00,36.07,-117.68587,3.528,0.67
2019-03-20 08:08:27.040000+00:00,35.95383,-118.26617,17.3,0.77
2019-03-20 09:58:41.177000+00:00,36.07004,-117.68568,3.497,1.53
2019-03-20 10:11:05.594000+00:00,36.07121,-117.68406,3.479,1.45
2019-03-20 12:06:02.654000+00:00,36.07161,-117.68383,3.464,3.2
2019-03-20 12:42:34.152000+00:00,36.07029,-117.6854,3.562,0.86
2019-03-20 12:53:31.824000+00:00,36.0692,-117.68761,3.081,1.04
2019-03-20 12:57:39.800000+00:00,36.07186,-117.68275,3.626,0.66
2019-03-20 13:03:41.064000+00:00,36.06965,-117.68579,3.642,0.92
2019-03-20 13:18:52.615000+00:00,36.06798,-117.68802,3.514,0.31
2019-03-20 13:19:19.921000+00:00,36.06801,-117.68791,3.501,0.42
2019-03-20 14:12:47.684000+00:00,36.06993,-117.68582,3.512,0.6
2019-03-20 14:25:02.915000+00:00,36.07263,-117.68301,3.055,1.55
2019-03-20 14:35:58.202000+00:00,36.07291,-117.68268,3.11,0.74
2019-03-20 15:02:03.090000+00:00,36.07417,-117.67933,3.85,-0.29
2019-03-20 15:48:14.639000+00:00,36.06883,-117.68691,3.574,0.41
2019-03-20 15:48:19.396000+00:00,36.06885,-117.68691,3.559,0.84
2019-03-20 16:38:56.719000+00:00,36.0722,-117.68304,3.547,1.6
2019-03-20 18:57:31.304000+00:00,36.06923,-117.68613,3.691,0.61
2019-03-20 19:05:06.214000+00:00,36.07003,-117.68568,3.57,1.21
2019-03-20 19:05:29.598000+00:00,36.07089,-117.68439,3.604,2.12
2019-03-20 19:06:21.423000+00:00,36.06895,-117.6868,3.567,0.71
2019-03-20 19:15:53.787000+00:00,36.06902,-117.6869,3.456,-0.16
2019-03-20 19:30:02.078000+00:00,35.96331,-117.9893,7.088,2.54
2019-03-20 22:57:50.168000+00:00,36.06857,-117.68786,3.327,1.92
2019-03-20 23:05:13.480000+00:00,36.07733,-117.681,4.0,-0.18
2019-03-20 23:11:41.989000+00:00,36.0699,-117.68589,3.374,1.42
2019-03-21 00:19:10.873000+00:00,36.06783,-117.68802,3.542,1.16
2019-03-21 06:50:48.974000+00:00,36.0687,-117.68759,3.391,1.04
2019-03-21 07:26:26.476000+00:00,36.06953,-117.68659,3.323,0.74
2019-03-21 08:48:29.404000+00:00,36.03037,-117.81366,1.792,0.6
2019-03-21 08:48:48.954000+00:00,36.03009,-117.81379,1.781,1.26
2019-03-21 09:09:09.783000+00:00,36.06842,-117.68794,3.388,0.58
2019-03-21 10:17:46.534000+00:00,36.06938,-117.68585,3.718,1.38
2019-03-21 10:29:31.752000+00:00,36.06973,-117.68591,3.615,1.01
2019-03-21 12:24:53.617000+00:00,35.57179,-118.43994,11.318,1.18
2019-03-21 13:02:32.828000+00:00,35.45335,-118.46876,2.811,1.36
2019-03-21 14:24:36.652000+00:00,36.02765,-117.81869,1.806,0.36
2019-03-21 16:38:16.389000+00:00,35.94252,-117.64109,3.631,0.79
2019-03-21 19:04:37.242000+00:00,35.94259,-117.64131,3.676,1.2
2019-03-21 19:33:52.653000+00:00,35.94246,-117.64074,3.683,0.82
2019-03-22 04:20:02.539000+00:00,36.03108,-117.83118,3.086,0.98
2019-03-22 12:24:17.056000+00:00,36.12659,-117.70398,2.002,2.11
2019-03-22 13:40:11.793000+00:00,36.12711,-117.70457,1.973,1.7
2019-03-22 13:40:21.546000+00:00,36.12737,-117.70398,2.036,2.51
2019-03-22 14:09:51.986000+00:00,36.1277,-117.70321,2.127,1.51
2019-03-22 16:23:09.794000+00:00,35.59321,-118.38309,6.723,1.26
2019-03-22 16:53:56.735000+00:00,36.12554,-117.70261,2.043,2.32
2019-03-22 17:41:29.563000+00:00,36.12686,-117.70257,2.197,1.13
2019-03-22 19:55:16.031000+00:00,35.9477,-117.67393,6.674,0.76
2019-03-23 01:49:41.570000+00:00,35.72873,-118.42541,5.285,1.0
2019-03-23 03:10:01.053000+00:00,36.06637,-117.69023,3.333,0.54
2019-03-23 07:25:29.915000+00:00,35.63288,-117.61549,9.912,1.15
2019-03-23 11:53:19.397000+00:00,36.06683,-117.69148,2.795,1.03
2019-03-23 16:34:20.852000+00:00,36.0707,-117.68468,3.299,0.37
2019-03-23 16:40:42.702000+00:00,36.07073,-117.68478,3.287,0.79
2019-03-23 17:19:23.532000+00:00,36.03345,-118.33443,5.612,1.67
2019-03-24 03:57:41.546000+00:00,36.0673,-117.69028,3.064,1.12
2019-03-24 21:41:42.687000+00:00,36.06912,-117.687,3.311,0.7
2019-03-25 00:38:57.479000+00:00,36.06821,-117.68806,3.439,0.51
2019-03-25 02:18:51.160000+00:00,36.00584,-117.71601,2.984,0.43
2019-03-25 06:52:59.366000+00:00,36.17123,-117.65617,2.315,1.78
2019-03-25 06:59:16.480000+00:00,36.17111,-117.6563,2.36,1.15
2019-03-25 07:42:24.534000+00:00,36.06704,-117.69138,2.769,0.76
2019-03-25 19:41:55.078000+00:00,36.00604,-117.80609,1.805,0.57
2019-03-26 06:05:33.177000+00:00,35.51407,-118.37889,9.438,1.3
2019-03-26 07:03:27.883000+00:00,35.99074,-117.87445,5.547,0.61
2019-03-26 09:09:19.503000+00:00,36.01994,-117.76578,2.312,0.27
2019-03-26 11:05:24.337000+00:00,36.09247,-117.88186,5.959,0.76
2019-03-26 12:01:41.632000+00:00,36.06802,-117.68851,3.246,0.63
2019-03-26 18:57:38.273000+00:00,36.07365,-117.85975,2.351,0.87
2019-03-26 19:52:58.208000+00:00,36.01003,-117.80446,1.896,0.86
2019-03-27 00:22:17.527000+00:00,36.06856,-117.68762,3.435,0.47
2019-03-27 08:32:08.177000+00:00,35.81886,-118.12301,11.399,0.86
2019-03-27 22:38:11.357000+00:00,35.43334,-118.43394,6.931,1.43
2019-03-28 06:34:17.003000+00:00,36.06902,-117.68687,3.472,0.57
2019-03-28 06:49:40.081000+00:00,36.02258,-117.77396,2.073,1.19
2019-03-28 12:57:40.720000+00:00,35.08116,-118.364,8.861,0.92
2019-03-28 12:58:16.932000+00:00,35.08137,-118.36387,8.865,1.09
2019-03-29 00:14:29.450000+00:00,35.97967,-117.57917,9.96,0.84
2019-03-29 14:07:04.383000+00:00,35.66384,-118.4945,2.398,1.36
2019-03-29 22:16:38.501000+00:00,35.99265,-117.58707,8.131,0.77
2019-03-30 09:33:15.673000+00:00,36.0186,-117.79864,1.732,0.58
2019-03-30 20:35:34.959000+00:00,36.14514,-117.59739,2.121,1.08
2019-03-31 04:17:29.940000+00:00,36.12416,-117.70231,1.758,0.58
2019-03-31 04:17:34.224000+00:00,36.12521,-117.70243,2.105,0.79
2019-03-31 10:37:33.244000+00:00,35.54822,-118.14078,8.835,1.26
2019-03-31 11:15:17.474000+00:00,36.07149,-117.8845,3.647,1.87
2019-03-31 17:39:57.675000+00:00,36.09315,-117.85739,1.665,0.96
2019-03-31 21:58:45.470000+00:00,36.02417,-117.59417,6.79,1.38
2019-04-01 03:54:04.816000+00:00,35.99215,-117.06828,5.289,0.81
2019-04-01 11:20:14.260000+00:00,36.02789,-117.81461,1.857,0.81
2019-04-01 13:15:33.096000+00:00,35.94993,-117.96474,8.184,0.21
2019-04-01 15:39:22.266000+00:00,36.11259,-117.71678,2.777,0.84
2019-04-01 23:09:52.566000+00:00,36.0657,-117.69199,3.011,2.13
2019-04-02 01:08:27.961000+00:00,36.03251,-118.33469,5.554,1.33
2019-04-02 04:11:31.669000+00:00,36.12077,-117.69846,1.877,0.78
2019-04-02 06:09:01.972000+00:00,36.09296,-117.85751,1.735,1.1
2019-04-02 12:07:39.739000+00:00,35.90935,-117.92101,3.265,0.43
2019-04-02 16:01:58.244000+00:00,36.0664,-117.68961,3.475,2.45
2019-04-02 16:03:14.643000+00:00,36.06637,-117.68942,3.583,2.37
2019-04-02 16:11:17.113000+00:00,36.06713,-117.6888,3.556,2.82
2019-04-02 16:25:15.267000+00:00,36.06771,-117.68857,3.379,0.62
2019-04-02 16:29:26.838000+00:00,36.06822,-117.68791,3.419,0.97
2019-04-02 16:29:40.533000+00:00,36.06834,-117.68785,3.383,0.91
2019-04-02 16:40:30.119000+00:00,36.09051,-117.85611,1.381,0.61
2019-04-02 16:40:48.554000+00:00,36.0654,-117.69064,3.5,0.9
2019-04-02 22:53:20.493000+00:00,36.11145,-117.85403,4.595,1.35
2019-04-02 23:23:22.463000+00:00,36.06801,-117.68701,3.775,0.78
2019-04-03 07:08:53.950000+00:00,36.03118,-117.81654,1.961,0.4
2019-04-03 18:15:07.300000+00:00,36.0661,-117.99541,6.39,0.45
2019-04-03 21:56:40.665000+00:00,35.95374,-118.34811,12.049,1.07
2019-04-03 22:40:14.921000+00:00,36.12579,-117.70766,2.519,1.39
2019-04-03 23:02:36.817000+00:00,36.0266,-117.77335,2.216,0.81
2019-04-03 23:53:05.746000+00:00,36.03723,-117.81103,1.839,0.64
2019-04-04 02:50:46.347000+00:00,35.37707,-118.25445,3.589,1.35
2019-04-04 10:19:46.161000+00:00,35.98827,-117.96099,5.064,0.64
2019-04-04 12:57:13.011000+00:00,36.06318,-117.69294,3.511,1.2
2019-04-04 17:35:22.904000+00:00,35.5649,-118.2995,9.231,1.23
2019-04-04 17:54:52.387000+00:00,36.06344,-117.69258,3.52,1.67
2019-04-04 19:49:23.950000+00:00,35.92917,-117.64367,2.88,-0.74
2019-04-04 23:17:04.432000+00:00,35.98818,-117.96067,5.085,0.66
2019-04-05 04:52:00.730000+00:00,35.64167,-118.307,3.12,0.83
2019-04-05 06:01:26.810000+00:00,36.12548,-117.70728,2.559,0.73
2019-04-05 10:59:08.545000+00:00,36.0699,-117.68812,2.421,0.86
2019-04-05 12:27:51.083000+00:00,36.06898,-117.62104,2.452,1.2
2019-04-05 14:36:33.118000+00:00,36.06611,-117.68951,3.636,2.06
2019-04-05 15:13:54.570000+00:00,35.36734,-118.46345,5.154,1.69
2019-04-06 09:47:36.294000+00:00,36.02153,-117.77249,1.88,0.1
2019-04-06 19:33:00.467000+00:00,35.93417,-117.69059,2.622,0.87
2019-04-07 00:47:03.198000+00:00,36.00069,-117.34668,6.784,0.84
2019-04-07 05:03:32.711000+00:00,36.02032,-117.77359,2.147,0.64
2019-04-07 05:19:30.081000+00:00,36.0222,-117.77364,2.109,0.65
2019-04-07 06:14:12.875000+00:00,36.03572,-117.80855,1.851,0.8
2019-04-07 08:08:49.458000+00:00,36.01178,-117.79869,2.0,0.6
2019-04-07 11:07:24.669000+00:00,36.41571,-117.85449,9.026,0.97
2019-04-07 13:47:31.939000+00:00,36.00055,-117.34662,6.808,0.69
2019-04-07 16:56:41.980000+00:00,36.11532,-117.8402,3.529,0.85
2019-04-07 17:20:50.365000+00:00,35.55007,-118.31843,1.643,0.86
2019-04-07 17:21:28.922000+00:00,35.54994,-118.31866,1.647,0.67
2019-04-07 18:52:58.695000+00:00,36.06945,-117.68609,3.599,2.31
2019-04-07 18:53:53.327000+00:00,36.07,-117.68499,3.707,2.02
2019-04-07 19:18:39.564000+00:00,36.06873,-117.68685,3.605,1.41
2019-04-07 19:27:04.891000+00:00,36.11528,-117.84028,3.496,0.93
2019-04-07 19:38:30.356000+00:00,36.07022,-117.68543,3.554,0.78
2019-04-07 19:51:24.698000+00:00,36.06876,-117.68671,3.654,2.04
2019-04-07 20:19:19.156000+00:00,36.0721,-117.68308,3.591,0.65
2019-04-07 22:47:30.616000+00:00,36.0899,-117.83828,2.137,0.75
2019-04-08 00:22:41.534000+00:00,36.09021,-117.83858,2.11,0.63
2019-04-08 01:43:12.001000+00:00,36.11606,-117.84047,3.451,0.63
2019-04-08 04:19:24.904000+00:00,36.06844,-117.68672,3.705,0.78
2019-04-08 06:45:08.857000+00:00,36.11623,-117.84027,3.497,0.56
2019-04-08 13:12:06.286000+00:00,36.07261,-117.88369,3.636,0.86
2019-04-08 22:44:49.201000+00:00,35.23536,-117.33896,8.358,1.46
2019-04-09 07:02:51.863000+00:00,36.07337,-117.68337,2.712,1.16
2019-04-09 11:22:17.640000+00:00,35.41983,-117.76767,3.42,1.35
2019-04-10 06:32:04.271000+00:00,36.06304,-117.6929,3.538,0.94
2019-04-10 07:21:57.521000+00:00,36.06318,-117.69289,3.549,1.1
2019-04-11 02:07:38.944000+00:00,36.03409,-117.81514,1.869,1.69
2019-04-11 10:03:53.209000+00:00,36.06474,-117.69101,3.648,1.27
2019-04-11 10:32:36.324000+00:00,35.82049,-118.45459,8.784,1.35
2019-04-11 11:05:35.936000+00:00,36.12682,-117.70434,1.931,0.13
2019-04-11 22:00:43.430000+00:00,36.0695,-117.6855,4.97,-0.14
2019-04-11 22:07:47.243000+00:00,36.06527,-117.69054,3.641,0.59
2019-04-11 22:10:02.414000+00:00,36.0652,-117.69045,3.655,0.83
2019-04-12 00:22:16.980000+00:00,36.06394,-117.69219,3.562,1.54
2019-04-12 01:03:26.072000+00:00,36.06431,-117.69217,3.459,2.16
2019-04-12 01:06:43.895000+00:00,36.06329,-117.69236,3.626,0.9
2019-04-12 08:02:03.307000+00:00,35.92323,-117.70968,3.662,0.82
2019-04-12 15:35:15.236000+00:00,36.0649,-117.69117,3.555,1.1
2019-04-12 15:43:18.161000+00:00,36.06523,-117.69072,3.545,2.29
2019-04-12 15:43:36.797000+00:00,36.06467,-117.69135,3.593,1.29
2019-04-12 15:43:38.754000+00:00,36.06438,-117.69135,3.626,1.64
2019-04-12 15:44:54.358000+00:00,36.06394,-117.69173,3.623,0.12
2019-04-12 15:44:59.679000+00:00,36.06583,-117.69037,3.469,1.09
2019-04-12 16:25:21.914000+00:00,36.06368,-117.69204,3.653,1.08
2019-04-12 16:28:12.638000+00:00,36.06301,-117.6924,3.633,1.9
2019-04-12 16:42:46.700000+00:00,36.06779,-117.68787,3.658,0.38
2019-04-12 16:49:21.826000+00:00,35.91492,-117.63366,9.885,0.86
2019-04-12 17:20:57.001000+00:00,36.07424,-117.68182,2.802,0.81
2019-04-12 19:59:21.668000+00:00,36.05948,-117.99287,7.548,1.81
2019-04-12 20:33:51.743000+00:00,36.06522,-117.69039,3.699,2.17
2019-04-12 20:42:48.270000+00:00,36.0642,-117.69101,3.714,1.26
2019-04-12 20:46:10.745000+00:00,36.0168,-117.79972,1.609,0.2
2019-04-12 20:55:37.038000+00:00,36.06499,-117.69149,3.462,1.1
2019-04-12 21:07:23.583000+00:00,36.07954,-117.67593,2.139,1.64
2019-04-12 21:30:52.297000+00:00,36.06392,-117.69171,3.618,0.91
2019-04-12 21:31:10.523000+00:00,36.07972,-117.6761,2.112,0.7
2019-04-12 22:04:41.520000+00:00,35.00333,-118.4405,8.73,1.03
2019-04-13 02:56:05.650000+00:00,36.07461,-117.68204,2.615,0.78
2019-04-13 08:52:50.828000+00:00,36.06551,-117.69071,3.417,0.22
2019-04-13 08:52:53.148000+00:00,36.06572,-117.69061,3.372,1.28
2019-04-13 09:06:58.860000+00:00,36.06513,-117.69111,3.404,2.65
2019-04-13 13:11:56.440000+00:00,36.06572,-117.69072,3.342,1.57
2019-04-13 16:51:34.657000+00:00,36.06256,-117.69333,3.535,-0.01
2019-04-13 16:51:39.661000+00:00,36.00908,-117.80762,1.891,0.87
2019-04-13 17:38:25.055000+00:00,35.00381,-118.48707,6.108,1.21
2019-04-13 17:38:27.150000+00:00,35.50733,-118.294,3.73,0.5
2019-04-13 19:43:37.112000+00:00,36.11251,-117.71698,2.803,1.09
2019-04-13 21:00:00.270000+00:00,36.00562,-117.78792,1.937,0.62
2019-04-13 23:23:43.521000+00:00,36.00562,-117.78792,1.937,0.18
2019-04-13 23:53:57.338000+00:00,36.12758,-117.67733,2.267,1.81
2019-04-14 02:56:29.927000+00:00,36.06903,-117.68709,3.385,0.69
2019-04-14 03:26:01.788000+00:00,36.06502,-117.69182,3.155,1.45
2019-04-14 03:51:06.754000+00:00,36.06935,-117.62122,2.436,0.73
2019-04-14 05:21:51.219000+00:00,36.07314,-117.68385,2.635,0.72
2019-04-14 06:47:53.802000+00:00,36.01981,-117.80474,1.752,0.28
2019-04-14 08:36:22.617000+00:00,36.11251,-117.7171,2.775,1.82
2019-04-14 09:27:49.193000+00:00,36.06485,-117.69179,3.165,0.64
2019-04-14 09:27:56.428000+00:00,36.06455,-117.69169,3.165,0.57
2019-04-14 09:28:44.826000+00:00,36.06479,-117.69172,3.163,0.66
2019-04-14 09:43:15.414000+00:00,36.06446,-117.69172,3.161,0.43
2019-04-14 11:58:49.855000+00:00,36.06392,-117.69127,3.709,0.94
2019-04-14 12:22:31.640000+00:00,35.95754,-117.66763,4.818,0.33
2019-04-14 16:45:08.698000+00:00,36.11578,-117.67086,3.188,0.5
2019-04-14 19:57:50.953000+00:00,36.11907,-117.67038,4.605,1.63
2019-04-14 20:57:37.976000+00:00,36.02703,-117.81554,1.809,0.05
2019-04-14 23:59:40.664000+00:00,36.45326,-117.92895,2.993,1.21
2019-04-15 03:17:03.081000+00:00,35.94961,-117.67509,5.973,0.75
2019-04-15 05:41:11.617000+00:00,35.96053,-117.69986,7.341,0.43
2019-04-15 12:02:29.407000+00:00,36.07229,-117.68281,2.656,0.6
2019-04-16 05:36:52.728000+00:00,36.0365,-117.77558,2.26,0.7
2019-04-16 05:44:10.606000+00:00,36.03645,-117.77559,2.244,0.98
2019-04-16 06:32:32.633000+00:00,36.03489,-117.77343,1.988,0.85
2019-04-16 06:33:13.702000+00:00,36.03482,-117.77332,1.974,1.42
2019-04-16 07:44:48.646000+00:00,36.12371,-117.70204,2.156,1.27
2019-04-16 12:04:00.638000+00:00,36.11862,-117.67079,4.512,0.99
2019-04-16 14:54:46.138000+00:00,36.02217,-117.77718,2.606,0.52
2019-04-16 18:54:34.371000+00:00,35.58132,-118.22927,3.22,1.71
2019-04-17 03:32:06.468000+00:00,36.12826,-117.67784,2.237,2.09
2019-04-17 03:51:35.567000+00:00,36.03697,-117.77217,1.922,0.52
2019-04-17 03:53:33.204000+00:00,36.03702,-117.77272,1.796,0.36
2019-04-17 11:47:05.579000+00:00,35.39085,-117.83022,7.373,1.68
2019-04-17 14:34:08.015000+00:00,36.07759,-117.86937,5.274,1.19
2019-04-17 21:10:06.145000+00:00,36.02567,-117.77582,2.367,0.45
2019-04-17 23:39:32.470000+00:00,36.15833,-118.2995,6.22,1.02
2019-04-18 01:01:58.542000+00:00,35.33668,-118.49638,3.861,1.75
2019-04-18 01:20:14.337000+00:00,36.07777,-117.86917,5.281,1.0
2019-04-18 02:19:21.867000+00:00,36.00619,-117.80603,1.869,0.88
2019-04-18 02:20:00.827000+00:00,36.00705,-117.80542,1.836,0.99
2019-04-18 10:05:36.115000+00:00,36.07751,-117.86924,5.243,0.63
2019-04-18 12:54:17.046000+00:00,35.11458,-118.2636,8.097,2.11
2019-04-18 17:17:50.160000+00:00,36.4985,-117.89233,2.18,1.63
2019-04-18 19:38:03.806000+00:00,36.02189,-117.80268,1.643,0.38
2019-04-18 23:51:09.144000+00:00,36.07813,-117.86876,5.36,0.75
2019-04-19 01:21:30.382000+00:00,36.06311,-117.69212,3.689,0.6
2019-04-19 09:13:12.447000+00:00,36.11452,-117.83966,3.569,0.64
2019-04-19 10:27:24.967000+00:00,36.16467,-117.85401,2.818,0.84
2019-04-19 14:25:04.760000+00:00,36.034,-117.53883,2.5,-0.51
2019-04-19 18:10:49.438000+00:00,36.29841,-118.09216,3.739,0.77
2019-04-19 21:19:09.046000+00:00,35.92291,-117.61473,3.832,-0.09
2019-04-20 04:34:23.280000+00:00,35.77417,-118.42833,8.6,0.98
2019-04-20 06:47:03.409000+00:00,36.11434,-117.83971,3.498,0.64
2019-04-20 10:54:36.524000+00:00,36.06444,-117.69265,3.22,1.42
2019-04-20 11:14:12.841000+00:00,36.0647,-117.69209,3.323,0.5
2019-04-20 11:37:47.916000+00:00,36.0645,-117.69233,3.324,1.09
2019-04-20 13:11:00.982000+00:00,36.29808,-118.09247,3.753,0.81
2019-04-20 14:54:55.565000+00:00,36.06484,-117.69233,3.191,1.88
2019-04-20 15:52:53.657000+00:00,36.06687,-117.83652,3.725,0.7
2019-04-20 17:27:51.952000+00:00,35.9031,-117.66338,2.339,0.09
2019-04-20 17:41:46.040000+00:00,35.77739,-117.93109,1.199,1.6
2019-04-21 01:25:58.074000+00:00,36.07157,-117.88503,3.578,1.79
