summary_type,summary_name,mode,threshold,event_count,largest_magnitude,start_time,end_time,duration_days,centroid_lat,centroid_lon,median_depth_km,depth_min_km,depth_max_km,median_projected_km,median_perp_km,centroid_dist_m1_km,centroid_dist_m3_km,median_dist_m1_km,median_dist_m3_km,median_axis_fraction,m2_related_fraction,frac_0_30km,frac_30_60km,frac_gt_60km,frac_M1_endpoint,frac_M3_endpoint,frac_endpoint_overlap,frac_corridor_noncore,frac_off_corridor_local,dominant_spatial_category,window_name,sequence_source,event_count_x,start_time_x,end_time_x,duration_days_x,burst_id,start_time_y,end_time_y,duration_days_y,event_count_y,source,parent_phase
window_name,middle_phase_primary,m2aware,M3+,68.0,6.1,2025-12-02 01:46:38.120000+00:00,2026-03-15 23:57:16.420000+00:00,103.92405439814816,39.552785073529414,143.4093316764706,13.805,5.94,36.31,15.363215394078361,10.394915056609639,18.745316530406487,38.73347185887163,23.077136616598203,44.81207682159267,0.2687559762964797,0.0,0.9705882352941176,0.029411764705882353,0.0,0.7352941176470589,0.17647058823529413,0.029411764705882353,0.0,0.058823529411764705,M1_endpoint,middle_phase_primary,phase_m2aware,,,,,,,,,,,
window_name,middle_phase_primary,m2aware,M4+,18.0,6.1,2025-12-07 00:16:44.810000+00:00,2026-03-13 19:55:22.600000+00:00,96.81849293981482,39.6369091111111,143.3525597777778,13.975000000000001,10.26,31.73,23.439773318841873,9.870058432497995,29.28793618496811,28.278423669463237,25.79473585206095,35.41209231312109,0.41004301514262764,0.0,0.9444444444444444,0.05555555555555555,0.0,0.5555555555555556,0.2777777777777778,0.05555555555555555,0.0,0.1111111111111111,mixed_M1_endpoint_M3_endpoint,middle_phase_primary,phase_m2aware,,,,,,,,,,,
window_name,middle_phase_primary,m2aware,M5+,5.0,6.1,2025-12-30 22:19:44.960000+00:00,2026-03-13 19:55:22.600000+00:00,72.8997412037037,39.555030800000004,143.23287760000002,14.4,12.86,31.73,12.918946114841164,20.338826965433626,29.035825448286808,32.56316289636542,24.067905815688054,48.97386955970847,0.22599722042262224,0.0,0.8,0.2,0.0,0.8,0.0,0.0,0.0,0.2,low_count_M1_endpoint,middle_phase_primary,phase_m2aware,,,,,,,,,,,
window_name,post_m3_14d,m2aware,M3+,240.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-05-01 02:29:35.670000+00:00,10.77278599537037,39.753516708333336,143.30839464166667,13.99,0.82,36.55,37.919372996175696,11.976242234447101,42.632255055135886,16.25086825142793,43.85145568657434,26.959111141942238,0.6633414847562208,0.0,0.9375,0.0625,0.0,0.1875,0.5875,0.004166666666666667,0.020833333333333332,0.2,ambiguous,post_m3_14d,phase_m2aware,,,,,,,,,,,
window_name,post_m3_14d,m2aware,M4+,40.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-30 08:43:13.850000+00:00,10.032255671296296,39.784392749999995,143.26381635,15.21,4.07,35.04,41.442075922488996,10.052810302272828,47.35135685609837,11.147651473131168,46.71652298089673,27.49722948332178,0.7249657892965784,0.0,0.9,0.1,0.0,0.1,0.6,0.025,0.0,0.275,M3_endpoint,post_m3_14d,phase_m2aware,,,,,,,,,,,
window_name,post_m3_14d,m2aware,M5+,12.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.78155,143.2243571666667,15.365000000000002,10.53,34.29,36.49300331590398,9.53938914658568,48.65931751858349,8.847710526429713,44.790953725671606,31.768954561617093,0.6383893268811915,0.0,0.8333333333333334,0.16666666666666666,0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,ambiguous,post_m3_14d,phase_m2aware,,,,,,,,,,,
window_name,post_m3_7d,m2aware,M3+,224.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-27 04:40:43.610000+00:00,6.863850115740741,39.744602638392855,143.30507042410713,13.895,0.82,36.55,37.49948029591525,11.947939589183708,41.842854070904664,16.653313221445327,43.31635754143085,26.62971742963007,0.6559961036166867,0.0,0.9375,0.0625,0.0,0.17857142857142858,0.6160714285714286,0.004464285714285714,0.022321428571428572,0.17857142857142858,M3_endpoint,post_m3_7d,phase_m2aware,,,,,,,,,,,
window_name,post_m3_7d,m2aware,M4+,39.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.77511607692308,143.26161528205125,15.21,4.07,35.04,41.22204822932495,9.904434351602221,46.5128919799545,11.626045041348362,46.105624644204276,27.19771087669672,0.7211167410360588,0.0,0.8974358974358975,0.10256410256410256,0.0,0.10256410256410256,0.6153846153846154,0.02564102564102564,0.0,0.2564102564102564,M3_endpoint,post_m3_7d,phase_m2aware,,,,,,,,,,,
window_name,post_m3_7d,m2aware,M5+,12.0,5.6,2026-04-20 07:56:46.960000+00:00,2026-04-26 16:57:22.060000+00:00,6.37540625,39.78155,143.2243571666667,15.365000000000002,10.53,34.29,36.49300331590398,9.53938914658568,48.65931751858349,8.847710526429713,44.790953725671606,31.768954561617093,0.6383893268811915,0.0,0.8333333333333334,0.16666666666666666,0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,ambiguous,post_m3_7d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_14d,m2aware,M3+,20.0,3.9,2025-06-03 15:58:03.730000+00:00,2025-10-09 22:13:59.260000+00:00,128.261059375,39.5576048,143.27142985000003,14.185,7.18,36.06,11.597314930796369,17.70457148235067,26.610907354636478,33.10399521376067,25.306985055811857,52.59922214413338,0.2028773024848226,0.0,0.9,0.1,0.0,0.6,0.05,0.0,0.0,0.35,M1_endpoint,pre_m1_baseline_14d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_14d,m2aware,M4+,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_14d,m2aware,M5+,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_7d,m2aware,M3+,21.0,3.9,2025-06-03 15:58:03.730000+00:00,2025-11-01 07:34:32.810000+00:00,150.6503365740741,39.574928904761904,143.28771314285717,14.48,7.18,36.06,14.47023990481152,19.674624009919388,26.904779670946233,31.732250745069322,25.391313291605602,52.563836439250565,0.25313473469628445,0.0,0.9047619047619048,0.09523809523809523,0.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.38095238095238093,mixed_M1_endpoint_off_corridor_local,pre_m1_baseline_7d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_7d,m2aware,M4+,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_7d,phase_m2aware,,,,,,,,,,,
window_name,pre_m1_baseline_7d,m2aware,M5+,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_7d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_primary,m2aware,M3+,51.0,7.7,2026-03-17 13:41:01.780000+00:00,2026-04-20 07:52:58.050000+00:00,33.758290162037035,39.51123107843137,143.34128723529412,14.12,3.09,25.82,13.834189317706628,9.69071419321687,18.706560668346864,40.018755224915346,18.32320246506285,44.45859763094798,0.24200800164421693,0.0,1.0,0.0,0.0,0.8235294117647058,0.13725490196078433,0.0,0.0196078431372549,0.0196078431372549,M1_endpoint,pre_m3_primary,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_primary,m2aware,M4+,14.0,7.7,2026-03-26 08:51:51.620000+00:00,2026-04-20 07:52:58.050000+00:00,24.959102199074078,39.49906992857143,143.3289574285714,15.19,13.27,19.31,13.255193216738537,9.362621701518885,18.713558237886936,40.87380215352448,17.684825000740247,45.77512119805318,0.23187934964031987,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,M1_endpoint,pre_m3_primary,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_primary,m2aware,M5+,3.0,7.7,2026-03-26 14:18:52.960000+00:00,2026-04-20 07:52:58.050000+00:00,24.73200335648148,39.56901833333333,143.25934766666668,16.42,15.19,19.31,13.190078480450019,12.513545982104082,28.224112353729208,31.591677357847836,18.16913127612272,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_primary,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_28d,m2aware,M3+,48.0,7.7,2026-03-25 08:54:18.470000+00:00,2026-04-20 07:52:58.050000+00:00,25.957402546296297,39.514841,143.33670183333334,14.15,3.09,25.82,13.724406811403028,9.725675918897966,19.266371464367023,39.495542862707964,18.126154015557105,44.696287366074216,0.24008752445860965,0.0,1.0,0.0,0.0,0.8125,0.14583333333333334,0.0,0.020833333333333332,0.020833333333333332,M1_endpoint,pre_m3_sens_28d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_28d,m2aware,M4+,14.0,7.7,2026-03-26 08:51:51.620000+00:00,2026-04-20 07:52:58.050000+00:00,24.959102199074078,39.49906992857143,143.3289574285714,15.19,13.27,19.31,13.255193216738537,9.362621701518885,18.713558237886936,40.87380215352448,17.684825000740247,45.77512119805318,0.23187934964031987,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,M1_endpoint,pre_m3_sens_28d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_28d,m2aware,M5+,3.0,7.7,2026-03-26 14:18:52.960000+00:00,2026-04-20 07:52:58.050000+00:00,24.73200335648148,39.56901833333333,143.25934766666668,16.42,15.19,19.31,13.190078480450019,12.513545982104082,28.224112353729208,31.591677357847836,18.16913127612272,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_sens_28d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_42d,m2aware,M3+,54.0,7.7,2026-03-09 22:47:21.520000+00:00,2026-04-20 07:52:58.050000+00:00,41.37889502314815,39.51031174074074,143.34075583333333,14.129999999999999,3.09,25.82,13.724406811403028,9.484746269928316,18.675265852421393,40.09490884198562,18.246166870592784,44.696287366074216,0.24008752445860965,0.0,1.0,0.0,0.0,0.8148148148148148,0.14814814814814814,0.0,0.018518518518518517,0.018518518518518517,M1_endpoint,pre_m3_sens_42d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_42d,m2aware,M4+,15.0,7.7,2026-03-13 19:55:22.600000+00:00,2026-04-20 07:52:58.050000+00:00,37.4983269675926,39.49022593333334,143.33293186666666,15.19,13.27,19.31,13.190078480450019,9.69071419321687,17.87866218829815,41.91409351637623,17.286473246489006,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,M1_endpoint,pre_m3_sens_42d,phase_m2aware,,,,,,,,,,,
window_name,pre_m3_sens_42d,m2aware,M5+,4.0,7.7,2026-03-13 19:55:22.600000+00:00,2026-04-20 07:52:58.050000+00:00,37.4983269675926,39.51836625,143.29165425,15.805,14.4,19.31,11.66333290785642,11.6259046455346,22.565682902076794,37.78639266865107,17.22206663835769,47.47674737531594,0.2040321861092969,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_sens_42d,phase_m2aware,,,,,,,,,,,
burst_id,B01,raw,M3+,,3.1,,,,39.202035,143.452474,13.89,13.89,13.89,-16.352763675384605,22.604303302412493,22.72467987902062,75.539117418409,22.72467987902062,75.539117418409,-0.2860666113174188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low_count_M1_endpoint,,burst_raw,1.0,2025-06-03 15:58:03.730000+00:00,2025-06-03 15:58:03.730000+00:00,0.0,B01,2025-06-02 03:47:03.300000+00:00,2025-06-04 19:13:21.640000+00:00,2.643267824074074,11.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B01,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B01,2025-06-02 03:47:03.300000+00:00,2025-06-04 19:13:21.640000+00:00,2.643267824074074,11.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B01,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B01,2025-06-02 03:47:03.300000+00:00,2025-06-04 19:13:21.640000+00:00,2.643267824074074,11.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B02,raw,M3+,,3.6,,,,39.5573365,143.385974,12.870000000000001,12.59,13.41,21.89722113911272,12.244820158807357,20.155311678763866,37.22459083072682,25.306985055811857,37.30893817865019,0.38305842198179985,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,low_count_M1_endpoint,,burst_raw,4.0,2025-06-16 23:12:16.400000+00:00,2025-06-18 15:04:58.960000+00:00,1.6616037037037037,B02,2025-06-15 08:42:27+00:00,2025-06-20 01:48:39.620000+00:00,4.712646064814815,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B02,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B02,2025-06-15 08:42:27+00:00,2025-06-20 01:48:39.620000+00:00,4.712646064814815,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B02,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B02,2025-06-15 08:42:27+00:00,2025-06-20 01:48:39.620000+00:00,4.712646064814815,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B03,raw,M3+,,3.4,,,,40.1040585,143.3780765,13.06,12.9,13.22,71.8632858848393,34.63872422592827,78.83947867975581,34.69888661147674,78.83949008209044,34.69945512204536,1.2571383699598024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low_count_off_corridor_local,,burst_raw,2.0,2025-06-26 10:42:43.740000+00:00,2025-06-26 10:48:21.730000+00:00,0.003911921296296296,B03,2025-06-24 14:30:49.520000+00:00,2025-06-28 09:03:32.420000+00:00,3.77271875,37.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B03,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B03,2025-06-24 14:30:49.520000+00:00,2025-06-28 09:03:32.420000+00:00,3.77271875,37.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B03,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B03,2025-06-24 14:30:49.520000+00:00,2025-06-28 09:03:32.420000+00:00,3.77271875,37.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B04,raw,M3+,,3.4,,,,39.629692,143.23501,16.42,16.42,16.42,33.69092326258419,6.662100865311723,34.42924611255311,24.531887806464916,34.42924611255311,24.531887806464916,0.5893712182968962,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low_count_M3_endpoint,,burst_raw,1.0,2025-07-08 06:42:44.110000+00:00,2025-07-08 06:42:44.110000+00:00,0.0,B04,2025-07-06 12:47:37.020000+00:00,2025-07-09 04:54:40.110000+00:00,2.6715635416666665,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B04,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B04,2025-07-06 12:47:37.020000+00:00,2025-07-09 04:54:40.110000+00:00,2.6715635416666665,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B04,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B04,2025-07-06 12:47:37.020000+00:00,2025-07-09 04:54:40.110000+00:00,2.6715635416666665,25.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B05,raw,M3+,,3.9,,,,39.52157233333333,143.17054850000002,21.535,15.89,36.06,-1.5324537601069765,36.22399170428861,31.79689862105168,35.648790036324854,38.73847481782267,65.24647630860355,-0.02680793674125722,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.5,low_count_off_corridor_local,,burst_raw,6.0,2025-07-21 22:00:45.620000+00:00,2025-08-01 12:52:06.490000+00:00,10.618991550925927,B05,2025-07-20 01:04:09.630000+00:00,2025-08-03 03:48:14.770000+00:00,14.113948379629628,75.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B05,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B05,2025-07-20 01:04:09.630000+00:00,2025-08-03 03:48:14.770000+00:00,14.113948379629628,75.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B05,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B05,2025-07-20 01:04:09.630000+00:00,2025-08-03 03:48:14.770000+00:00,14.113948379629628,75.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B06,raw,M3+,,3.4,,,,39.998324,142.540544,7.18,7.18,7.18,99.57749760091613,55.52426195390505,105.98611135918398,55.370266965981905,105.98611135918398,55.370266965981905,1.7419561529554428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,low_count_off_corridor_local,,burst_raw,1.0,2025-09-01 01:34:31.830000+00:00,2025-09-01 01:34:31.830000+00:00,0.0,B06,2025-08-31 06:56:05.660000+00:00,2025-09-02 19:30:59.900000+00:00,2.5242388888888887,8.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B06,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B06,2025-08-31 06:56:05.660000+00:00,2025-09-02 19:30:59.900000+00:00,2.5242388888888887,8.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B06,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B06,2025-08-31 06:56:05.660000+00:00,2025-09-02 19:30:59.900000+00:00,2.5242388888888887,8.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B07,raw,M3+,,3.9,,,,39.33978175,143.32941875,14.605,13.26,14.73,8.527718814157403,15.65656698120482,16.75946361430695,57.76539863312777,17.863237347662036,51.295407178651196,0.14917940917264738,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low_count_M1_endpoint,,burst_raw,4.0,2025-09-15 02:42:18.920000+00:00,2025-09-16 08:02:00.830000+00:00,1.2220128472222223,B07,2025-09-13 05:11:52.530000+00:00,2025-09-17 08:56:52.730000+00:00,4.156252314814815,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B07,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B07,2025-09-13 05:11:52.530000+00:00,2025-09-17 08:56:52.730000+00:00,4.156252314814815,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B07,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B07,2025-09-13 05:11:52.530000+00:00,2025-09-17 08:56:52.730000+00:00,4.156252314814815,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B08,raw,M3+,,3.3,,,,39.396021,143.559554,12.56,12.56,12.56,-2.9361005432549043,4.5688816291880485,4.56439502120913,60.39944365050471,4.56439502120913,60.39944365050471,-0.05136259225469474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low_count_M1_endpoint,,burst_raw,1.0,2025-10-09 22:13:59.260000+00:00,2025-10-09 22:13:59.260000+00:00,0.0,B08,2025-10-09 03:23:23.530000+00:00,2025-10-11 08:51:15.020000+00:00,2.2276792824074074,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B08,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B08,2025-10-09 03:23:23.530000+00:00,2025-10-11 08:51:15.020000+00:00,2.2276792824074074,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B08,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B08,2025-10-09 03:23:23.530000+00:00,2025-10-11 08:51:15.020000+00:00,2.2276792824074074,12.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B09,raw,M3+,,6.9,,,,39.5070100599455,143.4526305640327,13.01,3.82,31.31,10.224415450015538,10.099284417099568,12.575085202404763,45.0295709443595,18.75574932537471,49.22333246146127,0.1788605240403571,0.01907356948228883,0.997275204359673,0.0027247956403269754,0.0,0.776566757493188,0.1307901907356948,0.005449591280653951,0.008174386920980926,0.07901907356948229,M1_endpoint,,burst_raw,367.0,2025-11-01 07:34:32.810000+00:00,2025-12-19 21:40:05+00:00,48.587178125,B09,2025-10-30 15:22:53.760000+00:00,2025-12-21 20:52:17.760000+00:00,52.22875,3594.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B09,raw,M4+,,6.9,,,,39.492868,143.44063,12.645,6.13,31.31,10.903028229798636,9.14016731762558,11.600408299849379,45.78742755920844,17.08747547948383,47.91034740918594,0.19073181761267605,0.0,0.9886363636363636,0.011363636363636364,0.0,0.8068181818181818,0.09090909090909091,0.011363636363636364,0.0,0.09090909090909091,M1_endpoint,,burst_raw,88.0,2025-11-02 09:57:55.560000+00:00,2025-12-19 21:40:05+00:00,47.48760925925926,B09,2025-10-30 15:22:53.760000+00:00,2025-12-21 20:52:17.760000+00:00,52.22875,3594.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B09,raw,M5+,,6.9,,,,39.45665910000001,143.4472108,12.8,6.13,19.97,5.738191257437153,8.172854774965181,7.956744948147842,49.530787230141755,14.740567144194024,51.756764552509,0.10038088733448768,0.0,1.0,0.0,0.0,0.8666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,M1_endpoint,,burst_raw,30.0,2025-11-03 19:16:06.620000+00:00,2025-11-21 12:22:05.090000+00:00,17.712482291666667,B09,2025-10-30 15:22:53.760000+00:00,2025-12-21 20:52:17.760000+00:00,52.22875,3594.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B10,raw,M3+,,6.1,,,,39.7767324,143.2174578,12.86,11.56,31.73,23.928000312009672,9.37312057152719,48.49564258568129,8.907231245215387,25.837150997794264,34.78065215294489,0.41858380031274783,0.0,0.8,0.2,0.0,0.6,0.0,0.0,0.0,0.4,low_count_M1_endpoint,,burst_raw,5.0,2025-12-30 22:19:44.960000+00:00,2026-01-01 12:46:20.410000+00:00,1.601799189814815,B10,2025-12-28 23:16:27.520000+00:00,2026-01-03 11:43:25.750000+00:00,5.518729513888888,136.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B10,raw,M4+,,6.1,,,,39.751356,143.25815966666667,12.86,11.56,31.73,23.928000312009672,9.37312057152719,44.315917826485034,13.277067316794827,25.837150997794264,34.57476516622037,0.41858380031274783,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,low_count_M1_endpoint,,burst_raw,3.0,2025-12-30 22:19:44.960000+00:00,2025-12-31 17:31:38.080000+00:00,0.7999203703703703,B10,2025-12-28 23:16:27.520000+00:00,2026-01-03 11:43:25.750000+00:00,5.518729513888888,136.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B10,raw,M5+,,6.1,,,,39.811694,143.160433,22.295,12.86,31.73,54.137985503091485,18.908626575167567,54.37664559783198,3.3826013930482812,54.64621884471326,36.98832114959592,0.9470613263819873,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,low_count_M1_endpoint,,burst_raw,2.0,2025-12-30 22:19:44.960000+00:00,2025-12-31 14:26:58.420000+00:00,0.6716835648148148,B10,2025-12-28 23:16:27.520000+00:00,2026-01-03 11:43:25.750000+00:00,5.518729513888888,136.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B11,raw,M3+,,4.5,,,,39.611505,143.29206000000002,12.649999999999999,10.58,36.31,15.809368811036336,8.174593442142637,29.71092393468502,28.112284234002576,18.697130183912755,47.79383904238497,0.27656074854479223,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,low_count_M1_endpoint,,burst_raw,6.0,2026-01-09 18:11:59.880000+00:00,2026-01-22 07:10:52.350000+00:00,12.540885069444444,B11,2026-01-07 18:15:29.320000+00:00,2026-01-24 04:29:19.680000+00:00,16.426277314814815,172.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B11,raw,M4+,,4.5,,,,39.542749,143.54366850000002,12.649999999999999,12.45,12.85,11.591291625581679,10.852963035859716,15.963922391459231,46.92343504121237,16.21033636292456,47.00844558103231,0.20277193396449777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low_count_M1_endpoint,,burst_raw,2.0,2026-01-16 09:04:29.780000+00:00,2026-01-20 18:44:41.600000+00:00,4.402914583333334,B11,2026-01-07 18:15:29.320000+00:00,2026-01-24 04:29:19.680000+00:00,16.426277314814815,172.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B11,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B11,2026-01-07 18:15:29.320000+00:00,2026-01-24 04:29:19.680000+00:00,16.426277314814815,172.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B12,raw,M3+,,4.5,,,,39.608019000000006,143.39081633333333,13.45,5.94,15.5,28.709254460051945,10.757340025476369,24.982952837316407,32.81415792771318,31.876532594878,29.78625679952632,0.5022245352447064,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,mixed_M1_endpoint_M3_endpoint,,burst_raw,12.0,2026-01-30 11:03:19.070000+00:00,2026-02-15 00:55:40.090000+00:00,15.578021064814815,B12,2026-01-28 11:44:46.230000+00:00,2026-02-16 22:34:22+00:00,19.451108449074074,162.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B12,raw,M4+,,4.5,,,,39.80298,143.28750533333334,15.13,10.26,15.46,49.619758796372295,10.460660258193029,48.39027767558634,11.960083709633995,50.964683221929626,13.127294964134268,0.8680218545952942,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low_count_M3_endpoint,,burst_raw,3.0,2026-01-30 11:03:19.070000+00:00,2026-02-05 08:33:02.400000+00:00,5.895640393518518,B12,2026-01-28 11:44:46.230000+00:00,2026-02-16 22:34:22+00:00,19.451108449074074,162.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B12,raw,M5+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B12,2026-01-28 11:44:46.230000+00:00,2026-02-16 22:34:22+00:00,19.451108449074074,162.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B13,raw,M3+,,3.0,,,,39.156604,143.514762,7.26,7.26,7.26,-23.445306462445778,27.142659378512228,27.294967840620785,82.1620163185653,27.294967840620785,82.1620163185653,-0.4101398090346035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,low_count_M1_endpoint,,burst_raw,1.0,2026-02-24 01:10:03.700000+00:00,2026-02-24 01:10:03.700000+00:00,0.0,B13,2026-02-22 05:51:22.760000+00:00,2026-02-25 18:03:48.120000+00:00,3.5086268518518517,15.0,local_m3plus_gap7d_seed,catalog_full
burst_id,B13,raw,M4+,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,,burst_raw,0.0,,,,B13,2026-02-22 05:51:22.760000+00:00,2026-02-25 18:03:48.120000+00:00,3.5086268518518517,15.0,local_m3plus_gap7d_seed,catalog_full
