event_time,latitude,longitude,depth_km,magnitude,dist_mw64_km,dist_mw71_km
2019-07-04 18:02:25.200000+00:00,35.70915779518505,-117.47179317684385,3.4087982300000004,2.45,2.075505839013108,13.235583832856157
2019-07-04 18:02:36.360000+00:00,35.73280279518505,-117.53540988480728,8.22096494,2.34,4.913255830113836,7.083644595204931
2019-07-04 18:02:53.780000+00:00,35.603867795185046,-117.57356759552884,7.959670820000001,2.63,13.260433242179671,19.196687956478193
2019-07-04 18:03:18.320000+00:00,35.74602679518505,-117.53324584089412,5.8548015200000005,2.91,5.8447572926585085,6.3455307276171595
2019-07-04 18:03:40.060000+00:00,35.72107979518505,-117.52082603776358,5.361245960000001,2.36,3.0699030047838365,8.935071633111027
2019-07-04 18:04:05.160000+00:00,35.65584579518505,-117.52825933323425,4.51204007,2.22,6.199227982573993,14.574778546785817
2019-07-04 18:04:27.740000+00:00,35.70255779518505,-117.52495870045792,2.53055966,2.52,2.813929021024545,10.221013391565798
2019-07-04 18:04:57.940000+00:00,35.720106795185046,-117.47539896748162,3.68460869,2.48,2.432168808125924,12.310152771357114
2019-07-04 18:05:07.400000+00:00,35.71749479518505,-117.54942277882778,3.80799758,2.73,5.232413983807568,7.606861628226201
2019-07-04 18:05:41.540000+00:00,35.716180795185046,-117.51818068393226,4.686236150000001,2.66,2.564958784292493,9.484391078540218
2019-07-04 18:05:55.680000+00:00,35.72808679518505,-117.5189215439944,8.07580154,2.69,3.482413752073723,8.555730677455914
2019-07-04 18:06:15.960000+00:00,35.66472779518505,-117.51624797289338,4.42494203,4.04,4.822653985186454,14.176016900309486
2019-07-04 18:07:09.060000+00:00,35.59408179518505,-117.60062589289596,7.379017220000001,3.89,15.572617802126619,20.214781662583796
2019-07-04 18:07:50.520000+00:00,35.72942879518505,-117.52593664096914,5.963674070000001,2.76,4.026176364228886,7.97214289317993
2019-07-04 18:08:14.980000+00:00,35.705193795185046,-117.46364689070496,1.1660237000000002,2.53,2.7408150741160613,14.092263858180084
2019-07-04 18:08:33.020000+00:00,35.66775079518505,-117.49990719066618,5.252373410000001,3.22,4.079876878537161,14.677982102859772
2019-07-04 18:08:44.920000+00:00,35.712713795185046,-117.46987243357914,3.40154006,3.36,2.371016644576451,13.164167506177964
2019-07-04 18:09:21.200000+00:00,35.70905979518505,-117.4621011697691,1.84103351,2.13,2.9282338449273064,13.974905538981728
2019-07-04 18:09:32.520000+00:00,35.70597979518505,-117.53071194743742,6.326582570000001,2.09,3.3341437930374065,9.6068323279155
2019-07-04 18:10:09.980000+00:00,35.73180979518505,-117.5129248130392,8.729036840000001,2.13,3.5107777921864924,8.746507637066095
2019-07-04 18:10:32.280000+00:00,35.65803479518505,-117.52274949085442,10.318576070000002,3.81,5.747551025063802,14.562663770748925
2019-07-04 18:11:22.520000+00:00,35.59782479518505,-117.59147916160254,8.35887017,2.69,14.738445459728185,19.787807026005783
2019-07-04 18:11:40.040000+00:00,35.72947379518505,-117.544271644221,4.2144551,2.22,5.347319435330972,6.7964190834180105
2019-07-04 18:11:49.640000+00:00,35.65361979518505,-117.53669017296733,10.12986365,2.25,6.816460412052086,14.517180652589687
2019-07-04 18:12:16.540000+00:00,35.70864879518505,-117.47190714009886,1.819259,1.8,2.0512949940053105,13.258924151306596
2019-07-04 18:12:51.700000+00:00,35.66873579518505,-117.55146126163125,8.23548128,3.56,6.52606936438606,12.496656762890519
2019-07-04 18:13:51.060000+00:00,35.70981279518505,-117.47209422413,5.60802374,3.53,2.0698845035141056,13.172276183331483
2019-07-04 18:14:34.560000+00:00,35.71373079518505,-117.4649005070126,3.00234071,1.84,2.829521430715618,13.487690940654863
2019-07-04 18:15:04.460000+00:00,35.61308779518505,-117.57669325783364,9.12823619,2.54,12.58082979127055,18.15358289004701
2019-07-04 18:15:12.640000+00:00,35.66793879518505,-117.51445820421053,4.708010660000001,3.12,4.43141374561746,13.947944122644424
2019-07-04 18:16:04.240000+00:00,35.69400479518505,-117.476089083336,10.29680156,2.08,1.9706574016592748,13.952707511073257
2019-07-04 18:16:33.440000+00:00,35.72459579518505,-117.5254972917602,5.680605440000001,3.07,3.6428905895750354,8.360142335720205
2019-07-04 18:17:15.040000+00:00,35.72110779518505,-117.52134603978612,6.130611980000001,2.96,3.109196884553883,8.898724019892477
2019-07-04 18:17:55.680000+00:00,35.73161879518505,-117.51712379923524,9.09194534,1.95,3.694090092171922,8.447945536061589
2019-07-04 18:18:18.200000+00:00,35.74290179518505,-117.53744461490226,6.043513940000001,2.02,5.823429523284732,6.225910562767463
2019-07-04 18:18:45.200000+00:00,35.63165479518505,-117.60011559248134,11.109716600000002,3.39,12.53543452377012,16.04871596346374
2019-07-04 18:19:21.660000+00:00,35.64383779518505,-117.5412224688943,4.49026556,2.35,7.947439144984834,15.40905222378052
2019-07-04 18:19:57.760000+00:00,35.69183179518505,-117.49068892658973,8.43871004,2.08,1.4036646782977784,13.152738371871862
2019-07-04 18:20:07.160000+00:00,35.65901079518505,-117.52399456113734,7.611278660000001,2.26,5.704188120603002,14.41626180044689
2019-07-04 18:20:20.080000+00:00,35.70518179518505,-117.47078388983884,5.992706750000001,2.39,2.095771367213293,13.562772360708522
2019-07-04 18:21:01.280000+00:00,35.73432879518505,-117.53111299510424,8.162899580000001,2.13,4.74089167377373,7.263745301196082
2019-07-04 18:21:25.120000+00:00,35.67961279518505,-117.50278104550252,5.680605440000001,2.74,2.8434860894344665,13.461149337734081
2019-07-04 18:21:50.320000+00:00,35.729140795185046,-117.53877862015732,3.17653679,2.09,4.910136982190821,7.154422693030741
2019-07-04 18:22:04.600000+00:00,35.67588479518505,-117.52863477678984,6.769330940000001,2.29,4.442497424578142,12.55419183898762
2019-07-04 18:22:26.500000+00:00,35.72979979518505,-117.52451266777922,5.84028518,1.95,3.9639043908044718,8.043872571040888
2019-07-04 18:22:41.960000+00:00,35.68833179518505,-117.46723467415752,8.975814620000001,2.1,2.9883740630258364,14.970336231749044
2019-07-04 18:22:56.960000+00:00,35.64782979518505,-117.51651575618298,2.52330149,1.93,6.579063695559063,15.827294576815175
2019-07-04 18:23:34.620000+00:00,35.72432279518505,-117.53767127203704,3.3507328700000003,2.11,4.5428976778501555,7.618651073744463
2019-07-04 18:23:45.680000+00:00,35.57311379518505,-117.61969238854012,9.2225924,1.84,18.468526788208937,22.6586669816006
2019-07-04 18:24:11.880000+00:00,35.65326979518505,-117.53195314776973,6.1596446600000005,1.33,6.615644801074231,14.70861980390563
2019-07-04 18:24:28.880000+00:00,35.80256979518505,-117.57556793596562,3.60476882,1.42,13.172163938910943,3.3131451304935515
2019-07-04 18:24:51.960000+00:00,35.59968079518505,-117.5114992948615,3.29266751,1.76,11.702147379421593,20.91962730751475
2019-07-04 18:25:05.460000+00:00,35.69688979518505,-117.50252129146736,5.8475433500000005,1.71,1.1245890129686722,12.007262670199514
2019-07-04 18:25:30.320000+00:00,35.614446795185046,-117.59139135548088,10.69600091,2.4,13.302575568648123,17.94433733015059
2019-07-04 18:26:03.620000+00:00,35.66616879518505,-117.517876076697,4.504781900000001,3.2,4.743492444547555,13.964669405662233
2019-07-04 18:26:30.320000+00:00,35.68740079518505,-117.48587860701792,5.477376680000001,2.11,2.001267251389501,13.808319799459598
2019-07-04 18:26:49.740000+00:00,35.66731579518505,-117.51766415932738,6.6822329,1.58,4.62175009217469,13.862970742275893
2019-07-04 18:27:26.600000+00:00,35.67543779518505,-117.50457074457358,4.88220674,3.39,3.333511016576663,13.738037022201313
2019-07-04 18:27:59.180000+00:00,35.74601079518505,-117.54445983973696,7.248370160000001,4.64,6.510600404248295,5.511683028459124
2019-07-04 18:28:43.260000+00:00,35.66375979518505,-117.55605090316686,8.70000416,4.11,7.19278177989401,12.911062754761133
2019-07-04 18:29:32.400000+00:00,35.72988479518505,-117.53053467392176,6.224968190000001,2.67,4.367760099565228,7.627227401413574
2019-07-04 18:30:07.740000+00:00,35.66325079518505,-117.50951786650414,2.93701718,2.13,4.757059264837868,14.623462602498813
2019-07-04 18:30:20.680000+00:00,35.68624479518505,-117.48898752365658,2.11684397,2.0,2.0419144183055407,13.705937873750301
2019-07-04 18:30:31.680000+00:00,35.72243079518505,-117.64523213535487,2.79185378,1.64,13.835430826057232,7.617668610819045
2019-07-04 18:30:46.020000+00:00,35.68930479518505,-117.6418277443293,3.00959888,2.02,13.483585996278189,10.609590181990026
2019-07-04 18:30:57.320000+00:00,35.732126795185046,-117.53191883594964,6.130611980000001,2.06,4.626014581704082,7.367799297093725
2019-07-04 18:31:05.520000+00:00,35.63335979518505,-117.56788171510284,11.13874928,2.1,10.322734685619926,16.00645648495384
2019-07-04 18:31:16.100000+00:00,35.66090279518505,-117.5587766973922,8.402419190000002,2.17,7.583882575483602,13.15755202545572
2019-07-04 18:31:34.440000+00:00,35.728729795185046,-117.53787559045766,5.41931132,2.41,4.816984280975266,7.243562912746433
2019-07-04 18:32:09.540000+00:00,35.72317079518505,-117.55682018881257,6.079804790000001,1.81,6.065836263196124,6.726894124196699
2019-07-04 18:32:19.360000+00:00,35.68380779518505,-117.75966534793552,3.94590281,2.31,24.150387362397716,18.238864254313754
2019-07-04 18:32:42.960000+00:00,35.68806379518505,-117.49263365483024,3.27815117,2.11,1.794581061053233,13.333353223427723
2019-07-04 18:32:52.840000+00:00,35.69920079518505,-117.4794094582103,1.88458253,1.93,1.4254659666673648,13.35068032706581
2019-07-04 18:33:11.360000+00:00,35.620916795185046,-117.5756118204548,4.954788440000001,2.07,11.832890247937113,17.296767854977674
2019-07-04 18:33:46.820000+00:00,35.68321379518505,-117.48615530510806,4.577363600000001,1.93,2.432384971553869,14.126474083200875
2019-07-04 18:34:04.120000+00:00,35.65031579518505,-117.5326209351193,4.32332765,2.6,6.927938288239994,14.990879768379695
2019-07-04 18:34:48.880000+00:00,35.68991079518505,-117.48541478803511,2.37813809,2.5,1.7627693183289415,13.640823053900188
2019-07-04 18:35:18.440000+00:00,35.638148795185046,-117.54442005957702,7.437082580000001,2.43,8.635549038095665,15.929544783385188
2019-07-04 18:35:45.100000+00:00,35.779485795185046,-117.57404426274842,4.6354289600000005,1.98,11.054323889655192,1.738536419074703
2019-07-04 18:35:50.540000+00:00,35.59665379518505,-117.58948507753216,7.988703500000001,2.7,14.735965715212556,19.919628106353063
2019-07-04 18:36:26.200000+00:00,35.62886779518505,-117.56907739206598,7.662085850000001,1.81,10.774978976512175,16.48537517223031
2019-07-04 18:36:50.500000+00:00,35.686264795185046,-117.49100552509876,5.259631580000001,2.47,2.007724361030426,13.579878944140003
2019-07-04 18:37:31.440000+00:00,35.72261379518505,-117.55559914857466,5.586249230000001,2.95,5.940869753601241,6.834749176483401
2019-07-04 18:38:19.800000+00:00,35.69751579518505,-117.51619333663255,1.9353897200000003,2.15,2.1474818025691955,11.148338511033364
2019-07-04 18:38:45.280000+00:00,35.70138979518505,-117.48402361616824,7.29191918,2.54,0.9483622532067093,12.87483845181307
2019-07-04 18:39:09.760000+00:00,35.59554279518505,-117.62945899777392,9.055654490000002,2.09,17.199240714194275,20.31234968055627
2019-07-04 18:39:32.340000+00:00,35.70662279518505,-117.47360799384998,2.55233417,1.8,1.8568848125699107,13.262005546713977
2019-07-04 18:39:44.220000+00:00,35.59576179518505,-117.5855870134955,7.966928990000001,4.79,14.612954344404683,20.027031071569155
2019-07-04 18:40:56.620000+00:00,35.65309079518505,-117.5277871348831,4.359618500000001,3.29,6.445038259187505,14.872105232939393
2019-07-04 18:41:14.120000+00:00,35.67662179518505,-117.50596282990858,4.170906080000001,3.17,3.2480818784927057,13.557991373823489
2019-07-04 18:41:43.960000+00:00,35.69613279518505,-117.50566223685256,0.66520997,2.31,1.389633418211757,11.878540675503743
2019-07-04 18:42:02.420000+00:00,35.69256779518505,-117.46388997967816,2.6176577,2.6,3.008105589218865,14.903956846472742
2019-07-04 18:42:13.600000+00:00,35.72317879518505,-117.52162318939048,5.21608256,2.56,3.271958790364933,8.723924877083165
2019-07-04 18:42:38.100000+00:00,35.60619079518505,-117.54090976236962,1.95716423,2.04,11.67393240458857,19.436417232820038
2019-07-04 18:43:18.460000+00:00,35.61324679518505,-117.57584726925782,8.19919043,2.04,12.521157994660701,18.142338108490822
2019-07-04 18:43:37.760000+00:00,35.71179379518505,-117.50183036715286,7.495147940000001,1.89,1.1043368862946255,10.90073066906283
2019-07-04 18:44:24.860000+00:00,35.719138795185046,-117.5500738975642,3.99671,3.14,5.3425747999544395,7.420416221501291
2019-07-04 18:44:49.160000+00:00,35.66956579518505,-117.55382132143193,7.27014467,2.2,6.644000630371461,12.34612398583908
2019-07-04 18:45:41.720000+00:00,35.64780479518505,-117.53130175438363,4.00396817,1.99,7.112082961209476,15.293737187813107
2019-07-04 18:45:58.400000+00:00,35.677064795185046,-117.5103978618384,2.46523613,1.6,3.3596586250959914,13.288789772657495
2019-07-04 18:46:06.160000+00:00,35.64036279518505,-117.54327221885822,6.3193244,1.79,8.372293681561912,15.722896582297096
2019-07-04 18:46:12.040000+00:00,35.730564795185046,-117.56795372306304,1.6668374300000002,2.11,7.306582417106678,5.542903767718382
2019-07-04 18:46:36.560000+00:00,35.70887679518505,-117.4726231565582,2.68298123,1.93,1.994884956868547,13.191220188388357
2019-07-04 18:47:06.180000+00:00,35.67718679518505,-117.47191287063184,9.50566103,4.89,3.5983390820373002,15.502379979500637
2019-07-04 18:47:58.800000+00:00,35.67396879518505,-117.45786663870462,9.004847300000002,3.39,4.678867270735092,16.66443112416482
2019-07-04 18:48:15.760000+00:00,35.70250479518505,-117.48893169663305,2.21845835,2.62,0.48930166877487435,12.457272169950983
2019-07-04 18:48:44.920000+00:00,35.67610479518505,-117.47757679264598,9.65082443,2.24,3.4501568087968764,15.23260966731247
2019-07-04 18:49:19.760000+00:00,35.70605679518505,-117.4746169529953,2.63943221,2.14,1.7582045766009144,13.224810622632063
2019-07-04 18:49:31.580000+00:00,35.65676079518505,-117.51358639911726,3.31444202,2.13,5.555430440732717,15.066365477624661
2019-07-04 18:49:52.420000+00:00,35.65657779518505,-117.52725038594042,4.686236150000001,1.93,6.083324169911342,14.53744224157113
2019-07-04 18:50:06.600000+00:00,35.63612279518505,-117.53877991383632,10.99358588,2.79,8.573858008769287,16.29159266106014
2019-07-04 18:50:15.620000+00:00,35.68514579518505,-117.48776644441004,2.00797142,3.69,2.1865125622224952,13.870427737082625
2019-07-04 18:50:46.480000+00:00,35.66366179518505,-117.51583289610797,7.248370160000001,2.42,4.914991482279595,14.297556813544295
2019-07-04 18:51:26.680000+00:00,35.69714179518505,-117.50043030964872,6.23948453,2.52,0.98054807635338,12.116439420999521
2019-07-04 18:52:13.500000+00:00,35.65785979518505,-117.52750247825284,4.61365445,2.84,5.971824242723946,14.39836102220565
2019-07-04 18:52:56.160000+00:00,35.74037079518505,-117.54799943189248,4.758817850000001,2.28,6.325312787631112,5.680381411202964
2019-07-04 18:53:03.040000+00:00,35.66766179518505,-117.54877618425428,7.016108720000001,3.29,6.408622881251151,12.684589462667693
2019-07-04 18:53:27.400000+00:00,35.72790379518505,-117.55122153077107,6.80562179,3.4,5.811194686703462,6.549984937294008
2019-07-04 18:54:13.640000+00:00,35.59270279518505,-117.58784079391133,8.51854991,4.52,15.008192699966429,20.360560912183157
2019-07-04 18:54:58.760000+00:00,35.67173079518505,-117.51514147742952,7.4080499,3.02,4.082142934745721,13.555221979495242
2019-07-04 18:55:27.320000+00:00,35.67596279518505,-117.47022878241154,9.28791593,3.0,3.796097712938714,15.706110613560414
2019-07-04 18:56:06.320000+00:00,35.71688479518505,-117.54918673477351,3.87332111,4.88,5.193226273822716,7.675848261114874
2019-07-04 18:57:15.960000+00:00,35.73202579518505,-117.52742682865006,8.19919043,3.18,4.3246914770167795,7.683377499333609
2019-07-04 18:57:41.920000+00:00,35.71316979518505,-117.5464194665046,3.6338015,3.07,4.851979286144792,8.157952882942759
2019-07-04 18:57:52.220000+00:00,35.66308779518505,-117.51082785476362,7.545955130000001,3.08,4.810703941198173,14.578302983518814
2019-07-04 18:58:07.760000+00:00,35.72478279518505,-117.55415130527034,4.258004120000001,3.08,5.906682476859948,6.693972033504507
2019-07-04 18:58:35.520000+00:00,35.65940979518505,-117.5280155898708,4.504781900000001,2.73,5.848837017028748,14.222555631290811
2019-07-04 18:59:08.580000+00:00,35.68260679518505,-117.4899062613446,9.077429,2.2,2.423411214633777,13.947030983014677
2019-07-04 18:59:37.980000+00:00,35.59959979518505,-117.59101528904552,8.583873440000001,2.56,14.555860452116029,19.59125582993238
2019-07-04 18:59:54.400000+00:00,35.71974479518505,-117.53705294133444,5.266889750000001,2.42,4.265170728662988,8.044297717965854
2019-07-04 19:00:09.520000+00:00,35.71031679518505,-117.54508426051612,3.6338015,3.34,4.677717588612838,8.491637851338126
2019-07-04 19:01:10.580000+00:00,35.70962579518505,-117.54396921062984,3.40154006,3.15,4.567243213256018,8.609054643021658
2019-07-04 19:01:28.160000+00:00,35.69334079518505,-117.51030103543752,5.905608710000001,2.6,1.9104077424860266,11.843149062051038
2019-07-04 19:01:45+00:00,35.73043479518505,-117.55262971366824,5.528183870000001,2.11,6.054743044303634,6.247315828911709
2019-07-04 19:01:59.920000+00:00,35.70681379518505,-117.55978900763688,10.79761529,2.22,5.965770970966268,8.25955018863033
2019-07-04 19:02:24.700000+00:00,35.64934279518505,-117.53032586508247,4.345102160000001,2.78,6.920012172158635,15.167669962241709
2019-07-04 19:02:43.840000+00:00,35.69056579518505,-117.46896783527636,9.73792247,2.47,2.7177841465715624,14.690166301552956
2019-07-04 19:03:01.160000+00:00,35.63124779518505,-117.48471856321194,5.2451152400000005,2.08,8.135060958753826,18.822500603574344
2019-07-04 19:03:39.040000+00:00,35.71995279518505,-117.50533095635818,10.34035058,2.03,2.0283419132576515,10.079345092428897
2019-07-04 19:03:42.160000+00:00,35.65930779518505,-117.51343958252536,4.01122634,2.51,5.284135687540534,14.824902361515514
2019-07-04 19:03:57.960000+00:00,35.69630779518505,-117.500804249478,4.30155314,2.07,1.0752027763642449,12.160430887084697
2019-07-04 19:04:20.560000+00:00,35.62887179518505,-117.5882583923536,10.34760875,1.7,11.946762152774165,16.349244065020613
2019-07-04 19:04:36.060000+00:00,35.64461479518505,-117.54283352480752,8.932265600000001,1.66,7.955155423668706,15.283161687730885
2019-07-04 19:04:57.240000+00:00,35.70223179518505,-117.52325767693138,5.1435008600000005,2.14,2.6631292642393793,10.342824101658485
2019-07-04 19:05:33.840000+00:00,35.64744279518505,-117.54000172832964,5.361245960000001,1.71,7.5519959227606845,15.063171291047887
2019-07-04 19:05:46.540000+00:00,35.66460179518505,-117.51226896381722,3.99671,1.67,4.696308532335368,14.36740916436883
2019-07-04 19:05:58.340000+00:00,35.91873579518505,-117.64535138513266,6.6096512,1.4,27.446814478787175,16.501662497550036
2019-07-04 19:06:25.240000+00:00,35.66966779518505,-117.51949532878108,6.56610218,1.55,4.475826046835532,13.554366513352777
2019-07-04 19:06:34.720000+00:00,35.66114679518505,-117.51106371496508,3.89509562,1.8,5.021830333002303,14.753356878612813
2019-07-04 19:06:45.120000+00:00,35.73475579518505,-117.54740502596864,3.85880477,2.15,5.905974639394294,6.1683435622321685
2019-07-04 19:07:36.760000+00:00,35.72085979518505,-117.4625490218722,10.19518718,1.55,3.385645381625106,13.286597436145508
2019-07-04 19:08:27.840000+00:00,35.61945179518505,-117.58524671515792,10.01373293,1.82,12.518158891285132,17.402364023013778
2019-07-04 19:09:17.180000+00:00,35.69396379518505,-117.46515108037838,11.08794209,2.09,2.8400282926049547,14.71832172425308
2019-07-04 19:09:55.680000+00:00,35.72485579518505,-117.5247323105444,6.20319368,1.85,3.6071269423987142,8.391046564423402
2019-07-04 19:10:19.600000+00:00,35.69350379518505,-117.48394204719558,2.95879169,3.34,1.4916169576179377,13.461124007739366
