datetime,lat,lon,dep,mag,event_id,relative_days,relative_hours,epicentral_distance_km,east_km,north_km,within_60km,within_80km,within_100km,within_150km,is_reference_mainshock,phase_label,window,radius_km,along_km,across_km
2025-11-07 08:07:59.880000+00:00,39.431368,143.484131,15.5,2.9,cat_004567,-1.996983333333333,-47.9276,3.6505205681360136,-1.8511202341262571,3.146371644334149,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,0.8275284371387335,3.7418926597682423
2025-11-07 08:38:48.820000+00:00,39.367342,143.58763,14.06,2.8,cat_004570,-1.975583564814815,-47.41400555555556,8.086290535828768,7.042969244271751,-3.972994729010187,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.392843642932833,-3.769803595609008
2025-11-07 14:06:02.040000+00:00,39.390312,143.58667,8.46,1.9,cat_004571,-1.7483472222222223,-41.96033333333334,7.1024816513371345,6.959319068907044,-1.418847263984581,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.424008347991586,-1.2144767307844948
2025-11-07 14:16:30.970000+00:00,39.397636,143.587467,7.82,1.7,cat_004572,-1.7410679398148148,-41.78563055555556,7.0533824376947285,7.027434859523406,-0.6044556212401665,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.528637263898942,-0.40396683037655423
2025-11-07 14:16:56.970000+00:00,39.388924,143.577002,10.29,2.2,cat_004573,-1.7407670138888887,-41.77840833333333,6.3273200288732605,6.128626897391507,-1.5731858221670745,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.587221884759149,-1.3313454148277286
2025-11-07 14:22:07.840000+00:00,39.394922,143.57819,9.21,1.9,cat_004574,-1.7371689814814815,-41.692055555555555,6.2960052489857175,6.230442671732123,-0.9062386521532143,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.71889366987554,-0.6696449384047938
2025-11-07 15:52:46.340000+00:00,39.365279,143.448193,13.71,3.0,cat_004575,-1.6742233796296295,-40.18136111111111,6.486136414326794,-4.940636449510814,-4.202389862677879,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.5889703021592925,-3.460672334484903
2025-11-07 16:26:29.910000+00:00,39.366158,143.448975,13.73,3.2,cat_004577,-1.6508024305555553,-39.61925833333333,6.371667883851145,-4.87339790961455,-4.104649522157574,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.517409206520447,-3.366050957389795
2025-11-07 16:44:02+00:00,39.365857,143.445622,12.2,1.8,cat_004579,-1.6386254629629629,-39.327011111111105,6.615579542797081,-5.1615759247530715,-4.138119195077623,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.8067997739053205,-3.3865420999449176
2025-11-07 17:49:40.980000+00:00,39.394694,143.58138,7.9,1.5,cat_004580,-1.5930354166666667,-38.23285,6.570927990054138,6.504554972390604,-0.9315910954281621,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.991590473772566,-0.7072847165210618
2025-11-07 18:41:53.840000+00:00,39.383455,143.583805,10.12,1.5,cat_004581,-1.5567754629629629,-37.36261111111111,7.058946373412517,6.71346489591182,-2.181310875986728,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.144153024618554,-1.965127136756743
2025-11-07 19:15:07.720000+00:00,39.389128,143.576644,14.28,2.8,cat_004582,-1.533698148148148,-36.80875555555555,6.291891187192856,6.097855405957916,-1.550502057131969,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.557500391671319,-1.3073023133255215
2025-11-07 19:28:15.240000+00:00,39.394145,143.581348,9.35,1.8,cat_004583,-1.5245833333333334,-36.59,6.5771674241801685,6.50183094421281,-0.9926371101559656,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.986127052612462,-0.7681467512626636
2025-11-07 20:13:27.800000+00:00,39.396476,143.582048,8.69,1.6,cat_004584,-1.493187962962963,-35.83651111111111,6.60273150465393,6.561869341448055,-0.7334417361477121,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.057747715892067,-0.511909884982175
2025-11-07 20:44:49.480000+00:00,39.416801,143.526042,10.23,1.1,cat_004585,-1.4714092592592591,-35.31382222222222,2.3217816882234232,1.7493363082750737,1.5265951479029114,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,4.351591569340922,1.9620212452090606
2025-11-07 20:53:45+00:00,39.35815,143.443555,13.39,3.9,cat_004586,-1.4652111111111112,-35.16506666666667,7.311732139607754,-5.339515281968436,-4.995098494726832,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.023054409266234,-4.234663475432168
2025-11-07 20:58:53.340000+00:00,39.346981,143.43693,12.73,1.1,cat_004587,-1.4616423611111111,-35.07941666666667,8.591944897118287,-5.909393052127369,-6.237034630420179,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.6481438237625494,-5.449747530938985
2025-11-07 21:05:19.560000+00:00,39.371993,143.447266,11.94,1.9,cat_004589,-1.457172222222222,-34.97213333333333,6.094570309188151,-5.020064629162683,-3.4558271251860524,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.6347832536650917,-2.7112953064086307
2025-11-07 21:06:33.720000+00:00,39.369141,143.447803,13.41,2.7,cat_004590,-1.456313888888889,-34.95153333333333,6.243078566976226,-4.97401680448636,-3.7729550559768112,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.6030270646335567,-3.0301715694061184
2025-11-07 21:13:16.240000+00:00,39.358944,143.447493,12.13,1.7,cat_004591,-1.4516550925925926,-34.83972222222222,7.006212737157724,-5.001023881317667,-4.906809722971156,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.680938807660264,-4.161668608006913
2025-11-07 21:19:15.600000+00:00,39.386373,143.580078,8.82,1.9,cat_004592,-1.4474958333333334,-34.739900000000006,6.6572591903646305,6.393061330689638,-1.8568440800377848,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.83864768070445,-1.626595556072778
2025-11-07 21:29:36.440000+00:00,39.360449,143.451742,13.43,2.9,cat_004593,-1.4403101851851852,-34.56744444444445,6.629704093353758,-4.635783216611606,-4.739461358370912,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.3085496427862977,-4.010895506381421
2025-11-07 21:39:27.980000+00:00,39.389893,143.581901,10.52,1.9,cat_004594,-1.4334636574074073,-34.403127777777776,6.711488481539223,6.549547496369533,-1.4654379382487441,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.012557571472257,-1.242613736486867
2025-11-07 21:50:17.760000+00:00,39.362752,143.448438,12.88,2.1,cat_004595,-1.4259430555555554,-34.222633333333334,6.656112517029235,-4.919669342975279,-4.483379442308746,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.580646206856628,-3.7423201160401574
2025-11-07 22:11:39.640000+00:00,39.358712,143.451611,11.94,1.6,cat_004596,-1.4111064814814815,-33.86655555555556,6.776883213866762,-4.647100032879591,-4.932606945953139,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.328530995339618,-4.203337793530236
2025-11-07 22:23:14.200000+00:00,39.39283,143.583285,9.23,1.5,cat_004597,-1.4030675925925926,-33.67362222222222,6.76488338461591,6.668332007385695,-1.1388584386941478,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.145891897271847,-0.9216995935292087
2025-11-08 00:03:46.470000+00:00,39.390869,143.570915,10.04,1.9,cat_004600,-1.3332496527777777,-31.997991666666664,5.767393437718849,5.605499037368951,-1.356911689843497,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.074336936156731,-1.091791062454012
2025-11-08 00:09:52.930000+00:00,39.399495,143.586182,6.43,1.5,cat_004601,-1.3290082175925926,-31.89619722222222,6.9283569095557125,6.91693083627767,-0.3977442526075801,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.42753010546372,-0.19250035173607027
2025-11-08 00:17:39.500000+00:00,39.388359,143.581885,9.17,1.9,cat_004603,-1.323608101851852,-31.766594444444447,6.749521197854795,6.548244635906174,-1.6360109557214395,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,9.003594010261958,-1.4129560574337081
2025-11-08 00:20:33.420000+00:00,39.36025,143.446712,11.33,1.2,cat_004604,-1.321595138888889,-31.718283333333332,6.954018888550849,-5.068101420247827,-4.7615891487734086,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.7414254373444726,-4.013581542303335
2025-11-08 00:22:55.490000+00:00,39.358911,143.461719,12.05,1.6,cat_004605,-1.3199508101851851,-31.678819444444443,6.19585582654879,-3.778336446574716,-4.910479155550643,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.45965035732624,-4.220256566620205
2025-11-08 00:37:25.980000+00:00,39.356173,143.460059,12.16,1.6,cat_004606,-1.3098756944444443,-31.437016666666665,6.524600946144574,-3.9210861382174422,-5.214930864703533,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.6159317095361962,-4.517988756048283
2025-11-08 00:39:37.100000+00:00,39.357324,143.459896,12.67,1.7,cat_004607,-1.3083581018518518,-31.400594444444444,6.431309023510745,-3.9350634062248324,-5.086945504135632,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.6241458599009504,-4.389504732627349
2025-11-08 00:47:52.500000+00:00,39.374227,143.447217,12.49,1.6,cat_004608,-1.3026243055555555,-31.26298333333333,5.960709969089169,-5.024195237976269,-3.2074176590627426,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.627751320660821,-2.4629510358746356
2025-11-08 01:13:29.880000+00:00,39.369393,143.446126,13.89,4.8,cat_004611,-1.2848305555555555,-30.83593333333333,6.3419075070115465,-5.118130897412845,-3.744933934462021,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.7457370032968123,-2.9957052316589734
2025-11-08 01:18:04.250000+00:00,39.360339,143.451351,11.96,2.2,cat_004612,-1.281654976851852,-30.759719444444446,6.661966846027117,-4.669391984037767,-4.751692800301746,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.3426739136682424,-4.021604920762644
2025-11-08 01:18:30.480000+00:00,39.372111,143.455745,13.12,3.8,cat_004613,-1.2813513888888888,-30.75243333333333,5.501651788367073,-4.291380753214039,-3.442706123842728,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.906245510769328,-2.730919498624779
2025-11-08 01:22:55.300000+00:00,39.382532,143.447445,11.8,1.5,cat_004614,-1.2782863425925926,-30.67887222222222,5.50085916154633,-5.004303542293008,-2.283943793279681,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.5663979291669077,-1.5413028265812727
2025-11-08 01:25:30.790000+00:00,39.360531,143.443376,11.92,1.8,cat_004615,-1.2764866898148148,-30.635680555555556,7.144936583524146,-5.35480862969043,-4.730343374386166,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.0264397128320613,-3.9694886275470154
2025-11-08 01:26:11.510000+00:00,39.399642,143.434375,6.62,1.8,cat_004616,-1.2760153935185186,-30.624369444444447,6.1385551638328915,-6.126695405714664,-0.3813985983910142,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.6021959269830313,0.40973900315718836
2025-11-08 01:27:02.620000+00:00,39.401908,143.57832,6.18,2.0,cat_004617,-1.2754238425925926,-30.61017222222222,6.2426421431352646,6.241300399527967,-0.129430894614581,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,8.764634077326605,0.10589100373541388
2025-11-08 01:31:01.630000+00:00,39.376274,143.447949,10.08,1.7,cat_004618,-1.272657523148148,-30.543780555555553,5.78730318358252,-4.961215828267832,-2.9798016442208217,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.5546111353421828,-2.2383937613291516
2025-11-08 01:31:24.580000+00:00,39.381702,143.444206,12.36,2.0,cat_004619,-1.2723918981481481,-30.537405555555555,5.792504955036939,-5.282671688385362,-2.376235582394726,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.8486307760484464,-1.620997363646818
2025-11-08 01:40:28.630000+00:00,39.39034,143.460758,13.0,1.4,cat_004620,-1.2660950231481483,-30.386280555555558,4.111494235636072,-3.860062581482644,-1.4157338060384934,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.384312581349389,-0.7253676644411033
2025-11-08 01:43:12.380000+00:00,39.370239,143.454704,10.43,1.8,cat_004621,-1.2641997685185185,-30.34079444444444,5.702727789389986,-4.3809023612108575,-3.6508630265212045,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.0050270140548334,-2.934845046410456
2025-11-08 01:47:57.570000+00:00,39.378031,143.452458,12.46,2.1,cat_004622,-1.2608989583333332,-30.261574999999997,5.3545786048114765,-4.573669337003059,-2.7844321581065783,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.158679970574379,-2.060629783645845
2025-11-08 01:55:35.030000+00:00,39.370349,143.430811,12.49,1.6,cat_004624,-1.2556042824074074,-30.134502777777776,7.391854172410765,-6.434273391049787,-3.6386315845903714,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-4.055775984898876,-2.830390018117899
2025-11-08 02:09:59.890000+00:00,39.356486,143.445833,12.92,1.7,cat_004627,-1.2455943287037037,-29.894263888888887,7.3001544934519975,-5.143787203100522,-5.180126852663958,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.8358352335979533,-4.428297032338823
2025-11-08 02:28:18.120000+00:00,39.381311,143.451969,11.54,1.2,cat_004628,-1.2328833333333333,-29.589199999999998,5.211393169850401,-4.615583402450303,-2.4197127987128013,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.18416880056732,-1.6943958153352665
2025-11-08 02:31:59.170000+00:00,39.37891,143.597021,10.1,1.4,cat_004629,-1.2303248842592593,-29.527797222222226,8.296470600259788,7.84940249405142,-2.6866918175862744,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,10.256242685976975,-2.52102344732097
2025-11-08 02:36:09.950000+00:00,39.360136,143.451807,13.79,4.7,cat_004630,-1.227422337962963,-29.45813611111111,6.650746102105301,-4.630207074718703,-4.774265370411277,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.304542500235019,-4.045914864186632
2025-11-08 02:36:50.270000+00:00,39.361906,143.434001,10.76,4.7,cat_004631,-1.2269556712962963,-29.446936111111114,7.674943426792548,-6.160496069416116,-4.577450350250353,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.8244460644272738,-3.780559037024978
2025-11-08 02:39:22.210000+00:00,39.357349,143.460059,12.74,3.2,cat_004632,-1.2251971064814815,-29.404730555555556,6.4205447470246915,-3.9210531082269178,-5.0841656309694265,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.6100248337369014,-4.387356997800882
2025-11-08 02:53:08.680000+00:00,39.36252,143.475212,14.19,1.8,cat_004633,-1.2156314814814815,-29.175155555555556,5.214367890752493,-2.618579620955606,-4.50917666528994,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.2830379511237848,-3.8714545757571592
2025-11-08 02:57:33.340000+00:00,39.352332,143.456771,11.98,1.2,cat_004635,-1.212568287037037,-29.101638888888886,7.035940688545377,-4.203802594219725,-5.642030577945429,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.9175478055611168,-4.931957945921741
2025-11-08 03:01:36.250000+00:00,39.352096,143.457975,13.07,1.2,cat_004636,-1.2097568287037037,-29.03416388888889,6.995853515593389,-4.100323902387813,-5.668272580632868,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.8153523347106275,-4.962821647999392
2025-11-08 03:07:49.060000+00:00,39.381612,143.469108,15.05,2.8,cat_004640,-1.205441898148148,-28.93060555555555,3.9460223828870915,-3.142759436383104,-2.386243125792753,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.7113280401106863,-1.7271181068933639
2025-11-08 03:11:07.390000+00:00,39.385478,143.468831,13.64,1.3,cat_004641,-1.2031464120370372,-28.875513888888893,3.722085924924248,-3.1664752820257505,-1.9563635393846504,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.7157100692330873,-1.2966071337861529
2025-11-08 03:13:38.720000+00:00,39.386621,143.470801,13.07,1.8,cat_004643,-1.2013949074074075,-28.83347777777778,3.511299889149604,-2.9971664537910963,-1.8292677382300302,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.5408630870258828,-1.1772448499509318
2025-11-08 03:14:18.910000+00:00,39.353215,143.463607,12.03,1.7,cat_004644,-1.2009297453703704,-28.822313888888893,6.619005357012082,-3.6162151742373054,-5.54384545771809,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.3261430803758212,-4.860265931135172
2025-11-08 03:22:49.430000+00:00,39.356726,143.422689,12.07,1.2,cat_004645,-1.195020949074074,-28.680502777777775,8.799846698212402,-7.132977591201356,-5.153440070268694,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-4.821819021980804,-4.312284202238612
2025-11-08 03:27:07.140000+00:00,39.380819,143.450277,11.73,1.5,cat_004646,-1.1920381944444445,-28.608916666666666,5.365619894999942,-4.760999959749486,-2.4744207026212752,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.331896016546461,-1.7425164922409149
2025-11-08 03:31:07.480000+00:00,39.386556,143.444629,10.64,1.3,cat_004647,-1.1892564814814814,-28.542155555555553,5.5582993663939115,-5.246139350626785,-1.83649540846185,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.7878905774252405,-1.08344299864695
2025-11-08 03:42:07.070000+00:00,39.374699,143.444564,13.28,1.3,cat_004649,-1.181622337962963,-28.35893611111111,6.126900082970895,-5.252171077245593,-3.154933653686285,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.853139502359807,-2.4002794979859434
2025-11-08 03:45:09.090000+00:00,39.373523,143.426562,12.38,1.4,cat_004650,-1.1795156249999998,-28.308374999999998,7.551557082521129,-6.799279612349169,-3.2856988874203923,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-4.404560296294179,-2.46141775026646
2025-11-08 03:49:09.830000+00:00,39.361198,143.455827,11.61,1.1,cat_004651,-1.1767292824074074,-28.241502777777775,6.327587318188258,-4.284668706549468,-4.656176358314249,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.9540484390661041,-3.943466380838019
2025-11-08 04:04:36.900000+00:00,39.387891,143.452148,10.29,1.4,cat_004652,-1.1659993055555555,-27.983983333333335,4.8999355576198385,-4.599984353042614,-1.6880501813908608,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.135719744148194,-0.964172421529705
2025-11-08 04:17:17.950000+00:00,39.367098,143.413363,12.0,1.5,cat_004653,-1.1571908564814815,-27.772580555555557,8.885297300900069,-7.933946654264102,-4.000126291111696,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-5.570173587184099,-3.124155607381811
2025-11-08 04:23:55.520000+00:00,39.374231,143.425651,12.14,1.2,cat_004655,-1.152589351851852,-27.662144444444447,7.588488124450311,-6.877534665958771,-3.206972879355707,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-4.479200045824964,-2.379256046588749
2025-11-08 04:54:50.520000+00:00,39.377519,143.59834,9.51,1.6,cat_004657,-1.1311194444444446,-27.146866666666668,8.454584981819492,7.962830326002377,-2.8413639605486494,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,10.362608266034556,-2.680634563001183
2025-11-08 06:01:34.030000+00:00,39.372978,143.407129,11.57,1.9,cat_004659,-1.0847825231481483,-26.034780555555557,9.10646391230095,-8.46935490943207,-3.34630012244116,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-6.075672016257574,-2.446939248494453
2025-11-08 06:29:52.060000+00:00,39.386235,143.446891,11.89,1.7,cat_004661,-1.065129398148148,-25.563105555555552,5.387535063120083,-5.05177631501298,-1.872188979914706,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.5953270572177316,-1.1278311878572043
2025-11-08 06:40:37.940000+00:00,39.405416,143.495524,9.45,1.5,cat_004662,-1.0576539351851852,-25.383694444444444,0.9106864207911884,-0.8725915855571966,0.2606409080549335,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,1.6754444536366395,0.8151199273301222
2025-11-08 07:00:22.310000+00:00,39.355762,143.476074,12.81,1.3,cat_004663,-1.043945949074074,-25.054702777777774,5.843742674158128,-2.5446180041275217,-5.260631979554415,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.24290581559148938,-4.625473688112916
2025-11-08 07:14:35.570000+00:00,39.369218,143.463135,14.19,3.1,cat_004664,-1.0340702546296296,-24.81768611111111,5.247824070506928,-3.6563648461689904,-3.7643930466254645,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.2863205185386888,-3.080806169559117
2025-11-08 07:51:37.760000+00:00,39.379903,143.482324,13.59,2.0,cat_004665,-1.008350462962963,-24.20041111111111,3.2658218739702445,-2.007087070650676,-2.5762752554281017,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,0.41466189573206824,-1.9679719982110373
2025-11-08 07:52:53.080000+00:00,39.383785,143.478841,13.72,1.8,cat_004666,-1.0074787037037038,-24.17948888888889,3.1493731798860014,-2.3063329052520825,-2.1446165501934376,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,0.13510790881729706,-1.5233070954682923
2025-11-08 08:13:17.480000+00:00,39.379879,143.449642,14.29,4.6,cat_004668,-0.9933074074074073,-23.839377777777777,5.462687800968367,-4.815600471339634,-2.578943933667154,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.39113652295829,-1.844481604383481
2025-11-08 08:59:00.220000+00:00,39.361825,143.494124,13.11,1.7,cat_004669,-0.9615627314814815,-23.077505555555557,4.6927616256672025,-0.9931881567433583,-4.586457139307945,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,1.3372414928924334,-4.021668446278418
2025-11-08 09:48:04.580000+00:00,39.39056,143.449056,12.79,1.9,cat_004673,-0.9274844907407408,-22.25962777777778,5.06058865369488,-4.865585658855146,-1.3912709221768265,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.387721848957288,-0.6557621079525813
2025-11-08 09:52:54.130000+00:00,39.390198,143.448893,12.92,1.8,cat_004674,-0.9241332175925926,-22.17919722222222,5.085253115776293,-4.879604579234307,-1.43152348562245,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.4035347347798344,-0.6953443215655701
2025-11-08 09:57:59.290000+00:00,39.381974,143.40109,10.59,1.6,cat_004675,-0.9206012731481481,-22.094430555555554,9.2888906103957,-8.987759946003589,-2.345990562347129,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-6.548620607616732,-1.4243530037749093
2025-11-08 10:04:39.950000+00:00,39.382218,143.474609,13.22,1.3,cat_004676,-0.9159640046296296,-21.983136111111108,3.536404228794483,-2.670027736690967,-2.3188590002456198,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.23604666042463052,-1.6810367614997177
2025-11-08 10:32:28.440000+00:00,39.38619,143.38571,9.28,1.2,cat_004677,-0.8966527777777779,-21.51966666666667,10.478617255266672,-10.309102042389995,-1.8771927516137192,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-7.847570911259901,-0.8966746626459747
2025-11-08 10:37:14.890000+00:00,39.394194,143.447477,12.76,1.9,cat_004678,-0.8933373842592593,-21.440097222222224,5.097636528544515,-5.00113566546905,-0.9871885587507069,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.504983948377553,-0.24599880949282427
2025-11-08 10:41:18.200000+00:00,39.393685,143.43833,10.44,1.5,cat_004679,-0.8905212962962962,-21.37251111111111,5.880496671190333,-5.787119494648175,-1.0437867764128965,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-3.2927167720015746,-0.26723407636056307
2025-11-08 10:45:56.700000+00:00,39.38304,143.448828,13.91,1.8,cat_004681,-0.8872979166666666,-21.29515,5.369272884696833,-4.885440529719338,-2.2274567705438555,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.445117538574786,-1.4902120607476266
2025-11-08 10:54:17.830000+00:00,39.386947,143.457975,14.6,4.6,cat_004682,-0.881497800925926,-21.155947222222224,4.474279341733311,-4.099300198433451,-1.793018192143775,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.6402560567436475,-1.0915248475827828
2025-11-08 11:00:56.650000+00:00,39.39209,143.458105,13.1,1.9,cat_004683,-0.8768818287037037,-21.045163888888887,4.266469009491361,-4.087978582962678,-1.2211426844103763,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-1.6032576373997514,-0.5207351382429475
2025-11-08 11:02:00.990000+00:00,39.389197,143.477539,10.96,1.6,cat_004684,-0.8761371527777778,-21.027291666666667,2.86838644272484,-2.418122768125861,-1.5428296071931134,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,0.05046271598032526,-0.9171060648385141
2025-11-08 11:14:37.870000+00:00,39.394897,143.450895,12.73,1.6,cat_004685,-0.8673769675925925,-20.81704722222222,4.794381712300707,-4.707417775992289,-0.9090185253194207,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.208051190824317,-0.18110127319780955
2025-11-08 11:18:42.360000+00:00,39.395748,143.45153,12.43,1.4,cat_004686,-0.8645472222222222,-20.749133333333333,4.723561207663506,-4.652826826038795,-0.8143916427452047,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.1492647731701298,-0.08902209084953516
2025-11-08 11:23:51.330000+00:00,39.394442,143.447347,11.8,1.4,cat_004687,-0.8609711805555555,-20.663308333333333,5.103329973735543,-5.012297101307921,-0.9596122169429523,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-2.514895408878807,-0.21794893911495195
2025-11-08 11:35:41.250000+00:00,39.377718,143.397738,10.03,1.5,cat_004689,-0.8527545138888889,-20.466108333333334,9.6950474470063,-9.276091143901187,-2.8192361701461532,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-6.8579186181347875,-1.884169299344896
2025-11-08 12:05:46.220000+00:00,39.423779,143.464453,10.17,1.0,cat_004690,-0.8318636574074074,-19.964727777777778,4.22436621289378,-3.5417090257821773,2.302513346029054,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-0.8992594088369157,2.974826153471837
2025-11-08 12:32:00.820000+00:00,39.375338,143.397087,10.96,1.4,cat_004693,-0.8136391203703703,-19.527338888888888,9.8285378362887,-9.332194554002363,-3.0838800955604553,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-6.925853011141939,-2.146025974131737
2025-11-08 12:41:23.840000+00:00,39.335881,143.513411,12.31,1.4,cat_004694,-0.8071226851851852,-19.370944444444444,7.500796685825478,0.6645694440218561,-7.4712983161746696,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,2.863740819870124,-6.978062987502117
2025-11-08 12:44:08.450000+00:00,39.389266,143.518132,10.63,1.4,cat_004695,-0.8052174768518517,-19.325219444444443,1.8712497230808165,1.069985068690836,-1.5351571572550478,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,3.535394367592127,-1.0661246252407357
2025-11-08 12:47:12.560000+00:00,39.360437,143.385482,11.77,1.0,cat_004696,-0.803086574074074,-19.274077777777777,11.366460124560172,-10.330600299773995,-4.740795697491229,True,True,True,True,False,foreshock_final2d,foreshock_final2d,60.0,-7.997678429374721,-3.756421459079937
