event_time,latitude,longitude,depth_km,magnitude,event_id,x_km,y_km,nearest_segment_id,nearest_fault_id,nearest_fault_distance_km,nearest_point_x_km,nearest_point_y_km,segment_fraction,segment_length_km,distance_along_segment_km,nearest_segment_strike_deg,segment_midpoint_distance_km
2019-07-06 03:27:05.200000+00:00,35.89740979518505,-117.67266983038256,16.008981350000003,4.64,4769,-11.074682733264286,17.47243880006737,162329,12733,1.0516026468172526,-10.026953579431527,17.56261499982065,1.0,0.3490238152338312,0.3490238152338312,3.729800919418949,1.0915665998592954
2019-07-06 03:27:35.290000+00:00,35.84553079518505,-117.70669905502622,4.6354289600000005,4.22,4770,-14.156067975486941,11.720503376011166,161194,12577,1.4545224111689445,-15.002287555225864,12.903528256332455,1.0,0.0009080329376654763,0.0009080329376654763,9.899179832246404,1.4548408106434576
2019-07-06 03:28:00.450000+00:00,35.91204279518505,-117.72827789701007,7.074174080000001,4.14,4771,-16.092038394713263,19.10378615062309,162284,12719,0.9429669100529682,-15.203826733938016,18.78713707180283,0.6778498322144372,0.4615895703317071,0.3128884128012818,19.621243854512826,0.9432187645337842
2019-07-06 03:28:11.940000+00:00,35.83931279518505,-117.66316860317647,9.91211855,4.12,4772,-10.224360961232078,11.025164455428031,165264,13019,0.034002278295637366,-10.191309586656557,11.01717937133564,0.0,0.10574715010451846,0.0,45.18489476114458,0.07639360027982917
2019-07-06 03:28:24.470000+00:00,35.86813779518505,-117.67571069900168,7.3354682,4.2,4773,-11.353385515307618,14.22485947259284,18562,1126,0.087638230595647,-11.435075188902422,14.256596780133181,1.0,0.015206882340862886,0.015206882340862886,31.154490984728096,0.08926323505811729
2019-07-06 03:28:46.310000+00:00,35.91413779518505,-117.71769004978174,5.999964920000001,4.59,4774,-15.135941652567535,19.33455403646905,162285,12719,0.0979630880876044,-15.144246381038021,19.2369435958764,1.0,0.3098901695162894,0.3098901695162894,1.7838130659273634,0.25282150594012825
2019-07-06 03:29:09.910000+00:00,35.65468579518505,-117.44432324971469,3.93864464,4.24,4775,9.569572127825625,-9.460749853243776,162371,12753,0.14381355185345637,9.482383782562088,-9.575119998591735,0.8772090502230648,0.469718454457902,0.41204127930726214,127.31953573292877,0.22820126484177974
2019-07-06 03:29:31.370000+00:00,35.89435879518505,-117.70563660808638,6.943527020000001,4.65,4776,-14.051473224054483,17.13813645374728,153153,12366,0.04370721722625361,-14.087813988749824,17.162419568436725,1.0,0.0011889848893542256,0.0011889848893542256,34.6991883896883,0.04372109504549116
2019-07-06 03:30:05.350000+00:00,35.84795179518505,-117.65637323099304,6.92901068,3.78,4777,-9.609383467821948,11.983026451564378,165253,13017,0.4076467190015073,-9.981410135583278,11.816377101169321,1.0,0.06947494774460908,0.06947494774460908,40.04230164073142,0.43917503977792854
2019-07-06 03:30:24.700000+00:00,35.55504779518505,-117.35717409363748,7.11046493,4.63,4778,17.483051942727304,-20.503747614954342,165373,13037,1.581292205920979,16.473705008838106,-19.286495049726028,0.0,0.14994959878869935,0.0,27.352334507612703,1.6120440396897027
2019-07-06 03:30:59.330000+00:00,35.90803079518505,-117.69875260449098,8.02499435,4.21,4779,-13.427652820902171,18.654176734210722,156554,12450,0.03194942142897744,-13.458107058022208,18.644517284377372,1.0,4.237663388085219e-05,4.237663388085219e-05,135.41450739690058,0.031959042198219184
2019-07-06 03:31:03.060000+00:00,35.64249079518505,-117.34713037196876,3.52492895,4.37,4780,18.373670774757887,-10.799981804983647,175163,14673,2.425314967106241,15.952182032369686,-10.936161686598942,1.0,0.04111182916449431,0.04111182916449431,106.00100978653784,2.444734512128839
2019-07-06 03:31:24.110000+00:00,35.657851795185046,-117.48252347767676,5.8475433500000005,3.69,4781,6.110104806019644,-9.112524879190786,1043,273,0.6254785024827051,5.744206436410976,-9.619813495449545,0.0,0.008601234317849725,0.0,120.19884546788873,0.6259130574511329
2019-07-06 03:31:33.570000+00:00,35.73954479518505,-117.5549173721716,3.93864464,3.59,4782,-0.44482170164265294,-0.05049572924742748,165323,13027,0.7097981120323904,-0.9666710656454481,-0.5316262740423137,0.2941443382666725,0.0893550578579206,0.02628328436439829,137.3248082893619,0.7100364132055812
2019-07-06 03:31:48.330000+00:00,35.89154679518505,-117.69367340323342,8.758069520000001,3.96,4783,-12.97184788999214,16.82447552619227,162320,12730,0.23082146307346318,-13.118736254540837,17.002527081017224,1.0,0.12605482660136316,0.12605482660136316,54.342954653842206,0.24333545948856464
2019-07-06 03:31:57.950000+00:00,35.89505879518505,-117.7076706590855,6.74029826,4.1,4784,-14.234989877014918,17.216099999354043,153127,12364,0.13097245403978786,-14.116355912128297,17.160604359052446,1.0,0.00011249086877468078,0.00011249086877468078,128.47642644636795,0.13102716735238254
2019-07-06 03:32:25.360000+00:00,35.89655579518505,-117.72385776815663,8.50403357,3.57,4785,-15.696115038745946,17.384675396539645,161833,12600,0.8504798631786373,-15.525515413156024,16.551481682316517,1.0,0.0001306247425433971,0.0001306247425433971,129.28044458802628,0.8504906115827966
2019-07-06 03:32:29.400000+00:00,35.57704079518505,-117.41605467016548,4.845915890000001,3.65,4786,12.141175831888795,-18.07248246881163,165469,13062,0.37291584100474784,12.513627265492733,-18.09108768524814,0.8317624722178649,0.0572602168548015,0.047626899530880756,2.85974204730681,0.37339938744527823
2019-07-06 03:32:46.400000+00:00,35.90928379518505,-117.73463369584228,7.618536830000001,4.2,4787,-16.66631401935021,18.79871777447257,162284,12719,1.391548300074547,-15.308894925229577,18.492417147053885,0.0,0.4615895703317071,0.0,19.621243854512826,1.4376718814177152
2019-07-06 03:33:03.640000+00:00,35.89792679518505,-117.72493186805455,5.1435008600000005,4.06,4788,-15.792814152256735,17.53697011185919,18701,1157,0.8905266582231638,-14.966150418046556,17.868126871638903,1.0,0.005606109978221641,0.005606109978221641,168.79145625019706,0.8910476112171762
2019-07-06 03:33:09.560000+00:00,35.71007279518505,-117.4992102429005,4.2144551,4.31,4789,4.5960948775469905,-3.319350842611146,162230,12707,0.1304473157697094,4.46601640900956,-3.3095480769565455,0.0,0.047506739927761714,0.0,115.37623134927577,0.1528517507941748
2019-07-06 03:33:19.790000+00:00,35.62107179518505,-117.4856618315959,9.012105470000002,4.48,4790,5.828594256920511,-13.193542134380985,162244,12709,0.7943600146577119,6.2156617225372885,-13.88721829077387,0.6674582334788377,0.6425213046171898,0.4288561349523077,60.838723994936835,0.8016137603436791
2019-07-06 03:33:39.130000+00:00,35.72321579518505,-117.56198019206342,8.79436037,4.1,4791,-1.083940196937954,-1.8622090340035158,1011,263,0.45160226944334175,-1.0740061548915487,-1.4107160389581919,0.0,0.027507880775897883,0.0,155.73168235564566,0.46405125659652957
2019-07-06 03:33:40.140000+00:00,35.82890879518505,-117.74492984744865,5.695121780000001,4.08,4792,-17.613474077553427,9.882389904911646,162629,12805,3.924363714562957,-16.611699864745002,13.676738200828934,1.0,0.06401853727135565,0.06401853727135565,0.21596157693585383,3.9553512851015817
2019-07-06 03:34:03.640000+00:00,35.73167579518505,-117.53379880335471,5.82576884,3.83,4793,1.465691966932,-0.9234837155134031,165574,13087,1.3769020880240734,0.6149775997160893,-2.0061399053620024,0.738033821035087,0.13186365050199028,0.09731983383561915,128.15905671310233,1.3772598037726806
2019-07-06 03:34:10.420000+00:00,35.90111279518505,-117.69405610022852,6.275775380000001,4.17,4794,-13.004837717729856,17.88594128194505,162324,12731,0.2864103562179358,-13.240482882197663,18.048736394315863,0.5528406863033,0.47304578444300094,0.26151895612435155,34.63859822111686,0.28749903540624394
2019-07-06 03:34:42.450000+00:00,35.91052479518505,-117.6604067863243,7.988703500000001,3.84,4795,-9.96592831488925,18.926325435395725,162640,12810,0.22850228778423576,-10.023581930935606,18.705216059566908,0.0,0.09208786348628849,0.0,171.9740308882682,0.27157707124358915
2019-07-06 03:35:01.500000+00:00,35.80170679518505,-117.58481287337774,1.7684518100000002,4.2,4796,-3.146696622376868,6.847221228196819,165495,13071,1.7286389723561284,-3.6095609823295005,5.181703506575674,0.0,0.5057688483454802,0.0,144.53282557083972,1.897991745928488
2019-07-06 03:35:44.270000+00:00,35.61694179518505,-117.4352305347693,6.108837470000001,3.5,4797,10.397855351334597,-13.647606510203751,30907,6878,0.8199413635649739,11.039267648017633,-13.136828568874467,0.7612691059032146,0.12665995757564397,0.09642231265734957,141.4685241683914,0.8206088850638412
2019-07-06 03:36:15.960000+00:00,35.90977179518505,-117.72830173142198,8.729036840000001,4.55,4798,-16.09464907827203,18.851806074093357,162284,12719,0.8608108781617161,-15.283822895980576,18.56274505964795,0.16175276847157424,0.4615895703317071,0.07466339089875805,19.621243854512826,0.8748556339404429
2019-07-06 03:36:28.070000+00:00,35.65973479518505,-117.54260661327564,5.5499583800000005,4.28,4799,0.6694670760552851,-8.905675918909115,124007,11414,0.5376570984317997,1.0425675192653683,-9.292807956811613,1.0,1.2216268221061016e-05,1.2216268221061016e-05,66.91039641543422,0.5376592727849936
2019-07-06 03:37:04.840000+00:00,35.73401479518505,-117.52450497240812,5.165275370000001,3.88,4800,2.306420014350911,-0.6637834923147015,18105,1038,2.1027514323177274,0.9899389471668192,-2.3034301572581244,1.0,0.022203790690052932,0.022203790690052932,119.7854223260449,2.103563940244395
2019-07-06 03:37:24.950000+00:00,35.87295579518505,-117.70045904960271,6.587876690000001,3.93,4801,-13.587674763687993,14.762597836163264,165447,13054,0.4471121838804566,-13.848987828459956,15.125399141499718,1.0,0.16177117470158756,0.16177117470158756,36.69741283730437,0.4777534774153752
2019-07-06 03:37:45.040000+00:00,35.61472379518505,-117.51373837538476,4.352360330000001,3.48,4802,3.285313075234177,-13.899168033306857,161956,12622,0.7256382346234392,3.987638276612109,-14.081623943205301,0.0,0.12124693929483545,0.0,14.611135749956427,0.7282171293800944
2019-07-06 03:38:13.750000+00:00,35.66884179518505,-117.47155426926832,6.2467427,3.36,4803,7.1024096642762995,-7.892415728255334,162352,12742,0.22416543233591385,7.109128374864475,-8.116480451008336,0.0,0.5008029428911122,0.0,138.14435350148042,0.44584197271030396
2019-07-06 03:38:22.570000+00:00,35.91416679518505,-117.70886905189658,6.449971460000001,3.96,4804,-14.339741368940224,19.33644460842546,126736,11537,0.03771363849741909,-14.310788803657003,19.31227712009434,1.0,0.0002562626051396496,0.0002562626051396496,29.37305354229838,0.037737154068915334
2019-07-06 03:38:32.560000+00:00,35.72839579518505,-117.5420255663226,1.07892566,3.36,4805,0.721461687700401,-1.2875045579399358,165570,13087,0.6435176378924825,0.3032585623405217,-1.7766068951025682,1.0,0.08783477801286946,0.08783477801286946,120.49455509747884,0.645804323035019
2019-07-06 03:38:56.670000+00:00,35.56601379518505,-117.47511987950116,2.9079845,3.7,4806,6.788274455262254,-19.30163124741225,165483,13066,3.1371045280136864,9.460715040880183,-17.658619946165032,1.0,0.12268833024050148,0.12268833024050148,144.96127818329308,3.141398886512535
2019-07-06 03:39:14.220000+00:00,35.61289679518505,-117.4307622441104,8.598389780000002,4.22,4807,10.803216688083166,-14.095924354358951,30911,6878,0.7930133333834565,11.331067335819077,-13.504110329002403,1.0,0.13981773365342895,0.13981773365342895,144.54535708726442,0.7983461997539621
2019-07-06 03:39:33.710000+00:00,35.90460879518505,-117.7383033550352,8.43145187,3.81,4808,-16.998560901476772,18.280623407035446,162284,12719,1.7028880467013632,-15.308894925229577,18.492417147053885,0.0,0.4615895703317071,0.0,19.621243854512826,1.8185381121784854
2019-07-06 03:39:38.940000+00:00,35.63634679518505,-117.36702692994906,2.51604332,3.52,4809,16.572933932755067,-11.485213833242682,175140,14664,0.7723783917930617,15.814775730731172,-11.337685799253435,1.0,0.006496772476308308,0.006496772476308308,21.413371142964102,0.7729714989102084
2019-07-06 03:40:03.810000+00:00,35.91685579518505,-117.70101524800737,6.936268850000001,3.84,4810,-13.630386046074982,19.63368769433055,135188,11849,0.17176631014379193,-13.80206879862276,19.639044725040925,0.14573231503303102,0.020683759685450685,0.003014292182547606,1.787224925093825,0.17192253732809856
2019-07-06 03:40:32.210000+00:00,35.77409479518505,-117.6217168722626,5.883834200000001,3.62,4811,-6.484648972142489,3.7853422656823743,165493,13070,0.21278342964738214,-6.275598878656993,3.745657931919443,0.9880936487007227,0.0992488650294729,0.09806717317637743,10.748659670867214,0.21822806202528874
2019-07-06 03:40:50.840000+00:00,35.77258479518505,-117.60996476290754,10.28228522,3.69,4812,-5.422124328666651,3.6170870671703494,18343,1072,0.17506041153531812,-5.267132777577529,3.698473594175148,0.44878718574546206,0.062223741458616755,0.027925217815765846,152.29590147487107,0.17508941271163736
2019-07-06 03:41:13.670000+00:00,35.63777079518505,-117.4281190323844,4.01122634,3.47,4813,11.039274866373487,-11.335809262547809,162375,12753,0.742558128795644,10.874969878193442,-10.611657037183802,1.0,0.2642834628376591,0.2642834628376591,131.95206885239023,0.8538665706048111
2019-07-06 03:41:38.290000+00:00,35.89200279518505,-117.7189504364509,7.46611526,4.46,4814,-15.253947222160406,16.878713103969602,161834,12600,0.4252288116883083,-15.525479223532699,16.55146714979964,1.0,3.8998498472575874e-05,3.8998498472575874e-05,111.87870962700133,0.42523477468754967
2019-07-06 03:42:04.810000+00:00,35.967787795185046,-117.50830296743835,18.56385719,3.82,4815,3.761096299480291,25.275290665193314,162266,12714,14.329543624826423,-8.856181605843105,18.482638844612367,1.0,0.2886724024954151,0.2886724024954151,36.68540172837239,14.460465989390658
2019-07-06 03:42:25.520000+00:00,35.73797379518505,-117.56756325859298,3.74993222,3.44,4816,-1.5887900551927074,-0.22467363800011514,18293,1061,0.07801945084414097,-1.5330301950533265,-0.17010374971675868,0.4987871235138495,0.01718982841747646,0.008574065070049711,135.61794504622173,0.07801945362989875
2019-07-06 03:42:37.920000+00:00,35.65784279518505,-117.49428347702867,2.74104659,3.67,4817,5.045219134127092,-9.114191707121455,18311,1065,0.09400686013175152,4.9598502236415465,-9.07482879469946,1.0,0.12925042776052395,0.12925042776052395,150.03503126581373,0.13771329891710812
2019-07-06 03:42:52.110000+00:00,35.88235079518505,-117.69014873350748,6.994334210000002,4.01,4818,-12.655077389485314,15.803655228931234,165233,13013,0.30578809498940424,-12.48722887781229,15.548051558835517,0.9611631899302138,0.11672849054160139,0.11219512832470438,56.708099217213885,0.31049013351089233
2019-07-06 03:43:08.690000+00:00,35.882871795185046,-117.69460077144272,8.0612852,4.25,4819,-13.056999491088833,15.862047880856313,165226,13012,0.07369840721195534,-13.12430281721719,15.892076492506524,1.0,0.10059417276408399,0.10059417276408399,48.94536127110925,0.10527444326678972
2019-07-06 03:43:39.660000+00:00,35.60150779518505,-117.45539542605025,3.60476882,3.08,4820,8.572610263541206,-15.361983702306064,162345,12740,0.3406464146768956,8.283130026966516,-15.541541972694496,1.0,0.19413173444226162,0.19413173444226162,134.98820198854435,0.36879056318266196
2019-07-06 03:44:01.180000+00:00,35.91831679518505,-117.72717935457013,7.212079310000001,3.8,4821,-15.99161890651417,19.799752739913412,162285,12719,1.017248410931911,-15.144246381038021,19.2369435958764,1.0,0.3098901695162894,0.3098901695162894,1.7838130659273634,1.1067758279382671
2019-07-06 03:44:17.280000+00:00,35.90888879518505,-117.6893936670438,6.711265580000001,4.13,4822,-12.582701872981499,18.748135541108827,162318,12729,0.03879193353048417,-12.621334920405618,18.751642926710566,0.9171143157588002,0.6791644159121715,0.6228714085870163,5.187501356961827,0.272757428544252
2019-07-06 03:44:49.960000+00:00,35.89679579518505,-117.72888678564377,7.727409380000001,3.65,4823,-16.150092370941625,17.41212247614842,161833,12600,1.0633903103772961,-15.525515413156024,16.551481682316517,1.0,0.0001306247425433971,0.0001306247425433971,129.28044458802628,1.063406819174227
2019-07-06 03:44:57.210000+00:00,35.88508079518505,-117.65033793229608,7.4878897700000016,3.09,4824,-9.059953320614357,16.102155644155676,162258,12714,0.5553790538565841,-9.573058961553599,16.314684453259204,0.1965103741420327,0.19911998419300933,0.0391291425929239,22.499379869902803,0.5586571229603726
2019-07-06 03:45:08.800000+00:00,35.91384479518505,-117.69208002841464,7.799991080000001,3.44,4825,-12.824393804905185,19.298388393264293,157586,12478,0.23073056156559826,-13.024785594565266,19.41275500848572,1.0,0.0005886098773446731,0.0005886098773446731,52.729907978561,0.2307630320524979
2019-07-06 03:45:29.070000+00:00,35.88198879518505,-117.72111370714998,6.92175251,3.55,4826,-15.451204102199268,15.767930216618455,161533,12589,0.023041446606346973,-15.429932981903722,15.759073145822445,0.0,0.00036224488301837533,0.0,5.347898460341014,0.02309583009668357
2019-07-06 03:45:38.770000+00:00,35.65105579518505,-117.51633698838695,4.758817850000001,3.39,4827,3.0484970310628707,-9.86813625147066,17944,995,0.9584936844613781,2.2398797392990133,-9.353502188652396,1.0,0.06998515715808135,0.06998515715808135,35.771668449424645,0.959614184690618
2019-07-06 03:45:54.490000+00:00,35.70238679518505,-117.50973168811728,8.779844030000001,3.81,4828,3.6443323756718753,-4.172581729013626,20527,1532,0.028777910624769608,3.663278990009735,-4.150920843873363,1.0,0.05234732506391423,0.05234732506391423,38.01223864657737,0.05493067859940327
2019-07-06 03:46:00.620000+00:00,35.55994679518505,-117.35843644466516,3.78622307,4.2,4829,17.367539445160485,-19.96042383313626,165373,13037,1.1194284276650035,16.473705008838106,-19.286495049726028,0.0,0.14994959878869935,0.0,27.352334507612703,1.1344235376975282
2019-07-06 03:46:26.520000+00:00,35.67813979518505,-117.4658669393234,5.586249230000001,4.7,4830,7.616451662551979,-6.860348762536334,162352,12742,1.3547116804005128,7.109128374864475,-8.116480451008336,0.0,0.5008029428911122,0.0,138.14435350148042,1.4822172512934173
2019-07-06 03:47:52.810000+00:00,35.90368879518505,-117.74544028797654,8.85242573,5.5,4831,-17.643030733410647,18.179804734609043,162284,12719,2.3549769619781173,-15.308894925229577,18.492417147053885,0.0,0.4615895703317071,0.0,19.621243854512826,2.469189840686078
2019-07-06 03:49:24.690000+00:00,35.54449279518505,-117.38726833762928,3.15476228,3.78,4832,14.756420218521328,-21.679769280775695,162802,12837,0.8521720076720227,14.696018290726643,-20.829740611977723,1.0,1.1069333804724937,1.1069333804724937,150.89660648790968,1.3737430301429099
2019-07-06 03:49:27.440000+00:00,35.93851579518505,-117.69900682863748,6.479004140000001,3.56,4833,-13.445447665453143,22.036752004719332,136244,11876,0.8732545503746262,-12.603064774621721,21.806611667132703,1.0,0.0004813625865373539,0.0004813625865373539,174.25690532372633,0.8733409239030215
2019-07-06 03:49:51.830000+00:00,35.83093079518505,-117.6752119942927,8.765327690000001,4.25,4834,-11.313624840809666,10.09645515718749,162292,12723,1.1685055039150687,-10.145472509945828,10.067728086727909,0.0,0.27914367148738384,0.0,54.9372839456998,1.2834269926774493
2019-07-06 03:50:04.390000+00:00,35.61104179518505,-117.43898211083628,6.399164270000001,4.06,4835,10.058710521255614,-14.302613131442623,162339,12737,0.6077076088643366,9.592212218357533,-14.69208440286687,1.0,0.5413058901404436,0.5413058901404436,127.34001988721091,0.7179503888991793
2019-07-06 03:50:10.730000+00:00,35.90334279518505,-117.72456626275743,5.7459289700000005,4.03,4836,-15.758735175081998,18.137854871081526,162284,12719,0.5727745262579232,-15.308894925229577,18.492417147053885,0.0,0.4615895703317071,0.0,19.621243854512826,0.7779601390008462
2019-07-06 03:50:59.220000+00:00,35.90758679518505,-117.69522057212204,8.787102200000001,4.97,4837,-13.10889544115089,18.604433307807696,156724,12454,0.31324332412028916,-13.342977773532313,18.812584314946267,1.0,2.5443321725439834e-05,2.5443321725439834e-05,108.13551771150526,0.31325498992172496
2019-07-06 03:52:03.570000+00:00,35.911622795185046,-117.68455986638472,8.21370677,3.69,4838,-12.1459503186435,19.050882659922312,162319,12729,0.46450385843264047,-12.610328188344717,19.061700637116335,0.5999432003294836,0.423480391912922,0.2540641816010224,1.3345001765672522,0.46642808047935014
2019-07-06 03:52:23.100000+00:00,35.72042879518505,-117.54757499074005,5.564474720000001,3.6,4839,0.21941689797589353,-2.1715008923475594,165572,13087,0.36563318934880473,0.40217859322849686,-1.8548215720537116,0.3294447774048546,0.09964303641542611,0.03282687795182388,119.99006672570856,0.3660279319270676
2019-07-06 03:52:54.580000+00:00,35.56548879518505,-117.40933984186806,3.69186686,3.9,4840,12.751658990583554,-19.353337970589347,162871,12849,0.5613264454991975,13.217151169008186,-19.03964319817155,1.0,0.09013768840970818,0.09013768840970818,40.05948209325422,0.6047841305430796
2019-07-06 03:52:59.140000+00:00,35.92548279518505,-117.7412338773568,4.7443015100000006,3.84,4841,-17.258577113026508,20.597259623620715,162285,12719,2.51413089149492,-15.144246381038021,19.2369435958764,1.0,0.3098901695162894,0.3098901695162894,1.7838130659273634,2.5972698669551413
2019-07-06 03:53:20.500000+00:00,35.86082579518505,-117.69001716707405,8.04676886,3.31,4842,-12.64661370116624,13.415297825024815,165439,13053,0.5729139963121193,-12.144790119316474,13.691709727572071,0.0,0.10483378437136909,0.0,37.704888027215716,0.6213523940034584
2019-07-06 03:53:39.920000+00:00,35.87047379518505,-117.70735186897966,6.42819695,3.97,4843,-14.21059455070731,14.488181342802653,161934,12613,0.7557946151002214,-14.959740709987205,14.388153685373954,0.0,0.01134424071463732,0.0,176.6310127713273,0.756234769785136
2019-07-06 03:53:40.020000+00:00,35.70112079518505,-117.50484159675632,8.975814620000001,3.44,4844,4.0869563315942266,-4.312856179371868,146404,12236,0.2083873417272825,4.282594295752585,-4.384627142665781,0.0,0.1829955128218071,0.0,54.19011626661671,0.27045474109442175
2019-07-06 03:53:57.700000+00:00,35.90700079518505,-117.68404752940197,6.834654470000001,3.64,4845,-12.100407368365962,18.537974690508424,162318,12729,0.5381127935084437,-12.63631613029452,18.58662833811742,0.6731479946574889,0.6791644159121715,0.45717816461400296,5.187501356961827,0.550812297938011
2019-07-06 03:54:14.870000+00:00,35.91932179518505,-117.7253974278775,8.46048455,3.35,4846,-15.830588333736902,19.910975499229195,162285,12719,0.961968961438935,-15.144246381038021,19.2369435958764,1.0,0.3098901695162894,0.3098901695162894,1.7838130659273634,1.073101200018019
2019-07-06 03:54:46.310000+00:00,35.77414379518505,-117.57883687581136,9.71614796,3.76,4847,-2.60743267907808,3.7887912254865346,165495,13071,1.2101834411473535,-3.316095465280972,4.769781040254458,1.0,0.5057688483454802,0.5057688483454802,144.53282557083972,1.4630633370150814
2019-07-06 03:55:19.520000+00:00,35.91110279518505,-117.6809878284685,8.990330960000001,4.35,4848,-11.82360032160375,18.992747815739317,162319,12729,0.7881203443091728,-12.611506901741569,19.011102599571792,0.4804293666616292,0.423480391912922,0.20345241648034365,1.3345001765672522,0.788163919754422
2019-07-06 03:55:47.670000+00:00,35.801780795185046,-117.6401348787444,10.36938326,3.25,4849,-8.147182178829546,6.858618308499519,18771,1172,0.15407367893998766,-8.223645567943038,6.724857145722796,0.0,0.01722341769930083,0.0,153.70378500491336,0.15904353290174533
2019-07-06 03:56:01.410000+00:00,35.88636279518505,-117.68105102565586,4.555589090000001,3.7,4850,-11.832981682040645,16.247677063252205,20605,1550,0.6056373251324395,-12.438585627122754,16.254035623982613,0.08494854691425412,0.1312970339529754,0.011153492248456746,0.6015570240978302,0.6080841038159797
2019-07-06 03:56:33.120000+00:00,35.91980579518505,-117.72997946318304,6.704007410000001,3.44,4851,-16.244043089855623,19.96542912681136,162285,12719,1.3191830689891453,-15.144246381038021,19.2369435958764,1.0,0.3098901695162894,0.3098901695162894,1.7838130659273634,1.4068702843710597
