interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_29,convex_hull,0,exterior,0,449522.06653742446,3933510.571407214,-117.55688029889043,35.543951795185045
morphology_1h_29,convex_hull,0,exterior,1,434714.3519857663,3934675.623148232,-117.72032498925554,35.55359079518505
morphology_1h_29,convex_hull,0,exterior,2,440365.321557126,3965894.538895277,-117.66029531969671,35.835410795185055
morphology_1h_29,convex_hull,0,exterior,3,440389.7405084357,3965912.8976316033,-117.66002633182812,35.83557779518506
morphology_1h_29,convex_hull,0,exterior,4,440815.9392591062,3966004.7580727497,-117.65531439386697,35.83643179518506
morphology_1h_29,convex_hull,0,exterior,5,447523.7065621496,3963268.430522421,-117.58086663048572,35.81214379518506
morphology_1h_29,convex_hull,0,exterior,6,451821.9241161363,3960811.8159846505,-117.53314304026293,35.79021579518505
morphology_1h_29,convex_hull,0,exterior,7,468081.0989830278,3950384.520602328,-117.35280628966368,35.69686479518505
morphology_1h_29,convex_hull,0,exterior,8,460289.36377578217,3937721.81236687,-117.43830405543594,35.58241179518505
morphology_1h_29,convex_hull,0,exterior,9,449522.06653742446,3933510.571407214,-117.55688029889043,35.543951795185045
morphology_1h_30,convex_hull,0,exterior,0,444657.4860861647,3935161.3688648986,-117.61065734642044,35.558575795185064
morphology_1h_30,convex_hull,0,exterior,1,430374.597802272,3937699.3813529606,-117.76846392236226,35.58055679518504
morphology_1h_30,convex_hull,0,exterior,2,443782.53227563953,3960175.078991445,-117.62205859326856,35.784047795185046
morphology_1h_30,convex_hull,0,exterior,3,445341.4843401266,3961450.18063142,-117.60489643287221,35.79563179518504
morphology_1h_30,convex_hull,0,exterior,4,449461.2587536961,3958871.305250796,-117.55914276413866,35.77260179518505
morphology_1h_30,convex_hull,0,exterior,5,456939.0064168745,3954073.596951799,-117.4761566606973,35.72970179518505
morphology_1h_30,convex_hull,0,exterior,6,460593.4209463439,3941168.3354192153,-117.43511628736424,35.61349879518504
morphology_1h_30,convex_hull,0,exterior,7,454423.76808251353,3936391.411649723,-117.50296817701637,35.570163795185046
morphology_1h_30,convex_hull,0,exterior,8,444657.4860861647,3935161.3688648986,-117.61065734642044,35.558575795185064
morphology_1h_31,convex_hull,0,exterior,0,441441.4632883822,3934448.521853794,-117.64608987270341,35.551963795185046
morphology_1h_31,convex_hull,0,exterior,1,444647.3383967427,3960522.125102406,-117.61251382356092,35.78722579518505
morphology_1h_31,convex_hull,0,exterior,2,446983.36014103336,3965507.077002234,-117.5869960935769,35.832297795185056
morphology_1h_31,convex_hull,0,exterior,3,459230.2826098428,3963496.1067259,-117.45130081980552,35.81475279518505
morphology_1h_31,convex_hull,0,exterior,4,458166.91576184833,3946845.535413168,-117.46220296266468,35.66458579518505
morphology_1h_31,convex_hull,0,exterior,5,455750.2467807811,3935303.912480948,-117.48827047848985,35.56041879518504
morphology_1h_31,convex_hull,0,exterior,6,441441.4632883822,3934448.521853794,-117.64608987270341,35.551963795185046
morphology_1h_32,convex_hull,0,exterior,0,444906.31158254377,3936057.447307309,-117.60797292645437,35.56666879518505
morphology_1h_32,convex_hull,0,exterior,1,443092.6089756335,3936837.4556537536,-117.628041423319,35.57359879518505
morphology_1h_32,convex_hull,0,exterior,2,430329.0606584357,3977139.635895052,-117.77239565421817,35.93612679518505
morphology_1h_32,convex_hull,0,exterior,3,463997.10239987215,3955580.616763028,-117.39817966342429,35.743572795185045
morphology_1h_32,convex_hull,0,exterior,4,458412.5285650155,3947720.367059075,-117.45953453169034,35.67248379518505
morphology_1h_32,convex_hull,0,exterior,5,444906.31158254377,3936057.447307309,-117.60797292645437,35.56666879518505
morphology_1h_33,convex_hull,0,exterior,0,439073.1720045572,3929466.487860626,-117.67184364842036,35.50690279518504
morphology_1h_33,convex_hull,0,exterior,1,444136.9654342075,3963465.196229567,-117.61836674564208,35.813730795185045
morphology_1h_33,convex_hull,0,exterior,2,459817.5862102279,3952305.896714721,-117.44423851820484,35.71388579518504
morphology_1h_33,convex_hull,0,exterior,3,456736.3231177561,3936069.463566213,-117.47743097634822,35.56736479518504
morphology_1h_33,convex_hull,0,exterior,4,454906.7783582031,3932399.5062730177,-117.49741560033682,35.53419379518504
morphology_1h_33,convex_hull,0,exterior,5,439073.1720045572,3929466.487860626,-117.67184364842036,35.50690279518504
morphology_1h_34,convex_hull,0,exterior,0,431882.587526396,3923153.077077456,-117.75059955239362,35.44951379518505
morphology_1h_34,convex_hull,0,exterior,1,445706.0457857694,3959237.809411968,-117.60071198894111,35.77570579518505
morphology_1h_34,convex_hull,0,exterior,2,447920.92148133065,3960393.012205437,-117.57628275217947,35.78624079518506
morphology_1h_34,convex_hull,0,exterior,3,451477.8374985731,3958117.563799441,-117.53678727945314,35.76590779518504
morphology_1h_34,convex_hull,0,exterior,4,454612.4115862007,3955504.1161054512,-117.50196358547164,35.742494795185046
morphology_1h_34,convex_hull,0,exterior,5,457573.4893925156,3952056.800772601,-117.46903434924717,35.711545795185046
morphology_1h_34,convex_hull,0,exterior,6,458247.9066532377,3949066.837227727,-117.4614234062665,35.68461679518505
morphology_1h_34,convex_hull,0,exterior,7,460723.4130995673,3932055.737076329,-117.433238396232,35.53134179518506
morphology_1h_34,convex_hull,0,exterior,8,431882.587526396,3923153.077077456,-117.75059955239362,35.44951379518505
