interval_id,start_time,end_time,az_002,az_007,az_012,az_017,az_022,az_027,az_032,az_037,az_042,az_047,az_052,az_057,az_062,az_067,az_072,az_077,az_082,az_087,az_092,az_097,az_102,az_107,az_112,az_117,az_122,az_127,az_132,az_137,az_142,az_147,az_152,az_157,az_162,az_167,az_172,az_177
18,2019-07-05 02:33:49.040000+00:00,2019-07-05 03:03:49.040000+00:00,5.517173480630733,8.681657109702115,6.2972565434991115,6.2972565434991115,7.714642747066698,10.976733421424637,10.708197768212985,13.903925918892451,17.02240723800664,16.63259931604744,17.594513086998223,14.567422319480421,12.50163458032193,8.681657109702115,7.375524493594613,4.224171341630404,7.026847999271656,7.026847999271656,7.714642747066698,7.026847999271656,7.375524493594613,7.026847999271656,6.2972565434991115,6.667756386881287,6.2972565434991115,6.2972565434991115,3.750817290160965,7.375524493594613,9.58469548360161,8.367094208296988,7.375524493594613,7.026847999271656,7.714642747066698,5.517173480630733,8.681657109702115,5.10457343620733
19,2019-07-05 03:03:49.040000+00:00,2019-07-05 03:33:49.040000+00:00,9.512408157911288,9.103525641190204,8.247955519683346,7.798740970166083,10.675192363480322,13.100153061309062,12.77399746294331,12.77399746294331,10.675192363480322,14.349877543881718,14.045136017711123,15.806742563739306,12.77399746294331,9.103525641190204,9.910082010904926,14.045136017711123,12.441743914603684,8.68242962640806,8.68242962640806,10.675192363480322,11.044070888094843,12.77399746294331,9.103525641190204,5.261822219806044,12.441743914603684,11.404656829458911,8.68242962640806,9.512408157911288,11.757485513119608,11.757485513119608,9.103525641190204,9.103525641190204,8.68242962640806,9.512408157911288,8.247955519683346,6.8493316419622055
20,2019-07-05 03:33:49.040000+00:00,2019-07-05 04:03:49.040000+00:00,3.627015227821836,6.681033838033974,6.681033838033974,4.318241448788223,6.137428768277253,7.200441937984857,11.139667626495424,11.139667626495424,10.35188611148658,12.609821092819892,15.232144092406127,12.609821092819892,12.95856427663329,9.521430482785247,8.177983434343423,7.698622580381885,8.640508764436706,9.521430482785247,11.519476476286695,6.681033838033974,9.942428692257813,8.177983434343423,8.177983434343423,6.137428768277253,6.137428768277253,8.177983434343423,8.177983434343423,7.698622580381885,8.640508764436706,9.521430482785247,6.137428768277253,8.177983434343423,4.318241448788223,6.137428768277253,8.177983434343423,7.200441937984857
21,2019-07-05 04:03:49.040000+00:00,2019-07-05 04:33:49.040000+00:00,7.333175397735463,5.261822219806044,10.675192363480322,8.68242962640806,8.68242962640806,9.910082010904926,12.441743914603684,9.910082010904926,14.045136017711123,16.633820772208097,14.349877543881718,12.103037033010075,10.675192363480322,8.68242962640806,8.247955519683346,7.333175397735463,5.816910386104048,7.333175397735463,6.8493316419622055,3.378742756559804,4.050076530654531,6.8493316419622055,11.757485513119608,6.344871322809537,9.103525641190204,6.344871322809537,9.103525641190204,6.344871322809537,5.816910386104048,8.68242962640806,5.816910386104048,8.68242962640806,4.050076530654531,9.910082010904926,7.333175397735463,1.8412148132040302
22,2019-07-05 04:33:49.040000+00:00,2019-07-05 05:03:49.040000+00:00,6.517865363181652,9.869500245153926,6.027516522197914,8.299685335845586,8.70900185679241,9.106446532935552,12.593829957029985,11.953838763030113,14.38745635247377,13.8085953772474,13.8085953772474,14.670499884245626,13.21134416540825,9.49299608996018,12.27679804477248,12.905249354139624,7.440716469658927,8.70900185679241,6.988174356481943,7.440716469658927,9.49299608996018,10.945762545947044,9.49299608996018,7.877364953882239,9.869500245153926,11.624606669806983,10.236703692651647,6.988174356481943,10.595263424985676,8.70900185679241,10.595263424985676,3.7969149785149927,10.236703692651647,7.440716469658927,6.988174356481943,7.877364953882239
23,2019-07-05 05:03:49.040000+00:00,2019-07-05 05:33:49.040000+00:00,6.627561794735664,6.627561794735664,7.430386422698046,7.035669900508081,8.897594513871635,8.897594513871635,12.851783381466166,14.156512031598819,13.120246316272617,16.07674563412455,17.4091978104346,14.898327145958515,12.302365635126087,12.302365635126087,6.627561794735664,9.240796674891284,7.035669900508081,9.240796674891284,8.897594513871635,5.306731940804379,6.204598905217299,8.897594513871635,7.035669900508081,5.306731940804379,7.812949047006924,9.240796674891284,9.240796674891284,10.224052020615074,8.184415798388466,9.903509763233428,7.035669900508081,11.443855587446421,10.537983028372558,8.184415798388466,10.224052020615074,8.897594513871635
24,2019-07-05 05:33:49.040000+00:00,2019-07-05 06:03:49.040000+00:00,9.743144534036267,10.1968855418948,7.767937698141099,4.02829532812293,8.289290894761102,8.289290894761102,11.483336690104778,16.491641639179228,21.578581789522204,21.578581789522204,17.720711653352172,14.503346990070604,12.28786936794959,14.151906547211649,6.655479150154109,8.289290894761102,8.790948912513166,6.057358400527201,6.655479150154109,10.1968855418948,8.289290894761102,6.655479150154109,7.224369662344348,6.655479150154109,10.637466214045642,8.790948912513166,8.289290894761102,5.424977476030428,7.767937698141099,8.289290894761102,9.274988312762844,7.767937698141099,9.743144534036267,7.224369662344348,9.743144534036267,6.057358400527201
25,2019-07-05 06:03:49.040000+00:00,2019-07-05 06:33:49.040000+00:00,8.08638904235372,8.08638904235372,7.037727104163906,8.580387709288424,9.964858396752767,9.518045139346592,13.14755642418324,7.037727104163906,8.08638904235372,13.50694886618729,8.580387709288424,8.08638904235372,10.820672905043418,5.888533854509944,4.602784240380288,9.057036761044223,4.602784240380288,9.518045139346592,5.888533854509944,5.888533854509944,8.08638904235372,10.398712251406558,8.580387709288424,7.57299590396334,9.057036761044223,7.57299590396334,9.964858396752767,11.231667915994695,9.057036761044223,9.518045139346592,9.057036761044223,7.57299590396334,7.037727104163906,8.08638904235372,10.398712251406558,13.859493855945008
26,2019-07-05 06:33:49.040000+00:00,2019-07-05 07:03:49.040000+00:00,12.715774131147139,5.727433964255765,10.845470092510912,9.464869006569497,10.845470092510912,7.937772153727696,9.464869006569497,9.0986103431634,9.0986103431634,8.335950287498546,10.170882601712277,11.172215192159623,10.511843884071197,12.418008821244793,8.335950287498546,8.722579635021008,9.0986103431634,10.845470092510912,10.170882601712277,9.464869006569497,7.526944022103358,9.0986103431634,9.0986103431634,14.406658230591546,10.170882601712277,7.526944022103358,10.845470092510912,14.674348920557634,12.418008821244793,11.49248816856872,10.170882601712277,10.845470092510912,8.722579635021008,9.464869006569497,9.464869006569497,10.511843884071197
27,2019-07-05 07:03:49.040000+00:00,2019-07-05 07:33:49.040000+00:00,8.909358668853066,9.270700885631221,8.156936125180602,11.88532100002893,13.606717507506925,10.95512863341893,15.432534172800718,15.181818737029413,13.051167442230685,18.231017949779186,14.146154360102717,11.88532100002893,10.632769572938342,12.18419944199833,12.477967720840244,6.054037373751431,10.95512863341893,5.090909368514707,10.30362177173198,7.3587894967657235,8.538375581673016,11.271102448737224,10.30362177173198,9.623116937079915,6.939724981632073,9.967237358439641,9.967237358439641,9.270700885631221,10.30362177173198,9.967237358439641,9.623116937079915,8.538375581673016,7.764102906735145,7.3587894967657235,9.270700885631221,5.090909368514707
28,2019-07-05 07:33:49.040000+00:00,2019-07-05 08:03:49.040000+00:00,4.318241448788223,6.137428768277253,8.640508764436706,5.565892655691934,9.942428692257813,8.640508764436706,11.519476476286695,9.521430482785247,9.942428692257813,13.636482897576446,11.139667626495424,7.200441937984857,10.750702814061965,9.521430482785247,8.177983434343423,7.698622580381885,7.200441937984857,7.698622580381885,6.681033838033974,10.750702814061965,6.137428768277253,5.565892655691934,9.087856874255914,12.95856427663329,10.750702814061965,11.890747023368576,10.35188611148658,9.087856874255914,11.519476476286695,10.750702814061965,9.087856874255914,9.942428692257813,7.200441937984857,7.200441937984857,8.640508764436706,9.087856874255914
29,2019-07-05 08:03:49.040000+00:00,2019-07-05 08:33:49.040000+00:00,9.822080054637254,8.335950287498546,12.715774131147139,10.511843884071197,10.511843884071197,11.49248816856872,10.845470092510912,13.580460660931,18.32390044526769,17.87096605836835,14.938445957915278,17.174224296160954,13.296772846694676,14.406658230591546,13.008616682984922,8.722579635021008,9.822080054637254,7.526944022103358,10.511843884071197,11.49248816856872,11.806659030254643,11.806659030254643,10.170882601712277,9.0986103431634,12.418008821244793,11.49248816856872,9.822080054637254,11.172215192159623,10.845470092510912,10.845470092510912,10.845470092510912,9.0986103431634,7.102177686848362,8.722579635021008,12.715774131147139,9.0986103431634
30,2019-07-05 08:33:49.040000+00:00,2019-07-05 09:03:49.040000+00:00,7.333175397735463,8.68242962640806,3.378742756559804,5.816910386104048,9.103525641190204,12.103037033010075,11.757485513119608,12.441743914603684,14.945397239047889,14.349877543881718,12.77399746294331,12.103037033010075,11.404656829458911,9.103525641190204,12.103037033010075,7.333175397735463,9.910082010904926,5.261822219806044,7.798740970166083,6.344871322809537,5.816910386104048,9.910082010904926,8.247955519683346,9.910082010904926,6.8493316419622055,8.68242962640806,9.512408157911288,7.798740970166083,6.8493316419622055,8.247955519683346,6.344871322809537,8.247955519683346,5.261822219806044,4.050076530654531,6.344871322809537,4.674938771940859
31,2019-07-05 09:03:49.040000+00:00,2019-07-05 09:33:49.040000+00:00,4.53769864512865,9.306547967692973,8.90346549681909,5.663471259707652,11.860428472210536,11.171954872717322,12.194330757467384,15.5115965111071,12.843400294184711,15.786932274030292,17.11224463998234,13.15923720835135,12.521871250749733,11.860428472210536,10.080425677454274,10.080425677454274,8.060031736558555,7.1582278765696135,9.69858077103232,9.69858077103232,10.816483884686393,8.90346549681909,8.48834277776843,7.617189347444047,6.68124750049982,6.1839430093894965,10.080425677454274,7.1582278765696135,7.617189347444047,9.306547967692973,7.617189347444047,8.90346549681909,6.1839430093894965,5.116257083326321,7.1582278765696135,8.90346549681909
32,2019-07-05 09:33:49.040000+00:00,2019-07-05 10:03:49.040000+00:00,9.103525641190204,9.103525641190204,7.798740970166083,12.441743914603684,11.044070888094843,12.441743914603684,15.523644439612088,17.168069633241043,19.666350795470926,22.15022959196359,16.633820772208097,15.806742563739306,18.450502903236988,13.100153061309062,13.420534625056796,7.798740970166083,11.044070888094843,8.68242962640806,11.757485513119608,11.404656829458911,7.798740970166083,9.512408157911288,10.675192363480322,9.910082010904926,13.100153061309062,16.902574191955683,9.103525641190204,5.816910386104048,8.247955519683346,9.512408157911288,6.8493316419622055,11.404656829458911,9.910082010904926,8.68242962640806,8.247955519683346,8.247955519683346
33,2019-07-05 10:03:49.040000+00:00,2019-07-05 10:33:49.040000+00:00,6.510498643295831,7.985593787811071,11.644153539192207,9.72427933816572,9.72427933816572,8.8821836908026,9.72427933816572,12.696381382670491,14.008962887207268,19.540465563609533,13.364402850190228,13.033485604355608,10.904039393596088,10.520753204386768,8.441366560867671,11.644153539192207,10.520753204386768,7.985593787811071,7.513231278149677,7.513231278149677,7.985593787811071,7.02232373623707,10.127758955969256,6.510498643295831,6.510498643295831,4.816186225443813,7.513231278149677,7.985593787811071,9.309427417851484,6.510498643295831,5.9748298399447215,5.9748298399447215,7.985593787811071,8.8821836908026,4.816186225443813,5.411637768101951
34,2019-07-05 10:33:49.040000+00:00,2019-07-05 11:03:49.040000+00:00,5.424977476030428,6.057358400527201,7.224369662344348,9.743144534036267,7.224369662344348,8.289290894761102,8.790948912513166,8.790948912513166,8.790948912513166,8.289290894761102,9.743144534036267,13.05659065624586,11.483336690104778,2.3715722670181334,6.655479150154109,11.065969283469535,9.274988312762844,5.424977476030428,6.655479150154109,7.224369662344348,7.767937698141099,7.224369662344348,6.057358400527201,6.655479150154109,7.767937698141099,6.057358400527201,6.057358400527201,8.289290894761102,9.743144534036267,6.655479150154109,11.483336690104778,9.274988312762844,8.790948912513166,8.289290894761102,7.224369662344348,8.790948912513166
35,2019-07-05 11:03:49.040000+00:00,2019-07-05 11:33:49.040000+00:00,9.869500245153926,9.869500245153926,12.27679804477248,9.106446532935552,8.70900185679241,8.70900185679241,14.38745635247377,12.593829957029985,10.236703692651647,14.670499884245626,13.21134416540825,17.055033044395827,17.550713654859244,17.055033044395827,16.80296724559206,18.035730726363305,15.224706906409558,15.764127075421055,17.055033044395827,17.794512239144026,16.028648912406744,16.028648912406744,16.028648912406744,17.055033044395827,20.321846474296354,17.055033044395827,16.54795300800818,14.100218897752033,10.236703692651647,13.512378512443522,13.8085953772474,11.288721406198807,17.30425036773089,14.100218897752033,9.49299608996018,10.236703692651647
36,2019-07-05 11:33:49.040000+00:00,2019-07-05 12:03:49.040000+00:00,11.404656829458911,11.404656829458911,7.892505893802131,8.492474602885336,12.342810933291037,8.492474602885336,12.569523966566958,9.066877180002992,10.409491890284595,14.08124057337498,18.705922791916382,17.682157907768634,18.705922791916382,17.507003488004788,17.33047524494649,15.86455065209974,13.661821431233033,11.161611440336678,11.880252616003592,14.287530250472795,13.448536467355261,14.491636783677112,15.674002819244851,15.287538783262029,16.240518746062175,20.00582784407333,16.792312420518698,15.091519318818808,12.113094685765855,15.86455065209974,15.091519318818808,14.08124057337498,10.409491890284595,10.664211491825506,7.26321921576629,9.886983496630995
37,2019-07-05 12:03:49.040000+00:00,2019-07-05 12:33:49.040000+00:00,6.027516522197914,9.106446532935552,4.4042976886237,5.514324456203372,3.1443607030994034,6.027516522197914,7.877364953882239,9.49299608996018,9.49299608996018,6.988174356481943,6.517865363181652,7.877364953882239,8.70900185679241,9.49299608996018,8.299685335845586,9.106446532935552,9.869500245153926,11.953838763030113,10.236703692651647,10.595263424985676,9.106446532935552,12.905249354139624,11.288721406198807,12.905249354139624,13.512378512443522,15.224706906409558,11.624606669806983,11.953838763030113,16.289884381045777,17.550713654859244,16.028648912406744,14.949528003768382,9.869500245153926,11.624606669806983,6.517865363181652,7.877364953882239
38,2019-07-05 12:33:49.040000+00:00,2019-07-05 13:03:49.040000+00:00,6.054037373751431,8.909358668853066,5.090909368514707,6.939724981632073,8.909358668853066,2.816384786469171,6.505406878883129,7.764102906735145,10.632769572938342,11.88532100002893,13.331047193649546,15.432534172800718,10.95512863341893,12.766879321903758,11.581056060627148,12.477967720840244,11.581056060627148,13.87836278898471,9.967237358439641,12.477967720840244,11.581056060627148,13.87836278898471,14.410251723489782,19.510733691856498,17.10807474750286,19.510733691856498,16.166870063562598,18.010813757766257,17.10807474750286,13.051167442230685,11.581056060627148,11.88532100002893,7.764102906735145,12.18419944199833,12.18419944199833,10.632769572938342
39,2019-07-05 13:03:49.040000+00:00,2019-07-05 13:33:49.040000+00:00,7.526944022103358,7.102177686848362,6.661950222633845,7.937772153727696,5.727433964255765,8.335950287498546,9.0986103431634,8.335950287498546,7.526944022103358,9.464869006569497,9.822080054637254,7.526944022103358,12.115063818990006,6.204439353503096,8.335950287498546,8.722579635021008,7.937772153727696,5.727433964255765,9.464869006569497,10.170882601712277,4.703329115295773,13.296772846694676,14.674348920557634,16.697303509854244,13.008616682984922,18.768205138766366,13.580460660931,21.475057290092302,14.938445957915278,16.937059998267635,10.845470092510912,13.580460660931,11.172215192159623,6.204439353503096,6.204439353503096,8.335950287498546
40,2019-07-05 13:33:49.040000+00:00,2019-07-05 14:03:49.040000+00:00,6.1839430093894965,5.663471259707652,5.663471259707652,5.116257083326321,6.1839430093894965,5.116257083326321,6.1839430093894965,9.69858077103232,6.68124750049982,11.860428472210536,10.080425677454274,10.816483884686393,8.90346549681909,7.617189347444047,7.617189347444047,8.060031736558555,5.116257083326321,6.68124750049982,9.69858077103232,7.617189347444047,8.48834277776843,10.080425677454274,10.080425677454274,10.452837944658688,10.816483884686393,17.8705979110825,20.901481693312558,16.326942519415304,12.194330757467384,14.662469469587936,10.080425677454274,10.816483884686393,6.1839430093894965,8.48834277776843,8.48834277776843,7.1582278765696135
