mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,distribution,bin_left,bin_right,count,fraction
M1,30.0,7.0,stratified,,depth,20.0,30.0,16,0.008320332813312533
M1,30.0,7.0,stratified,,depth,30.0,40.0,0,0.0
M1,30.0,7.0,stratified,,depth,40.0,50.0,0,0.0
M1,30.0,7.0,stratified,,depth,50.0,80.0,0,0.0
M1,30.0,7.0,stratified,,depth,80.0,120.0,0,0.0
M1,30.0,7.0,stratified,1.2,depth,0.0,10.0,580,0.31199569661108123
M1,30.0,7.0,stratified,1.2,depth,10.0,20.0,1265,0.6804733727810651
M1,30.0,7.0,stratified,1.2,depth,20.0,30.0,14,0.007530930607853685
M1,30.0,7.0,stratified,1.2,depth,30.0,40.0,0,0.0
M1,30.0,7.0,stratified,1.2,depth,40.0,50.0,0,0.0
M1,30.0,7.0,stratified,1.2,depth,50.0,80.0,0,0.0
M1,30.0,7.0,stratified,1.2,depth,80.0,120.0,0,0.0
M1,30.0,7.0,stratified,1.5,depth,0.0,10.0,484,0.30440251572327043
M1,30.0,7.0,stratified,1.5,depth,10.0,20.0,1092,0.6867924528301886
M1,30.0,7.0,stratified,1.5,depth,20.0,30.0,14,0.00880503144654088
M1,30.0,7.0,stratified,1.5,depth,30.0,40.0,0,0.0
M1,30.0,7.0,stratified,1.5,depth,40.0,50.0,0,0.0
M1,30.0,7.0,stratified,1.5,depth,50.0,80.0,0,0.0
M1,30.0,7.0,stratified,1.5,depth,80.0,120.0,0,0.0
M1,30.0,7.0,stratified,2.0,depth,0.0,10.0,217,0.2502883506343714
M1,30.0,7.0,stratified,2.0,depth,10.0,20.0,641,0.7393310265282583
M1,30.0,7.0,stratified,2.0,depth,20.0,30.0,9,0.010380622837370242
M1,30.0,7.0,stratified,2.0,depth,30.0,40.0,0,0.0
M1,30.0,7.0,stratified,2.0,depth,40.0,50.0,0,0.0
M1,30.0,7.0,stratified,2.0,depth,50.0,80.0,0,0.0
M1,30.0,7.0,stratified,2.0,depth,80.0,120.0,0,0.0
M1,30.0,7.0,stratified,2.5,depth,0.0,10.0,86,0.1915367483296214
M1,30.0,7.0,stratified,2.5,depth,10.0,20.0,358,0.7973273942093542
M1,30.0,7.0,stratified,2.5,depth,20.0,30.0,5,0.011135857461024499
M1,30.0,7.0,stratified,2.5,depth,30.0,40.0,0,0.0
M1,30.0,7.0,stratified,2.5,depth,40.0,50.0,0,0.0
M1,30.0,7.0,stratified,2.5,depth,50.0,80.0,0,0.0
M1,30.0,7.0,stratified,2.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,all,,depth,0.0,10.0,853,0.32921651871864144
M1,30.0,30.0,all,,depth,10.0,20.0,1711,0.6603627942879198
M1,30.0,30.0,all,,depth,20.0,30.0,27,0.010420686993438826
M1,30.0,30.0,all,,depth,30.0,40.0,0,0.0
M1,30.0,30.0,all,,depth,40.0,50.0,0,0.0
M1,30.0,30.0,all,,depth,50.0,80.0,0,0.0
M1,30.0,30.0,all,,depth,80.0,120.0,0,0.0
M1,30.0,30.0,all,1.2,depth,0.0,10.0,822,0.3294589178356713
M1,30.0,30.0,all,1.2,depth,10.0,20.0,1648,0.6605210420841683
M1,30.0,30.0,all,1.2,depth,20.0,30.0,25,0.01002004008016032
M1,30.0,30.0,all,1.2,depth,30.0,40.0,0,0.0
M1,30.0,30.0,all,1.2,depth,40.0,50.0,0,0.0
M1,30.0,30.0,all,1.2,depth,50.0,80.0,0,0.0
M1,30.0,30.0,all,1.2,depth,80.0,120.0,0,0.0
M1,30.0,30.0,all,1.5,depth,0.0,10.0,661,0.320873786407767
M1,30.0,30.0,all,1.5,depth,10.0,20.0,1377,0.6684466019417475
M1,30.0,30.0,all,1.5,depth,20.0,30.0,22,0.010679611650485437
M1,30.0,30.0,all,1.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,all,1.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,all,1.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,all,1.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,all,2.0,depth,0.0,10.0,241,0.23128598848368523
M1,30.0,30.0,all,2.0,depth,10.0,20.0,788,0.7562380038387716
M1,30.0,30.0,all,2.0,depth,20.0,30.0,13,0.012476007677543186
M1,30.0,30.0,all,2.0,depth,30.0,40.0,0,0.0
M1,30.0,30.0,all,2.0,depth,40.0,50.0,0,0.0
M1,30.0,30.0,all,2.0,depth,50.0,80.0,0,0.0
M1,30.0,30.0,all,2.0,depth,80.0,120.0,0,0.0
M1,30.0,30.0,all,2.5,depth,0.0,10.0,95,0.18446601941747573
M1,30.0,30.0,all,2.5,depth,10.0,20.0,414,0.8038834951456311
M1,30.0,30.0,all,2.5,depth,20.0,30.0,6,0.011650485436893204
M1,30.0,30.0,all,2.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,all,2.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,all,2.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,all,2.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,mainshock_window,,depth,0.0,10.0,853,0.32921651871864144
M1,30.0,30.0,mainshock_window,,depth,10.0,20.0,1711,0.6603627942879198
M1,30.0,30.0,mainshock_window,,depth,20.0,30.0,27,0.010420686993438826
M1,30.0,30.0,mainshock_window,,depth,30.0,40.0,0,0.0
M1,30.0,30.0,mainshock_window,,depth,40.0,50.0,0,0.0
M1,30.0,30.0,mainshock_window,,depth,50.0,80.0,0,0.0
M1,30.0,30.0,mainshock_window,,depth,80.0,120.0,0,0.0
M1,30.0,30.0,mainshock_window,1.2,depth,0.0,10.0,822,0.3294589178356713
M1,30.0,30.0,mainshock_window,1.2,depth,10.0,20.0,1648,0.6605210420841683
M1,30.0,30.0,mainshock_window,1.2,depth,20.0,30.0,25,0.01002004008016032
M1,30.0,30.0,mainshock_window,1.2,depth,30.0,40.0,0,0.0
M1,30.0,30.0,mainshock_window,1.2,depth,40.0,50.0,0,0.0
M1,30.0,30.0,mainshock_window,1.2,depth,50.0,80.0,0,0.0
M1,30.0,30.0,mainshock_window,1.2,depth,80.0,120.0,0,0.0
M1,30.0,30.0,mainshock_window,1.5,depth,0.0,10.0,661,0.320873786407767
M1,30.0,30.0,mainshock_window,1.5,depth,10.0,20.0,1377,0.6684466019417475
M1,30.0,30.0,mainshock_window,1.5,depth,20.0,30.0,22,0.010679611650485437
M1,30.0,30.0,mainshock_window,1.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,mainshock_window,1.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,mainshock_window,1.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,mainshock_window,1.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,mainshock_window,2.0,depth,0.0,10.0,241,0.23128598848368523
M1,30.0,30.0,mainshock_window,2.0,depth,10.0,20.0,788,0.7562380038387716
M1,30.0,30.0,mainshock_window,2.0,depth,20.0,30.0,13,0.012476007677543186
M1,30.0,30.0,mainshock_window,2.0,depth,30.0,40.0,0,0.0
M1,30.0,30.0,mainshock_window,2.0,depth,40.0,50.0,0,0.0
M1,30.0,30.0,mainshock_window,2.0,depth,50.0,80.0,0,0.0
M1,30.0,30.0,mainshock_window,2.0,depth,80.0,120.0,0,0.0
M1,30.0,30.0,mainshock_window,2.5,depth,0.0,10.0,95,0.18446601941747573
M1,30.0,30.0,mainshock_window,2.5,depth,10.0,20.0,414,0.8038834951456311
M1,30.0,30.0,mainshock_window,2.5,depth,20.0,30.0,6,0.011650485436893204
M1,30.0,30.0,mainshock_window,2.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,mainshock_window,2.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,mainshock_window,2.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,mainshock_window,2.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,stratified,,depth,0.0,10.0,853,0.32985305491105954
M1,30.0,30.0,stratified,,depth,10.0,20.0,1711,0.6616395978344934
M1,30.0,30.0,stratified,,depth,20.0,30.0,22,0.008507347254447023
M1,30.0,30.0,stratified,,depth,30.0,40.0,0,0.0
M1,30.0,30.0,stratified,,depth,40.0,50.0,0,0.0
