event_id,datetime,lat,lon,dep,mag,relative_days,relative_hours,epicentral_distance_km,east_km,north_km,within_60km,within_80km,within_100km,within_150km,is_reference_mainshock,phase_label
cat_000000,2025-06-01 00:13:38.900000+00:00,39.245593,142.382422,29.7,1.7,-161.32639282407408,-3871.8334277777776,98.19276611286742,-96.61949429071497,-17.510865853058704,False,False,True,True,False,outside_main_windows
cat_000001,2025-06-01 00:30:20.430000+00:00,41.623617,142.114681,55.14,1.7,-161.31480104166667,-3871.555225,273.47363304371214,-117.5901367866659,246.9133383859418,False,False,False,False,False,outside_main_windows
cat_000002,2025-06-01 02:20:26.570000+00:00,41.533988,143.589616,7.08,1.7,-161.23834108796297,-3869.720186111111,237.05337114901536,7.100392797576001,236.9470483057164,False,False,False,False,False,outside_main_windows
cat_000003,2025-06-01 02:39:30.110000+00:00,40.267017,142.49502,39.48,1.3,-161.22510567129632,-3869.4025361111117,129.1324900637439,-86.29589060581146,96.06630089993341,False,False,False,True,False,outside_main_windows
cat_000004,2025-06-01 04:34:04.360000+00:00,38.872412,142.445459,35.58,1.5,-161.1455425925926,-3867.493022222222,108.82462254060653,-91.4400427503876,-59.00669977320205,False,False,False,True,False,outside_main_windows
cat_000005,2025-06-01 08:16:05.140000+00:00,41.125675,143.158659,19.1,1.8,-160.99136689814816,-3863.792805555556,193.79410118436516,-29.44457647253611,191.54471422269677,False,False,False,False,False,outside_main_windows
cat_000006,2025-06-01 08:20:35.450000+00:00,41.129313,143.16805,19.18,0.8,-160.98823831018518,-3863.7177194444444,194.07463577533338,-28.64698397618431,191.94924136582992,False,False,False,False,False,outside_main_windows
cat_000007,2025-06-01 11:01:50.900000+00:00,39.987366,141.954167,49.87,1.3,-160.8762539351852,-3861.0300944444443,147.78985264513585,-132.74629429016596,64.97052846885579,False,False,False,True,False,outside_main_windows
cat_000008,2025-06-01 12:09:00.700000+00:00,40.204692,142.274186,43.38,3.6,-160.82961273148146,-3859.910705555555,137.88210320134962,-105.19964510711091,89.13607709681115,False,False,False,True,False,outside_main_windows
cat_000009,2025-06-01 12:39:22.810000+00:00,39.069853,142.196989,38.75,1.2,-160.80852349537037,-3859.404563888889,118.64383394759012,-112.71121336017924,-37.05226226157318,False,False,False,True,False,outside_main_windows
cat_000010,2025-06-01 16:16:20.760000+00:00,38.964054,142.391846,28.21,1.4,-160.65785277777778,-3855.788466666667,107.69901675987703,-96.00141204451785,-48.816574305641375,False,False,False,True,False,outside_main_windows
cat_000011,2025-06-01 18:47:58.200000+00:00,41.136519,143.208122,22.02,1.2,-160.5525583333333,-3853.2613999999994,194.3963690304001,-25.24563929423716,192.75051200723018,False,False,False,False,False,outside_main_windows
cat_000012,2025-06-01 19:05:17.480000+00:00,39.11283,142.384245,30.63,1.7,-160.54052962962962,-3852.9727111111106,101.80424417752356,-96.55417343079891,-32.27343789916993,False,False,False,True,False,outside_main_windows
cat_000013,2025-06-01 19:17:34.300000+00:00,41.709786,143.723307,7.38,1.5,-160.53200162037035,-3852.7680388888884,257.15270646848165,18.385590704859773,256.4948940199766,False,False,False,False,False,outside_main_windows
cat_000014,2025-06-01 19:26:16.400000+00:00,41.702507,143.727653,6.01,1.7,-160.5259587962963,-3852.623011111111,256.37205546816136,18.753769378150295,255.68550614893041,False,False,False,False,False,outside_main_windows
cat_000015,2025-06-01 19:30:56.480000+00:00,41.714693,143.738623,18.56,1.8,-160.52271712962963,-3852.545211111111,257.7923964421993,19.678797684647538,257.040527525021,False,False,False,False,False,outside_main_windows
cat_000016,2025-06-01 20:00:55.120000+00:00,41.712712,143.714339,18.63,1.7,-160.50189953703702,-3852.0455888888882,257.42423647982787,17.627569829497908,256.82025037533884,False,False,False,False,False,outside_main_windows
cat_000017,2025-06-01 21:03:08.200000+00:00,41.473584,142.998861,28.04,1.0,-160.45869259259257,-3851.0086222222217,234.19048434371226,-42.89258240057908,230.23042995667868,False,False,False,False,False,outside_main_windows
cat_000018,2025-06-01 21:19:22.280000+00:00,41.692607,143.753174,5.33,1.8,-160.44741851851853,-3850.7380444444448,255.44169987388852,20.911500498779855,254.58467637514988,False,False,False,False,False,outside_main_windows
cat_000019,2025-06-01 21:40:21.800000+00:00,41.702747,143.755566,21.93,1.6,-160.43284074074074,-3850.388177777778,256.58186014859837,21.112009192051275,255.7121929313257,False,False,False,False,False,outside_main_windows
cat_000020,2025-06-01 21:41:45.580000+00:00,41.705265,143.738965,3.2,1.6,-160.43187106481483,-3850.364905555556,256.7494450427378,19.70907717539012,255.9921817566161,False,False,False,False,False,outside_main_windows
cat_000021,2025-06-01 22:16:07.640000+00:00,41.068058,142.835938,22.9,1.6,-160.40800462962963,-3849.792111111111,193.66837539101957,-56.85150273752392,185.13799613421713,False,False,False,False,False,outside_main_windows
cat_000022,2025-06-01 22:52:52.120000+00:00,41.069954,142.834961,23.64,1.5,-160.38248981481482,-3849.179755555556,193.89401686891964,-56.93363896307826,185.34882171513547,False,False,False,False,False,outside_main_windows
cat_000023,2025-06-02 01:13:07.830000+00:00,40.13822,141.139909,8.81,0.6,-160.2850857638889,-3846.8420583333336,218.08209007565355,-202.19223786557805,81.74472793289354,False,False,False,False,False,outside_main_windows
cat_000024,2025-06-02 01:22:05.800000+00:00,41.698344,143.758561,16.54,3.1,-160.27885925925926,-3846.6926222222223,256.1149667031071,21.365748873878335,255.2226016693093,False,False,False,False,False,outside_main_windows
cat_000025,2025-06-02 01:37:25.430000+00:00,41.413753,142.850618,21.94,1.7,-160.26821539351852,-3846.4371694444444,230.3520341458682,-55.46319158448153,223.5775263006078,False,False,False,False,False,outside_main_windows
cat_000026,2025-06-02 01:38:01.200000+00:00,41.709945,143.720947,16.32,2.4,-160.26780138888887,-3846.427233333333,257.15616881134275,18.186191302645813,256.5125740133127,False,False,False,False,False,outside_main_windows
cat_000027,2025-06-02 02:15:30.230000+00:00,41.683398,143.789974,20.91,2.1,-160.24177094907407,-3845.8025027777776,254.69561414649755,24.02249283761878,253.56068229567953,False,False,False,False,False,outside_main_windows
cat_000028,2025-06-02 03:47:03.300000+00:00,39.720239,143.438477,12.69,1.6,-160.17819375,-3844.27665,35.73478760286191,-5.760948866682897,35.26736129907451,True,True,True,True,False,outside_main_windows
cat_000029,2025-06-02 04:18:05.790000+00:00,39.284009,142.610449,23.59,1.9,-160.15663715277776,-3843.7592916666663,78.11384845572665,-76.98410066666901,-13.239201551081557,False,True,True,True,False,outside_main_windows
cat_000030,2025-06-02 04:41:24.150000+00:00,41.718693,143.719076,15.85,1.7,-160.14045243055554,-3843.3708583333328,258.1153088365999,18.026947584625756,257.4853072315998,False,False,False,False,False,outside_main_windows
cat_000031,2025-06-02 04:46:16.890000+00:00,39.653345,142.594287,30.03,0.8,-160.13706423611112,-3843.289541666667,82.9721026013469,-78.16644693037865,27.829087876113647,False,False,True,True,False,outside_main_windows
cat_000032,2025-06-02 05:18:20.450000+00:00,40.000916,141.684294,57.83,0.6,-160.1148008101852,-3842.7552194444443,169.40464859209573,-155.8211298293269,66.47721972488901,False,False,False,False,False,outside_main_windows
cat_000033,2025-06-02 05:54:22.330000+00:00,39.65944,142.591178,32.55,1.3,-160.08977905092593,-3842.1546972222222,83.44917496392492,-78.42965062979317,28.50682095401166,False,False,True,True,False,outside_main_windows
cat_000034,2025-06-02 06:01:44.370000+00:00,41.698511,143.769141,24.21,1.5,-160.0846628472222,-3842.031908333333,256.2095507186752,22.25961833847768,255.24117122205948,False,False,False,False,False,outside_main_windows
cat_000035,2025-06-02 06:44:24.050000+00:00,39.871403,142.436979,12.19,1.6,-160.05503692129628,-3841.3208861111107,105.29239136987717,-91.51402125245053,52.076031190372746,False,False,False,True,False,outside_main_windows
cat_000036,2025-06-02 06:56:30.530000+00:00,41.673938,143.814274,15.45,1.7,-160.04662858796297,-3841.1190861111113,253.85122035496053,26.07765417902034,252.5087782896223,False,False,False,False,False,outside_main_windows
cat_000037,2025-06-02 07:34:45.890000+00:00,39.439502,142.346582,37.75,1.0,-160.0200619212963,-3840.4814861111113,99.64567946973821,-99.56399724214154,4.050831177660801,False,False,True,True,False,outside_main_windows
cat_000038,2025-06-02 08:00:38.610000+00:00,41.708333,143.762793,7.98,1.6,-160.00209062500002,-3840.0501750000003,257.2516332270513,21.721687465453925,256.3333277915623,False,False,False,False,False,outside_main_windows
cat_000039,2025-06-02 08:15:51.310000+00:00,41.678918,143.793132,26.03,0.9,-159.9915269675926,-3839.7966472222224,254.22511031469676,24.29015220519075,253.0625290243126,False,False,False,False,False,outside_main_windows
cat_000040,2025-06-02 11:12:53.670000+00:00,41.699211,143.775439,14.4,1.4,-159.8685829861111,-3836.8459916666666,256.33382655361015,22.791612415486803,255.31900767071008,False,False,False,False,False,outside_main_windows
cat_000041,2025-06-02 11:22:38.560000+00:00,40.37474,141.269141,9.58,-0.1,-159.86181342592593,-3836.6835222222226,219.27321904374614,-190.81855926882676,108.04455198286522,False,False,False,False,False,outside_main_windows
cat_000042,2025-06-02 11:35:38.370000+00:00,39.153271,142.46141,25.4,1.0,-159.8527878472222,-3836.466908333333,94.0777405554292,-89.88442391956333,-27.77660387073798,False,False,True,True,False,outside_main_windows
cat_000043,2025-06-02 12:25:39.140000+00:00,41.712919,143.712207,8.83,1.4,-159.81805671296297,-3835.6333611111113,257.4349336138327,17.44743090836596,256.84326772515385,False,False,False,False,False,outside_main_windows
cat_000044,2025-06-02 12:26:04.190000+00:00,41.592733,142.130225,38.1,1.0,-159.8177667824074,-3835.626402777778,269.8202253357195,-116.30287558038746,243.47919427145123,False,False,False,False,False,outside_main_windows
cat_000045,2025-06-02 12:39:15.190000+00:00,38.883862,142.450749,37.51,1.0,-159.80861168981482,-3835.406680555556,107.74786482255564,-90.97640175267468,-57.73351786312146,False,False,False,True,False,outside_main_windows
cat_000046,2025-06-02 12:58:48.810000+00:00,41.698914,143.776302,23.15,1.6,-159.795028125,-3835.0806749999997,256.30742843696106,22.864576948983817,255.28598277749705,False,False,False,False,False,outside_main_windows
cat_000047,2025-06-02 13:02:18.490000+00:00,38.835291,142.442041,37.76,1.0,-159.79260127314814,-3835.0224305555553,111.37936222073147,-91.75901015003964,-63.13436664517461,False,False,False,True,False,outside_main_windows
cat_000048,2025-06-02 13:11:09.210000+00:00,41.706742,143.779883,18.53,1.4,-159.78645868055554,-3834.875008333333,257.2013442548629,23.165777831289788,256.15641666327025,False,False,False,False,False,outside_main_windows
cat_000049,2025-06-02 13:52:37.200000+00:00,38.83265,142.428044,33.9,1.5,-159.75766249999998,-3834.1838999999995,112.54287195012793,-92.96825893279319,-63.42803244644255,False,False,False,True,False,outside_main_windows
cat_000050,2025-06-02 14:16:56.910000+00:00,41.960677,142.174284,62.62,1.3,-159.74076770833332,-3833.7784249999995,305.73905360684194,-112.26813863582504,284.3927003607561,False,False,False,False,False,outside_main_windows
cat_000051,2025-06-02 14:53:09.900000+00:00,41.694743,143.701872,4.02,1.0,-159.7156173611111,-3833.1748166666666,255.36055612048668,16.57657833916114,254.82218873846267,False,False,False,False,False,outside_main_windows
cat_000052,2025-06-02 15:28:37.320000+00:00,39.661198,142.59235,29.49,0.9,-159.69099444444444,-3832.583866666667,83.42083859470588,-78.32814569807134,28.702301635053054,False,False,True,True,False,outside_main_windows
cat_000053,2025-06-02 15:43:03.850000+00:00,41.685242,143.79515,15.6,1.4,-159.68096516203704,-3832.3431638888887,254.9412843562044,24.459521773534785,253.76572574041268,False,False,False,False,False,outside_main_windows
cat_000054,2025-06-02 16:33:25.590000+00:00,41.703068,143.715348,7.23,1.2,-159.64599131944445,-3831.503791666667,256.36036246349903,17.714086155395126,255.74788650277853,False,False,False,False,False,outside_main_windows
cat_000055,2025-06-02 16:34:38.680000+00:00,39.851937,141.004313,4.48,0.6,-159.6451453703704,-3831.483488888889,219.95404590883652,-214.22489646568155,49.91151074830962,False,False,False,False,False,outside_main_windows
cat_000056,2025-06-02 17:45:54.560000+00:00,39.518416,142.151644,42.3,1.0,-159.59565601851853,-3830.2957444444446,116.94715288597482,-116.24287799210227,12.825667618890021,False,False,False,True,False,outside_main_windows
cat_000057,2025-06-02 17:47:22.480000+00:00,41.691325,143.79069,15.47,1.8,-159.59463842592592,-3830.271322222222,255.57869592373495,24.081568851299483,254.4421244791912,False,False,False,False,False,outside_main_windows
cat_000058,2025-06-02 18:46:48.920000+00:00,39.865531,142.414388,12.95,1.6,-159.5533601851852,-3829.280644444445,106.66512158843796,-93.45247956131004,51.423094581115485,False,False,False,True,False,outside_main_windows
cat_000059,2025-06-02 20:39:00.080000+00:00,39.760132,141.834961,57.04,1.2,-159.47545324074073,-3827.4108777777774,148.58064209964925,-143.1804821707062,39.703260507705814,False,False,False,True,False,outside_main_windows
cat_000060,2025-06-02 21:05:03.240000+00:00,41.070825,143.106885,23.71,0.7,-159.4573611111111,-3826.9766666666665,188.5092855975108,-33.85129170592953,185.44567249624248,False,False,False,False,False,outside_main_windows
cat_000061,2025-06-02 21:49:03.480000+00:00,41.706327,143.736084,21.37,1.4,-159.42680277777777,-3826.2432666666664,256.8486207294133,19.465521591184082,256.1102707687132,False,False,False,False,False,outside_main_windows
cat_000062,2025-06-02 21:54:14.380000+00:00,39.865845,141.009635,4.62,0.4,-159.42320439814813,-3826.156905555555,219.84601598424874,-213.7476174376269,51.458009788082215,False,False,False,False,False,outside_main_windows
cat_000063,2025-06-02 23:48:14.120000+00:00,41.688257,143.802051,19.5,1.6,-159.34404074074072,-3824.256977777777,255.331444536413,25.04207611181384,254.10097844424578,False,False,False,False,False,outside_main_windows
cat_000064,2025-06-03 00:05:05.290000+00:00,39.853585,141.000635,4.61,1.2,-159.33233738425926,-3823.976097222222,220.299900397332,-214.53733690420853,50.09475998742018,False,False,False,False,False,outside_main_windows
cat_000065,2025-06-03 00:12:30.040000+00:00,39.919035,142.392415,37.59,2.8,-159.3271898148148,-3823.852555555555,111.23336722029502,-95.29725191178952,57.37246793630638,False,False,False,True,False,outside_main_windows
cat_000066,2025-06-03 00:38:07.360000+00:00,38.763688,141.959521,53.2,0.7,-159.30939675925927,-3823.4255222222228,151.2067078453422,-133.45325370586662,-71.09625697770451,False,False,False,False,False,outside_main_windows
cat_000067,2025-06-03 03:03:12.540000+00:00,38.877738,142.439681,34.54,2.7,-159.2086423611111,-3821.0074166666664,108.92199975095946,-91.93489590220172,-58.41447559389271,False,False,False,True,False,outside_main_windows
cat_000068,2025-06-03 03:38:53.360000+00:00,40.068449,142.205794,43.2,0.6,-159.18386435185187,-3820.412744444445,133.52196930371898,-111.15192503766505,73.9865467059765,False,False,False,True,False,outside_main_windows
cat_000069,2025-06-03 03:57:59.710000+00:00,40.240234,141.176188,9.89,0.2,-159.17059641203704,-3820.094313888889,219.63543934105763,-198.9440329376223,93.088167179612,False,False,False,False,False,outside_main_windows
cat_000070,2025-06-03 04:10:29.080000+00:00,39.97725,141.94707,46.94,0.4,-159.16192314814816,-3819.886155555556,147.855103170079,-133.3632796707153,63.84568059091903,False,False,False,True,False,outside_main_windows
cat_000071,2025-06-03 04:14:20+00:00,39.916366,142.398796,35.29,1.1,-159.15925046296297,-3819.8220111111114,110.61392635247834,-94.75285781209345,57.075688677091556,False,False,False,True,False,outside_main_windows
cat_000072,2025-06-03 05:13:36+00:00,39.08348,142.392497,31.18,2.2,-159.11809305555556,-3818.8342333333335,102.23771084096053,-95.86374561316633,-35.53700899618783,False,False,False,True,False,outside_main_windows
cat_000073,2025-06-03 09:30:08.030000+00:00,39.517643,142.117529,41.28,0.3,-158.93994456018518,-3814.5586694444446,119.85006772880969,-119.17228446313999,12.739713940593514,False,False,False,True,False,outside_main_windows
cat_000074,2025-06-03 10:00:57.270000+00:00,39.146293,142.465381,26.46,0.9,-158.91854131944444,-3814.0449916666666,93.98828693529268,-89.54708365342394,-28.552522068863333,False,False,True,True,False,outside_main_windows
cat_000075,2025-06-03 10:21:32.910000+00:00,39.195732,142.421908,28.49,0.9,-158.90423993055555,-3813.701758333333,96.06317688882626,-93.25624010774371,-23.05515609048304,False,False,True,True,False,outside_main_windows
cat_000076,2025-06-03 11:31:17.330000+00:00,39.389412,142.470866,35.32,1.0,-158.8558091435185,-3812.5394194444443,88.9326878637555,-88.92020320050908,-1.5189226979648458,False,False,True,True,False,outside_main_windows
cat_000077,2025-06-03 11:51:06.610000+00:00,39.75496,141.844092,56.12,0.7,-158.8420443287037,-3812.209063888889,147.67847748128338,-142.40326948769078,39.128160347099964,False,False,False,True,False,outside_main_windows
cat_000078,2025-06-03 13:07:01.870000+00:00,38.79989,141.616618,69.76,1.7,-158.78932141203703,-3810.943713888889,176.26261745886524,-163.00831341779337,-67.07077824331866,False,False,False,False,False,outside_main_windows
cat_000079,2025-06-03 14:08:31.260000+00:00,39.832491,142.850586,29.96,2.4,-158.7466201388889,-3809.9188833333333,73.67839279258332,-56.11218308966385,47.7492142047793,False,True,True,True,False,outside_main_windows
cat_000080,2025-06-03 15:58:03.730000+00:00,39.202035,143.452474,13.89,3.1,-158.67054988425926,-3808.0931972222224,22.818260362560576,-4.578055280179397,-22.354294467842095,True,True,True,True,False,outside_main_windows
cat_000081,2025-06-03 17:19:00.200000+00:00,40.140727,141.170426,10.55,0.1,-158.61434074074074,-3806.7441777777776,215.76899189961213,-199.58044733091035,82.02349361399159,False,False,False,False,False,outside_main_windows
cat_000082,2025-06-03 17:21:48.800000+00:00,40.394885,141.27098,7.54,-0.1,-158.61238935185185,-3806.6973444444443,220.22526192224063,-190.63364089994224,110.28457378011979,False,False,False,False,False,outside_main_windows
cat_000083,2025-06-03 17:54:20.780000+00:00,40.366622,141.267171,8.77,0.8,-158.58979699074075,-3806.155127777778,218.98636104577236,-190.99794501986068,107.14187156836434,False,False,False,False,False,outside_main_windows
cat_000084,2025-06-03 18:10:03.240000+00:00,41.691455,143.783936,20.41,2.3,-158.57888888888888,-3805.8933333333334,255.539971357842,23.510875123120993,254.4565798196548,False,False,False,False,False,outside_main_windows
cat_000085,2025-06-03 18:35:18.920000+00:00,40.381242,141.921989,44.44,1.7,-158.5613462962963,-3805.4723111111116,173.44677914483492,-135.11202043615208,108.76754139590786,False,False,False,False,False,outside_main_windows
cat_000086,2025-06-03 19:01:59.740000+00:00,40.084477,142.491764,6.53,1.3,-158.54281828703705,-3805.027638888889,115.13257806827028,-86.68884086475477,75.76877899023533,False,False,False,True,False,outside_main_windows
cat_000087,2025-06-03 20:50:13.380000+00:00,40.166333,143.246777,6.41,0.9,-158.46766041666666,-3803.22385,87.70655704312748,-22.122803262894358,84.87075090565254,False,False,True,True,False,outside_main_windows
cat_000088,2025-06-03 22:08:25.600000+00:00,41.679354,143.772135,16.5,1.4,-158.41335231481483,-3801.920455555556,254.1100768512868,22.515798961185588,253.11101001232888,False,False,False,False,False,outside_main_windows
cat_000089,2025-06-03 23:28:05.140000+00:00,40.259509,142.461556,40.21,0.7,-158.3580335648148,-3800.592805555555,130.45171626959845,-89.15810962051694,95.23144939068592,False,False,False,True,False,outside_main_windows
cat_000090,2025-06-03 23:41:32.260000+00:00,41.699235,143.776188,19.36,1.4,-158.34869189814816,-3800.368605555556,256.342116216095,22.854890426094286,255.32167634894995,False,False,False,False,False,outside_main_windows
cat_000091,2025-06-04 01:17:45.750000+00:00,40.286153,142.932926,18.78,1.3,-158.28186909722223,-3798.7648583333334,109.69486675735754,-48.89817587500469,98.19412701620325,False,False,False,True,False,outside_main_windows
cat_000092,2025-06-04 01:41:44.240000+00:00,40.072257,142.220671,43.28,1.1,-158.2652199074074,-3798.365277777778,132.6993640844706,-109.87677257029479,74.40997698663891,False,False,False,True,False,outside_main_windows
cat_000093,2025-06-04 03:24:12.730000+00:00,40.194869,141.277718,9.97,0.7,-158.1940568287037,-3796.657363888889,209.70414883912716,-190.33592758926096,88.04380933238117,False,False,False,False,False,outside_main_windows
cat_000094,2025-06-04 03:24:17.730000+00:00,40.193673,141.276367,10.82,1.5,-158.19399895833334,-3796.655975,209.75463922405115,-190.4530002700104,87.91082020011426,False,False,False,False,False,outside_main_windows
cat_000095,2025-06-04 03:49:05.910000+00:00,39.375146,143.60638,8.97,1.3,-158.17677465277777,-3796.242591666666,9.19415437269613,8.653902962951443,-3.1052295214760344,True,True,True,True,False,outside_main_windows
cat_000096,2025-06-04 05:05:54.210000+00:00,39.027897,144.449447,26.37,1.3,-158.12343784722222,-3794.962508333333,91.38353634155811,81.30637576996251,-41.71755660387218,False,False,True,True,False,outside_main_windows
cat_000097,2025-06-04 05:41:05.380000+00:00,41.057442,142.882731,23.99,1.4,-158.09900300925926,-3794.3760722222223,191.40645708134434,-52.883592125407645,183.95755079295864,False,False,False,False,False,outside_main_windows
cat_000098,2025-06-04 06:15:35.710000+00:00,39.191459,143.452799,10.93,1.0,-158.07504085648148,-3793.8009805555557,23.966247659979476,-4.550434721165248,-23.530292012034987,True,True,True,True,False,outside_main_windows
cat_000099,2025-06-04 07:25:09.760000+00:00,40.366488,141.27264,9.53,1.6,-158.0267300925926,-3792.641522222222,218.57241788148556,-190.53149571308293,107.12697144819366,False,False,False,False,False,outside_main_windows
cat_000100,2025-06-04 07:27:21.610000+00:00,41.530216,143.596891,7.63,1.7,-158.02520405092594,-3792.6048972222225,236.65339793278918,7.7160230920206025,236.5276210424134,False,False,False,False,False,outside_main_windows
cat_000101,2025-06-04 07:50:46.600000+00:00,38.700692,142.242806,40.95,1.0,-158.0089425925926,-3792.2146222222227,134.13136340007617,-109.05079591431848,-78.10109257660574,False,False,False,True,False,outside_main_windows
cat_000102,2025-06-04 08:20:44.140000+00:00,39.157568,142.306185,36.51,2.7,-157.9881377314815,-3791.7153055555555,106.78926513381197,-103.24208343604256,-27.298799270946187,False,False,False,True,False,outside_main_windows
cat_000103,2025-06-04 09:12:36.600000+00:00,41.103963,142.648226,33.04,1.0,-157.9521138888889,-3790.8507333333337,202.64251685076366,-72.76626249558078,189.13044997538998,False,False,False,False,False,outside_main_windows
cat_000104,2025-06-04 09:15:37.690000+00:00,41.129586,143.209831,21.89,1.6,-157.9500179398148,-3790.8004305555555,193.6133307679563,-25.10192950732218,191.97959758080384,False,False,False,False,False,outside_main_windows
cat_000105,2025-06-04 10:46:01.750000+00:00,39.164539,142.312988,35.33,0.9,-157.8872394675926,-3789.293747222222,106.02180325819099,-102.65143239941068,-26.523659437306957,False,False,False,True,False,outside_main_windows
cat_000106,2025-06-04 11:08:21.800000+00:00,39.183647,142.466048,29.66,1.3,-157.8717296296296,-3788.9215111111107,92.73253044368776,-89.46580972512872,-24.398946778982424,False,False,True,True,False,outside_main_windows
cat_000107,2025-06-04 13:31:40.020000+00:00,41.66241,143.892236,14.98,1.9,-157.77221319444445,-3786.5331166666665,253.34119770760844,32.668622667170126,251.226923175264,False,False,False,False,False,outside_main_windows
cat_000108,2025-06-04 13:50:25.060000+00:00,39.156091,142.302572,35.29,1.5,-157.75919189814815,-3786.2206055555553,107.13296648879471,-103.55415069442657,-27.46303417759955,False,False,False,True,False,outside_main_windows
cat_000109,2025-06-04 14:49:54.380000+00:00,41.64388,142.412939,41.34,1.2,-157.71788032407406,-3785.2291277777776,265.72765486681897,-92.36250091094166,249.16648118454052,False,False,False,False,False,outside_main_windows
cat_000110,2025-06-04 15:32:33.510000+00:00,39.792131,142.45096,24.47,1.4,-157.6882607638889,-3784.5182583333335,100.18898368199886,-90.36854726450024,43.26138696540494,False,False,False,True,False,outside_main_windows
cat_000111,2025-06-04 17:18:57.600000+00:00,38.843233,141.141227,11.16,1.1,-157.61437083333334,-3782.7449,213.24765813462426,-203.96735906967706,-62.25125653776353,False,False,False,False,False,outside_main_windows
cat_000112,2025-06-04 17:42:45.440000+00:00,41.319897,142.611279,25.72,0.6,-157.59784490740742,-3782.348277777778,226.20811655636908,-75.7804703672043,213.14121526545586,False,False,False,False,False,outside_main_windows
cat_000113,2025-06-04 18:32:57.280000+00:00,38.836894,141.604134,72.1,1.6,-157.56298564814816,-3781.511655555556,175.70365977212242,-164.04249349329828,-62.95612117776306,False,False,False,False,False,outside_main_windows
cat_000114,2025-06-04 19:13:21.640000+00:00,40.202376,142.674495,25.39,2.9,-157.53492592592593,-3780.8382222222226,113.75751893073218,-71.00468180944458,88.8785496467023,False,False,False,True,False,outside_main_windows
cat_000115,2025-06-04 19:26:20.240000+00:00,40.025081,141.98055,49.35,0.6,-157.52591435185184,-3780.621944444444,147.65107598351162,-130.45332799606652,69.16424512725516,False,False,False,True,False,outside_main_windows
cat_000116,2025-06-05 00:21:08.400000+00:00,40.291862,142.269238,43.52,0.8,-157.3211902777778,-3775.708566666667,144.5967554765261,-105.55534262784195,98.82893885241738,False,False,False,True,False,outside_main_windows
cat_000117,2025-06-05 00:45:29.850000+00:00,41.11499,142.635319,34.19,1.0,-157.30427534722222,-3775.3026083333334,204.17873743218303,-73.85557327499514,190.35659643149938,False,False,False,False,False,outside_main_windows
cat_000118,2025-06-05 00:57:06.740000+00:00,38.955949,142.406234,28.01,1.1,-157.29620949074075,-3775.109027777778,107.01567799981383,-94.76677247469867,-49.71780918609557,False,False,False,True,False,outside_main_windows
cat_000119,2025-06-05 01:13:56.480000+00:00,38.893567,142.158219,41.56,1.1,-157.28452268518518,-3774.8285444444446,129.26987679710152,-116.19594305272469,-56.654371100036386,False,False,False,True,False,outside_main_windows
cat_000120,2025-06-05 02:55:42.610000+00:00,39.191423,142.335498,32.16,0.7,-157.21384988425928,-3773.1323972222226,103.40752490340893,-100.69473292783715,-23.534295029394357,False,False,False,True,False,outside_main_windows
cat_000121,2025-06-05 04:01:57.610000+00:00,40.115112,142.469499,36.54,1.4,-157.16784293981482,-3772.0282305555556,118.80007237093878,-88.57278000033165,79.1752355679918,False,False,False,True,False,outside_main_windows
cat_000122,2025-06-05 05:45:41.890000+00:00,40.521948,142.306803,43.42,1.2,-157.09580266203704,-3770.299263888889,160.98933884107078,-102.1766961238597,124.41333474435733,False,False,False,False,False,outside_main_windows
cat_000123,2025-06-05 05:54:18.340000+00:00,40.108565,141.354932,10.91,1.2,-157.08982523148148,-3770.1558055555556,199.8839577638397,-183.8547357948871,78.44724238324935,False,False,False,False,False,outside_main_windows
cat_000124,2025-06-05 11:00:27.980000+00:00,39.18269,142.411637,23.03,2.0,-156.8772136574074,-3765.0531277777773,97.28499120417139,-94.14880627621395,-24.505360323781225,False,False,True,True,False,outside_main_windows
cat_000125,2025-06-05 11:07:48.650000+00:00,41.177026,143.187288,22.86,1.1,-156.87211331018517,-3764.930719444444,199.09421094143917,-27.00516205623086,197.25468490082113,False,False,False,False,False,outside_main_windows
cat_000126,2025-06-05 13:35:32.980000+00:00,39.113635,142.429248,28.4,1.3,-156.76951689814814,-3762.4684055555554,98.10726106697818,-92.67893841436562,-32.18392598322109,False,False,True,True,False,outside_main_windows
cat_000127,2025-06-05 13:56:17.920000+00:00,41.038688,141.062077,10.33,0.4,-156.75510787037038,-3762.1225888888894,275.88069558183105,-207.47187042044044,181.87220113866644,False,False,False,False,False,outside_main_windows
cat_000128,2025-06-05 17:05:38.480000+00:00,39.164889,142.298942,36.41,0.8,-156.6236199074074,-3758.966877777778,107.18278359988635,-103.86007010452062,-26.484741212980865,False,False,False,True,False,outside_main_windows
cat_000129,2025-06-05 17:48:53.860000+00:00,39.239925,142.404297,33.39,1.0,-156.59358078703704,-3758.245938888889,96.462230770527,-94.74170695058083,-18.141118697280064,False,False,True,True,False,outside_main_windows
cat_000130,2025-06-05 18:12:56.800000+00:00,38.998319,142.354264,30.14,0.9,-156.57688009259257,-3757.845122222222,108.94597343479067,-99.21641421052081,-45.006480144165025,False,False,False,True,False,outside_main_windows
cat_000131,2025-06-05 18:41:31.660000+00:00,38.90177,142.053532,44.01,0.7,-156.55703217592594,-3757.3687722222226,137.06074133444196,-125.21614564115423,-55.74223911677087,False,False,False,True,False,outside_main_windows
