core_label,radius_km,window_label,window_n,window_step,exploratory,mc_mode,delta_m,fixed_mc,bootstrap_samples,window_index,start_idx,end_idx_exclusive,start_time,end_time,center_time,median_time,hours_since_mw64,event_count,magnitude_min,magnitude_max,seed,b_value,mc,n_ge_mc,status,bootstrap_valid_count,bootstrap_mean,bootstrap_median,bootstrap_std,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_width,bootstrap_mc_median,bootstrap_n_ge_mc_median,reliability_label
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,10,100,150,2019-07-04 19:00:09.520000+00:00,2019-07-04 19:51:16.840000+00:00,2019-07-04 19:27:17.960000+00:00,2019-07-04 19:27:17.960000+00:00,1.8913666666666666,50,1.11,4.78,20750877,0.544807816855392,1.56,37,ok,960,0.671511590266086,0.5940954836244035,0.6434163036832389,0.4116566194832153,1.0327793421480977,0.6211227226648824,1.8599999999999999,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,11,110,160,2019-07-04 19:09:17.180000+00:00,2019-07-04 19:59:06.600000+00:00,2019-07-04 19:34:18.320000+00:00,2019-07-04 19:34:18.320000+00:00,2.0081333333333333,50,1.11,4.78,20750894,0.524416613852672,1.56,38,ok,991,0.5770133548815567,0.5494652137608246,0.1646378926327144,0.39254830263515283,0.8763562714471156,0.48380796881196275,1.8599999999999999,28.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,12,120,170,2019-07-04 19:19:27.560000+00:00,2019-07-04 20:06:07.800000+00:00,2019-07-04 19:47:07.100000+00:00,2019-07-04 19:47:07.100000+00:00,2.2216833333333335,50,1.26,4.78,20750911,0.5586914877606489,1.68,34,ok,981,0.590781720665923,0.5603877517998579,0.16629749603711458,0.3964636086477141,0.9460735773383491,0.5496099686906349,1.8599999999999999,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,13,130,180,2019-07-04 19:30:36.540000+00:00,2019-07-04 20:16:10.220000+00:00,2019-07-04 19:56:00.360000+00:00,2019-07-04 19:56:00.360000+00:00,2.369811111111111,50,1.26,4.32,20750928,0.6401592792049423,1.7,35,ok,984,0.6328780735445539,0.613380750418943,0.1696411784614038,0.4051755374459034,0.9527056900898929,0.5475301526439895,1.89,27.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,14,140,190,2019-07-04 19:39:49.360000+00:00,2019-07-04 20:26:29.760000+00:00,2019-07-04 20:03:52.360000+00:00,2019-07-04 20:03:52.360000+00:00,2.500922222222222,50,1.16,4.32,20750945,0.5781043523099759,1.7,32,ok,989,0.5842864660483105,0.554955335983113,0.1627727949672294,0.39767333302018537,0.8729147983806222,0.4752414653604369,1.7,29.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,15,150,200,2019-07-04 19:53:18.520000+00:00,2019-07-04 20:33:34.040000+00:00,2019-07-04 20:10:18.920000+00:00,2019-07-04 20:10:18.920000+00:00,2.6083,50,1.16,4.32,20750962,0.5542575452556486,1.3699999999999999,42,ok,986,0.6354118903507439,0.6126917451561149,0.16157774816736906,0.40389725140903004,1.0185526757453456,0.6146554243363156,1.8,28.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,16,160,210,2019-07-04 19:59:43.200000+00:00,2019-07-04 20:42:56.620000+00:00,2019-07-04 20:24:49.680000+00:00,2019-07-04 20:24:49.680000+00:00,2.8501777777777777,50,1.16,4.32,20750979,0.700490156865852,2.14,10,ok,993,0.8094489353012801,0.7489766531802835,0.29328793027447647,0.4391662115812215,1.5239966556736904,1.0848304440924688,1.8499999999999999,19.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,17,170,220,2019-07-04 20:07:32.400000+00:00,2019-07-04 20:53:40.120000+00:00,2019-07-04 20:29:33.960000+00:00,2019-07-04 20:29:33.960000+00:00,2.9291444444444443,50,0.84,4.32,20750996,0.7113262451787284,2.14,9,ok,994,0.839512359228237,0.7288102842784617,0.5699369156266512,0.4325813623627624,2.048376200057321,1.6157948376945588,1.9,17.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,18,180,230,2019-07-04 20:17:03.140000+00:00,2019-07-04 20:59:29.200000+00:00,2019-07-04 20:39:14.040000+00:00,2019-07-04 20:39:14.040000+00:00,3.0902777777777777,50,0.84,3.47,20751013,0.7470456753535033,1.96,11,ok,989,0.8306334147420223,0.7628957458009873,0.4016722582748748,0.5116716301595801,1.5058367080649058,0.9941650779053257,1.94,14.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,19,190,240,2019-07-04 20:26:35.200000+00:00,2019-07-04 21:10:16.360000+00:00,2019-07-04 20:48:23.860000+00:00,2019-07-04 20:48:23.860000+00:00,3.2430055555555555,50,0.84,3.58,20751030,0.6377419765115743,1.96,10,ok,988,0.7907499374401931,0.7376282560244765,0.35219918641964065,0.4519112519632604,1.5239966556736841,1.0720854037104237,1.94,13.0,highly_unreliable
