cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64,distance_to_mw64_km,distance_to_mw71_km,alongstrike_km_from_mw64,crossstrike_km_from_axis,axis_length_mw64_to_mw71_km,onset_detected_flag,mw71_side_flag,longitude_center,latitude_center
2604,12,32,434.0,434.5,3939.0,3939.5,434.25,3939.25,0,,0,,,,,inactive,,,,24.248229711198327,23.445268302072243,7.593374515616873,23.02861931581269,11.993749290966345,0,1,,
2605,13,32,434.5,435.0,3939.0,3939.5,434.75,3939.25,0,,0,,,,,inactive,,,,23.815085511801687,23.18975024385593,7.222253834630887,22.693552993803902,11.993749290966345,0,1,,
2606,14,32,435.0,435.5,3939.0,3939.5,435.25,3939.25,0,,0,,,,,inactive,,,,23.38460929204959,22.942284694177225,6.851133153644902,22.358486671795113,11.993749290966345,0,1,,
2607,15,32,435.5,436.0,3939.0,3939.5,435.75,3939.25,0,,0,,,,,inactive,,,,22.956951137927646,22.703134973059147,6.480012472658917,22.02342034978632,11.993749290966345,0,1,,
2608,16,32,436.0,436.5,3939.0,3939.5,436.25,3939.25,0,,0,,,,,inactive,,,,22.532271509028618,22.472566569513234,6.1088917916729315,21.688354027777528,11.993749290966345,0,1,,
2609,17,32,436.5,437.0,3939.0,3939.5,436.75,3939.25,0,,0,,,,,inactive,,,,22.1107420310574,22.250846249917473,5.737771110686946,21.35328770576874,11.993749290966345,0,0,,
2610,18,32,437.0,437.5,3939.0,3939.5,437.25,3939.25,0,,0,,,,,inactive,,,,21.6925463459538,22.038241069870548,5.366650429700961,21.01822138375995,11.993749290966345,0,0,,
2611,19,32,437.5,438.0,3939.0,3939.5,437.75,3939.25,0,,0,,,,,inactive,,,,21.277881021820264,21.835017290352475,4.995529748714976,20.683155061751158,11.993749290966345,0,0,,
2612,20,32,438.0,438.5,3939.0,3939.5,438.25,3939.25,0,,0,,,,,inactive,,,,20.866956524278386,21.641439200900066,4.624409067728992,20.348088739742366,11.993749290966345,0,0,,
2613,21,32,438.5,439.0,3939.0,3939.5,438.75,3939.25,0,,0,,,,,inactive,,,,20.459998250085693,21.457767854614254,4.253288386743007,20.013022417733573,11.993749290966345,0,0,,
2614,22,32,439.0,439.5,3939.0,3939.5,439.25,3939.25,0,,0,,,,,inactive,,,,20.05724762276457,21.28425972212281,3.8821677057570216,19.677956095724785,11.993749290966345,0,0,,
2615,23,32,439.5,440.0,3939.0,3939.5,439.75,3939.25,0,,0,,,,,inactive,,,,19.65896324856121,21.121165274080923,3.5110470247710364,19.342889773715996,11.993749290966345,0,0,,
2616,24,32,440.0,440.5,3939.0,3939.5,440.25,3939.25,0,,0,,,,,inactive,,,,19.26542212918434,20.968727504340947,3.139926343785051,19.007823451707203,11.993749290966345,0,0,,
2617,25,32,440.5,441.0,3939.0,3939.5,440.75,3939.25,0,,0,,,,,inactive,,,,18.87692092538005,20.827180408484654,2.768805662799066,18.67275712969841,11.993749290966345,0,0,,
2618,26,32,441.0,441.5,3939.0,3939.5,441.25,3939.25,0,,0,,,,,inactive,,,,18.493777262377648,20.696747434894924,2.3976849818130805,18.337690807689622,11.993749290966345,0,0,,
2619,27,32,441.5,442.0,3939.0,3939.5,441.75,3939.25,0,,0,,,,,inactive,,,,18.116331064479414,20.57763992784625,2.0265643008270953,18.002624485680833,11.993749290966345,0,0,,
2620,28,32,442.0,442.5,3939.0,3939.5,442.25,3939.25,0,,0,,,,,inactive,,,,17.74494590144493,20.47005558410516,1.65544361984111,17.66755816367204,11.993749290966345,0,0,,
2621,29,32,442.5,443.0,3939.0,3939.5,442.75,3939.25,1,2.0,1,,,,,insufficient_data,1.0,,,17.38001032371939,20.374176946139873,1.2843229388551247,17.33249184166325,11.993749290966345,0,0,-117.62945899777392,35.59554279518505
2622,30,32,443.0,443.5,3939.0,3939.5,443.25,3939.25,1,53.0,1,,,,,insufficient_data,26.5,,,17.021939156863944,20.2901699561359,0.9132022578691394,16.99742551965446,11.993749290966345,0,0,-117.62864514063834,35.597532795185046
2623,31,32,443.5,444.0,3939.0,3939.5,443.75,3939.25,0,,0,,,,,inactive,,,,16.671174717678515,20.218182595504043,0.542081576883156,16.66235919764567,11.993749290966345,0,0,,
2624,32,32,444.0,444.5,3939.0,3939.5,444.25,3939.25,1,63.0,1,,,,,insufficient_data,31.5,,,16.32818790542137,20.15834363437148,0.17096089589717067,16.32729287563688,11.993749290966345,0,0,-117.6152991481768,35.59763779518505
2625,33,32,444.5,445.0,3939.0,3939.5,444.75,3939.25,6,7.0,1,,,,,ambiguous,3.5,,,15.993479111254503,20.110761514613706,-0.2001597850888146,15.992226553628086,11.993749290966345,0,0,-117.6088494352485,35.59508679518505
2626,34,32,445.0,445.5,3939.0,3939.5,445.25,3939.25,7,16.0,1,,,,,ambiguous,8.0,,,15.667578877718137,20.075523388293774,-0.5712804660747999,15.657160231619297,11.993749290966345,0,0,-117.60566404335978,35.59609979518505
2627,35,32,445.5,446.0,3939.0,3939.5,445.75,3939.25,32,1.0,1,11.0,1.0,3.0,3.0,robust,0.5,5.5,330.0,15.35104822795189,20.052694330941986,-0.9424011470607851,15.322093909610505,11.993749290966345,1,0,-117.59890506726701,35.59554829518505
2628,36,32,446.0,446.5,3939.0,3939.5,446.25,3939.25,13,4.0,2,12.0,2.0,2.0,3.0,robust,2.0,6.0,360.0,15.044478572030679,20.042316745986614,-1.3135218280467704,14.987027587601716,11.993749290966345,1,0,-117.59430284063929,35.59594979518505
2629,37,32,446.5,447.0,3939.0,3939.5,446.75,3939.25,18,2.0,2,2.0,2.0,3.0,4.0,robust,1.0,1.0,60.0,14.748491085927252,20.04440997292557,-1.6846425090327557,14.651961265592924,11.993749290966345,1,0,-117.58755640445347,35.59523729518504
2630,38,32,447.0,447.5,3939.0,3939.5,447.25,3939.25,9,3.0,1,,,,,ambiguous,1.5,,,14.463735448322504,20.058970107634657,-2.055763190018741,14.316894943584135,11.993749290966345,0,0,-117.58401601794638,35.59559979518505
2631,39,32,447.5,448.0,3939.0,3939.5,447.75,3939.25,2,5.0,1,,,,,insufficient_data,2.5,,,14.190887813186544,20.085970038692263,-2.4268838710047254,13.981828621575342,11.993749290966345,0,0,-117.577884600147,35.59696879518505
2632,40,32,448.0,448.5,3939.0,3939.5,448.25,3939.25,2,21.0,1,,,,,insufficient_data,10.5,,,13.930647893541483,20.12535969893472,-2.7980045519907106,13.646762299566554,11.993749290966345,0,0,-117.57273355441555,35.59633179518505
2633,41,32,448.5,449.0,3939.0,3939.5,448.75,3939.25,0,,0,,,,,inactive,,,,13.683735036210585,20.177066526821196,-3.169125232976696,13.311695977557761,11.993749290966345,0,0,,
2634,42,32,449.0,449.5,3939.0,3939.5,449.25,3939.25,0,,0,,,,,inactive,,,,13.450883180988619,20.240996127760884,-3.540245913962681,12.97662965554897,11.993749290966345,0,0,,
2635,43,32,449.5,450.0,3939.0,3939.5,449.75,3939.25,0,,0,,,,,inactive,,,,13.232834622860963,20.317033121504075,-3.9113665949486665,12.64156333354018,11.993749290966345,0,0,,
2636,44,32,450.0,450.5,3939.0,3939.5,450.25,3939.25,0,,0,,,,,inactive,,,,13.030332534642898,20.405042158166598,-4.282487275934651,12.30649701153139,11.993749290966345,0,0,,
2637,45,32,450.5,451.0,3939.0,3939.5,450.75,3939.25,1,11.0,1,,,,,insufficient_data,5.5,,,12.844112260906108,20.50486908255741,-4.653607956920636,11.971430689522599,11.993749290966345,0,0,-117.54493000157866,35.59559579518505
2638,46,32,451.0,451.5,3939.0,3939.5,451.25,3939.25,1,24.0,1,,,,,insufficient_data,12.0,,,12.674891462183966,20.616342224290936,-5.024728637906621,11.636364367513808,11.993749290966345,0,0,-117.53906191658436,35.594411795185046
2639,47,32,451.5,452.0,3939.0,3939.5,451.75,3939.25,0,,0,,,,,inactive,,,,12.523359269202867,20.73927378972909,-5.395849318892607,11.301298045505018,11.993749290966345,0,0,,
2640,48,32,452.0,452.5,3939.0,3939.5,452.25,3939.25,0,,0,,,,,inactive,,,,12.390164695956011,20.873461331116278,-5.766969999878592,10.966231723496227,11.993749290966345,0,0,,
2641,49,32,452.5,453.0,3939.0,3939.5,452.75,3939.25,0,,0,,,,,inactive,,,,12.275904650994162,21.018689268312357,-6.138090680864577,10.631165401487436,11.993749290966345,0,0,,
2642,50,32,453.0,453.5,3939.0,3939.5,453.25,3939.25,0,,0,,,,,inactive,,,,12.181111969261488,21.174730439231848,-6.509211361850562,10.296099079478646,11.993749290966345,0,0,,
2643,51,32,453.5,454.0,3939.0,3939.5,453.75,3939.25,0,,0,,,,,inactive,,,,12.106243951576015,21.341347656378083,-6.880332042836547,9.961032757469855,11.993749290966345,0,0,,
2644,52,32,454.0,454.5,3939.0,3939.5,454.25,3939.25,0,,0,,,,,inactive,,,,12.051671934734044,21.51829524861709,-7.251452723822532,9.625966435461065,11.993749290966345,0,0,,
2645,53,32,454.5,455.0,3939.0,3939.5,454.75,3939.25,0,,0,,,,,inactive,,,,12.01767241315229,21.705320569457605,-7.622573404808517,9.290900113452274,11.993749290966345,0,0,,
2646,54,32,455.0,455.5,3939.0,3939.5,455.25,3939.25,0,,0,,,,,inactive,,,,12.004420187465406,21.9021654554791,-7.993694085794503,8.955833791443482,11.993749290966345,0,0,,
2647,55,32,455.5,456.0,3939.0,3939.5,455.75,3939.25,0,,0,,,,,inactive,,,,12.01198392625516,22.10856762107045,-8.364814766780487,8.620767469434691,11.993749290966345,0,0,,
2648,56,32,456.0,456.5,3939.0,3939.5,456.25,3939.25,0,,0,,,,,inactive,,,,12.040324399782495,22.32426197820898,-8.735935447766472,8.2857011474259,11.993749290966345,0,0,,
2649,57,32,456.5,457.0,3939.0,3939.5,456.75,3939.25,0,,0,,,,,inactive,,,,12.089295490614129,22.54898187253628,-9.107056128752458,7.95063482541711,11.993749290966345,0,0,,
2650,58,32,457.0,457.5,3939.0,3939.5,457.25,3939.25,0,,0,,,,,inactive,,,,12.158647920997156,22.782460229400872,-9.478176809738443,7.615568503408319,11.993749290966345,0,0,,
2651,59,32,457.5,458.0,3939.0,3939.5,457.75,3939.25,1,58.0,1,,,,,insufficient_data,29.0,,,12.248035478155419,23.024430605782523,-9.849297490724428,7.2805021813995285,11.993749290966345,0,0,-117.4660401385563,35.59750379518505
2652,60,32,458.0,458.5,3939.0,3939.5,458.25,3939.25,0,,0,,,,,inactive,,,,12.357023382738223,23.27462814604688,-10.220418171710413,6.945435859390738,11.993749290966345,0,0,,
2653,61,32,458.5,459.0,3939.0,3939.5,458.75,3939.25,0,,0,,,,,inactive,,,,12.485098345184333,23.532790441276195,-10.591538852696399,6.610369537381947,11.993749290966345,0,0,,
2654,62,32,459.0,459.5,3939.0,3939.5,459.25,3939.25,0,,0,,,,,inactive,,,,12.631679797093891,23.79865829346862,-10.962659533682384,6.275303215373157,11.993749290966345,0,0,,
2655,63,32,459.5,460.0,3939.0,3939.5,459.75,3939.25,0,,0,,,,,inactive,,,,12.796131771113306,24.071976387192336,-11.33378021466837,5.940236893364366,11.993749290966345,0,0,,
2656,64,32,460.0,460.5,3939.0,3939.5,460.25,3939.25,0,,0,,,,,inactive,,,,12.977774929127131,24.352493872328722,-11.704900895654353,5.6051705713555755,11.993749290966345,0,0,,
2657,65,32,460.5,461.0,3939.0,3939.5,460.75,3939.25,0,,0,,,,,inactive,,,,13.175898296452734,24.639964862354624,-12.076021576640338,5.270104249346785,11.993749290966345,0,0,,
2658,66,32,461.0,461.5,3939.0,3939.5,461.25,3939.25,0,,0,,,,,inactive,,,,13.389770338801613,24.934148853216005,-12.447142257626323,4.935037927337994,11.993749290966345,0,0,,
2659,67,32,461.5,462.0,3939.0,3939.5,461.75,3939.25,0,,0,,,,,inactive,,,,13.618649108235251,25.2348110682564,-12.818262938612309,4.599971605329203,11.993749290966345,0,0,,
2660,68,32,462.0,462.5,3939.0,3939.5,462.25,3939.25,1,48.0,1,,,,,insufficient_data,24.0,,,13.861791274601641,25.541722734906866,-13.189383619598294,4.264905283320412,11.993749290966345,0,0,-117.41649489813608,35.59415479518505
2661,69,32,462.5,463.0,3939.0,3939.5,462.75,3939.25,0,,0,,,,,inactive,,,,14.11845994250108,25.85466129894416,-13.56050430058428,3.9298389613116216,11.993749290966345,0,0,,
2662,70,32,463.0,463.5,3939.0,3939.5,463.25,3939.25,0,,0,,,,,inactive,,,,14.387931225697214,26.173410582103806,-13.931624981570264,3.594772639302831,11.993749290966345,0,0,,
2663,71,32,463.5,464.0,3939.0,3939.5,463.75,3939.25,0,,0,,,,,inactive,,,,14.669499608465802,26.497760888717487,-14.302745662556248,3.2597063172940404,11.993749290966345,0,0,,
2664,72,32,464.0,464.5,3939.0,3939.5,464.25,3939.25,0,,0,,,,,inactive,,,,14.962482166076713,26.827509066849807,-14.673866343542233,2.9246399952852498,11.993749290966345,0,0,,
2665,73,32,464.5,465.0,3939.0,3939.5,464.75,3939.25,0,,0,,,,,inactive,,,,15.266221745328773,27.16245852915695,-15.044987024528218,2.5895736732764583,11.993749290966345,0,0,,
2666,74,32,465.0,465.5,3939.0,3939.5,465.25,3939.25,0,,0,,,,,inactive,,,,15.580089222624318,27.502419238394896,-15.416107705514204,2.2545073512676677,11.993749290966345,0,0,,
2667,75,32,465.5,466.0,3939.0,3939.5,465.75,3939.25,0,,0,,,,,inactive,,,,15.903484963753064,27.847207662182154,-15.787228386500189,1.919441029258877,11.993749290966345,0,0,,
2668,76,32,466.0,466.5,3939.0,3939.5,466.25,3939.25,0,,0,,,,,inactive,,,,16.23583960870842,28.19664670128274,-16.158349067486174,1.5843747072500864,11.993749290966345,0,0,,
2669,77,32,466.5,467.0,3939.0,3939.5,466.75,3939.25,0,,0,,,,,inactive,,,,16.57661429867663,28.550565595329658,-16.52946974847216,1.2493083852412958,11.993749290966345,0,0,,
2670,78,32,467.0,467.5,3939.0,3939.5,467.25,3939.25,0,,0,,,,,inactive,,,,16.92530045270913,28.90879980956463,-16.900590429458145,0.9142420632325052,11.993749290966345,0,0,,
2671,79,32,467.5,468.0,3939.0,3939.5,467.75,3939.25,0,,0,,,,,inactive,,,,17.28141919003938,29.271190905833446,-17.27171111044413,0.5791757412237146,11.993749290966345,0,0,,
2672,80,32,468.0,468.5,3939.0,3939.5,468.25,3939.25,0,,0,,,,,inactive,,,,17.64452048170328,29.637586400751484,-17.642831791430115,0.24410941921492402,11.993749290966345,0,0,,
2673,0,33,428.0,428.5,3939.5,3940.0,428.25,3939.75,0,,0,,,,,inactive,,,,29.411606090356234,26.681117851634824,12.381889009457483,26.678294498932196,11.993749290966345,0,1,,
2674,1,33,428.5,429.0,3939.5,3940.0,428.75,3939.75,0,,0,,,,,inactive,,,,28.952102283282734,26.343233674495792,12.010768328471498,26.343228176923404,11.993749290966345,0,1,,
2675,2,33,429.0,429.5,3939.5,3940.0,429.25,3939.75,0,,0,,,,,inactive,,,,28.49396217497754,26.010572293691492,11.639647647485512,26.008161854914615,11.993749290966345,0,1,,
2676,3,33,429.5,430.0,3939.5,3940.0,429.75,3939.75,0,,0,,,,,inactive,,,,28.037252615697497,25.683336653589507,11.268526966499527,25.673095532905823,11.993749290966345,0,1,,
2677,4,33,430.0,430.5,3939.5,3940.0,430.25,3939.75,0,,0,,,,,inactive,,,,27.582044667569907,25.361736775660233,10.897406285513545,25.338029210897034,11.993749290966345,0,1,,
2678,5,33,430.5,431.0,3939.5,3940.0,430.75,3939.75,0,,0,,,,,inactive,,,,27.12841392067009,25.045989756728307,10.52628560452756,25.00296288888824,11.993749290966345,0,1,,
2679,6,33,431.0,431.5,3939.5,3940.0,431.25,3939.75,0,,0,,,,,inactive,,,,26.67644083566232,24.736319724453796,10.155164923541575,24.667896566879453,11.993749290966345,0,1,,
2680,7,33,431.5,432.0,3939.5,3940.0,431.75,3939.75,0,,0,,,,,inactive,,,,26.226211115332266,24.43295774413455,9.78404424255559,24.33283024487066,11.993749290966345,0,1,,
2681,8,33,432.0,432.5,3939.5,3940.0,432.25,3939.75,0,,0,,,,,inactive,,,,25.77781610752476,24.136141670592817,9.412923561569604,23.99776392286187,11.993749290966345,0,1,,
2682,9,33,432.5,433.0,3939.5,3940.0,432.75,3939.75,0,,0,,,,,inactive,,,,25.331353242192733,23.846115938642708,9.041802880583619,23.66269760085308,11.993749290966345,0,1,,
2683,10,33,433.0,433.5,3939.5,3940.0,433.25,3939.75,0,,0,,,,,inactive,,,,24.88692650545932,23.563131285452116,8.670682199597634,23.327631278844287,11.993749290966345,0,1,,
2684,11,33,433.5,434.0,3939.5,3940.0,433.75,3939.75,0,,0,,,,,inactive,,,,24.444646953791725,23.287444398038073,8.299561518611648,22.992564956835498,11.993749290966345,0,1,,
2685,12,33,434.0,434.5,3939.5,3940.0,434.25,3939.75,0,,0,,,,,inactive,,,,24.004633271577063,23.01931747919511,7.928440837625663,22.65749863482671,11.993749290966345,0,1,,
2686,13,33,434.5,435.0,3939.5,3940.0,434.75,3939.75,0,,0,,,,,inactive,,,,23.56701237557043,22.759017725381735,7.557320156639678,22.322432312817917,11.993749290966345,0,1,,
2687,14,33,435.0,435.5,3939.5,3940.0,435.25,3939.75,0,,0,,,,,inactive,,,,23.131920069844508,22.506816710510233,7.186199475653693,21.987365990809124,11.993749290966345,0,1,,
2688,15,33,435.5,436.0,3939.5,3940.0,435.75,3939.75,1,15.0,1,,,,,insufficient_data,7.5,,,22.69950175499587,22.262989670229942,6.815078794667707,21.652299668800335,11.993749290966345,0,1,-117.7090004050104,35.60121479518505
2689,16,33,436.0,436.5,3939.5,3940.0,436.25,3939.75,0,,0,,,,,inactive,,,,22.2699131954403,22.02781468219278,6.443958113681722,21.317233346791546,11.993749290966345,0,1,,
2690,17,33,436.5,437.0,3939.5,3940.0,436.75,3939.75,0,,0,,,,,inactive,,,,21.84332134863724,21.801571738966214,6.072837432695737,20.982167024782754,11.993749290966345,0,1,,
2691,18,33,437.0,437.5,3939.5,3940.0,437.25,3939.75,0,,0,,,,,inactive,,,,21.41990525999629,21.58454171173326,5.701716751709752,20.64710070277396,11.993749290966345,0,0,,
2692,19,33,437.5,438.0,3939.5,3940.0,437.75,3939.75,0,,0,,,,,inactive,,,,20.99985702700383,21.377005204701042,5.330596070723766,20.312034380765173,11.993749290966345,0,0,,
2693,20,33,438.0,438.5,3939.5,3940.0,438.25,3939.75,0,,0,,,,,inactive,,,,20.583382835724247,21.179241302229833,4.959475389737783,19.976968058756384,11.993749290966345,0,0,,
2694,21,33,438.5,439.0,3939.5,3940.0,438.75,3939.75,0,,0,,,,,inactive,,,,20.170704072227448,20.991526213077996,4.5883547087517975,19.64190173674759,11.993749290966345,0,0,,
2695,22,33,439.0,439.5,3939.5,3940.0,439.25,3939.75,0,,0,,,,,inactive,,,,19.762058510609624,20.8141318188053,4.217234027765812,19.3068354147388,11.993749290966345,0,0,,
2696,23,33,439.5,440.0,3939.5,3940.0,439.75,3939.75,0,,0,,,,,inactive,,,,19.357701578032028,20.647324136237746,3.846113346779827,18.971769092730007,11.993749290966345,0,0,,
2697,24,33,440.0,440.5,3939.5,3940.0,440.25,3939.75,0,,0,,,,,inactive,,,,18.957907695511363,20.491361706902946,3.4749926657938417,18.636702770721218,11.993749290966345,0,0,,
2698,25,33,440.5,441.0,3939.5,3940.0,440.75,3939.75,0,,0,,,,,inactive,,,,18.562971690947393,20.34649392940688,3.1038719848078564,18.30163644871243,11.993749290966345,0,0,,
2699,26,33,441.0,441.5,3939.5,3940.0,441.25,3939.75,0,,0,,,,,inactive,,,,18.173210277942083,20.21295935373278,2.732751303821871,17.966570126703637,11.993749290966345,0,0,,
2700,27,33,441.5,442.0,3939.5,3940.0,441.75,3939.75,0,,0,,,,,inactive,,,,17.78896359020629,20.090983959276763,2.361630622835886,17.631503804694844,11.993749290966345,0,0,,
2701,28,33,442.0,442.5,3939.5,3940.0,442.25,3939.75,0,,0,,,,,inactive,,,,17.410596756604022,19.98077944095722,1.9905099418499006,17.296437482686056,11.993749290966345,0,0,,
2702,29,33,442.5,443.0,3939.5,3940.0,442.75,3939.75,0,,0,,,,,inactive,,,,17.03850149597833,19.882541529805522,1.6193892608639153,16.961371160677267,11.993749290966345,0,0,,
2703,30,33,443.0,443.5,3939.5,3940.0,443.25,3939.75,1,36.0,1,,,,,insufficient_data,18.0,,,16.673097703661465,19.79644837592602,1.24826857987793,16.626304838668474,11.993749290966345,0,0,-117.62611426506383,35.59926579518505
2704,31,33,443.5,444.0,3939.5,3940.0,443.75,3939.75,0,,0,,,,,inactive,,,,16.31483499282866,19.722659022478854,0.8771478988919466,16.291238516659682,11.993749290966345,0,0,,
2705,32,33,444.0,444.5,3939.5,3940.0,444.25,3939.75,0,,0,,,,,inactive,,,,15.96419414347658,19.66131199928502,0.5060272179059613,15.956172194650893,11.993749290966345,0,0,,
2706,33,33,444.5,445.0,3939.5,3940.0,444.75,3939.75,0,,0,,,,,inactive,,,,15.62168839972163,19.61252406370714,0.134906536919976,15.6211058726421,11.993749290966345,0,0,,
2707,34,33,445.0,445.5,3939.5,3940.0,445.25,3939.75,0,,0,,,,,inactive,,,,15.28786454235459,19.576389114587865,-0.23621414406600927,15.286039550633312,11.993749290966345,0,0,,
2708,35,33,445.5,446.0,3939.5,3940.0,445.75,3939.75,14,3.0,1,14.0,1.0,3.0,3.0,robust,1.5,7.0,420.0,14.96330364835146,19.552977302242667,-0.6073348250519945,14.95097322862452,11.993749290966345,1,0,-117.59832328491758,35.59923529518505
2709,36,33,446.0,446.5,3939.5,3940.0,446.25,3939.75,16,0.0,1,0.0,1.0,4.0,4.0,robust,0.0,0.0,0.0,14.648621432754465,19.542334353865698,-0.9784555060379798,14.61590690661573,11.993749290966345,1,0,-117.5925863267115,35.59913179518505
2710,37,33,446.5,447.0,3939.5,3940.0,446.75,3939.75,15,3.0,1,3.0,1.0,3.0,4.0,robust,1.5,1.5,90.0,14.344468051745205,19.544481129325025,-1.349576187023965,14.280840584606938,11.993749290966345,1,0,-117.58868032200304,35.60001079518505
2711,38,33,447.0,447.5,3939.5,3940.0,447.25,3939.75,12,5.0,1,21.0,1.0,2.0,3.0,robust,2.5,10.5,630.0,14.05152722998195,19.55941341734983,-1.7206968680099504,13.94577426259815,11.993749290966345,1,0,-117.58148598084136,35.59981679518505
2712,39,33,447.5,448.0,3939.5,3940.0,447.75,3939.75,3,30.0,1,,,,,ambiguous,15.0,,,13.770514562002017,19.587101976736303,-2.0918175489959348,13.610707940589357,11.993749290966345,0,0,-117.5781984669818,35.60186579518505
2713,40,33,448.0,448.5,3939.5,3940.0,448.25,3939.75,2,5.0,1,,,,,insufficient_data,2.5,,,13.50217482888201,19.627492821634906,-2.46293822998192,13.275641618580568,11.993749290966345,0,0,-117.57375090454423,35.601208295185046
2714,41,33,448.5,449.0,3939.5,3940.0,448.75,3939.75,0,,0,,,,,inactive,,,,13.247278170140474,19.680507744455994,-2.8340589109679053,12.940575296571776,11.993749290966345,0,0,,
2715,42,33,449.0,449.5,3939.5,3940.0,449.25,3939.75,0,,0,,,,,inactive,,,,13.006614960260249,19.746045064666873,-3.2051795919538906,12.605508974562985,11.993749290966345,0,0,,
2716,43,33,449.5,450.0,3939.5,3940.0,449.75,3939.75,1,39.0,1,,,,,insufficient_data,19.5,,,12.780989262645168,19.823980586958754,-3.576300272939876,12.270442652554195,11.993749290966345,0,0,-117.55216442138268,35.60144279518505
2717,44,33,450.0,450.5,3939.5,3940.0,450.25,3939.75,0,,0,,,,,inactive,,,,12.571210774592734,19.9141687481145,-3.9474209539258607,11.935376330545404,11.993749290966345,0,0,,
2718,45,33,450.5,451.0,3939.5,3940.0,450.75,3939.75,0,,0,,,,,inactive,,,,12.37808523749218,20.016443928546416,-4.3185416349118455,11.600310008536614,11.993749290966345,0,0,,
2719,46,33,451.0,451.5,3939.5,3940.0,451.25,3939.75,0,,0,,,,,inactive,,,,12.202403367943841,20.13062190199064,-4.689662315897831,11.265243686527823,11.993749290966345,0,0,,
2720,47,33,451.5,452.0,3939.5,3940.0,451.75,3939.75,0,,0,,,,,inactive,,,,12.044928466429038,20.256501395284623,-5.060782996883816,10.930177364519032,11.993749290966345,0,0,,
2721,48,33,452.0,452.5,3939.5,3940.0,452.25,3939.75,0,,0,,,,,inactive,,,,11.906382975899017,20.393865729513628,-5.431903677869801,10.595111042510242,11.993749290966345,0,0,,
2722,49,33,452.5,453.0,3939.5,3940.0,452.75,3939.75,0,,0,,,,,inactive,,,,11.787434384808398,20.54248451404292,-5.803024358855787,10.260044720501451,11.993749290966345,0,0,,
2723,50,33,453.0,453.5,3939.5,3940.0,453.25,3939.75,0,,0,,,,,inactive,,,,11.688680985618038,20.70211536597059,-6.174145039841771,9.92497839849266,11.993749290966345,0,0,,
2724,51,33,453.5,454.0,3939.5,3940.0,453.75,3939.75,1,1.0,1,,,,,insufficient_data,0.5,,,11.610638095769502,20.872505629229526,-6.545265720827756,9.58991207648387,11.993749290966345,0,0,-117.5114992948615,35.59968079518505
2725,52,33,454.0,454.5,3939.5,3940.0,454.25,3939.75,0,,0,,,,,inactive,,,,11.55372540777733,21.053394069804536,-6.9163864018137415,9.25484575447508,11.993749290966345,0,0,,
2726,53,33,454.5,455.0,3939.5,3940.0,454.75,3939.75,1,14.0,1,,,,,insufficient_data,7.0,,,11.518256144300006,21.244512526173516,-7.287507082799727,8.919779432466289,11.993749290966345,0,0,-117.49763131791022,35.60000179518505
2727,54,33,455.0,455.5,3939.5,3940.0,455.25,3939.75,0,,0,,,,,inactive,,,,11.504428643487262,21.445587496988885,-7.658627763785712,8.584713110457496,11.993749290966345,0,0,,
2728,55,33,455.5,456.0,3939.5,3940.0,455.75,3939.75,0,,0,,,,,inactive,,,,11.512320887660993,21.65634165105613,-8.029748444771696,8.249646788448706,11.993749290966345,0,0,,
2729,56,33,456.0,456.5,3939.5,3940.0,456.25,3939.75,0,,0,,,,,inactive,,,,11.541888321581565,21.876495247720353,-8.400869125757682,7.914580466439916,11.993749290966345,0,0,,
2730,57,33,456.5,457.0,3939.5,3940.0,456.75,3939.75,0,,0,,,,,inactive,,,,11.592965101096713,22.105767458737862,-8.771989806743667,7.5795141444311245,11.993749290966345,0,0,,
2731,58,33,457.0,457.5,3939.5,3940.0,457.25,3939.75,0,,0,,,,,inactive,,,,11.665268691403199,22.343877585505528,-9.143110487729652,7.244447822422334,11.993749290966345,0,0,,
2732,59,33,457.5,458.0,3939.5,3940.0,457.75,3939.75,0,,0,,,,,inactive,,,,11.758407521855034,22.59054616808365,-9.514231168715638,6.909381500413543,11.993749290966345,0,0,,
2733,60,33,458.0,458.5,3939.5,3940.0,458.25,3939.75,0,,0,,,,,inactive,,,,11.871891224965061,22.84549598473584,-9.885351849701623,6.574315178404753,11.993749290966345,0,0,,
2734,61,33,458.5,459.0,3939.5,3940.0,458.75,3939.75,0,,0,,,,,inactive,,,,12.005142858991217,23.108452942697053,-10.256472530687606,6.239248856395962,11.993749290966345,0,0,,
2735,62,33,459.0,459.5,3939.5,3940.0,459.25,3939.75,0,,0,,,,,inactive,,,,12.157512445898346,23.379146862559093,-10.627593211673592,5.904182534387171,11.993749290966345,0,0,,
2736,63,33,459.5,460.0,3939.5,3940.0,459.75,3939.75,0,,0,,,,,inactive,,,,12.328291150015827,23.657312160035623,-10.998713892659577,5.569116212378381,11.993749290966345,0,0,,
2737,64,33,460.0,460.5,3939.5,3940.0,460.25,3939.75,0,,0,,,,,inactive,,,,12.516725469824124,23.942688429949378,-11.369834573645562,5.23404989036959,11.993749290966345,0,0,,
