region,cell_id,along_km,across_km,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Region_B,88,44.25,-3.75,9.485070463040564,-11.782687064927408,0,0.0,,,,,,-117.43913053236226,35.57861598565043,14.79213426835012,25.96974275500792
Region_B,89,44.75,-3.75,9.819636793712117,-12.154258552505468,0,0.0,,,,,,-117.43544393136024,35.57526375868071,15.255744916915638,26.46290153774483
Region_B,90,45.25,-3.75,10.15420312438367,-12.525830040083527,0,0.0,,,,,,-117.4317576375703,35.57191141708775,15.721586107231571,26.956312374497163
Region_B,91,45.75,-3.75,10.488769455055227,-12.897401527661586,0,0.0,,,,,,-117.42807165093922,35.56855896089473,16.189465293338017,27.449961673316782
Region_B,92,46.25,-3.75,10.82333578572678,-13.268973015239645,0,0.0,,,,,,-117.4243859714138,35.56520639012484,16.659210762857153,27.943836796360866
Region_B,93,46.75,-3.75,11.157902116398333,-13.640544502817704,0,0.0,,,,,,-117.42070059894088,35.56185370480129,17.130668988641247,28.437925978114908
Region_B,94,47.25,-3.75,11.49246844706989,-14.012115990395763,0,0.0,,,,,,-117.41701553346729,35.55850090494724,17.60370235931903,28.93221825183534
Region_B,95,47.75,-3.75,11.827034777741442,-14.383687477973822,0,0.0,,,,,,-117.41333077493987,35.55514799058588,18.078187229713983,29.426703383269512
Region_B,96,48.25,-3.75,12.161601108412999,-14.755258965551889,0,0.0,,,,,,-117.40964632330542,35.551794961740384,18.554012241822345,29.921371810831417
Region_B,97,48.75,-3.75,12.496167439084548,-15.126830453129948,1,1412537.5446227554,26.773394444444445,26.75,26.5,26.75,26.5,-117.40596217851086,35.54844181843392,19.031076875121723,30.4162145915153
Region_B,98,49.25,-3.75,12.830733769756105,-15.498401940708007,0,0.0,,,,,,-117.40227834050296,35.54508856068968,19.509290191698216,30.911223351918625
Region_B,99,49.75,-3.75,13.165300100427661,-15.869973428286066,0,0.0,,,,,,-117.39859480922864,35.541735188530765,19.98856974725785,31.406390243822845
Region_B,100,50.25,-3.75,13.49986643109921,-16.241544915864125,0,0.0,,,,,,-117.39491158463476,35.538381701980384,20.468840643722128,31.90170790384712
Region_B,101,0.25,-3.25,-19.585195148478128,21.250170172613434,0,0.0,,,,,,-117.76065445274129,35.87618310817928,30.7497295326086,18.785242333206078
Region_B,102,0.75,-3.25,-19.250628817806575,20.878598685035374,0,0.0,,,,,,-117.7569406389548,35.87284093452288,30.256840269361916,18.295981759729894
Region_B,103,1.25,-3.25,-18.916062487135022,20.50702719745731,0,0.0,,,,,,-117.75322713711233,35.86949864419411,29.764188210713566,17.807317810031368
Region_B,104,1.75,-3.25,-18.581496156463466,20.135455709879253,0,0.0,,,,,,-117.74951394716011,35.86615623721657,29.271785333318494,17.319300985390594
Region_B,105,2.25,-3.25,-18.246929825791913,19.763884222301193,0,0.0,,,,,,-117.74580106904436,35.862813713613825,28.7796444272159,16.83198757300049
Region_B,106,2.75,-3.25,-17.91236349512036,19.392312734723134,0,0.0,,,,,,-117.74208850271141,35.859471073409516,28.287779165464347,16.34544048634769
Region_B,107,3.25,-3.25,-17.577797164448803,19.02074124714507,0,0.0,,,,,,-117.73837624810749,35.85612831662719,27.796204180988056,15.859730253942702
Region_B,108,3.75,-3.25,-17.24323083377725,18.649169759567013,0,0.0,,,,,,-117.7346643051789,35.852785443290465,27.30493515151203,15.374936187279504
Region_B,109,4.25,-3.25,-16.908664503105697,18.277598271988953,0,0.0,,,,,,-117.73095267387191,35.8494424534229,26.81398889358644,14.89114776630761
Region_B,110,4.75,-3.25,-16.57409817243414,17.906026784410894,0,0.0,,,,,,-117.72724135413281,35.846099347048074,26.323383466843243,14.40846629010525
Region_B,111,5.25,-3.25,-16.239531841762588,17.53445529683283,0,0.0,,,,,,-117.7235303459079,35.84275612418954,25.833138289793123,13.927006852450049
Region_B,112,5.75,-3.25,-15.904965511091033,17.162883809254772,0,0.0,,,,,,-117.71981964914353,35.839412784870895,25.34327426866298,13.446900717387702
Region_B,113,6.25,-3.25,-15.57039918041948,16.791312321676713,0,0.0,,,,,,-117.71610926378591,35.83606932911567,24.853813940998563,12.96829818975386
Region_B,114,6.75,-3.25,-15.235832849747926,16.419740834098654,0,0.0,,,,,,-117.71239918978146,35.83272575694744,24.364781636018698,12.491372101313152
Region_B,115,7.25,-3.25,-14.901266519076371,16.048169346520595,0,0.0,,,,,,-117.70868942707642,35.829382068389734,23.87620365401446,12.016322066612387
Region_B,116,7.75,-3.25,-14.566700188404818,15.67659785894253,0,0.0,,,,,,-117.70497997561716,35.82603826346611,23.388108467447143,11.543379706292567
Region_B,117,8.25,-3.25,-14.232133857733263,15.305026371364471,0,0.0,,,,,,-117.70127083535,35.82269434220011,22.900526946823128,11.072815092772858
Region_B,118,8.75,-3.25,-13.897567527061709,14.933454883786409,0,0.0,,,,,,-117.6975620062213,35.819350304615284,22.413492614924422,10.604944748268593
Region_B,119,9.25,-3.25,-13.563001196390156,14.56188339620835,0,0.0,,,,,,-117.69385348817738,35.81600615073514,21.927041933566212,10.140141623711227
Region_B,120,9.75,-3.25,-13.228434865718603,14.19031190863029,0,0.0,,,,,,-117.69014528116462,35.81266188058322,21.44121462775536,9.678847616530197
Region_B,121,10.25,-3.25,-12.893868535047048,13.818740421052231,0,0.0,,,,,,-117.68643738512934,35.80931749418304,20.95605405295973,9.221589354287232
Region_B,122,10.75,-3.25,-12.559302204375493,13.44716893347417,0,0.0,,,,,,-117.68272980001795,35.80597299155813,20.47160761219473,8.768998189884341
Region_B,123,11.25,-3.25,-12.22473587370394,13.075597445896111,0,0.0,,,,,,-117.67902252577679,35.80262837273198,19.987927230825328,8.32183563219595
Region_B,124,11.75,-3.25,-11.890169543032385,12.70402595831805,0,0.0,,,,,,-117.67531556235225,35.799283637728124,19.50506989841021,7.881025778690072
