domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,259,-7.68815743406584,5.38924860887942,0,0.0,,,,,,-117.62875875057593,35.73339965848438,12.62311926168522,5.755432216610669
Mw7.1_neighborhood,260,-7.18815743406584,5.38924860887942,0,0.0,,,,,,-117.62323182578383,35.73340343217007,12.14055797905259,5.4886246000250365
Mw7.1_neighborhood,261,-6.68815743406584,5.38924860887942,0,0.0,,,,,,-117.617704900488,35.7334069521853,11.659466376757841,5.255949010407159
Mw7.1_neighborhood,262,-6.18815743406584,5.38924860887942,0,0.0,,,,,,-117.61217797472342,35.73341021853001,11.180034183255243,5.062114182829147
Mw7.1_neighborhood,263,-5.68815743406584,5.38924860887942,0,0.0,,,,,,-117.60665104852517,35.73341323120415,10.702484407218954,4.911720676097125
Mw7.1_neighborhood,264,-5.18815743406584,5.38924860887942,1,660693.4480075964,17.089497222222224,17.25,17.5,17.25,17.5,-117.6011241219283,35.73341599020766,10.22708074842347,4.808846015417836
Mw7.1_neighborhood,265,-4.68815743406584,5.38924860887942,0,0.0,,,,,,-117.59559719496784,35.73341849554049,9.754137008612451,4.756574397610112
Mw7.1_neighborhood,266,-4.18815743406584,5.38924860887942,0,0.0,,,,,,-117.59007026767883,35.73342074720263,9.28402913237524,4.756574397610112
Mw7.1_neighborhood,267,-3.6881574340658396,5.38924860887942,0,0.0,,,,,,-117.58454334009629,35.733422745194034,8.81721073122341,4.808846015417836
Mw7.1_neighborhood,268,-3.1881574340658396,5.38924860887942,0,0.0,,,,,,-117.5790164122553,35.73342448951464,8.354233251879576,4.911720676097126
Mw7.1_neighborhood,269,-2.6881574340658396,5.38924860887942,0,0.0,,,,,,-117.57348948419084,35.73342598016446,7.895772373543927,5.062114182829147
Mw7.1_neighborhood,270,-2.1881574340658396,5.38924860887942,0,0.0,,,,,,-117.56796255593802,35.73342721714347,7.44266279787205,5.25594901040716
Mw7.1_neighborhood,271,-1.6881574340658396,5.38924860887942,1,11614486.138403414,22.656572222222223,22.75,22.5,22.75,22.5,-117.56243562753185,35.73342820045163,6.995944373051984,5.488624600025037
Mw7.1_neighborhood,272,-1.1881574340658396,5.38924860887942,11,59200145.02528039,2.0866666666666664,2.25,21.5,2.25,2.5,-117.55690869900738,35.733428930088934,6.556923502592266,5.75543221661067
Mw7.1_neighborhood,273,-0.6881574340658396,5.38924860887942,8,2480582972.315974,5.600411111111111,5.75,33.5,5.75,5.5,-117.55138177039963,35.73342940605537,6.1272550107577475,6.051859218455102
Mw7.1_neighborhood,274,-0.18815743406583962,5.38924860887942,32,468608674.11590844,1.5489111111111111,5.25,19.5,1.75,1.5,-117.54585484174365,35.73342962835094,5.709050894401367,6.373774391990982
Mw7.1_neighborhood,275,0.3118425659341604,5.38924860887942,24,647597395.6462644,2.085122222222222,2.25,2.5,2.25,2.5,-117.54032791307449,35.73342959697562,5.305023116148896,6.717514421272202
Mw7.1_neighborhood,276,0.8118425659341604,5.38924860887942,16,868509031.2378948,0.4798111111111111,4.75,4.5,0.25,0.5,-117.5348009844272,35.733429311929434,4.918666324409825,7.079901129253148
Mw7.1_neighborhood,277,1.3118425659341604,5.38924860887942,13,4189610544.329383,0.7867333333333333,0.75,0.5,0.75,0.5,-117.5292740558368,35.73342877321235,4.55447983406364,7.458216945088149
