reference_id,source_file,raw_time,origin_time,latitude,longitude,depth_km,magnitude,event_id,has_origin_time,has_location,has_depth,has_magnitude,flag_time_parse_failed,flag_missing_location,flag_missing_depth,flag_missing_magnitude,flag_lat_out_of_bounds,flag_lon_out_of_bounds,flag_depth_out_of_bounds,flag_mag_out_of_bounds,flag_any_quality_issue,quality_status,duplicate_signature,flag_exact_duplicate_signature
M1,Snet_catalog_relocate.csv,2025-06-02T03:47:03.300000Z,2025-06-02 03:47:03.300000+00:00,39.720239,143.438477,12.69,1.6,CAT_000028,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748836023000000000|39.7202|143.4385|12.69|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-03T15:58:03.730000Z,2025-06-03 15:58:03.730000+00:00,39.202035,143.452474,13.89,3.1,CAT_000080,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748966284000000000|39.202|143.4525|13.89|3.1,False
M1,Snet_catalog_relocate.csv,2025-06-04T03:49:05.910000Z,2025-06-04 03:49:05.910000+00:00,39.375146,143.60638,8.97,1.3,CAT_000095,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749008946000000000|39.3751|143.6064|8.97|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-04T06:15:35.710000Z,2025-06-04 06:15:35.710000+00:00,39.191459,143.452799,10.93,1.0,CAT_000098,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749017736000000000|39.1915|143.4528|10.93|1.0,False
M1,Snet_catalog_relocate.csv,2025-06-11T22:00:10.560000Z,2025-06-11 22:00:10.560000+00:00,39.69054,143.423665,12.2,0.9,CAT_000308,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749679211000000000|39.6905|143.4237|12.2|0.9,False
M1,Snet_catalog_relocate.csv,2025-06-14T15:58:54.900000Z,2025-06-14 15:58:54.900000+00:00,39.618302,143.229264,15.87,2.9,CAT_000377,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749916735000000000|39.6183|143.2293|15.87|2.9,False
M1,Snet_catalog_relocate.csv,2025-06-15T11:23:06.790000Z,2025-06-15 11:23:06.790000+00:00,39.614754,143.234098,12.95,1.4,CAT_000393,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749986587000000000|39.6148|143.2341|12.95|1.4,False
M1,Snet_catalog_relocate.csv,2025-06-15T14:50:38.770000Z,2025-06-15 14:50:38.770000+00:00,39.488607,143.389486,9.92,1.3,CAT_000395,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1749999039000000000|39.4886|143.3895|9.92|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-15T20:19:04.980000Z,2025-06-15 20:19:04.980000+00:00,39.422164,143.266748,4.03,1.0,CAT_000405,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750018745000000000|39.4222|143.2667|4.03|1.0,False
M1,Snet_catalog_relocate.csv,2025-06-16T09:56:53.660000Z,2025-06-16 09:56:53.660000+00:00,39.487895,143.391585,11.24,1.6,CAT_000423,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750067814000000000|39.4879|143.3916|11.24|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-16T17:09:15.960000Z,2025-06-16 17:09:15.960000+00:00,39.48667,143.390039,8.25,1.0,CAT_000431,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750093756000000000|39.4867|143.39|8.25|1.0,False
M1,Snet_catalog_relocate.csv,2025-06-16T23:12:16.400000Z,2025-06-16 23:12:16.400000+00:00,39.34327,143.064372,12.59,3.6,CAT_000437,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750115536000000000|39.3433|143.0644|12.59|3.6,False
M1,Snet_catalog_relocate.csv,2025-06-18T13:50:07.350000Z,2025-06-18 13:50:07.350000+00:00,39.62734,143.491634,12.69,3.5,CAT_000468,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750254607000000000|39.6273|143.4916|12.69|3.5,False
M1,Snet_catalog_relocate.csv,2025-06-18T13:51:58.480000Z,2025-06-18 13:51:58.480000+00:00,39.627039,143.493848,12.16,2.8,CAT_000469,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750254718000000000|39.627|143.4938|12.16|2.8,False
M1,Snet_catalog_relocate.csv,2025-06-18T15:03:07.780000Z,2025-06-18 15:03:07.780000+00:00,39.628625,143.494417,13.41,3.3,CAT_000471,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750258988000000000|39.6286|143.4944|13.41|3.3,False
M1,Snet_catalog_relocate.csv,2025-06-18T15:04:58.960000Z,2025-06-18 15:04:58.960000+00:00,39.630111,143.493473,13.05,3.6,CAT_000472,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750259099000000000|39.6301|143.4935|13.05|3.6,False
M1,Snet_catalog_relocate.csv,2025-06-18T15:07:37.670000Z,2025-06-18 15:07:37.670000+00:00,39.62015,143.497868,8.73,1.7,CAT_000473,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750259258000000000|39.6202|143.4979|8.73|1.7,False
M1,Snet_catalog_relocate.csv,2025-06-18T22:27:44.560000Z,2025-06-18 22:27:44.560000+00:00,39.369653,143.582861,10.71,1.1,CAT_000488,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750285665000000000|39.3697|143.5829|10.71|1.1,False
M1,Snet_catalog_relocate.csv,2025-06-20T18:21:56.740000Z,2025-06-20 18:21:56.740000+00:00,39.626156,143.480387,13.2,2.3,CAT_000532,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750443717000000000|39.6262|143.4804|13.2|2.3,False
M1,Snet_catalog_relocate.csv,2025-06-23T23:41:35.500000Z,2025-06-23 23:41:35.500000+00:00,39.418111,143.483805,14.51,2.1,CAT_000613,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750722096000000000|39.4181|143.4838|14.51|2.1,False
M1,Snet_catalog_relocate.csv,2025-06-23T23:47:24.960000Z,2025-06-23 23:47:24.960000+00:00,39.415515,143.484538,16.05,2.7,CAT_000614,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750722445000000000|39.4155|143.4845|16.05|2.7,False
M1,Snet_catalog_relocate.csv,2025-06-24T06:29:14.460000Z,2025-06-24 06:29:14.460000+00:00,39.619743,143.211426,12.97,1.2,CAT_000621,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750746554000000000|39.6197|143.2114|12.97|1.2,False
M1,Snet_catalog_relocate.csv,2025-06-24T14:30:49.520000Z,2025-06-24 14:30:49.520000+00:00,39.418026,143.486475,15.44,2.5,CAT_000634,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750775450000000000|39.418|143.4865|15.44|2.5,False
M1,Snet_catalog_relocate.csv,2025-06-25T16:34:33.770000Z,2025-06-25 16:34:33.770000+00:00,39.635457,143.2396,12.56,0.7,CAT_000658,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750869274000000000|39.6355|143.2396|12.56|0.7,False
M1,Snet_catalog_relocate.csv,2025-06-25T20:39:37.160000Z,2025-06-25 20:39:37.160000+00:00,39.411536,143.570264,7.09,0.9,CAT_000665,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750883977000000000|39.4115|143.5703|7.09|0.9,False
M1,Snet_catalog_relocate.csv,2025-06-25T20:46:34.020000Z,2025-06-25 20:46:34.020000+00:00,39.405192,143.564453,11.24,1.8,CAT_000666,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750884394000000000|39.4052|143.5645|11.24|1.8,False
M1,Snet_catalog_relocate.csv,2025-06-26T03:08:56.090000Z,2025-06-26 03:08:56.090000+00:00,39.405457,143.56556,9.68,1.2,CAT_000672,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750907336000000000|39.4055|143.5656|9.68|1.2,False
M1,Snet_catalog_relocate.csv,2025-06-26T11:18:20.730000Z,2025-06-26 11:18:20.730000+00:00,39.406641,143.564079,10.21,1.6,CAT_000684,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750936701000000000|39.4066|143.5641|10.21|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-26T11:26:49.500000Z,2025-06-26 11:26:49.500000+00:00,39.406547,143.558138,8.6,1.2,CAT_000686,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750937210000000000|39.4065|143.5581|8.6|1.2,False
M1,Snet_catalog_relocate.csv,2025-06-26T11:32:43.200000Z,2025-06-26 11:32:43.200000+00:00,39.613013,143.229476,12.41,1.3,CAT_000687,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750937563000000000|39.613|143.2295|12.41|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-26T22:53:53.440000Z,2025-06-26 22:53:53.440000+00:00,39.6158,143.225439,12.85,0.8,CAT_000699,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1750978433000000000|39.6158|143.2254|12.85|0.8,False
M1,Snet_catalog_relocate.csv,2025-06-27T13:31:48.200000Z,2025-06-27 13:31:48.200000+00:00,39.409355,143.295931,4.0,1.7,CAT_000719,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751031108000000000|39.4094|143.2959|4.0|1.7,False
M1,Snet_catalog_relocate.csv,2025-06-28T13:01:55.290000Z,2025-06-28 13:01:55.290000+00:00,39.340271,143.061865,11.34,1.6,CAT_000748,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751115715000000000|39.3403|143.0619|11.34|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-29T02:04:23.370000Z,2025-06-29 02:04:23.370000+00:00,39.415889,143.48457,13.03,1.3,CAT_000766,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751162663000000000|39.4159|143.4846|13.03|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-29T18:54:05.720000Z,2025-06-29 18:54:05.720000+00:00,39.739958,143.409521,11.84,1.2,CAT_000793,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751223246000000000|39.74|143.4095|11.84|1.2,False
M1,Snet_catalog_relocate.csv,2025-06-30T04:21:56.770000Z,2025-06-30 04:21:56.770000+00:00,39.743351,143.413314,12.18,1.1,CAT_000802,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751257317000000000|39.7434|143.4133|12.18|1.1,False
M1,Snet_catalog_relocate.csv,2025-06-30T06:44:18.850000Z,2025-06-30 06:44:18.850000+00:00,39.741219,143.4118,12.11,1.1,CAT_000807,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751265859000000000|39.7412|143.4118|12.11|1.1,False
M1,Snet_catalog_relocate.csv,2025-06-30T06:57:01.200000Z,2025-06-30 06:57:01.200000+00:00,39.735974,143.406934,12.47,1.3,CAT_000808,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751266621000000000|39.736|143.4069|12.47|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-30T06:59:16.430000Z,2025-06-30 06:59:16.430000+00:00,39.736739,143.407731,12.23,1.3,CAT_000809,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751266756000000000|39.7367|143.4077|12.23|1.3,False
M1,Snet_catalog_relocate.csv,2025-06-30T17:21:43.160000Z,2025-06-30 17:21:43.160000+00:00,39.739889,143.414925,12.62,1.5,CAT_000820,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751304103000000000|39.7399|143.4149|12.62|1.5,False
M1,Snet_catalog_relocate.csv,2025-06-30T17:37:55.040000Z,2025-06-30 17:37:55.040000+00:00,39.741349,143.409635,12.6,1.7,CAT_000821,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751305075000000000|39.7413|143.4096|12.6|1.7,False
M1,Snet_catalog_relocate.csv,2025-06-30T17:38:22.360000Z,2025-06-30 17:38:22.360000+00:00,39.744263,143.384554,10.37,1.4,CAT_000822,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751305102000000000|39.7443|143.3846|10.37|1.4,False
M1,Snet_catalog_relocate.csv,2025-06-30T19:12:40.220000Z,2025-06-30 19:12:40.220000+00:00,39.738318,143.413867,11.94,1.6,CAT_000825,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751310760000000000|39.7383|143.4139|11.94|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-30T19:38:07.180000Z,2025-06-30 19:38:07.180000+00:00,39.737398,143.418522,12.19,1.1,CAT_000826,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751312287000000000|39.7374|143.4185|12.19|1.1,False
M1,Snet_catalog_relocate.csv,2025-06-30T20:45:51.600000Z,2025-06-30 20:45:51.600000+00:00,39.737244,143.417725,12.6,1.7,CAT_000829,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751316352000000000|39.7372|143.4177|12.6|1.7,False
M1,Snet_catalog_relocate.csv,2025-06-30T21:43:57.320000Z,2025-06-30 21:43:57.320000+00:00,39.7389,143.418652,12.19,1.6,CAT_000830,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751319837000000000|39.7389|143.4187|12.19|1.6,False
M1,Snet_catalog_relocate.csv,2025-06-30T21:51:51.160000Z,2025-06-30 21:51:51.160000+00:00,39.737203,143.414762,12.41,1.3,CAT_000832,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751320311000000000|39.7372|143.4148|12.41|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-01T03:10:48.870000Z,2025-07-01 03:10:48.870000+00:00,39.736601,143.408854,12.92,1.0,CAT_000836,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751339449000000000|39.7366|143.4089|12.92|1.0,False
M1,Snet_catalog_relocate.csv,2025-07-01T03:43:05.520000Z,2025-07-01 03:43:05.520000+00:00,39.733915,143.405306,12.73,1.3,CAT_000837,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751341386000000000|39.7339|143.4053|12.73|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-01T08:33:24.770000Z,2025-07-01 08:33:24.770000+00:00,39.741284,143.419417,12.07,1.6,CAT_000841,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751358805000000000|39.7413|143.4194|12.07|1.6,False
M1,Snet_catalog_relocate.csv,2025-07-02T04:51:38.930000Z,2025-07-02 04:51:38.930000+00:00,39.742952,143.409294,12.05,1.3,CAT_000855,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751431899000000000|39.743|143.4093|12.05|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-02T05:16:16.010000Z,2025-07-02 05:16:16.010000+00:00,39.74762,143.407503,12.24,1.1,CAT_000856,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751433376000000000|39.7476|143.4075|12.24|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-02T05:16:46.320000Z,2025-07-02 05:16:46.320000+00:00,39.745219,143.410661,12.56,1.2,CAT_000857,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751433406000000000|39.7452|143.4107|12.56|1.2,False
M1,Snet_catalog_relocate.csv,2025-07-02T12:53:27.620000Z,2025-07-02 12:53:27.620000+00:00,39.365889,143.602637,12.13,1.7,CAT_000872,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751460808000000000|39.3659|143.6026|12.13|1.7,False
M1,Snet_catalog_relocate.csv,2025-07-02T12:57:22.860000Z,2025-07-02 12:57:22.860000+00:00,39.366695,143.602702,12.83,2.0,CAT_000873,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751461043000000000|39.3667|143.6027|12.83|2.0,False
M1,Snet_catalog_relocate.csv,2025-07-02T16:09:21.520000Z,2025-07-02 16:09:21.520000+00:00,39.623735,143.240902,12.13,0.9,CAT_000882,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751472562000000000|39.6237|143.2409|12.13|0.9,False
M1,Snet_catalog_relocate.csv,2025-07-02T21:21:00.720000Z,2025-07-02 21:21:00.720000+00:00,39.745524,143.412402,11.68,1.4,CAT_000887,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751491261000000000|39.7455|143.4124|11.68|1.4,False
M1,Snet_catalog_relocate.csv,2025-07-02T22:07:14.120000Z,2025-07-02 22:07:14.120000+00:00,39.40791,143.562386,9.48,1.1,CAT_000888,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751494034000000000|39.4079|143.5624|9.48|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-02T22:09:35.180000Z,2025-07-02 22:09:35.180000+00:00,39.745203,143.409359,12.07,1.3,CAT_000889,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751494175000000000|39.7452|143.4094|12.07|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-03T21:26:49.960000Z,2025-07-03 21:26:49.960000+00:00,39.407003,143.566309,9.99,1.4,CAT_000916,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751578010000000000|39.407|143.5663|9.99|1.4,False
M1,Snet_catalog_relocate.csv,2025-07-05T15:19:07.470000Z,2025-07-05 15:19:07.470000+00:00,39.724353,143.364616,13.8,2.1,CAT_000984,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751728747000000000|39.7244|143.3646|13.8|2.1,False
M1,Snet_catalog_relocate.csv,2025-07-06T04:55:33.410000Z,2025-07-06 04:55:33.410000+00:00,39.74668,143.417839,12.05,1.3,CAT_001009,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751777733000000000|39.7467|143.4178|12.05|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-07T09:30:33.020000Z,2025-07-07 09:30:33.020000+00:00,39.723177,143.356185,14.18,2.4,CAT_001050,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751880633000000000|39.7232|143.3562|14.18|2.4,False
M1,Snet_catalog_relocate.csv,2025-07-08T06:42:44.110000Z,2025-07-08 06:42:44.110000+00:00,39.629692,143.23501,16.42,3.4,CAT_001087,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751956964000000000|39.6297|143.235|16.42|3.4,False
M1,Snet_catalog_relocate.csv,2025-07-08T08:06:49.090000Z,2025-07-08 08:06:49.090000+00:00,39.280269,143.591895,10.43,1.3,CAT_001090,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1751962009000000000|39.2803|143.5919|10.43|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-10T20:32:13.880000Z,2025-07-10 20:32:13.880000+00:00,39.402905,143.236654,13.85,1.1,CAT_001172,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752179534000000000|39.4029|143.2367|13.85|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-10T21:12:27.460000Z,2025-07-10 21:12:27.460000+00:00,39.404635,143.239111,13.42,0.8,CAT_001173,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752181947000000000|39.4046|143.2391|13.42|0.8,False
M1,Snet_catalog_relocate.csv,2025-07-12T05:33:28.200000Z,2025-07-12 05:33:28.200000+00:00,39.402897,143.566813,10.87,0.9,CAT_001205,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752298408000000000|39.4029|143.5668|10.87|0.9,False
M1,Snet_catalog_relocate.csv,2025-07-14T22:34:46.940000Z,2025-07-14 22:34:46.940000+00:00,39.556266,143.55153,11.42,2.1,CAT_001268,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752532487000000000|39.5563|143.5515|11.42|2.1,False
M1,Snet_catalog_relocate.csv,2025-07-15T15:18:10.720000Z,2025-07-15 15:18:10.720000+00:00,39.233354,143.73903,8.85,1.1,CAT_001295,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752592691000000000|39.2334|143.739|8.85|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-17T01:29:55.600000Z,2025-07-17 01:29:55.600000+00:00,39.154215,143.631917,4.5,1.9,CAT_001321,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752715796000000000|39.1542|143.6319|4.5|1.9,False
M1,Snet_catalog_relocate.csv,2025-07-17T03:36:11.790000Z,2025-07-17 03:36:11.790000+00:00,39.710152,143.443799,13.01,1.9,CAT_001325,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752723372000000000|39.7102|143.4438|13.01|1.9,False
M1,Snet_catalog_relocate.csv,2025-07-17T04:05:26.230000Z,2025-07-17 04:05:26.230000+00:00,39.167664,143.649577,10.87,1.5,CAT_001326,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752725126000000000|39.1677|143.6496|10.87|1.5,False
M1,Snet_catalog_relocate.csv,2025-07-17T14:15:36.760000Z,2025-07-17 14:15:36.760000+00:00,39.614457,143.239893,11.58,0.8,CAT_001336,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752761737000000000|39.6145|143.2399|11.58|0.8,False
M1,Snet_catalog_relocate.csv,2025-07-17T15:51:07.230000Z,2025-07-17 15:51:07.230000+00:00,39.175407,143.626367,4.56,1.3,CAT_001337,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752767467000000000|39.1754|143.6264|4.56|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-17T18:28:37.760000Z,2025-07-17 18:28:37.760000+00:00,39.172709,143.658024,12.89,1.5,CAT_001341,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752776918000000000|39.1727|143.658|12.89|1.5,False
M1,Snet_catalog_relocate.csv,2025-07-17T18:37:27.760000Z,2025-07-17 18:37:27.760000+00:00,39.166223,143.63488,8.91,1.2,CAT_001342,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752777448000000000|39.1662|143.6349|8.91|1.2,False
M1,Snet_catalog_relocate.csv,2025-07-18T00:26:08.910000Z,2025-07-18 00:26:08.910000+00:00,39.369194,143.622087,13.26,1.1,CAT_001381,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752798369000000000|39.3692|143.6221|13.26|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-18T06:23:08.740000Z,2025-07-18 06:23:08.740000+00:00,39.272009,143.60485,12.22,1.7,CAT_001406,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752819789000000000|39.272|143.6048|12.22|1.7,False
M1,Snet_catalog_relocate.csv,2025-07-18T07:36:58.470000Z,2025-07-18 07:36:58.470000+00:00,39.582589,143.421794,9.8,1.1,CAT_001407,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752824218000000000|39.5826|143.4218|9.8|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-18T21:41:57.760000Z,2025-07-18 21:41:57.760000+00:00,39.709192,143.4389,13.56,2.6,CAT_001412,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752874918000000000|39.7092|143.4389|13.56|2.6,False
M1,Snet_catalog_relocate.csv,2025-07-19T08:07:58.440000Z,2025-07-19 08:07:58.440000+00:00,39.584094,143.422884,11.51,0.9,CAT_001428,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1752912478000000000|39.5841|143.4229|11.51|0.9,False
M1,Snet_catalog_relocate.csv,2025-07-20T15:02:01.670000Z,2025-07-20 15:02:01.670000+00:00,39.374805,143.619271,12.85,1.1,CAT_001457,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753023722000000000|39.3748|143.6193|12.85|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-23T07:55:57.090000Z,2025-07-23 07:55:57.090000+00:00,39.413558,143.63304,11.67,1.6,CAT_001533,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753257357000000000|39.4136|143.633|11.67|1.6,False
M1,Snet_catalog_relocate.csv,2025-07-23T08:23:38.150000Z,2025-07-23 08:23:38.150000+00:00,39.414685,143.623161,7.3,1.3,CAT_001536,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753259018000000000|39.4147|143.6232|7.3|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-24T00:18:09.350000Z,2025-07-24 00:18:09.350000+00:00,39.391996,143.641162,16.37,3.3,CAT_001557,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753316289000000000|39.392|143.6412|16.37|3.3,False
M1,Snet_catalog_relocate.csv,2025-07-24T00:33:15.230000Z,2025-07-24 00:33:15.230000+00:00,39.387817,143.643994,15.89,3.1,CAT_001558,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753317195000000000|39.3878|143.644|15.89|3.1,False
M1,Snet_catalog_relocate.csv,2025-07-24T00:43:55.640000Z,2025-07-24 00:43:55.640000+00:00,39.383398,143.630452,12.41,1.5,CAT_001559,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753317836000000000|39.3834|143.6305|12.41|1.5,False
M1,Snet_catalog_relocate.csv,2025-07-24T01:14:33.330000Z,2025-07-24 01:14:33.330000+00:00,39.392167,143.643783,13.66,0.8,CAT_001561,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753319673000000000|39.3922|143.6438|13.66|0.8,False
M1,Snet_catalog_relocate.csv,2025-07-24T01:21:42.370000Z,2025-07-24 01:21:42.370000+00:00,39.387838,143.634977,15.29,2.3,CAT_001562,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753320102000000000|39.3878|143.635|15.29|2.3,False
M1,Snet_catalog_relocate.csv,2025-07-24T02:07:26.570000Z,2025-07-24 02:07:26.570000+00:00,39.402165,143.627132,11.37,1.7,CAT_001564,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753322847000000000|39.4022|143.6271|11.37|1.7,False
M1,Snet_catalog_relocate.csv,2025-07-24T04:27:41.540000Z,2025-07-24 04:27:41.540000+00:00,39.37616,143.645589,9.3,0.8,CAT_001565,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753331262000000000|39.3762|143.6456|9.3|0.8,False
M1,Snet_catalog_relocate.csv,2025-07-24T08:22:40.670000Z,2025-07-24 08:22:40.670000+00:00,39.305924,143.289193,12.9,1.4,CAT_001573,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753345361000000000|39.3059|143.2892|12.9|1.4,False
M1,Snet_catalog_relocate.csv,2025-07-24T13:45:29.040000Z,2025-07-24 13:45:29.040000+00:00,39.414058,143.60752,7.66,1.3,CAT_001583,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753364729000000000|39.4141|143.6075|7.66|1.3,False
M1,Snet_catalog_relocate.csv,2025-07-24T13:53:57.850000Z,2025-07-24 13:53:57.850000+00:00,39.297762,143.286312,10.79,1.1,CAT_001584,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753365238000000000|39.2978|143.2863|10.79|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-25T07:43:00.920000Z,2025-07-25 07:43:00.920000+00:00,39.206514,143.764111,9.5,2.0,CAT_001607,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753429381000000000|39.2065|143.7641|9.5|2.0,False
M1,Snet_catalog_relocate.csv,2025-07-26T11:01:15.330000Z,2025-07-26 11:01:15.330000+00:00,39.403259,143.614714,11.44,1.2,CAT_001651,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753527675000000000|39.4033|143.6147|11.44|1.2,False
M1,Snet_catalog_relocate.csv,2025-07-26T19:57:39.280000Z,2025-07-26 19:57:39.280000+00:00,39.702201,143.417676,13.24,1.5,CAT_001675,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753559859000000000|39.7022|143.4177|13.24|1.5,False
M1,Snet_catalog_relocate.csv,2025-07-27T10:43:36.020000Z,2025-07-27 10:43:36.020000+00:00,39.34456,143.631396,9.79,1.1,CAT_001704,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753613016000000000|39.3446|143.6314|9.79|1.1,False
M1,Snet_catalog_relocate.csv,2025-07-27T22:22:08.600000Z,2025-07-27 22:22:08.600000+00:00,39.406596,143.568408,8.44,0.8,CAT_001717,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1753654929000000000|39.4066|143.5684|8.44|0.8,False
