mecha_id,event_code_x,catalog_event_id,time_diff_sec,horizontal_diff_km,depth_diff_km,mag_diff,match_score,event_code_y,mecha_time,mecha_lat,mecha_lon,mecha_depth_km,mecha_mag_1,mecha_mag_2,focal_mech_score,focal_mech_projection,m_method,m_source,n_mech_stations,has_focal_planes,has_axes,has_complete_mechanism,P_axis_azimuth,T_axis_azimuth,strike_plane1,dip_plane1,rake_plane1,strike_plane2,dip_plane2,rake_plane2,catalog_time,datetime,catalog_lat,catalog_lon,catalog_depth_km,catalog_mag,phase_primary,m2_related_flag,dist_m1_km,dist_m3_km,within_60km_either_m1_m3,within_60km_m1,within_60km_m3,within_30km_m1,within_30km_m3,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,within_both_60km,mag_bin,mechanism_detail_class,is_local_zone_match
130,J2025121211485618,10211,0.02,0.1631205131904622,0.05999999999999872,0.0,0.3612410263809241,J2025121211485618,2025-12-12 02:48:56.180000+00:00,40.98366666666666,142.99883333333332,18.31,4.1,,,,,,,False,False,False,,,,,,,,,2025-12-12 02:48:56.200000+00:00,2025-12-12T02:48:56.200000Z,40.984493,143.000439,18.25,4.1,middle_M1plus21d_to_M3minus35d,True,181.1481870325942,127.72896353462698,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
199,J2025122208330138,13611,0.0,0.17525647667821354,0.05000000000000426,0.0,0.36301295335642814,J2025122208330138,2025-12-21 23:33:01.380000+00:00,39.6335,142.1055,48.63,4.2,4.2,98.0,LOW,I,JMAM,138.0,True,True,True,112.0,302.0,190.0,17.0,75.0,26.0,74.0,94.0,2025-12-21 23:33:01.380000+00:00,2025-12-21T23:33:01.380000Z,39.634074,142.107406,48.58,4.2,middle_M1plus21d_to_M3minus35d,False,122.79569020438448,92.6763640058802,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
58,J2025120823333927,8505,0.0,0.17808209570938155,0.02999999999999403,0.0,0.3636641914187616,J2025120823333927,2025-12-08 14:33:39.270000+00:00,40.884,142.58766666666668,41.62,5.9,5.3,,,,,,False,False,False,,,,,,,,,2025-12-08 14:33:39.270000+00:00,2025-12-08T14:33:39.270000Z,40.884871,142.585889,41.59,5.9,middle_M1plus21d_to_M3minus35d,True,182.5294716499716,125.65155079761648,False,False,False,False,False,False,False,False,False,False,>=5.0,metadata_only,False
132,J2025121211505272,10214,0.02,0.09044065607321215,0.6600000000000001,0.0,0.36588131214642433,J2025121211505272,2025-12-12 02:50:52.720000+00:00,40.88433333333333,143.0295,13.91,3.6,,,,,,,False,False,False,,,,,,,,,2025-12-12 02:50:52.740000+00:00,2025-12-12T02:50:52.740000Z,40.8837,143.028825,13.25,3.6,middle_M1plus21d_to_M3minus35d,False,169.69627056601016,116.33967163148148,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
129,J2025121211475673,10210,0.01,0.15121253678839547,0.23999999999999844,0.0,0.37242507357679056,J2025121211475673,2025-12-12 02:47:56.730000+00:00,40.8925,142.9675,15.91,4.3,,,,,,,False,False,False,,,,,,,,,2025-12-12 02:47:56.720000+00:00,2025-12-12T02:47:56.720000Z,40.891341,142.968441,16.15,4.3,middle_M1plus21d_to_M3minus35d,True,171.81615093052287,117.76979090678422,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
71,J2025120901081062,8606,0.01,0.17778650592515371,0.04999999999999716,0.0,0.37807301185030673,J2025120901081062,2025-12-08 16:08:10.620000+00:00,40.98016666666667,142.113,55.77,3.7,,96.0,LOW,I,JMAM,80.0,True,True,True,119.0,309.0,201.0,21.0,80.0,32.0,69.0,94.0,2025-12-08 16:08:10.630000+00:00,2025-12-08T16:08:10.630000Z,40.980965,142.111165,55.82,3.7,middle_M1plus21d_to_M3minus35d,True,211.84914700541125,154.5278782535765,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
205,J2025122601194948,14069,0.01,0.17279188820623637,0.0899999999999963,0.0,0.3780837764124718,J2025122601194948,2025-12-25 16:19:49.480000+00:00,41.1875,142.56933333333333,41.32,4.3,,,,,,,False,False,False,,,,,,,,,2025-12-25 16:19:49.470000+00:00,2025-12-25T16:19:49.470000Z,41.188826,142.57041,41.41,4.3,middle_M1plus21d_to_M3minus35d,True,213.97198906354583,157.7548569982559,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
4,J2025100423151668,3670,0.0,0.1842474925274006,0.05000000000000426,0.0,0.3809949850548023,J2025100423151668,2025-10-04 14:15:16.680000+00:00,39.65383333333333,142.26833333333337,32.97,4.4,4.6,,,,,,False,False,False,,,,,,,,,2025-10-04 14:15:16.680000+00:00,2025-10-04T14:15:16.680000Z,39.655359,142.269173,33.02,4.4,baseline_to_M1_minus14d,False,109.83599777077016,78.68865224844058,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
103,J2025120914482455,9206,0.01,0.1823089934483849,0.07000000000000028,0.0,0.39211798689676985,J2025120914482455,2025-12-09 05:48:24.550000+00:00,40.8495,143.00383333333335,20.5,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-09 05:48:24.540000+00:00,2025-12-09T05:48:24.540000Z,40.84788,143.004167,20.57,3.7,middle_M1plus21d_to_M3minus35d,False,166.3609159880125,112.5961513830012,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
201,J2025122305034928,13719,0.0,0.19985042600879943,0.020000000000003126,0.0,0.40470085201759964,J2025122305034928,2025-12-22 20:03:49.280000+00:00,42.325833333333335,143.016,52.27,3.9,,98.0,LOW,I,JMAM,106.0,True,True,True,130.0,262.0,239.0,34.0,116.0,28.0,60.0,74.0,2025-12-22 20:03:49.280000+00:00,2025-12-22T20:03:49.280000Z,42.325041,143.013818,52.25,3.9,middle_M1plus21d_to_M3minus35d,False,327.6607829736717,276.3621036327394,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
81,J2025120904011085,8758,0.01,0.1924586037238349,0.03999999999999915,0.0,0.40491720744766957,J2025120904011085,2025-12-08 19:01:10.850000+00:00,40.94016666666667,143.195,17.51,4.8,,,,,,,False,False,False,,,,,,,,,2025-12-08 19:01:10.840000+00:00,2025-12-08T19:01:10.840000Z,40.941707,143.196045,17.55,4.8,middle_M1plus21d_to_M3minus35d,False,173.23380730705586,122.326535928425,False,False,False,False,False,False,False,False,False,False,4.5-4.9,metadata_only,False
229,J2026010919255106,15659,0.01,0.19887954284824574,0.01999999999999602,0.0,0.4127590856964905,J2026010919255106,2026-01-09 10:25:51.060000+00:00,38.865,142.03883333333334,45.94,3.4,,,,,,,False,False,False,,,,,,,,,2026-01-09 10:25:51.070000+00:00,2026-01-09T10:25:51.070000Z,38.865369,142.041081,45.92,3.4,middle_M1plus21d_to_M3minus35d,False,139.80796104955613,144.90822691068308,False,False,False,False,False,False,False,False,False,False,3.0-3.4,metadata_only,False
268,J2026021605271671,17999,0.03,0.077370905701629,0.93,0.0,0.417241811403258,J2026021605271671,2026-02-15 20:27:16.710000+00:00,40.83233333333333,143.097,0.0,3.5,,,,,,,False,False,False,,,,,,,,,2026-02-15 20:27:16.680000+00:00,2026-02-15T20:27:16.680000Z,40.832214,143.096094,0.93,3.5,middle_M1plus21d_to_M3minus35d,False,162.82512186443864,110.22771239551066,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
192,J2025121917355737,13164,0.0,0.1242101384345034,0.6799999999999997,0.0,0.41842027686900674,J2025121917355737,2025-12-19 08:35:57.370000+00:00,40.86516666666667,143.04283333333333,13.49,3.8,,,,,,,False,False,False,,,,,,,,,2025-12-19 08:35:57.370000+00:00,2025-12-19T08:35:57.370000Z,40.864254,143.043685,12.81,3.8,middle_M1plus21d_to_M3minus35d,False,167.2972617174826,114.07426698223526,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
140,J2025121212145056,10246,0.01,0.19024806453479653,0.13000000000000078,0.0,0.4229961290695933,J2025121212145056,2025-12-12 03:14:50.560000+00:00,40.9125,143.02783333333332,15.34,4.0,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:14:50.550000+00:00,2025-12-12T03:14:50.550000Z,40.913749,143.026286,15.47,4.0,middle_M1plus21d_to_M3minus35d,False,172.9908467719431,119.68626793021022,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
154,J2025121216554150,10466,0.0,0.20659183748677432,0.03999999999999915,0.0,0.4231836749735484,J2025121216554150,2025-12-12 07:55:41.500000+00:00,41.17816666666667,142.53766666666667,44.73,4.1,4.3,92.0,LOW,I,JMAM,118.0,True,True,True,109.0,282.0,205.0,20.0,98.0,17.0,70.0,87.0,2025-12-12 07:55:41.500000+00:00,2025-12-12T07:55:41.500000Z,41.178528,142.540088,44.69,4.1,middle_M1plus21d_to_M3minus35d,True,213.88404628881045,157.49948631663273,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
122,J2025121207091989,10164,0.01,0.16256325106437622,0.39000000000000057,0.0,0.4326265021287526,J2025121207091989,2025-12-11 22:09:19.890000+00:00,40.999833333333335,143.16733333333335,15.66,5.0,5.1,,,,,,False,False,False,,,,,,,,,2025-12-11 22:09:19.880000+00:00,2025-12-11T22:09:19.880000Z,41.001294,143.167415,16.05,5.0,middle_M1plus21d_to_M3minus35d,False,180.156334709268,128.9106259048361,False,False,False,False,False,False,False,False,False,False,>=5.0,metadata_only,False
215,J2026010214105108,14991,0.02,0.13841317416580498,0.5600000000000023,0.0,0.43682634833161055,J2026010214105108,2026-01-02 05:10:51.080000+00:00,40.87166666666667,142.89816666666667,21.26,3.7,,,,,,,False,False,False,,,,,,,,,2026-01-02 05:10:51.100000+00:00,2026-01-02T05:10:51.100000Z,40.872384,142.899512,20.7,3.7,middle_M1plus21d_to_M3minus35d,False,171.45966104581834,116.6321284727353,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
136,J2025121212001708,10228,0.0,0.1906071968728088,0.29999999999999716,0.0,0.4562143937456169,J2025121212001708,2025-12-12 03:00:17.080000+00:00,40.9565,143.07966666666667,18.06,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:00:17.080000+00:00,2025-12-12T03:00:17.080000Z,40.956323,143.077409,17.76,3.5,middle_M1plus21d_to_M3minus35d,False,176.64348778448456,124.09021209042405,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
57,J2025120823322807,8503,0.01,0.1745414397446011,0.41000000000000014,0.0,0.46158287948920224,J2025120823322807,2025-12-08 14:32:28.070000+00:00,40.90083333333333,143.1605,10.96,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-08 14:32:28.080000+00:00,2025-12-08T14:32:28.080000Z,40.90107,143.158447,10.55,3.5,middle_M1plus21d_to_M3minus35d,False,169.30041198723828,117.76327475527934,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
210,J2025123108513581,14656,0.01,0.2238039755516844,0.019999999999999574,0.0,0.4626079511033687,J2025123108513581,2025-12-30 23:51:35.810000+00:00,39.45466666666667,142.58783333333332,30.55,4.6,4.6,,,,,,False,False,False,,,,,,,,,2025-12-30 23:51:35.820000+00:00,2025-12-30T23:51:35.820000Z,39.453748,142.585514,30.53,4.6,middle_M1plus21d_to_M3minus35d,False,79.35470430888273,65.25216708194884,False,False,False,False,False,False,False,False,False,False,4.5-4.9,metadata_only,False
294,J2026032212320288,19681,0.01,0.09679267748833238,1.04,0.0,0.46358535497666475,J2026032212320288,2026-03-22 03:32:02.880000+00:00,42.11566666666667,143.70183333333333,0.0,3.6,,,,,,,False,False,False,,,,,,,,,2026-03-22 03:32:02.870000+00:00,2026-03-22T03:32:02.870000Z,42.115491,143.700684,1.04,3.6,preM3_M3minus35d_to_M3,False,302.1668459610259,256.88585431750136,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
115,J2025121023522419,9853,0.0,0.22540356192433003,0.09000000000000341,0.0,0.4733071238486609,J2025121023522419,2025-12-10 14:52:24.190000+00:00,40.8365,142.7565,36.13,6.0,5.8,94.0,LOW,I,JMAM,219.0,True,True,True,113.0,339.0,183.0,33.0,62.0,35.0,61.0,106.0,2025-12-10 14:52:24.190000+00:00,2025-12-10T14:52:24.190000Z,40.834473,142.756527,36.04,6.0,middle_M1plus21d_to_M3minus35d,True,171.5894186522266,115.45952560402768,False,False,False,False,False,False,False,False,False,False,>=5.0,complete_mechanism,False
49,J2025120823151018,8483,0.0,0.23423462971739356,0.03999999999999915,0.0,0.4784692594347869,J2025120823151018,2025-12-08 14:15:10.180000+00:00,40.967666666666666,142.28816666666663,53.5,7.5,7.4,94.0,LOW,I,JMAM,310.0,True,True,True,108.0,298.0,188.0,19.0,77.0,21.0,72.0,94.0,2025-12-08 14:15:10.180000+00:00,2025-12-08T14:15:10.180000Z,40.966239,142.290218,53.46,7.5,middle_M1plus21d_to_M3minus35d,True,202.32590919519595,144.96031519579014,False,False,False,False,False,False,False,False,False,False,>=5.0,complete_mechanism,False
292,J2026031813334497,19512,0.01,0.22124191524947112,0.1599999999999966,0.0,0.4924838304989414,J2026031813334497,2026-03-18 04:33:44.970000+00:00,41.18483333333333,142.5775,42.81,3.9,3.9,,,,,,False,False,False,,,,,,,,,2026-03-18 04:33:44.980000+00:00,2026-03-18T04:33:44.980000Z,41.18291,142.576823,42.97,3.9,preM3_M3minus35d_to_M3,False,213.1607643282692,156.9609772696021,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
160,J2025121221242487,10680,0.01,0.2429069031374632,0.05000000000000071,0.0,0.5083138062749266,J2025121221242487,2025-12-12 12:24:24.870000+00:00,40.97516666666667,143.129,21.43,3.8,,,,,,,False,False,False,,,,,,,,,2025-12-12 12:24:24.880000+00:00,2025-12-12T12:24:24.880000Z,40.976949,143.127327,21.38,3.8,middle_M1plus21d_to_M3minus35d,False,178.0705940313128,126.2255727967371,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
33,J2025111812033664,7131,0.01,0.22092606955810248,0.28999999999999915,0.0,0.5243521391162047,J2025111812033664,2025-11-18 03:03:36.640000+00:00,38.538,141.73033333333333,52.82,3.6,,96.0,LOW,I,JMAM,115.0,True,True,True,96.0,286.0,182.0,28.0,84.0,8.0,62.0,93.0,2025-11-18 03:03:36.650000+00:00,2025-11-18T03:03:36.650000Z,38.538619,141.732747,52.53,3.6,M1_related_M1minus14d_to_M1plus21d,False,180.94706653845196,189.91712436931888,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
106,J2025120918200217,9316,0.02,0.21819795214163393,0.33999999999999986,0.0,0.5413959042832679,J2025120918200217,2025-12-09 09:20:02.170000+00:00,41.20933333333333,143.04916666666668,28.22,4.4,4.3,,,,,,False,False,False,,,,,,,,,2025-12-09 09:20:02.190000+00:00,2025-12-09T09:20:02.190000Z,41.211186,143.048307,27.88,4.4,middle_M1plus21d_to_M3minus35d,False,204.89695684677204,152.5234103815236,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
76,J2025120902124411,8671,0.01,0.26044812207207146,0.0799999999999983,0.0,0.5508962441441425,J2025120902124411,2025-12-08 17:12:44.110000+00:00,41.06433333333333,142.9375,26.04,4.1,4.2,,,,,,False,False,False,,,,,,,,,2025-12-08 17:12:44.120000+00:00,2025-12-08T17:12:44.120000Z,41.062004,142.937826,25.96,4.1,middle_M1plus21d_to_M3minus35d,True,190.80172266976555,136.9198405298888,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
30,J2025111806243123,7092,0.01,0.2678196623933239,0.07000000000000739,0.0,0.5631393247866496,J2025111806243123,2025-11-17 21:24:31.230000+00:00,38.6175,141.445,73.98,3.5,,100.0,LOW,I,JMAM,130.0,True,True,True,286.0,175.0,326.0,43.0,11.0,228.0,83.0,133.0,2025-11-17 21:24:31.240000+00:00,2025-11-17T21:24:31.240000Z,38.617383,141.448079,73.91,3.5,M1_related_M1minus14d_to_M1plus21d,False,198.13168109586977,200.5141656519421,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
52,J2025120823225346,8487,0.02,0.2826365594896628,0.3000000000000007,0.0,0.6602731189793258,J2025120823225346,2025-12-08 14:22:53.460000+00:00,41.16616666666667,143.25483333333332,11.43,3.9,,,,,,,False,False,False,,,,,,,,,2025-12-08 14:22:53.480000+00:00,2025-12-08T14:22:53.480000Z,41.167216,143.251758,11.73,3.9,middle_M1plus21d_to_M3minus35d,False,197.4732288712069,147.5748910108147,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
54,J2025120823254773,8493,0.01,0.31964906291836614,0.120000000000001,0.0,0.6792981258367325,J2025120823254773,2025-12-08 14:25:47.730000+00:00,41.0665,143.09533333333334,26.82,3.6,,,,,,,False,False,False,,,,,,,,,2025-12-08 14:25:47.740000+00:00,2025-12-08T14:25:47.740000Z,41.065572,143.098942,26.7,3.6,middle_M1plus21d_to_M3minus35d,False,188.1953505597784,136.14364179815686,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
114,J2025121023012950,9844,0.01,0.3537866588341544,0.00999999999999801,0.0,0.7200733176683083,J2025121023012950,2025-12-10 14:01:29.500000+00:00,41.25266666666667,142.39233333333334,48.41,4.2,4.2,96.0,LOW,I,JMAM,139.0,True,True,True,116.0,322.0,186.0,23.0,63.0,34.0,70.0,101.0,2025-12-10 14:01:29.490000+00:00,2025-12-10T14:01:29.490000Z,41.255436,142.394417,48.4,4.2,middle_M1plus21d_to_M3minus35d,True,226.641646063058,169.85943753819512,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
100,J2025120909182715,9006,0.01,0.35052601380778403,0.04999999999999716,0.0,0.7235520276155674,J2025120909182715,2025-12-09 00:18:27.150000+00:00,41.15616666666666,142.25633333333334,52.22,4.4,4.6,95.0,LOW,I,JMAM,148.0,True,True,True,109.0,310.0,185.0,24.0,71.0,25.0,67.0,98.0,2025-12-09 00:18:27.140000+00:00,2025-12-09T00:18:27.140000Z,41.157605,142.260059,52.17,4.4,middle_M1plus21d_to_M3minus35d,True,222.02419180207656,164.77601227054336,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
26,J2025111408052175,6624,0.01,0.3592119187050352,0.020000000000010232,0.0,0.733423837410073,J2025111408052175,2025-11-13 23:05:21.750000+00:00,39.614333333333335,141.35966666666667,84.99,3.7,,98.0,LOW,I,JMAM,175.0,True,True,True,273.0,180.0,315.0,70.0,-9.0,48.0,82.0,-160.0,2025-11-13 23:05:21.760000+00:00,2025-11-13T23:05:21.760000Z,39.614091,141.355485,85.01,3.7,M1_related_M1minus14d_to_M1plus21d,False,186.0760404242494,156.13049358018006,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
298,J2026032802191210,20163,0.0,0.4698464570711511,0.010000000000001563,0.0,0.9421929141423026,J2026032802191210,2026-03-27 17:19:12.100000+00:00,40.975,142.78583333333333,23.59,4.2,4.1,,,,,,False,False,False,,,,,,,,,2026-03-27 17:19:12.100000+00:00,2026-03-27T17:19:12.100000Z,40.97922,142.786117,23.6,4.2,preM3_M3minus35d_to_M3,False,185.75922998740927,130.29317515374652,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
142,J2025121212234171,10258,0.0,0.30483845870304066,1.8100000000000005,0.0,1.0621769174060813,J2025121212234171,2025-12-12 03:23:41.710000+00:00,40.80083333333333,143.02233333333334,11.0,4.0,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:23:41.710000+00:00,2025-12-12T03:23:41.710000Z,40.799662,143.019059,9.19,4.0,middle_M1plus21d_to_M3minus35d,False,160.8579493225294,107.12732898912203,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
12,J2025101517502029,3938,0.0,1.2851140253531006,0.030000000000001137,0.0,2.5777280507062015,J2025101517502029,2025-10-15 08:50:20.290000+00:00,38.532833333333336,141.41583333333332,71.83,3.9,4.0,94.0,LOW,I,JMAM,212.0,True,True,True,255.0,62.0,126.0,12.0,-120.0,337.0,79.0,-84.0,2025-10-15 08:50:20.290000+00:00,2025-10-15T08:50:20.290000Z,38.531966,141.430566,71.8,3.9,baseline_to_M1_minus14d,False,203.9186040680353,208.220205579134,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
