global_window_id,window_family,stage_label,window_index,window_label,start_time,end_time,duration_hours,is_terminal_partial_window,n_events,magnitude_min,magnitude_max,magnitude_mean,magnitude_median,depth_mean_km,depth_median_km,centroid_x_km_local,centroid_y_km_local,centroid_longitude,centroid_latitude,principal_axis_azimuth_deg,major_spread_km,minor_spread_km,anisotropy_ratio,spatial_footprint_area_km2,along_strike_centroid_km,cross_strike_centroid_km,along_strike_spread_km,cross_strike_spread_km,centroid_distance_to_mainshock64_km,centroid_azimuth_from_mainshock64_deg,centroid_distance_to_mainshock71_km,centroid_azimuth_from_mainshock71_deg,window_mid_time,window_start_hours_since_mainshock64,window_end_hours_since_mainshock64,window_start_hours_since_mainshock71,window_end_hours_since_mainshock71,orientation_event_count_sufficient,cluster_event_count_sufficient,prev_centroid_x_km_local,prev_centroid_y_km_local,prev_principal_axis_azimuth_deg,centroid_step_dx_km,centroid_step_dy_km,centroid_step_distance_km,centroid_step_azimuth_deg,principal_axis_azimuth_change_deg,cumulative_centroid_distance_km
10,post64_hourly,1h_mainshock64_to_mainshock71,10,post64_hourly_1h_mainshock64_to_mainshock71_0010,2019-07-05T03:33:49.040000Z,2019-07-05T04:33:49.040000Z,1.0,False,138,0.35,3.85,1.3200000000000003,1.165,5.67171681152174,5.557216550000001,-1.3953520249100952,-12.895972625661496,-117.5448820524763,35.6752900270691,24.246058839298428,7.343203518894814,4.796232043516842,1.531035915749898,855.7724817268049,1.2732905056939443,5.463363211170249,5.0841730206174,7.1468639578204565,5.609777739720072,235.02346295808582,12.029341618694245,158.9158308930762,2019-07-05T04:03:49.040000Z,10.0,11.0,-23.767777777777777,-22.767777777777777,True,True,-0.8748940646175588,-13.160685496595026,27.58466711286735,-0.5204579602925364,0.26471287093352913,0.5839087192958662,296.9585841316794,3.338608273568923,7.215634933746946
11,post64_hourly,1h_mainshock64_to_mainshock71,11,post64_hourly_1h_mainshock64_to_mainshock71_0011,2019-07-05T04:33:49.040000Z,2019-07-05T05:33:49.040000Z,1.0,False,149,0.51,3.43,1.233221476510067,1.12,5.748754297919463,5.4410858300000005,-0.6156282469158532,-13.433286325341435,-117.5362372905,35.67045784887633,23.50640884942186,6.549323101832531,3.7153058282701488,1.762795151881724,477.03184846639425,0.3341065882711253,5.342496544600488,4.08671416734088,6.324231004970548,5.352933451986335,225.48277982038292,12.822314799098656,156.52795959569244,2019-07-05T05:03:49.040000Z,11.0,12.0,-22.767777777777777,-21.767777777777777,True,True,-1.3953520249100952,-12.895972625661496,24.246058839298428,0.7797237779942421,-0.5373136996799381,0.94692934363307,124.5710279121343,0.7396499898765683,8.162564277380016
12,post64_hourly,1h_mainshock64_to_mainshock71,12,post64_hourly_1h_mainshock64_to_mainshock71_0012,2019-07-05T05:33:49.040000Z,2019-07-05T06:33:49.040000Z,1.0,False,131,0.38,3.99,1.2287022900763358,1.09,5.813579546870229,5.528183870000001,-0.29012781656990905,-12.469227188633138,-117.53262848206944,35.679127840986574,13.811287921224675,6.5309361546959,4.0309695370418686,1.62018990584797,572.9798415310172,0.7357331503390401,4.407586573604538,4.70148033280226,6.06612933801672,4.468570540153395,231.38098498837874,12.086961816342555,153.2907343015861,2019-07-05T06:03:49.040000Z,12.0,13.0,-21.767777777777777,-20.767777777777777,True,True,-0.6156282469158532,-13.433286325341435,23.50640884942186,0.3255004303459441,0.9640591367082969,1.017526682316558,18.656499709444745,9.695120928197184,9.180090959696575
13,post64_hourly,1h_mainshock64_to_mainshock71,13,post64_hourly_1h_mainshock64_to_mainshock71_0013,2019-07-05T06:33:49.040000Z,2019-07-05T07:33:49.040000Z,1.0,False,149,0.53,4.1,1.2722147651006712,1.16,5.643583901744968,5.63705642,-0.38659460803844276,-12.404385489880505,-117.5336980049882,35.6797109763931,2.437832227601916,6.535032614095953,4.3999063747783325,1.4852662892003443,748.6061765347287,0.8508366803865746,4.423756456843356,5.365822327718866,5.768342753466242,4.504835651403337,232.7912574267878,11.985816188954173,153.5633542549649,2019-07-05T07:03:49.040000Z,13.0,14.0,-20.767777777777777,-19.767777777777777,True,True,-0.29012781656990905,-12.469227188633138,13.811287921224675,-0.09646679146853371,0.06484169875263213,0.11623376339670269,303.90765304009017,11.373455693622759,9.296324723093278
14,post64_hourly,1h_mainshock64_to_mainshock71,14,post64_hourly_1h_mainshock64_to_mainshock71_0014,2019-07-05T07:33:49.040000Z,2019-07-05T08:33:49.040000Z,1.0,False,142,0.39,3.83,1.2594366197183098,1.145,5.677640835352112,5.484634850000001,-0.6633305979531113,-13.271936711034597,-117.53676616429102,35.671908900818856,29.74391686431011,6.542986945351361,3.3903158264284783,1.9299048467245772,388.74792731668055,0.4773731504730646,5.254270105897089,3.589407369113185,6.435920626338218,5.275911245511659,227.0956195814903,12.655332833803183,156.43509984028492,2019-07-05T08:03:49.040000Z,14.0,15.0,-19.767777777777777,-18.767777777777777,True,True,-0.38659460803844276,-12.404385489880505,2.437832227601916,-0.2767359899146686,-0.8675512211540912,0.9106195305614779,197.69191262128402,27.306084636708192,10.206944253654756
15,post64_hourly,1h_mainshock64_to_mainshock71,15,post64_hourly_1h_mainshock64_to_mainshock71_0015,2019-07-05T08:33:49.040000Z,2019-07-05T09:33:49.040000Z,1.0,False,141,0.4,3.66,1.1770921985815603,1.01,5.8055386214893625,5.992706750000001,-1.1881419069929096,-12.890885809216234,-117.54258472334638,35.67533577390845,7.973748987222336,7.237575676177821,4.6539792492675875,1.5551370748627258,834.1707744917816,1.1224694414270082,5.321184045178214,5.588558613670626,6.542937959554716,5.438284406832419,233.8158501573313,12.100710912449829,157.99168814620361,2019-07-05T09:03:49.040000Z,15.0,16.0,-18.767777777777777,-17.767777777777777,True,True,-0.6633305979531113,-13.271936711034597,29.74391686431011,-0.5248113090397982,0.3810509018183623,0.6485573990578273,305.9823584901764,21.770167877087772,10.855501652712583
16,post64_hourly,1h_mainshock64_to_mainshock71,16,post64_hourly_1h_mainshock64_to_mainshock71_0016,2019-07-05T09:33:49.040000Z,2019-07-05T10:33:49.040000Z,1.0,False,139,0.26,3.66,1.183093525179856,1.09,5.414664002517986,5.404794980000001,-0.743137665156887,-13.000164857316786,-117.53765098160645,35.67435300381815,25.85900821531527,6.843730737751896,4.036397567470723,1.6955046234556863,584.9033094959274,0.7182837518896402,5.105303027070975,4.315777759794319,6.671073231617116,5.155584403969029,229.91288925115205,12.374369673818158,156.27073114799282,2019-07-05T10:03:49.040000Z,16.0,17.0,-17.767777777777777,-16.767777777777777,True,True,-1.1881419069929096,-12.890885809216234,7.973748987222336,0.4450042418360226,-0.10927904810055189,0.4582255837530419,103.79702774345174,17.885259228092934,11.313727236465624
17,post64_hourly,1h_mainshock64_to_mainshock71,17,post64_hourly_1h_mainshock64_to_mainshock71_0017,2019-07-05T10:33:49.040000Z,2019-07-05T11:33:49.040000Z,1.0,False,137,0.23,5.37,1.5853284671532846,1.41,5.887542754014599,5.716896290000001,-1.8846100288551573,-10.15015900784964,-117.55030643365907,35.69998372219234,12.501589806134461,6.865740550969148,4.299891693745884,1.5967240665515472,714.343249182425,3.4713235544019283,3.746529924280453,5.039278658862898,6.342959284868221,5.107501707574313,264.7207550472764,9.306523385882358,155.64326204241002,2019-07-05T11:03:49.040000Z,17.0,18.0,-16.767777777777777,-15.767777777777777,True,True,-0.743137665156887,-13.000164857316786,25.85900821531527,-1.1414723636982704,2.8500058494671467,3.0700964967055793,338.1731183389242,13.35741840918081,14.383823733171203
18,post64_hourly,1h_mainshock64_to_mainshock71,18,post64_hourly_1h_mainshock64_to_mainshock71_0018,2019-07-05T11:33:49.040000Z,2019-07-05T12:33:49.040000Z,1.0,False,157,0.51,3.42,1.3968789808917197,1.32,5.855448745350319,5.869317860000001,-2.060460012348023,-8.523910216048163,-117.55225607440845,35.71460892894301,356.5837984592257,7.088684170464155,3.73838059330455,1.8961911430740914,641.9935720544311,4.688354695721676,2.65362391249895,5.684661248768836,5.6488546817679,5.387243230250675,282.3943016340851,7.769284430135739,151.87583429214084,2019-07-05T12:03:49.040000Z,18.0,19.0,-15.767777777777777,-14.767777777777777,True,True,-1.8846100288551573,-10.15015900784964,12.501589806134461,-0.17584998349286574,1.6262487918014763,1.6357286906850421,353.82845617683705,15.917791346908757,16.019552423856247
19,post64_hourly,1h_mainshock64_to_mainshock71,19,post64_hourly_1h_mainshock64_to_mainshock71_0019,2019-07-05T12:33:49.040000Z,2019-07-05T13:33:49.040000Z,1.0,False,149,0.54,4.42,1.4379194630872483,1.3,5.6973625573154365,5.796736160000001,-2.659254385566601,-9.20491043218914,-117.55889488032321,35.7084845468629,2.0818695456589467,7.056476540354644,3.4003906956053482,2.0751958148439846,300.8220727490325,4.679182047565253,3.560393926509165,5.219410976154702,5.8407419998944246,5.879723594369065,274.63676327309724,8.132066660240133,157.86927201571393,2019-07-05T13:03:49.040000Z,19.0,20.0,-14.767777777777777,-13.767777777777777,True,True,-2.060460012348023,-8.523910216048163,356.5837984592257,-0.5987943732185781,-0.6810002161409763,0.9068164068775367,221.32473362619572,5.498071086433242,16.926368830733782
