global_window_id,window_family,stage_label,window_index,window_label,start_time,end_time,n_events,dbscan_eps_km,dbscan_min_samples,n_clusters,n_noise_events,clustered_event_fraction,dominant_cluster_fraction,dominant_cluster_event_count,dominant_cluster_centroid_longitude,dominant_cluster_centroid_latitude,dominant_cluster_centroid_x_km_local,dominant_cluster_centroid_y_km_local,dominant_cluster_azimuth_from_mainshock64_deg,dominant_cluster_distance_from_mainshock64_km,dominant_cluster_along_strike_km,dominant_cluster_cross_strike_km,cluster_size_json,cluster_centroids_json,cluster_azimuths_from_mainshock64_json
10,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,10,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0010,2019-07-05T13:33:49.040000Z,2019-07-05T15:33:49.040000Z,283,2.5,12,1,19,0.9328621908127208,0.9328621908127208,264,-117.55261171950244,35.697161302760804,-2.092537811259171,-10.463997729500049,261.5781353180795,5.35147146260638,3.4164669165828307,4.118980531998844,"[{""cluster_id"": 0, ""n_events"": 264}]","[{""along_strike_km"": 3.4164669165828307, ""cluster_id"": 0, ""cross_strike_km"": 4.118980531998844, ""latitude"": 35.697161302760804, ""longitude"": -117.55261171950244, ""n_events"": 264, ""x_km_local"": -2.092537811259171, ""y_km_local"": -10.463997729500049}]","[{""azimuth_from_mainshock64_deg"": 261.5781353180795, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.35147146260638}]"
11,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,11,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0011,2019-07-05T15:33:49.040000Z,2019-07-05T17:33:49.040000Z,314,2.5,12,1,11,0.964968152866242,0.964968152866242,303,-117.54849714672699,35.68549741234677,-1.7214194116885584,-11.76096316847957,247.086786854254,5.344337016030194,2.274029581457855,4.836396137990057,"[{""cluster_id"": 0, ""n_events"": 303}]","[{""along_strike_km"": 2.274029581457855, ""cluster_id"": 0, ""cross_strike_km"": 4.836396137990057, ""latitude"": 35.68549741234677, ""longitude"": -117.54849714672699, ""n_events"": 303, ""x_km_local"": -1.7214194116885584, ""y_km_local"": -11.76096316847957}]","[{""azimuth_from_mainshock64_deg"": 247.086786854254, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.344337016030194}]"
12,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,12,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0012,2019-07-05T17:33:49.040000Z,2019-07-05T19:33:49.040000Z,287,2.5,12,1,12,0.9581881533101045,0.9581881533101045,275,-117.54814116890587,35.68587145700323,-1.6893116020897843,-11.719371300342084,247.36587259054176,5.298632283558933,2.277911706910717,4.783996481174717,"[{""cluster_id"": 0, ""n_events"": 275}]","[{""along_strike_km"": 2.277911706910717, ""cluster_id"": 0, ""cross_strike_km"": 4.783996481174717, ""latitude"": 35.68587145700323, ""longitude"": -117.54814116890587, ""n_events"": 275, ""x_km_local"": -1.6893116020897843, ""y_km_local"": -11.719371300342084}]","[{""azimuth_from_mainshock64_deg"": 247.36587259054176, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.298632283558933}]"
13,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,13,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0013,2019-07-05T19:33:49.040000Z,2019-07-05T21:33:49.040000Z,283,2.5,12,1,17,0.9399293286219081,0.9399293286219081,266,-117.54427347712495,35.67715708465874,-1.340460904315434,-12.688365293941866,236.48184613808868,5.447556254863844,1.3710957034516698,5.2721879444764275,"[{""cluster_id"": 0, ""n_events"": 266}]","[{""along_strike_km"": 1.3710957034516698, ""cluster_id"": 0, ""cross_strike_km"": 5.2721879444764275, ""latitude"": 35.67715708465874, ""longitude"": -117.54427347712495, ""n_events"": 266, ""x_km_local"": -1.340460904315434, ""y_km_local"": -12.688365293941866}]","[{""azimuth_from_mainshock64_deg"": 236.48184613808868, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.447556254863844}]"
14,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,14,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0014,2019-07-05T21:33:49.040000Z,2019-07-05T23:33:49.040000Z,279,2.5,12,1,23,0.9175627240143369,0.9175627240143369,256,-117.54946318608667,35.675448064716306,-1.8085523901665823,-12.87839964107495,237.44633741042668,5.943588511064904,1.5925563770549007,5.726256069611672,"[{""cluster_id"": 0, ""n_events"": 256}]","[{""along_strike_km"": 1.5925563770549007, ""cluster_id"": 0, ""cross_strike_km"": 5.726256069611672, ""latitude"": 35.675448064716306, ""longitude"": -117.54946318608667, ""n_events"": 256, ""x_km_local"": -1.8085523901665823, ""y_km_local"": -12.87839964107495}]","[{""azimuth_from_mainshock64_deg"": 237.44633741042668, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.943588511064904}]"
15,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,15,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0015,2019-07-05T23:33:49.040000Z,2019-07-06T01:33:49.040000Z,229,2.5,12,1,15,0.9344978165938864,0.9344978165938864,214,-117.54552508836264,35.70429590733458,-1.4533513512116507,-9.670665897281209,270.11758636780894,4.654587287540543,3.470602283266493,3.1016290249995135,"[{""cluster_id"": 0, ""n_events"": 214}]","[{""along_strike_km"": 3.470602283266493, ""cluster_id"": 0, ""cross_strike_km"": 3.1016290249995135, ""latitude"": 35.70429590733458, ""longitude"": -117.54552508836264, ""n_events"": 214, ""x_km_local"": -1.4533513512116507, ""y_km_local"": -9.670665897281209}]","[{""azimuth_from_mainshock64_deg"": 270.11758636780894, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 4.654587287540543}]"
16,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,16,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0016,2019-07-06T01:33:49.040000Z,2019-07-06T03:33:49.040000Z,252,2.5,12,2,38,0.8492063492063492,0.7103174603174603,179,-117.52884851473638,35.70811651141306,0.05081047851635886,-9.245834107036313,277.850531968943,3.1802214514610476,2.634852957003308,1.7808308104095514,"[{""cluster_id"": 0, ""n_events"": 179}, {""cluster_id"": 1, ""n_events"": 35}]","[{""along_strike_km"": 2.634852957003308, ""cluster_id"": 0, ""cross_strike_km"": 1.7808308104095514, ""latitude"": 35.70811651141306, ""longitude"": -117.52884851473638, ""n_events"": 179, ""x_km_local"": 0.05081047851635886, ""y_km_local"": -9.245834107036313}, {""along_strike_km"": -0.9674619017799699, ""cluster_id"": 1, ""cross_strike_km"": 16.183267623626037, ""latitude"": 35.59007945232791, ""longitude"": -117.60577154914614, ""n_events"": 35, ""x_km_local"": -6.887346889968017, ""y_km_local"": -22.37095623335004}]","[{""azimuth_from_mainshock64_deg"": 277.850531968943, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 3.1802214514610476}, {""azimuth_from_mainshock64_deg"": 218.4831403282089, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 16.21216005069338}]"
17,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,17,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0017,2019-07-06T03:33:49.040000Z,2019-07-06T05:33:49.040000Z,320,2.5,12,4,98,0.69375,0.5125,164,-117.70056721132907,35.88546131957529,-15.437545502408389,10.474008827355902,317.2371324796381,27.45171545683031,27.332893669980233,-2.551392785976077,"[{""cluster_id"": 0, ""n_events"": 164}, {""cluster_id"": 1, ""n_events"": 27}, {""cluster_id"": 2, ""n_events"": 19}, {""cluster_id"": 3, ""n_events"": 12}]","[{""along_strike_km"": 27.332893669980233, ""cluster_id"": 0, ""cross_strike_km"": -2.551392785976077, ""latitude"": 35.88546131957529, ""longitude"": -117.70056721132907, ""n_events"": 164, ""x_km_local"": -15.437545502408389, ""y_km_local"": 10.474008827355902}, {""along_strike_km"": 5.539907350615575, ""cluster_id"": 1, ""cross_strike_km"": 2.144938530739772, ""latitude"": 35.72312853592579, ""longitude"": -117.55551600121167, ""n_events"": 27, ""x_km_local"": -2.3544926820681304, ""y_km_local"": -7.576573142557638}, {""along_strike_km"": -0.513539232117552, ""cluster_id"": 2, ""cross_strike_km"": 1.5481957576220389, ""latitude"": 35.690762900448206, ""longitude"": -117.5011466392594, ""n_events"": 19, ""x_km_local"": 2.5494114884242207, ""y_km_local"": -11.175467605291901}, {""along_strike_km"": -6.178596212297522, ""cluster_id"": 3, ""cross_strike_km"": 3.8540906924010376, ""latitude"": 35.641301878518384, ""longitude"": -117.47147570327719, ""n_events"": 12, ""x_km_local"": 5.225614067979836, ""y_km_local"": -16.675282310543807}]","[{""azimuth_from_mainshock64_deg"": 317.2371324796381, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 27.45171545683031}, {""azimuth_from_mainshock64_deg"": 290.73892135356215, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 5.9406510378961475}, {""azimuth_from_mainshock64_deg"": 203.5535301768195, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 1.6311445818328805}, {""azimuth_from_mainshock64_deg"": 163.8594325341062, ""cluster_id"": 3, ""distance_from_mainshock64_km"": 7.282105891833048}]"
18,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,18,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0018,2019-07-06T05:33:49.040000Z,2019-07-06T07:33:49.040000Z,332,2.5,12,1,79,0.7620481927710844,0.7620481927710844,253,-117.64934525785355,35.83339767660797,-10.817525287900674,4.684795866756372,315.6989352041805,20.071846578857244,20.027842523544486,-1.3283632550197488,"[{""cluster_id"": 0, ""n_events"": 253}]","[{""along_strike_km"": 20.027842523544486, ""cluster_id"": 0, ""cross_strike_km"": -1.3283632550197488, ""latitude"": 35.83339767660797, ""longitude"": -117.64934525785355, ""n_events"": 253, ""x_km_local"": -10.817525287900674, ""y_km_local"": 4.684795866756372}]","[{""azimuth_from_mainshock64_deg"": 315.6989352041805, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 20.071846578857244}]"
19,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,19,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0019,2019-07-06T07:33:49.040000Z,2019-07-06T09:33:49.040000Z,311,2.5,12,2,68,0.7813504823151125,0.5369774919614148,167,-117.6852586850126,35.87372769338864,-14.056776198670132,9.169289124256526,317.523783718447,25.556654256956975,25.433833166796603,-2.5025401601561175,"[{""cluster_id"": 0, ""n_events"": 167}, {""cluster_id"": 1, ""n_events"": 76}]","[{""along_strike_km"": 25.433833166796603, ""cluster_id"": 0, ""cross_strike_km"": -2.5025401601561175, ""latitude"": 35.87372769338864, ""longitude"": -117.6852586850126, ""n_events"": 167, ""x_km_local"": -14.056776198670132, ""y_km_local"": 9.169289124256526}, {""along_strike_km"": -3.4599698385303816, ""cluster_id"": 1, ""cross_strike_km"": 3.4859669886317506, ""latitude"": 35.66009517676401, ""longitude"": -117.49118279878408, ""n_events"": 76, ""x_km_local"": 3.4481109968707373, ""y_km_local"": -14.585562890713286}]","[{""azimuth_from_mainshock64_deg"": 317.523783718447, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 25.556654256956975}, {""azimuth_from_mainshock64_deg"": 177.11874776773573, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 4.911553433423102}]"
20,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,20,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0020,2019-07-06T09:33:49.040000Z,2019-07-06T11:33:49.040000Z,322,2.5,12,3,91,0.717391304347826,0.5900621118012422,190,-117.69222351421213,35.87994371623769,-14.684976599264251,9.860479328976352,317.531171436465,26.49066088793807,26.363016425618454,-2.59739854899156,"[{""cluster_id"": 0, ""n_events"": 190}, {""cluster_id"": 1, ""n_events"": 33}, {""cluster_id"": 2, ""n_events"": 8}]","[{""along_strike_km"": 26.363016425618454, ""cluster_id"": 0, ""cross_strike_km"": -2.59739854899156, ""latitude"": 35.87994371623769, ""longitude"": -117.69222351421213, ""n_events"": 190, ""x_km_local"": -14.684976599264251, ""y_km_local"": 9.860479328976352}, {""along_strike_km"": -2.9625070664453084, ""cluster_id"": 1, ""cross_strike_km"": 2.4743921881173376, ""latitude"": 35.6698539467002, ""longitude"": -117.48779710019377, ""n_events"": 33, ""x_km_local"": 3.7534877907268744, ""y_km_local"": -13.500437183515965}, {""along_strike_km"": 7.9479298156953, ""cluster_id"": 2, ""cross_strike_km"": 0.6369490502831865, ""latitude"": 35.74768567018505, ""longitude"": -117.56421958621445, ""n_events"": 8, ""x_km_local"": -3.139522067382671, ""y_km_local"": -4.845944399998697}]","[{""azimuth_from_mainshock64_deg"": 317.531171436465, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 26.49066088793807}, {""azimuth_from_mainshock64_deg"": 171.77414632660827, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 3.8599306754596627}, {""azimuth_from_mainshock64_deg"": 307.32239739687134, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 7.973411594033947}]"
21,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,21,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0021,2019-07-06T11:33:49.040000Z,2019-07-06T13:33:49.040000Z,329,2.5,12,4,83,0.7477203647416414,0.49848024316109424,164,-117.69580343980421,35.882549020794805,-15.0078719103464,10.150175978092534,317.440549036112,26.922403144660723,26.796819984988545,-2.5973505300124913,"[{""cluster_id"": 0, ""n_events"": 58}, {""cluster_id"": 1, ""n_events"": 164}, {""cluster_id"": 2, ""n_events"": 13}, {""cluster_id"": 3, ""n_events"": 11}]","[{""along_strike_km"": 5.08422580227416, ""cluster_id"": 0, ""cross_strike_km"": 1.5954673509212784, ""latitude"": 35.72406927794367, ""longitude"": -117.54768715193619, ""n_events"": 58, ""x_km_local"": -1.6483610440726935, ""y_km_local"": -7.471967402887973}, {""along_strike_km"": 26.796819984988545, ""cluster_id"": 1, ""cross_strike_km"": -2.5973505300124913, ""latitude"": 35.882549020794805, ""longitude"": -117.69580343980421, ""n_events"": 164, ""x_km_local"": -15.0078719103464, ""y_km_local"": 10.150175978092534}, {""along_strike_km"": -18.36994851326849, ""cluster_id"": 2, ""cross_strike_km"": 3.521898251751807, ""latitude"": 35.57029841056966, ""longitude"": -117.36841780227246, ""n_events"": 13, ""x_km_local"": 14.521034363386043, ""y_km_local"": -24.570507720610635}, {""along_strike_km"": -3.6747276379409293, ""cluster_id"": 3, ""cross_strike_km"": 1.5787814137915634, ""latitude"": 35.67157061336687, ""longitude"": -117.4752882841773, ""n_events"": 11, ""x_km_local"": 4.881734156483235, ""y_km_local"": -13.30955255944287}]","[{""azimuth_from_mainshock64_deg"": 294.4820630885225, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 5.328683521880999}, {""azimuth_from_mainshock64_deg"": 317.440549036112, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 26.922403144660723}, {""azimuth_from_mainshock64_deg"": 142.7573903321438, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 18.704512174227574}, {""azimuth_from_mainshock64_deg"": 155.15422169632905, ""cluster_id"": 3, ""distance_from_mainshock64_km"": 3.9995217171032595}]"
22,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,22,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0022,2019-07-06T13:33:49.040000Z,2019-07-06T15:33:49.040000Z,328,2.5,12,3,86,0.7378048780487805,0.4634146341463415,152,-117.69289792394595,35.887991485974524,-14.745805724113946,10.755350494516762,318.70958144314574,27.197581267659288,27.005963312178473,-3.2227895358217324,"[{""cluster_id"": 0, ""n_events"": 152}, {""cluster_id"": 1, ""n_events"": 25}, {""cluster_id"": 2, ""n_events"": 65}]","[{""along_strike_km"": 27.005963312178473, ""cluster_id"": 0, ""cross_strike_km"": -3.2227895358217324, ""latitude"": 35.887991485974524, ""longitude"": -117.69289792394595, ""n_events"": 152, ""x_km_local"": -14.745805724113946, ""y_km_local"": 10.755350494516762}, {""along_strike_km"": 8.31997867032078, ""cluster_id"": 1, ""cross_strike_km"": 1.1106483963545188, ""latitude"": 35.74674975518505, ""longitude"": -117.57079725364254, ""n_events"": 25, ""x_km_local"": -3.7328019878108876, ""y_km_local"": -4.950013399769173}, {""along_strike_km"": -1.6141705267970998, ""cluster_id"": 2, ""cross_strike_km"": 3.0867280111264437, ""latitude"": 35.673854133646586, ""longitude"": -117.50345727751268, ""n_events"": 65, ""x_km_local"": 2.3410009395428997, ""y_km_local"": -13.05563668944798}]","[{""azimuth_from_mainshock64_deg"": 318.70958144314574, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 27.197581267659288}, {""azimuth_from_mainshock64_deg"": 304.30074250944045, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 8.393782516536723}, {""azimuth_from_mainshock64_deg"": 194.29747925091766, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 3.4833082413494556}]"
