domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw6.4_neighborhood,40,7.761834417925052,-6.60163687291167,0,0.0,,,,,,-117.45809240110968,35.62532745980339,9.334077351297235,20.714657803185837
Mw6.4_neighborhood,41,8.261834417925051,-6.60163687291167,0,0.0,,,,,,-117.45257292446938,35.62532340402456,9.519716382329886,21.013020719427246
Mw6.4_neighborhood,42,8.761834417925051,-6.60163687291167,0,0.0,,,,,,-117.44705344840419,35.625319095134365,9.72753822917186,21.31893598674825
Mw6.4_neighborhood,43,9.261834417925051,-6.60163687291167,0,0.0,,,,,,-117.44153397294896,35.62531453313284,9.956153875869937,21.632083197395957
Mw6.4_neighborhood,44,-0.7381655820749478,-6.10163687291167,5,11665630.76723266,11.342675,11.25,11.5,11.25,11.5,-117.55192401576417,35.62986413059848,9.778803607803972,16.657019569462346
Mw6.4_neighborhood,45,-0.23816558207494776,-6.10163687291167,2,2378588.4236125676,9.061883333333332,9.25,9.5,9.25,9.5,-117.54640422478226,35.62986437774225,9.519716382329886,16.775168934751225
Mw6.4_neighborhood,46,0.26183441792505224,-6.10163687291167,0,0.0,,,,,,-117.54088443378377,35.62986437175083,9.280355596635292,16.907284957716698
Mw6.4_neighborhood,47,0.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.53536464280349,35.62986411262424,9.06228448019593,17.053043027372688
Mw6.4_neighborhood,48,1.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.52984485187629,35.629863600362455,8.8670739254841,17.212096570302386
Mw6.4_neighborhood,49,1.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.52432506103695,35.62986283496552,8.696263565463044,17.384080654363235
Mw6.4_neighborhood,50,2.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.51880527032029,35.62986181643343,8.551315688243536,17.56861554162413
Mw6.4_neighborhood,51,2.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.51328547976114,35.62986054476618,8.4335638967165,17.765310126800145
Mw6.4_neighborhood,52,3.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.50776568939429,35.62985901996382,8.344159634139318,17.973765208029693
Mw6.4_neighborhood,53,3.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.50224589925458,35.629857242026354,8.284020762890446,18.19357654792948
Mw6.4_neighborhood,54,4.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.49672610937684,35.62985521095383,8.253787009609589,18.42433769385919
Mw6.4_neighborhood,55,4.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.49120631979585,35.62985292674626,8.253787009609589,18.66564253673983
Mw6.4_neighborhood,56,5.261834417925052,-6.10163687291167,1,83176377.11026709,1.4867,1.25,1.5,1.25,1.5,-117.48568653054646,35.629850389403686,8.284020762890446,18.91708759723183
Mw6.4_neighborhood,57,5.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.48016674166348,35.62984759892615,8.344159634139318,19.17827403634991
Mw6.4_neighborhood,58,6.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.47464695318172,35.6298445553137,8.4335638967165,19.448809394544543
Mw6.4_neighborhood,59,6.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.469127165136,35.629841258566366,8.551315688243536,19.728309068881575
Mw6.4_neighborhood,60,7.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.46360737756113,35.62983770868421,8.696263565463044,20.01639754224785
Mw6.4_neighborhood,61,7.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.45808759049196,35.62983390566729,8.8670739254841,20.312709381598918
Mw6.4_neighborhood,62,8.261834417925051,-6.10163687291167,0,0.0,,,,,,-117.45256780396325,35.62982984951566,9.06228448019593,20.61689002428076
Mw6.4_neighborhood,63,8.761834417925051,-6.10163687291167,0,0.0,,,,,,-117.44704801800985,35.629825540229376,9.280355596635292,20.928596372553955
Mw6.4_neighborhood,64,9.261834417925051,-6.10163687291167,0,0.0,,,,,,-117.44152823266658,35.62982097780852,9.519716382329884,21.247497216784602
Mw6.4_neighborhood,65,9.761834417925051,-6.10163687291167,0,0.0,,,,,,-117.43600844796829,35.62981616225316,9.778803607803972,21.57327350749673
Mw6.4_neighborhood,66,-1.7381655820749478,-5.60163687291167,1,7673614.893618186,26.20233333333333,26.25,26.5,26.25,26.5,-117.56296467501755,35.63436932205396,9.956153875869939,15.970768038878992
Mw6.4_neighborhood,67,-1.2381655820749478,-5.60163687291167,8,166034096.9571833,2.0303666666666667,2.25,2.5,2.25,2.5,-117.55744457422624,35.634370075537326,9.650129532809391,16.062858512844766
Mw6.4_neighborhood,68,-0.7381655820749478,-5.60163687291167,14,178327351.344545,3.4446777777777777,4.75,4.5,3.25,3.5,-117.55192447334869,35.63437057586226,9.360822613424528,16.16989225244437
Mw6.4_neighborhood,69,-0.23816558207494776,-5.60163687291167,9,198506971.3050144,7.918661111111112,7.75,7.5,7.75,7.5,-117.54640437241972,35.63437082302876,9.089829481348922,16.29157473382028
Mw6.4_neighborhood,70,0.26183441792505224,-5.60163687291167,5,146659843077.4254,1.2715444444444446,8.75,8.5,1.25,1.5,-117.54088427147413,35.63437081703678,8.838834764831844,16.427580441429658
Mw6.4_neighborhood,71,0.7618344179250522,-5.60163687291167,0,0.0,,,,,,-117.53536417054681,35.63437055788637,8.609587678861281,16.57755684688287
Mw6.4_neighborhood,72,1.2618344179250522,-5.60163687291167,1,501187.2336272715,12.415880555555557,12.25,12.5,12.25,12.5,-117.52984406967255,35.634370045577505,8.403868156985805,16.741128482382067
Mw6.4_neighborhood,73,1.7618344179250522,-5.60163687291167,0,0.0,,,,,,-117.52432396888621,35.6343692801102,8.223442101699263,16.917901013885114
Mw6.4_neighborhood,74,2.2618344179250522,-5.60163687291167,0,0.0,,,,,,-117.51880386822255,35.634368261484475,8.070006195784487,17.107465229180093
Mw6.4_neighborhood,75,2.7618344179250522,-5.60163687291167,0,0.0,,,,,,-117.51328376771646,35.63436698970033,7.945124291035352,17.309400868302657
Mw6.4_neighborhood,76,3.2618344179250522,-5.60163687291167,0,0.0,,,,,,-117.50776366740271,35.6343654647578,7.850159234053791,17.523280237204098
Mw6.4_neighborhood,77,3.7618344179250522,-5.60163687291167,0,0.0,,,,,,-117.50224356731619,35.6343636866569,7.786205751198718,17.748671559403498
Mw6.4_neighborhood,78,4.261834417925052,-5.60163687291167,1,732824.5331389045,27.258944444444445,27.25,27.5,27.25,27.5,-117.49672346749168,35.63436165539766,7.754031209635412,17.985142033789153
Mw6.4_neighborhood,79,4.761834417925052,-5.60163687291167,0,0.0,,,,,,-117.49120336796403,35.6343593709801,7.754031209635412,18.232260579192047
Mw6.4_neighborhood,80,5.261834417925052,-5.60163687291167,0,0.0,,,,,,-117.48568326876807,35.6343568334043,7.786205751198718,18.489600257429885
Mw6.4_neighborhood,81,5.761834417925052,-5.60163687291167,0,0.0,,,,,,-117.48016316993862,35.634354042670246,7.850159234053791,18.75674037596997
Mw6.4_neighborhood,82,6.261834417925052,-5.60163687291167,0,0.0,,,,,,-117.47464307151049,35.63435099877799,7.945124291035352,19.033268279082627
Mw6.4_neighborhood,83,6.761834417925052,-5.60163687291167,0,0.0,,,,,,-117.46912297351851,35.6343477017276,8.070006195784487,19.318780842370046
Mw6.4_neighborhood,84,7.261834417925052,-5.60163687291167,0,0.0,,,,,,-117.46360287599755,35.634344151519116,8.223442101699263,19.612885689961963
Mw6.4_neighborhood,85,7.761834417925052,-5.60163687291167,0,0.0,,,,,,-117.45808277898239,35.6343403481526,8.403868156985805,19.915202156631644
Mw6.4_neighborhood,86,8.261834417925051,-5.60163687291167,0,0.0,,,,,,-117.45256268250787,35.6343362916281,8.609587678861281,20.22536201879948
Mw6.4_neighborhood,87,8.761834417925051,-5.60163687291167,0,0.0,,,,,,-117.44704258660882,35.63433198194569,8.838834764831844,20.543010019067008
Mw6.4_neighborhood,88,9.261834417925051,-5.60163687291167,0,0.0,,,,,,-117.44152249132006,35.63432741910543,9.08982948134892,20.867804208768067
Mw6.4_neighborhood,89,9.761834417925051,-5.60163687291167,0,0.0,,,,,,-117.43600239667643,35.63432260310739,9.360822613424526,21.19941613223037
Mw6.4_neighborhood,90,10.261834417925051,-5.60163687291167,0,0.0,,,,,,-117.43048230271272,35.63431753395164,9.650129532809391,21.537530875182977
Mw6.4_neighborhood,91,10.761834417925051,-5.60163687291167,0,0.0,,,,,,-117.42496220946383,35.634312211638274,9.956153875869937,21.88184699817296
Mw6.4_neighborhood,92,-2.2381655820749478,-5.10163687291167,0,0.0,,,,,,-117.56848616337058,35.63887475708981,9.905806378079475,15.39884912640866
Mw6.4_neighborhood,93,-1.7381655820749478,-5.10163687291167,1,1737800.8287493763,15.471883333333333,15.25,15.5,15.25,15.5,-117.56296575269589,35.63887576382416,9.572094859538323,15.478195833813695
Mw6.4_neighborhood,94,-1.2381655820749478,-5.10163687291167,4,188650574.74181002,5.385533333333333,5.25,5.5,5.25,5.5,-117.55744534190008,35.638876517376794,9.253377761660873,15.57319935407874
Mw6.4_neighborhood,95,-0.7381655820749478,-5.10163687291167,6,342793197636.34784,0.0200666666666666,5.25,5.5,0.25,0.5,-117.55192493101801,35.638877017747724,8.951256894984079,15.683575165563157
Mw6.4_neighborhood,96,-0.23816558207494776,-5.10163687291167,12,1212086649.9066272,0.3528,0.25,0.5,0.25,0.5,-117.54640452008452,35.63887726493692,8.667467911679857,15.809001291222046
Mw6.4_neighborhood,97,0.26183441792505224,-5.10163687291167,16,2346297326.2089157,1.2047555555555556,8.75,1.5,1.25,1.5,-117.54088410913442,35.638877258944405,8.403868156985805,15.949122661696824
Mw6.4_neighborhood,98,0.7618344179250522,-5.10163687291167,1,1566751.07010815,14.282983333333332,14.25,14.5,14.25,14.5,-117.53536369820259,35.63887699977017,8.162413858657255,16.103555679719996
Mw6.4_neighborhood,99,1.2618344179250522,-5.10163687291167,0,0.0,,,,,,-117.52984328732381,35.6388764874142,7.945124291035352,16.271892864133324
Mw6.4_neighborhood,100,1.7618344179250522,-5.10163687291167,1,2137962.0895022326,32.986530555555554,32.75,32.5,32.75,32.5,-117.52432287653296,35.63887572187653,7.754031209635412,16.453707461658112
Mw6.4_neighborhood,101,2.2618344179250522,-5.10163687291167,0,0.0,,,,,,-117.51880246586487,35.638874703157164,7.591113225344488,16.64855792811542
Mw6.4_neighborhood,102,2.7618344179250522,-5.10163687291167,0,0.0,,,,,,-117.51328205535437,35.6388734312561,7.458216945088149,16.855992196776956
Mw6.4_neighborhood,103,3.2618344179250522,-5.10163687291167,0,0.0,,,,,,-117.50776164503628,35.638871906173385,7.3569694847810805,17.07555166868106
Mw6.4_neighborhood,104,3.7618344179250522,-5.10163687291167,0,0.0,,,,,,-117.50224123494546,35.63887012790902,7.2886898685566255,17.306774876960393
Mw6.4_neighborhood,105,4.261834417925052,-5.10163687291167,1,1927524.913190937,14.05649722222222,14.25,14.5,14.25,14.5,-117.49672082511675,35.63886809646304,7.254309064273454,17.549200793591094
Mw6.4_neighborhood,106,4.761834417925052,-5.10163687291167,0,0.0,,,,,,-117.49120041558497,35.63886581183548,7.254309064273454,17.80237176181222
Mw6.4_neighborhood,107,5.261834417925052,-5.10163687291167,1,2454708.915685029,20.66250277777777,20.75,20.5,20.75,20.5,-117.48568000638497,35.63886327402638,7.2886898685566255,18.065836050339882
Mw6.4_neighborhood,108,5.761834417925052,-5.10163687291167,0,0.0,,,,,,-117.48015959755156,35.63886048303577,7.3569694847810805,18.339150036186275
Mw6.4_neighborhood,109,6.261834417925052,-5.10163687291167,1,16982436.52461746,2.445511111111111,2.25,2.5,2.25,2.5,-117.47463918911961,35.63885743886369,7.458216945088149,18.621880031343288
Mw6.4_neighborhood,110,6.761834417925052,-5.10163687291167,0,0.0,,,,,,-117.46911878112392,35.638854141510194,7.591113225344488,18.913603774895275
Mw6.4_neighborhood,111,7.261834417925052,-5.10163687291167,0,0.0,,,,,,-117.46359837359938,35.63885059097534,7.754031209635412,19.21391161647528
Mw6.4_neighborhood,112,7.761834417925052,-5.10163687291167,0,0.0,,,,,,-117.45807796658077,35.63884678725916,7.945124291035352,19.522407419622063
Mw6.4_neighborhood,113,8.261834417925051,-5.10163687291167,0,0.0,,,,,,-117.45255756010299,35.638842730361745,8.162413858657255,19.83870921480794
Mw6.4_neighborhood,114,8.761834417925051,-5.10163687291167,0,0.0,,,,,,-117.44703715420081,35.638838420283136,8.403868156985805,20.162449631969235
Mw6.4_neighborhood,115,9.261834417925051,-5.10163687291167,0,0.0,,,,,,-117.44151674890912,35.63883385702341,8.667467911679857,20.4932761415467
Mw6.4_neighborhood,116,9.761834417925051,-5.10163687291167,0,0.0,,,,,,-117.43599634426269,35.63882904058261,8.951256894984077,20.830851131571126
Mw6.4_neighborhood,117,10.261834417925051,-5.10163687291167,0,0.0,,,,,,-117.4304759402964,35.63882397096084,9.253377761660873,21.174851846416043
Mw6.4_neighborhood,118,10.761834417925051,-5.10163687291167,0,0.0,,,,,,-117.42495553704511,35.63881864815819,9.572094859538323,21.524970210656736
Mw6.4_neighborhood,119,11.261834417925051,-5.10163687291167,0,0.0,,,,,,-117.41943513454362,35.63881307217471,9.905806378079474,21.88091255916103
Mw6.4_neighborhood,120,-2.7381655820749478,-4.60163687291167,3,13383118.102738049,2.953938888888889,2.75,2.5,2.75,2.5,-117.57400827189127,35.64337993535707,9.905806378079475,14.83858743560568
Mw6.4_neighborhood,121,-2.2381655820749478,-4.60163687291167,3,35278747.02295798,3.5008166666666667,3.75,3.5,3.75,3.5,-117.56848755131064,35.64338119538892,9.545941546018392,14.904149386533458
Mw6.4_neighborhood,122,-1.7381655820749478,-4.60163687291167,0,0.0,,,,,,-117.56296683057403,35.64338220221583,9.199184746487049,14.986115600384794
Mw6.4_neighborhood,123,-1.2381655820749478,-4.60163687291167,6,72205473.90619873,2.988672222222222,13.75,13.5,2.75,2.5,-117.55744610971625,35.64338295583774,8.8670739254841,15.084218661902492
Mw6.4_neighborhood,124,-0.7381655820749478,-4.60163687291167,2,4347796.921479234,14.498333333333331,14.25,14.5,14.25,14.5,-117.55192538877222,35.643383456254675,8.551315688243536,15.19814608733836
Mw6.4_neighborhood,125,-0.23816558207494776,-4.60163687291167,6,307898045.83461976,2.196511111111111,2.25,2.5,2.25,2.5,-117.54640466777671,35.64338370346661,8.253787009609589,15.327545020128605
Mw6.4_neighborhood,126,0.26183441792505224,-4.60163687291167,32,20036714131.704678,0.7590611111111111,24.75,24.5,0.75,0.5,-117.54088394676461,35.64338369747354,7.976528066771908,15.472027281389472
Mw6.4_neighborhood,127,0.7618344179250522,-4.60163687291167,15,912876069.1410229,2.967755555555556,2.75,2.5,2.75,2.5,-117.53536322577078,35.64338343827547,7.721722605740251,15.631174621507208
Mw6.4_neighborhood,128,1.2618344179250522,-4.60163687291167,2,4060642.470779406,24.188044444444447,24.25,24.5,24.25,24.5,-117.52984250483003,35.64338292587241,7.4916620318858484,15.804544026957624
Mw6.4_neighborhood,129,1.7618344179250522,-4.60163687291167,3,34432470.85976481,17.158705555555553,17.25,17.5,17.25,17.5,-117.52432178397721,35.64338216026435,7.2886898685566255,15.99167295038367
Mw6.4_neighborhood,130,2.2618344179250522,-4.60163687291167,0,0.0,,,,,,-117.5188010632472,35.64338114145132,7.115124735378854,16.192084350200986
Mw6.4_neighborhood,131,2.7618344179250522,-4.60163687291167,0,0.0,,,,,,-117.5132803426748,35.643379869433325,6.9731628404906765,16.405291446847706
Mw6.4_neighborhood,132,3.2618344179250522,-4.60163687291167,0,0.0,,,,,,-117.5077596222949,35.64337834421039,6.864765108872991,16.63080212461219
Mw6.4_neighborhood,133,3.7618344179250522,-4.60163687291167,0,0.0,,,,,,-117.50223890214231,35.64337656578254,6.791538853603062,16.868122929359874
Mw6.4_neighborhood,134,4.261834417925052,-4.60163687291167,0,0.0,,,,,,-117.49671818225188,35.64337453414979,6.754628043053148,17.1167626323434
Mw6.4_neighborhood,135,4.761834417925052,-4.60163687291167,0,0.0,,,,,,-117.49119746265852,35.643372249312186,6.754628043053148,17.37623534785306
Mw6.4_neighborhood,136,5.261834417925052,-4.60163687291167,0,0.0,,,,,,-117.48567674339697,35.643369711269756,6.791538853603062,17.646063207298365
Mw6.4_neighborhood,137,5.761834417925052,-4.60163687291167,0,0.0,,,,,,-117.48015602450215,35.64336692002256,6.864765108872991,17.925778604232505
Mw6.4_neighborhood,138,6.261834417925052,-4.60163687291167,0,0.0,,,,,,-117.4746353060089,35.6433638755706,6.9731628404906765,18.214926033886353
Mw6.4_neighborhood,139,6.761834417925052,-4.60163687291167,0,0.0,,,,,,-117.46911458795205,35.64336057791396,7.115124735378854,18.513063557173396
Mw6.4_neighborhood,140,7.261834417925052,-4.60163687291167,0,0.0,,,,,,-117.46359387036645,35.643357027052666,7.2886898685566255,18.819763923172165
Mw6.4_neighborhood,141,7.761834417925052,-4.60163687291167,0,0.0,,,,,,-117.45807315328692,35.64335322298678,7.4916620318858484,19.13461538615092
Mw6.4_neighborhood,142,8.261834417925051,-4.60163687291167,0,0.0,,,,,,-117.45255243674836,35.64334916571639,7.72172260574025,19.457222253649526
Mw6.4_neighborhood,143,8.761834417925051,-4.60163687291167,0,0.0,,,,,,-117.44703172078559,35.643344855241516,7.976528066771908,19.787205201339205
Mw6.4_neighborhood,144,9.261834417925051,-4.60163687291167,0,0.0,,,,,,-117.44151100543345,35.64334029156225,8.253787009609589,20.12420138867369
Mw6.4_neighborhood,145,9.761834417925051,-4.60163687291167,0,0.0,,,,,,-117.43599029072679,35.64333547467864,8.551315688243534,20.467864407013426
Mw6.4_neighborhood,146,10.261834417925051,-4.60163687291167,0,0.0,,,,,,-117.43046957670046,35.643330404590785,8.8670739254841,20.81786408918739
Mw6.4_neighborhood,147,10.761834417925051,-4.60163687291167,0,0.0,,,,,,-117.4249488633893,35.64332508129876,9.199184746487049,21.173886206548595
Mw6.4_neighborhood,148,11.261834417925051,-4.60163687291167,0,0.0,,,,,,-117.41942815082814,35.64331950480265,9.54594154601839,21.535632076627323
Mw6.4_neighborhood,149,11.761834417925051,-4.60163687291167,0,0.0,,,,,,-117.41390743905187,35.64331367510252,9.905806378079474,21.90281810160169
Mw6.4_neighborhood,150,-3.2381655820749478,-4.10163687291167,1,3845917.8204535353,23.055308333333333,23.25,23.5,23.25,23.5,-117.57953100071722,35.64788485678568,9.956153875869939,14.29135402088734
Mw6.4_neighborhood,151,-2.7381655820749478,-4.10163687291167,2,16919207.57700639,3.695161111111111,3.75,3.5,3.75,3.5,-117.57400997020807,35.647886370161615,9.572094859538323,14.341993989760407
Mw6.4_neighborhood,152,-2.2381655820749478,-4.10163687291167,1,11614486.138403414,21.31263611111111,21.25,21.5,21.25,21.5,-117.56848893950806,35.647887630309334,9.199184746487049,14.409815524645502
Mw6.4_neighborhood,153,-1.7381655820749478,-4.10163687291167,2,9375250.252321841,3.552283333333333,3.75,3.5,3.75,3.5,-117.56296790865203,35.647888637228796,8.838834764831844,14.494577444903506
Mw6.4_neighborhood,154,-1.2381655820749478,-4.10163687291167,4,56258709.59809633,2.6188,2.75,2.5,2.75,2.5,-117.55744687767482,35.647889390920014,8.492643875731515,14.595984624488214
Mw6.4_neighborhood,155,-0.7381655820749478,-4.10163687291167,5,507227365.7912863,6.724894444444444,6.75,6.5,6.75,6.5,-117.55192584661128,35.64788989138296,8.162413858657255,14.713692908657814
Mw6.4_neighborhood,156,-0.23816558207494776,-4.10163687291167,1,15310874.61682032,33.60380555555555,33.75,33.5,33.75,33.5,-117.5464048154963,35.64789013861762,7.850159234053791,14.84731460104076
Mw6.4_neighborhood,157,0.26183441792505224,-4.10163687291167,9,96512112.6444168,1.529111111111111,4.75,4.5,1.75,1.5,-117.54088378436471,35.647890132624,7.558108228915487,14.996424330961998
Mw6.4_neighborhood,158,0.7618344179250522,-4.10163687291167,9,3363488271.793598,0.2430444444444444,0.25,0.5,0.25,0.5,-117.53536275325138,35.64788987340209,7.2886898685566255,15.16056511368425
Mw6.4_neighborhood,159,1.2618344179250522,-4.10163687291167,8,1016146420.115915,1.1979666666666668,1.25,1.5,1.25,1.5,-117.52984172219115,35.647889360951915,7.044501401802686,15.339254428369419
Mw6.4_neighborhood,160,1.7618344179250522,-4.10163687291167,1,41686938.34703346,2.181677777777778,2.25,2.5,2.25,2.5,-117.52432069121888,35.64788859527346,6.8282501418738315,15.53199015806544
Mw6.4_neighborhood,161,2.2618344179250522,-4.10163687291167,3,64068381.547122054,0.8188666666666666,0.75,0.5,0.75,0.5,-117.51879966036944,35.64788757636676,6.642665127793212,15.738256260533838
Mw6.4_neighborhood,162,2.7618344179250522,-4.10163687291167,0,0.0,,,,,,-117.5132786296777,35.64788630423181,6.490377492873585,15.957528065907436
Mw6.4_neighborhood,163,3.2618344179250522,-4.10163687291167,0,0.0,,,,,,-117.50775759917846,35.647884778868644,6.373774391990981,16.189277124881592
Mw6.4_neighborhood,164,3.7618344179250522,-4.10163687291167,1,3349654.3915782725,13.405072222222223,13.25,13.5,13.25,13.5,-117.50223656890661,35.64788300027727,6.294839156007086,16.432975557646436
