domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,100,-7.18815743406584,2.88924860887942,0,0.0,,,,,,-117.62320946360434,35.71087155547752,11.723426147410239,7.754031209635411
Mw7.1_neighborhood,101,-6.68815743406584,2.88924860887942,0,0.0,,,,,,-117.61768409379307,35.71087507387322,11.224470089130763,7.591113225344488
Mw7.1_neighborhood,102,-6.18815743406584,2.88924860887942,1,1188502.2274370166,25.151105555555556,25.25,25.5,25.25,25.5,-117.61215872351374,35.71087833871512,10.725611261359433,7.458216945088149
Mw7.1_neighborhood,103,-5.68815743406584,2.88924860887942,0,0.0,,,,,,-117.60663335280135,35.710881350003135,10.22686389260214,7.3569694847810805
Mw7.1_neighborhood,104,-5.18815743406584,2.88924860887942,0,0.0,,,,,,-117.60110798169086,35.71088410773724,9.728245125705792,7.2886898685566255
Mw7.1_neighborhood,105,-4.68815743406584,2.88924860887942,0,0.0,,,,,,-117.5955826102173,35.71088661191741,9.22977580300993,7.254309064273454
Mw7.1_neighborhood,106,-4.18815743406584,2.88924860887942,0,0.0,,,,,,-117.59005723841564,35.71088886254358,8.731481519297668,7.254309064273454
Mw7.1_neighborhood,107,-3.6881574340658396,2.88924860887942,0,0.0,,,,,,-117.58453186632087,35.710890859615716,8.233394055299783,7.2886898685566255
Mw7.1_neighborhood,108,-3.1881574340658396,2.88924860887942,0,0.0,,,,,,-117.57900649396798,35.710892603133786,7.735553362097306,7.3569694847810805
Mw7.1_neighborhood,109,-2.6881574340658396,2.88924860887942,1,298538.26189179573,29.50051111111111,29.75,29.5,29.75,29.5,-117.57348112139199,35.71089409309778,7.238010359612926,7.458216945088149
Mw7.1_neighborhood,110,-2.1881574340658396,2.88924860887942,1,1862087.1366628653,16.30368611111111,16.25,16.5,16.25,16.5,-117.56795574862787,35.71089532950766,6.740830966125256,7.591113225344489
Mw7.1_neighborhood,111,-1.6881574340658396,2.88924860887942,0,0.0,,,,,,-117.56243037571059,35.7108963123634,6.244102038074191,7.754031209635412
Mw7.1_neighborhood,112,-1.1881574340658396,2.88924860887942,0,0.0,,,,,,-117.5569050026752,35.710897041665014,5.747940362416034,7.945124291035352
Mw7.1_neighborhood,113,-0.6881574340658396,2.88924860887942,4,3718716028.248999,0.1943666666666667,0.25,0.5,0.25,0.5,-117.55137962955662,35.71089751741246,5.252506692799209,8.162413858657255
Mw7.1_neighborhood,114,-0.18815743406583962,2.88924860887942,5,25872283043.26964,1.4390222222222222,1.25,1.5,1.25,1.5,-117.54585425638992,35.71089773960575,4.758028447362372,8.403868156985807
Mw7.1_neighborhood,115,0.3118425659341604,2.88924860887942,0,0.0,,,,,,-117.54032888321002,35.71089770824487,4.264837963383685,8.667467911679859
Mw7.1_neighborhood,116,0.8118425659341604,2.88924860887942,3,3818129.747161123,9.278052777777775,9.25,9.5,9.25,9.5,-117.53480351005197,35.71089742332981,3.7734402078114084,8.951256894984079
Mw7.1_neighborhood,117,1.3118425659341604,2.88924860887942,0,0.0,,,,,,-117.52927813695072,35.71089688486062,3.284639881316811,9.253377761660875
Mw7.1_neighborhood,118,1.8118425659341604,2.88924860887942,1,1364583.136588924,19.237436111111112,19.25,19.5,19.25,19.5,-117.52375276394129,35.71089609283725,2.7997977244697556,9.572094859538325
Mw7.1_neighborhood,119,2.3118425659341604,2.88924860887942,3,5656193.217665117,15.50076111111111,15.75,15.5,15.75,15.5,-117.51822739105867,35.71089504725975,2.321395150756357,9.905806378079475
Mw7.1_neighborhood,120,-11.68815743406584,3.38924860887942,0,0.0,,,,,,-117.6729450346715,35.715334858143095,16.247446962015022,9.905806378079474
Mw7.1_neighborhood,121,-11.18815743406584,3.38924860887942,0,0.0,,,,,,-117.66741935966756,35.715340659054014,15.748953645607706,9.54594154601839
Mw7.1_neighborhood,122,-10.68815743406584,3.38924860887942,0,0.0,,,,,,-117.6618936838804,35.71534620638843,15.250558975969025,9.199184746487049
Mw7.1_neighborhood,123,-10.18815743406584,3.38924860887942,0,0.0,,,,,,-117.65636800734502,35.71535150014623,14.752272951227498,8.8670739254841
Mw7.1_neighborhood,124,-9.68815743406584,3.38924860887942,0,0.0,,,,,,-117.65084233009647,35.71535654032736,14.254106965205768,8.551315688243534
Mw7.1_neighborhood,125,-9.18815743406584,3.38924860887942,0,0.0,,,,,,-117.64531665216973,35.71536132693172,13.756074059248762,8.253787009609589
Mw7.1_neighborhood,126,-8.68815743406584,3.38924860887942,0,0.0,,,,,,-117.63979097359974,35.71536585995924,13.258189230492444,7.976528066771908
Mw7.1_neighborhood,127,-8.18815743406584,3.38924860887942,0,0.0,,,,,,-117.63426529442158,35.71537013940986,12.760469811866448,7.72172260574025
Mw7.1_neighborhood,128,-7.68815743406584,3.38924860887942,1,393550.0754557772,23.23848611111111,23.25,23.5,23.25,23.5,-117.62873961467022,35.71537416528351,12.262935944037384,7.4916620318858484
Mw7.1_neighborhood,129,-7.18815743406584,3.38924860887942,0,0.0,,,,,,-117.62321393438067,35.71537793758011,11.765611166257923,7.2886898685566255
Mw7.1_neighborhood,130,-6.68815743406584,3.38924860887942,0,0.0,,,,,,-117.61768825358791,35.71538145629962,11.268523162490382,7.115124735378854
Mw7.1_neighborhood,131,-6.18815743406584,3.38924860887942,0,0.0,,,,,,-117.61216257232698,35.715384721441986,10.771704712420934,6.9731628404906765
Mw7.1_neighborhood,132,-5.68815743406584,3.38924860887942,0,0.0,,,,,,-117.60663689063283,35.71538773300714,10.275194915893346,6.864765108872991
Mw7.1_neighborhood,133,-5.18815743406584,3.38924860887942,0,0.0,,,,,,-117.60111120854053,35.71539049099505,9.779040786682996,6.791538853603062
Mw7.1_neighborhood,134,-4.68815743406584,3.38924860887942,0,0.0,,,,,,-117.595585526085,35.71539299540568,9.283299351826305,6.754628043053148
Mw7.1_neighborhood,135,-4.18815743406584,3.38924860887942,0,0.0,,,,,,-117.59005984330132,35.71539524623896,8.788040453003605,6.754628043053148
