region,cell_id,along_km,across_km,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Region_A,0,0.25,-3.75,-5.279021854791858,-16.567022831302662,0,0.0,,,,,,-117.60198480857827,35.53552617121932,21.121707746404855,26.71950574413247
Region_A,1,0.75,-3.75,-4.964364268015993,-16.178447738065348,0,0.0,,,,,,-117.59851757812397,35.53903003899635,20.63177980743653,26.32295641910471
Region_A,2,1.25,-3.75,-4.649706681240128,-15.78987264482803,0,0.0,,,,,,-117.59505004586173,35.54253380489491,20.14234688214242,25.929984228175755
Region_A,3,1.75,-3.75,-4.335049094464263,-15.401297551590714,0,0.0,,,,,,-117.5915822117349,35.54603746889348,19.653445952772742,25.540754286136522
Region_A,4,2.25,-3.75,-4.020391507688399,-15.012722458353398,1,1364583.136588924,24.796633333333336,24.75,24.5,24.75,24.5,-117.5881140756869,35.549541030970616,19.16511773291691,25.155440304955086
Region_A,5,2.75,-3.75,-3.7057339209125333,-14.624147365116082,1,7943282.347242805,3.5192222222222225,3.75,3.5,3.75,3.5,-117.58464563766113,35.55304449110482,18.677407143781306,24.774225000340905
Region_A,6,3.25,-3.75,-3.3910763341366685,-14.235572271878766,0,0.0,,,,,,-117.58117689760091,35.55654784927461,18.190363864216128,24.397300502286605
Region_A,7,3.75,-3.75,-3.076418747360804,-13.84699717864145,0,0.0,,,,,,-117.57770785544963,35.560051105458506,17.704042967937767,24.024868766139637
Region_A,8,4.25,-3.75,-2.761761160584938,-13.458422085404132,0,0.0,,,,,,-117.57423851115068,35.563554259634984,17.218505664214693,23.65714197999389
Region_A,9,4.75,-3.75,-2.4471035738090734,-13.069846992166816,0,0.0,,,,,,-117.5707688646474,35.56705731178258,16.73382016177419,23.294342963323672
Region_A,10,5.25,-3.75,-2.1324459870332086,-12.6812718989295,0,0.0,,,,,,-117.5672989158831,35.57056026187977,16.25006268002087,22.936705550804476
Region_A,11,5.75,-3.75,-1.817788400257343,-12.292696805692184,0,0.0,,,,,,-117.56382866480115,35.57406310990506,15.767318637061091,22.584474954172887
Region_A,12,6.25,-3.75,-1.5031308134814791,-11.904121712454868,0,0.0,,,,,,-117.56035811134487,35.577565855836916,15.285684050791474,22.23790809377132
Region_A,13,6.75,-3.75,-1.1884732267056135,-11.515546619217552,1,5069907.082747044,22.355847222222224,22.25,22.5,22.25,22.5,-117.55688725545754,35.58106849965385,14.805267197812666,21.897273890107368
Region_A,14,7.25,-3.75,-0.8738156399297488,-11.126971525980236,0,0.0,,,,,,-117.5534160970825,35.58457104133431,14.326190585659347,21.5628535043425
Region_A,15,7.75,-3.75,-0.559158053153884,-10.738396432742919,0,0.0,,,,,,-117.54994463616308,35.588073480856785,13.848593307431672,21.234940515129612
Region_A,16,8.25,-3.75,-0.24450046637801837,-10.349821339505604,0,0.0,,,,,,-117.54647287264251,35.59157581819976,13.37263386519829,20.913841017671785
Region_A,17,8.75,-3.75,0.07015712039784638,-9.961246246268288,1,8511380.38202376,5.609872222222222,5.75,5.5,5.75,5.5,-117.54300080646411,35.59507805334166,12.898493570594011,20.599873629316484
Region_A,18,9.25,-3.75,0.38481470717371113,-9.57267115303097,0,0.0,,,,,,-117.53952843757115,35.598580186260975,12.426380659253194,20.293369384485324
Region_A,19,9.75,-3.75,0.6994722939495759,-9.184096059793655,0,0.0,,,,,,-117.5360557659069,35.60208221693615,11.956535291909136,19.99467150034038
Region_A,20,10.25,-3.75,1.0141298807254415,-8.795520966556339,0,0.0,,,,,,-117.5325827914146,35.60558414534564,11.489235661464845,19.704134993393687
Region_A,21,10.75,-3.75,1.3287874675013063,-8.406945873319023,1,1412537.5446227554,12.718491666666669,12.75,12.5,12.75,12.5,-117.52910951403754,35.609085971467884,11.024805485027041,19.422126126385837
Region_A,22,11.25,-3.75,1.643445054277171,-8.018370780081707,0,0.0,,,,,,-117.5256359337189,35.61258769528134,10.56362323640375,19.149021664320006
Region_A,23,11.75,-3.75,1.9581026410530358,-7.629795686844391,0,0.0,,,,,,-117.52216205040196,35.61608931676442,10.106133572177642,18.885207918684788
Region_A,24,12.25,-3.75,2.2727602278289014,-7.241220593607073,0,0.0,,,,,,-117.51868786402996,35.61959083589559,9.65286152789435,18.63107955979235
Region_A,25,12.75,-3.75,2.5874178146047653,-6.852645500369757,0,0.0,,,,,,-117.51521337454606,35.62309225265326,9.204430214560254,18.38703817896373
Region_A,26,13.25,-3.75,2.902075401380631,-6.464070407132441,0,0.0,,,,,,-117.51173858189351,35.62659356701584,8.761582931908853,18.15349058517473
Region_A,27,13.75,-3.75,3.2167329881564966,-6.075495313895125,0,0.0,,,,,,-117.5082634860155,35.63009477896176,8.325210830406842,17.930846824882124
Region_A,28,14.25,-3.75,3.5313905749323604,-5.686920220657809,0,0.0,,,,,,-117.5047880868552,35.63359588846945,7.896387482180077,17.71951791919698
Region_A,29,14.75,-3.75,3.846048161708226,-5.298345127420493,0,0.0,,,,,,-117.50131238435583,35.6370968955173,7.476411917941458,17.51991331942315
Region_A,30,15.25,-3.75,4.160705748484092,-4.909770034183177,1,1927524.913190937,14.05649722222222,14.25,14.5,14.25,14.5,-117.49783637846052,35.640597800083725,7.066861755032703,17.332438090224304
Region_A,31,15.75,-3.75,4.4753633352599556,-4.521194940945861,0,0.0,,,,,,-117.49436006911249,35.64409860214711,6.669657784530683,17.15748983921646
Region_A,32,16.25,-3.75,4.790020922035821,-4.132619847708543,2,20891609.42119974,7.714355555555556,7.75,7.5,7.75,7.5,-117.49088345625485,35.64759930168589,6.287140435902283,16.995455422381998
Region_A,33,16.75,-3.75,5.104678508811685,-3.744044754471228,0,0.0,,,,,,-117.48740653983079,35.6510998986784,5.922156259232308,16.84670746601636
Region_A,34,17.25,-3.75,5.419336095587551,-3.355469661233912,1,660693.4480075964,11.877205555555555,11.75,11.5,11.75,11.5,-117.48392931978341,35.65460039310308,5.578147959383225,16.71160075746453
Region_A,35,17.75,-3.75,5.733993682363416,-2.966894567996596,1,1109174.8152624008,31.18166666666667,31.25,31.5,31.25,31.5,-117.48045179605586,35.65810078493829,5.259233266815428,16.59046856807386
Region_A,36,18.25,-3.75,6.04865126913928,-2.57831947475928,2,16216214.225109227,11.537444444444445,11.75,11.5,11.75,11.5,-117.47697396859127,35.6616010741624,4.970244908732859,16.483618981874226
Region_A,37,18.75,-3.75,6.363308855915146,-2.189744381521964,5,13964987.853620075,8.192063888888889,8.25,8.5,8.25,8.5,-117.47349583733275,35.6651012607538,4.716686798038613,16.391331311731882
Region_A,38,19.25,-3.75,6.6779664426910115,-1.801169288284648,10,447703574.3875265,3.643611111111111,33.25,33.5,3.75,3.5,-117.47001740222339,35.66860134469085,4.504545953678193,16.313852690346316
Region_A,39,19.75,-3.75,6.992624029466875,-1.412594195047332,5,1342530017.540374,1.8913666666666664,1.75,1.5,1.75,1.5,-117.46653866320634,35.67210132595191,4.339900246181404,16.251394925780293
Region_A,40,20.25,-3.75,7.307281616242741,-1.0240191018100142,1,9772372.209558113,9.002458333333333,9.25,9.5,9.25,9.5,-117.46305962022463,35.67560120451535,4.228301555567228,16.20413170969167
Region_A,41,20.75,-3.75,7.621939203018605,-0.6354440085727,1,933254300796.9886,1.7952,1.75,1.5,1.75,1.5,-117.45958027322139,35.679100980359514,4.174006940916495,16.172196260755456
Region_A,42,21.25,-3.75,7.9365967897944705,-0.24686891533538224,2,19911894.24336821,7.453758333333333,7.25,7.5,7.25,7.5,-117.45610062213967,35.68260065346277,4.179250392214603,16.155679475891766
Region_A,43,21.75,-3.75,8.251254376570337,0.14170617790193196,0,0.0,,,,,,-117.45262066692253,35.68610022380345,4.243811227992212,16.154628648133887
Region_A,44,22.25,-3.75,8.565911963346199,0.5302812711392497,0,0.0,,,,,,-117.44914040751303,35.689599691359895,4.365058262708479,16.169046792883794
Region_A,45,22.75,-3.75,8.880569550122065,0.9188563643765675,0,0.0,,,,,,-117.44565984385422,35.69309905611044,4.538450565429396,16.198892604799358
Region_A,46,23.25,-3.75,9.19522713689793,1.3074314576138817,0,0.0,,,,,,-117.44217897588915,35.69659831803342,4.758291020193411,16.244081046743798
Region_A,47,23.75,-3.75,9.509884723673796,1.6960065508511994,0,0.0,,,,,,-117.43869780356084,35.700097477107185,5.018479185057968,16.30448455132939
Region_A,48,24.25,-3.75,9.824542310449662,2.0845816440885137,0,0.0,,,,,,-117.43521632681234,35.70359653331003,5.313090741636824,16.37993479583776
Region_A,49,24.75,-3.75,10.139199897225524,2.4731567373258314,0,0.0,,,,,,-117.43173454558661,35.70709548662028,5.636730712644852,16.470224993826104
Region_A,50,0.25,-3.25,-5.667596948029175,-16.252365244526796,0,0.0,,,,,,-117.60627168443804,35.53836004022209,21.028733379358222,26.42023473222366
Region_A,51,0.75,-3.25,-5.352939361253309,-15.863790151289482,0,0.0,,,,,,-117.60280451865965,35.54186402986886,20.53658753148004,26.019124711203393
Region_A,52,1.25,-3.25,-5.038281774477445,-15.475215058052164,0,0.0,,,,,,-117.59933705105438,35.54536791764894,20.044830439196744,25.621492894999555
Region_A,53,1.75,-3.25,-4.72362418770158,-15.08663996481485,0,0.0,,,,,,-117.59586928156561,35.54887170354084,19.55349143335162,25.22750375284623
Region_A,54,2.25,-3.25,-4.408966600925716,-14.698064871577532,0,0.0,,,,,,-117.59240121013674,35.552375387523114,19.062602842533387,24.83733063417299
Region_A,55,2.75,-3.25,-4.09430901414985,-14.309489778340218,1,5821032.17770871,3.2202777777777776,3.25,3.5,3.25,3.5,-117.58893283671112,35.555878969574245,18.572200382027138,24.45115621934034
Region_A,56,3.25,-3.25,-3.779651427373985,-13.9209146851029,0,0.0,,,,,,-117.58546416123212,35.55938244967278,18.082323604232275,24.069172979019104
Region_A,57,3.75,-3.25,-3.46499384059812,-13.532339591865586,0,0.0,,,,,,-117.58199518364313,35.56288582779722,17.59301642204038,23.691583639033105
Region_A,58,4.25,-3.25,-3.1503362538222546,-13.143764498628268,0,0.0,,,,,,-117.57852590388747,35.56638910392605,17.10432771915311,23.318601646682392
Region_A,59,4.75,-3.25,-2.83567866704639,-12.75518940539095,0,0.0,,,,,,-117.57505632190848,35.56989227803779,16.616312064420196,22.95045163363929
Region_A,60,5.25,-3.25,-2.521021080270525,-12.366614312153636,0,0.0,,,,,,-117.57158643764949,35.57339535011094,16.12903055115846,22.587369869450807
Region_A,61,5.75,-3.25,-2.2063634934946594,-11.978039218916319,0,0.0,,,,,,-117.56811625105385,35.576898320124,15.642551787295123,22.229604698481072
Region_A,62,6.25,-3.25,-1.8917059067187956,-11.589464125679005,0,0.0,,,,,,-117.56464576206483,35.580401188055426,15.156953068351724,21.877416951781342
Region_A,63,6.75,-3.25,-1.57704831994293,-11.200889032441687,1,638263.4861905483,29.495016666666665,29.25,29.5,29.25,29.5,-117.5611749706258,35.58390395388372,14.672321773128598,21.531080323881735
Region_A,64,7.25,-3.25,-1.2623907331670652,-10.812313939204373,0,0.0,,,,,,-117.55770387668,35.587406617587355,14.18875703196832,21.190881702864676
Region_A,65,7.75,-3.25,-0.9477331463912004,-10.423738845967055,1,1862087.1366628653,24.30731111111111,24.25,24.5,24.25,24.5,-117.55423248017074,35.59090917914482,13.70637173033904,20.857121440317755
Region_A,66,8.25,-3.25,-0.6330755596153348,-10.035163752729739,0,0.0,,,,,,-117.5507607810413,35.594411638534574,13.22529492707985,20.530113545899354
Region_A,67,8.75,-3.25,-0.31841797283947004,-9.646588659492423,0,0.0,,,,,,-117.54728877923496,35.597913995735084,12.745674788187987,20.210185789321134
Region_A,68,9.25,-3.25,-0.003760386063605292,-9.258013566255105,0,0.0,,,,,,-117.543816474695,35.60141625072481,12.267682165114065,19.897679690613064
Region_A,69,9.75,-3.25,0.31089720071225946,-8.86943847301779,1,72443596.0074989,1.146961111111111,1.25,1.5,1.25,1.5,-117.54034386736464,35.6049184034822,11.791514983337153,19.59295037766373
Region_A,70,10.25,-3.25,0.6255547874881251,-8.480863379780473,0,0.0,,,,,,-117.53687095718715,35.608420453985715,11.317403655444625,19.296366288318403
Region_A,71,10.75,-3.25,0.9402123742639898,-8.092288286543159,0,0.0,,,,,,-117.53339774410577,35.61192240221379,10.845617796985023,19.00830869289292
Region_A,72,11.25,-3.25,1.2548699610398546,-7.703713193305842,0,0.0,,,,,,-117.52992422806373,35.61542424814488,10.376474608280263,18.729171011971307
Region_A,73,11.75,-3.25,1.5695275478157193,-7.315138100068526,1,6918309.709189363,30.287277777777778,30.25,30.5,30.25,30.5,-117.52645040900427,35.618925991757436,9.91034939819439,18.45935790397445
Region_A,74,12.25,-3.25,1.884185134591585,-6.926563006831208,1,1109174.8152624008,30.569619444444445,30.75,30.5,30.75,30.5,-117.52297628687057,35.622427633029844,9.447688875714457,18.199284097413877
Region_A,75,12.75,-3.25,2.198842721367449,-6.537987913593892,0,0.0,,,,,,-117.51950186160583,35.625929171940584,8.989028033681146,17.94937294419332
Region_A,76,13.25,-3.25,2.5135003081433145,-6.149412820356576,0,0.0,,,,,,-117.51602713315329,35.62943060846804,8.535011709910677,17.710054673012642
Region_A,77,13.75,-3.25,2.82815789491918,-5.76083772711926,0,0.0,,,,,,-117.51255210145614,35.63293194259068,8.086422248826684,17.481764326075748
Region_A,78,14.25,-3.25,3.142815481695044,-5.372262633881944,0,0.0,,,,,,-117.5090767664575,35.63643317428685,7.644215112379168,17.264939368089664
Region_A,79,14.75,-3.25,3.4574730684709096,-4.983687540644628,0,0.0,,,,,,-117.50560112810061,35.63993430353502,7.20956479840031,17.06001696409385
Region_A,80,15.25,-3.25,3.7721306552467753,-4.595112447407312,0,0.0,,,,,,-117.5021251863286,35.64343533031358,6.78392397365564,16.867430932021854
Region_A,81,15.75,-3.25,4.086788242022639,-4.206537354169996,1,3349654.3915782725,13.405072222222223,13.25,13.5,13.25,13.5,-117.49864894108465,35.64693625460091,6.3690991810731425,16.687608387000374
Region_A,82,16.25,-3.25,4.401445828798504,-3.8179622609326787,0,0.0,,,,,,-117.49517239231187,35.65043707637543,5.967346502119128,16.520966107018165
Region_A,83,16.75,-3.25,4.716103415574368,-3.4293871676953627,0,0.0,,,,,,-117.49169553995341,35.65393779561551,5.581489422578907,16.367906663364156
Region_A,84,17.25,-3.25,5.030761002350234,-3.0408120744580467,0,0.0,,,,,,-117.48821838395243,35.65743841229957,5.21505743711103,16.22881437357512
Region_A,85,17.75,-3.25,5.3454185891260995,-2.6522369812207307,0,0.0,,,,,,-117.48474092425202,35.660938926405976,4.872435117102525,16.10405114880464
Region_A,86,18.25,-3.25,5.660076175901963,-2.2636618879834147,1,342767.78654645046,14.941061111111113,14.75,14.5,14.75,14.5,-117.48126316079534,35.66443933791309,4.558993734189677,15.993952320632747
Region_A,87,18.75,-3.25,5.974733762677829,-1.8750867947460987,5,510238002.40972024,7.622725,13.25,13.5,7.75,7.5,-117.47778509352543,35.66793964679931,4.281147482438274,15.898822543384506
Region_A,88,19.25,-3.25,6.289391349453695,-1.4865117015087828,2,3909108.8574191895,2.8501777777777777,2.75,2.5,2.75,2.5,-117.47430672238542,35.671439853043005,4.046235740091575,15.81893187599558
Region_A,89,19.75,-3.25,6.6040489362295585,-1.0979366082714668,9,1367072339104.3616,1.2214277777777778,1.25,1.5,1.25,1.5,-117.47082804731839,35.67493995662252,3.862100925972966,15.754512151404331
Region_A,90,20.25,-3.25,6.918706523005424,-0.709361515034149,0,0.0,,,,,,-117.46734906826745,35.67843995751621,3.736257948858466,15.705753740591517
Region_A,91,20.75,-3.25,7.233364109781288,-0.3207864217968348,1,758577.5750291835,31.75988611111111,31.75,31.5,31.75,31.5,-117.46386978517562,35.681939855702474,3.674700444718577,15.672802812243317
Region_A,92,21.25,-3.25,7.548021696557154,0.06778867144048295,1,3349654.3915782725,33.53835277777778,33.75,33.5,33.75,33.5,-117.46039019798603,35.68543965115962,3.680655275412483,15.655759177466281
Region_A,93,21.75,-3.25,7.862679283333019,0.45636376467779716,0,0.0,,,,,,-117.45691030664167,35.68893934386601,3.7538011607474076,15.654674792348048
Region_A,94,22.25,-3.25,8.177336870108883,0.8449388579151149,0,0.0,,,,,,-117.45343011108561,35.692438933800005,3.8903499909950785,15.66955297018824
Region_A,95,22.75,-3.25,8.491994456884749,1.2335139511524327,0,0.0,,,,,,-117.4499496112609,35.695938420939896,4.083946981835372,15.700348331068733
Region_A,96,23.25,-3.25,8.806652043660614,1.6220890443897469,0,0.0,,,,,,-117.44646880711056,35.69943780526406,4.326941512020827,15.746967490544028
Region_A,97,23.75,-3.25,9.121309630436478,2.0106641376270646,0,0.0,,,,,,-117.4429876985776,35.702937086750794,4.611531496851768,15.80927046323163
Region_A,98,24.25,-3.25,9.435967217212344,2.399239230864379,0,0.0,,,,,,-117.43950628560506,35.70643626537844,4.9305195106056265,15.887072732601364
Region_A,99,24.75,-3.25,9.750624803988208,2.7878143241016966,0,0.0,,,,,,-117.43602456813592,35.709935341125316,5.277672076064368,15.980147916784858
Region_A,100,0.25,-2.75,-6.056172041266491,-15.937707657750932,0,0.0,,,,,,-117.61055886232377,35.54119375503201,20.947284238194946,26.127105071187408
Region_A,101,0.75,-2.75,-5.741514454490625,-15.549132564513616,0,0.0,,,,,,-117.60709176126372,35.544697866551815,20.45317864914247,25.721424276898517
Region_A,102,1.25,-2.75,-5.426856867714761,-15.1605574712763,0,0.0,,,,,,-117.60362435835788,35.548201876216716,19.959366642049144,25.3191175648675
Region_A,103,1.75,-2.75,-5.112199280938896,-14.771982378038985,0,0.0,,,,,,-117.6001566535496,35.551705784005264,19.465870559770785,24.92034834617967
Region_A,104,2.25,-2.75,-4.797541694163032,-14.383407284801669,0,0.0,,,,,,-117.5966886467823,35.55520958989598,18.972715054724187,24.52528917518196
Region_A,105,2.75,-2.75,-4.482884107387166,-13.994832191564353,1,2371373.7056616554,27.409205555555555,27.25,27.5,27.25,27.5,-117.59322033799933,35.558713293867356,18.47992739287048,24.13412224543613
Region_A,106,3.25,-2.75,-4.1682265206113005,-13.606257098327037,0,0.0,,,,,,-117.58975172714403,35.56221689589795,17.98753780659742,23.747039899511954
Region_A,107,3.75,-2.75,-3.853568933835436,-13.21768200508972,0,0.0,,,,,,-117.58628281415976,35.56572039596623,17.495579905844174,23.36424514980894
Region_A,108,4.25,-2.75,-3.5389113470595706,-12.829106911852403,0,0.0,,,,,,-117.58281359898983,35.56922379405074,17.004091158888357,22.98595220676594
Region_A,109,4.75,-2.75,-3.224253760283706,-12.440531818615087,0,0.0,,,,,,-117.57934408157763,35.57272709012995,16.51311345681946,22.612387009846742
Region_A,110,5.25,-2.75,-2.909596173507841,-12.05195672537777,0,0.0,,,,,,-117.57587426186645,35.57623028418239,16.02269377900604,22.243787755560955
Region_A,111,5.75,-2.75,-2.5949385867319754,-11.663381632140455,0,0.0,,,,,,-117.57240413979957,35.57973337618651,15.532884981026728,21.880405415480794
Region_A,112,6.25,-2.75,-2.2802809999561116,-11.274806538903139,0,0.0,,,,,,-117.56893371532036,35.58323636612084,15.04374673184219,21.522504235733322
Region_A,113,6.75,-2.75,-1.965623413180246,-10.886231445665823,0,0.0,,,,,,-117.56546298837206,35.586739253963835,14.555346633791286,21.170362207778034
Region_A,114,7.25,-2.75,-1.6509658264043812,-10.497656352428507,0,0.0,,,,,,-117.56199195889798,35.59024203969399,14.067761567777094,20.8242714984192
Region_A,115,7.75,-2.75,-1.3363082396285164,-10.10908125919119,0,0.0,,,,,,-117.55852062684141,35.59374472328978,13.581079317411891,20.48453882495849
Region_A,116,8.25,-2.75,-1.0216506528526508,-9.720506165953875,0,0.0,,,,,,-117.55504899214561,35.59724730472966,13.095400540794463,20.151485759183853
Region_A,117,8.75,-2.75,-0.706993066076786,-9.331931072716557,1,1035142.1666793432,19.89915,19.75,19.5,19.75,19.5,-117.55157705475385,35.60074978399211,12.610841178202456,19.825448941548515
Region_A,118,9.25,-2.75,-0.3923354793009213,-8.943355979479241,0,0.0,,,,,,-117.54810481460939,35.604252161055584,12.127535409960819,19.506780184471882
Region_A,119,9.75,-2.75,-0.07767789252505652,-8.554780886241925,0,0.0,,,,,,-117.54463227165546,35.60775443589853,11.645639313402265,19.195846441265946
Region_A,120,10.25,-2.75,0.23697969425080911,-8.16620579300461,0,0.0,,,,,,-117.5411594258353,35.611256608499424,11.165335414391597,18.893029614861142
Region_A,121,10.75,-2.75,0.5516372810266739,-7.777630699767293,0,0.0,,,,,,-117.53768627709216,35.61475867883669,10.686838391866608,18.598726178407432
Region_A,122,11.25,-2.75,0.8662948678025386,-7.389055606529977,0,0.0,,,,,,-117.53421282536924,35.618260646888764,10.210402279630362,18.313346578130815
Region_A,123,11.75,-2.75,1.1809524545784034,-7.000480513292661,0,0.0,,,,,,-117.53073907060976,35.62176251263412,9.736329627220298,18.037314387737805
Region_A,124,12.25,-2.75,1.495610041354269,-6.6119054200553435,0,0.0,,,,,,-117.52726501275691,35.625264276051155,9.264983243799987,17.771065183422486
Region_A,125,12.75,-2.75,1.8102676281301329,-6.223330326818028,0,0.0,,,,,,-117.52379065175391,35.62876593711832,8.796801373561948,17.51504510941404
