origin_time,latitude,longitude,depth_km,magnitude,event_id,time_since_M1_days,time_before_M3_days,distance_to_M1_km,distance_to_M2_km,distance_to_M3_km,along_axis_km,perpendicular_distance_km,axis_length_km,axis_fraction,nearest_endpoint,in_M1_core_30km,in_M3_core_30km,in_M1_extended_60km,in_M3_extended_60km,in_local_union_60km,in_corridor_20km,in_corridor_30km,off_corridor_local,M2_related_100km,M2_ambiguous_overlap,spatial_category,window__pre_M1_baseline_14d,window__pre_M1_baseline_7d,window__M1_related_primary,window__M1_related_sensitivity_narrow,window__M1_related_sensitivity_broad,window__full_M1_to_M3,window__middle_primary,window__pre_M3_primary,window__pre_M3_sensitivity_42d,window__pre_M3_sensitivity_28d,window__post_M3_7d,window__post_M3_14d
2025-11-13 00:16:45.700000+00:00,39.384591,143.453467,14.88,1.4,evt_006462,3.675769212962963,158.31680972222222,4.990918162088686,201.9952202340934,56.849120300936676,0.7715274752621275,4.91739275367726,57.16418144737492,0.013496694183793956,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 00:28:12.860000+00:00,39.57981,143.611068,7.0,1.5,evt_006463,3.683722453703704,158.30885648148148,21.69480737154135,190.85040880742073,48.5651172148832,12.048850160389954,17.91687450431251,57.16418144737492,0.21077622132107443,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 01:05:38.850000+00:00,39.445329,143.473926,11.62,1.3,evt_006465,3.7097177083333333,158.28286122685185,5.593159081213941,196.9966622307086,51.78669248833029,5.566568123859395,0.10160480155693019,57.16418144737492,0.09737860287536788,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 01:14:15.860000+00:00,39.725623,143.3632,12.7,1.5,evt_006466,3.7157016203703703,158.2768773148148,38.03795738954967,165.48672682797826,21.861131835468765,36.92950352714861,8.2923957930731,57.16418144737492,0.646025231046923,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 01:32:42.540000+00:00,39.357544,143.36154,12.7,1.2,evt_006468,3.7285104166666665,158.2640685185185,13.443935156940329,200.9678164184851,56.64782101903252,2.364400093077097,13.196234384287616,57.16418144737492,0.04136156651265535,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 01:53:41.430000+00:00,39.193901,143.365153,11.39,1.5,evt_006469,3.743080902777778,158.24949803240742,26.16145876711105,217.5133728091797,74.24421476517443,-13.198651284717018,22.432259954865533,57.16418144737492,-0.2308902349431459,M1,True,False,True,False,True,False,True,True,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 02:36:05.330000+00:00,39.539705,143.30944,8.22,1.4,evt_006472,3.7725241898148147,158.22005474537036,22.847979571405993,180.93098252303676,36.05564994303947,21.85290599072598,6.423739209942647,57.16418144737492,0.38228319618017553,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 02:41:37.060000+00:00,39.318632,143.766992,11.62,1.4,evt_006473,3.7763636574074075,158.2162152777778,24.198308087011107,222.3439012639962,78.22787028513821,-19.549752280596174,14.134291231555494,57.16418144737492,-0.341993041544618,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 02:50:51.480000+00:00,39.854687,143.596338,13.77,2.1,evt_006474,3.7827805555555556,158.20979837962963,50.91464716492237,166.11369780550362,37.53239288973844,38.5805598863518,32.798878819261056,57.16418144737492,0.6749079390189271,M3,False,False,True,True,True,False,False,True,False,False,off-corridor_local,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 02:53:56.390000+00:00,39.850989,143.591829,14.74,2.3,evt_006475,3.7849207175925925,158.20765821759258,50.451131933041644,166.16853775076993,37.13539660135479,38.43552270923291,32.255143275500146,57.16418144737492,0.6723707352412013,M3,False,False,True,True,True,False,False,True,False,False,off-corridor_local,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 03:10:22.990000+00:00,39.592257,143.613932,4.93,1.6,evt_006476,3.796339699074074,158.1962392361111,23.059584823427013,189.87051661202182,47.94372471223714,13.091306387194598,18.848451161575994,57.16418144737492,0.22901239999817705,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 03:20:18.650000+00:00,39.2243,143.35319,11.02,2.0,evt_006477,3.803233912037037,158.18934502314815,23.780830447313583,214.01120787563184,70.71579199810255,-9.799272263541571,21.54060272762586,57.16418144737492,-0.1714232936679542,M1,True,False,True,False,True,False,True,True,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 03:41:54.720000+00:00,39.588672,143.397282,10.37,1.0,evt_006478,3.8182347222222224,158.17434421296295,22.79221523857974,179.93752444773352,34.86943642912884,22.506813249283233,2.8294695621914876,57.16418144737492,0.39372230441194894,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 03:46:15.170000+00:00,39.592993,143.400049,10.97,1.5,evt_006479,3.821249189814815,158.17132974537037,23.13531723495979,179.64972424855785,34.62364938670082,22.78890008637371,3.282241947366286,57.16418144737492,0.39865698256089027,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:07:26.050000+00:00,39.335372,143.584489,11.68,1.6,evt_006480,3.835958449074074,158.1566204861111,9.96291948085723,212.35748113760857,67.19708311484565,-9.758653048526952,1.7872121884188172,57.16418144737492,-0.17071272257280062,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:16:44.820000+00:00,39.726005,143.356396,12.56,1.5,evt_006481,3.8424256944444446,158.15015324074074,38.270921930306145,165.13432187762297,21.3696038262279,37.271747789194585,7.818023327408456,57.16418144737492,0.6520122714169673,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:27:36.600000+00:00,39.343132,143.579801,10.77,1.6,evt_006482,3.8499694444444446,158.14260949074074,9.055829776662465,211.40996370307386,66.25373796620296,-8.817322432898855,1.8955658748347952,57.16418144737492,-0.15424558192993704,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:28:11.220000+00:00,39.431051,143.30446,10.42,1.7,evt_006483,3.8503701388888887,158.1422087962963,17.69626365745117,191.46358435723778,47.40801511991795,11.85168633837207,13.094685975476125,57.16418144737492,0.20732714154724105,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:36:17.500000+00:00,39.371965,143.629053,10.8,1.0,evt_006484,3.8559983796296295,158.13658055555555,11.008092666642526,210.89534707990822,66.08367349341472,-8.32102292123299,7.163714876801691,57.16418144737492,-0.145563580384568,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:40:33.780000+00:00,39.115458,143.266618,3.16,2.0,evt_006485,3.8589645833333335,158.13361435185186,37.99374533665816,222.19696188104172,81.33373473086795,-16.14517355156463,34.17695333935534,57.16418144737492,-0.28243513932632447,M1,False,False,True,False,True,False,False,True,False,False,off-corridor_local,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:42:44.140000+00:00,39.141581,143.646924,14.48,2.1,evt_006486,3.8604733796296298,158.13210555555557,31.362438537030375,233.70605443694242,88.50494875712313,-30.80690427265435,4.906183866019237,57.16418144737492,-0.538919713230129,M1,False,False,True,False,True,True,True,False,False,False,corridor_noncore,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:52:59.510000+00:00,39.1026,143.559473,18.27,1.7,evt_006488,3.8675957175925926,158.1249832175926,33.5969577323165,233.96280551544012,89.18022438313967,-30.538632902872003,13.551157061371827,57.16418144737492,-0.534226715569884,M1,False,False,True,False,True,True,True,False,False,False,corridor_noncore,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 04:55:49.820000+00:00,39.406523,143.756169,17.38,1.5,evt_006489,3.869566898148148,158.12301203703703,21.41420227631963,213.76936300571393,70.55613604518891,-10.791133315816658,18.446632940012098,57.16418144737492,-0.18877438708277358,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:04:57.670000+00:00,39.629822,143.447559,11.5,1.4,evt_006490,3.8759077546296297,158.11667118055556,25.84070441118998,178.35308709989684,34.26257211591705,24.116120618168594,8.88744044302463,57.16418144737492,0.4218746775963158,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:11:24.030000+00:00,39.337508,143.59471,12.66,1.8,evt_006491,3.880379513888889,158.1121994212963,10.405402562534524,212.60594367094117,67.48062563016572,-10.017751317177336,2.657126694691775,57.16418144737492,-0.17524525084645234,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:16:35.230000+00:00,39.130485,143.518294,7.86,1.8,evt_006492,3.8839813657407407,158.10859756944444,30.20674225830773,229.5888322476746,84.97514320891928,-26.060634931802948,14.93759097681643,57.16418144737492,-0.455890984038567,M1,False,False,True,False,True,True,True,False,False,False,corridor_noncore,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:24:47.930000+00:00,39.716288,143.440723,13.32,2.5,evt_006494,3.8896839120370372,158.10289502314814,35.406090798132944,170.04489400504315,27.986545792915155,32.5611511615677,13.408025636515811,57.16418144737492,0.5696075818306494,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:56:24.350000+00:00,39.477608,143.355094,12.7,1.8,evt_006496,3.9116332175925925,158.08094571759258,15.519390319127448,188.86743509242822,43.92385279303951,13.953774253957999,6.696777960615016,57.16418144737492,0.24409995736235246,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 05:57:13.490000+00:00,39.536841,143.275033,8.18,2.1,evt_006497,3.9122019675925928,158.0803769675926,24.92556646772878,179.83321597136754,35.403277769441225,23.132268744983943,9.100981529004212,57.16418144737492,0.4046636925305998,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 06:01:13.740000+00:00,39.136772,143.575895,1.83,1.4,evt_006498,3.914982638888889,158.0775962962963,30.082433714616542,231.24740133695465,86.26402295065608,-28.061979663319647,10.36896745642455,57.16418144737492,-0.4909014517972828,M1,False,False,True,False,True,True,True,False,False,False,corridor_noncore,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 06:03:06.230000+00:00,39.539311,143.58986,6.39,1.4,evt_006499,3.9162846064814816,158.0762943287037,16.843617204908284,193.49677887386068,50.0459728979126,9.19221480360423,14.018117198099661,57.16418144737492,0.16080375107035408,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 06:32:04.210000+00:00,39.549532,143.415495,11.17,1.6,evt_006500,3.936400115740741,158.05617881944445,18.187961641198843,184.471711293685,39.328705552579095,18.00346567815141,1.8865032287623125,57.16418144737492,0.31494312036507194,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 06:42:48.750000+00:00,39.219934,143.42111,11.3,2.0,evt_006501,3.9438600694444443,158.04871886574074,21.5512425889995,216.95591903112748,72.78467982413923,-13.267696803956081,16.837331573496645,57.16418144737492,-0.23209808079155758,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 06:49:51.620000+00:00,39.613851,143.246533,14.38,2.6,evt_006503,3.9487543981481483,158.04382453703704,32.469209480073395,171.11749793498674,26.4992876557516,31.662641293193744,6.710343733350079,57.16418144737492,0.5538895247252377,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:07:15.970000+00:00,39.41228,143.668001,8.54,1.7,evt_006504,3.9608417824074076,158.03173715277777,13.879591076858434,208.95623931747073,64.79533957853259,-6.280301850468683,12.346435502383548,57.16418144737492,-0.1098642837429641,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:12:52.920000+00:00,39.360425,143.773796,19.97,1.1,evt_006505,3.964741666666667,158.0278372685185,23.391723896963963,218.8375705579587,75.23252674793848,-15.922916844457271,17.056979662191434,57.16418144737492,-0.27854709787309445,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:22:49.180000+00:00,39.491825,143.405615,9.98,3.9,evt_006506,3.971642824074074,158.0209361111111,13.249465811768808,189.58644471976805,44.373172639620186,13.017438992678255,2.184497428337383,57.16418144737492,0.22772020281025188,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:34:08.940000+00:00,39.7571,143.435726,11.8,1.5,evt_006507,3.979510416666667,158.0130685185185,39.9550000663623,166.0855081503252,25.61462469206911,36.62690820373351,15.412542297433994,57.16418144737492,0.640731788269409,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:36:10.180000+00:00,39.223417,143.740055,9.23,1.5,evt_006508,3.9809136574074073,158.01166527777778,28.219235044120826,229.963156057526,85.03739465503475,-27.29779674009015,6.641100075186914,57.16418144737492,-0.4775332393278538,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:42:36.570000+00:00,39.634827,143.536035,9.42,1.4,evt_006509,3.985385763888889,158.0071931712963,26.008702144186763,182.1412782215872,39.76260235572613,20.604233360071625,15.634864065754378,57.16418144737492,0.3604395766436328,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:43:37.810000+00:00,39.63372,143.53457,8.68,1.5,evt_006510,3.9860945601851854,158.006484375,25.874391344102072,182.16986109691248,39.732402100633294,20.566003457384177,15.463687201217272,57.16418144737492,0.35977080291645813,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 07:57:36.790000+00:00,39.420142,143.662077,13.37,3.8,evt_006512,3.995804976851852,157.99677395833334,13.474589378610506,207.94656377342164,63.806698497813805,-5.273731269261181,12.370508570664327,57.16418144737492,-0.09225586959757577,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:08:35.320000+00:00,39.412992,143.669759,10.95,1.6,evt_006513,4.003426851851851,157.98915208333332,14.036723446229834,208.97417517758467,64.83870213411994,-6.292435231641677,12.516064883614158,57.16418144737492,-0.11007653870517613,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:09:14.330000+00:00,39.715161,143.427897,12.33,1.8,evt_006514,4.003878356481481,157.9887005787037,35.47608178119182,169.5262170409412,27.107702549487495,33.03247496387724,12.406575049219555,57.16418144737492,0.5778526715070132,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:10:18.160000+00:00,39.539539,143.562126,12.5,2.5,evt_006515,4.004617129629629,157.98796180555556,16.008924741571715,192.14188393646674,48.29842553529041,10.462167850234414,12.007357528432033,57.16418144737492,0.18301963896510678,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:15:26.460000+00:00,39.338619,143.405078,17.78,1.0,evt_006516,4.008185416666667,157.98439351851852,11.24407695029128,204.54140463380796,59.874026968492416,-1.3765689458635313,11.117503210469447,57.16418144737492,-0.024080970128659923,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:24:18.440000+00:00,39.418616,143.650993,9.81,1.1,evt_006517,4.014342592592593,157.9782363425926,12.507846350734885,207.56129360759303,63.293516635262854,-4.9183765376539865,11.473024645832211,57.16418144737492,-0.08603948159708752,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:28:49.490000+00:00,39.539026,143.575895,8.58,1.9,evt_006518,4.017479745370371,157.9750991898148,16.343996824435575,192.84894992764106,49.18998022386589,9.794053173992628,12.982422944845334,57.16418144737492,0.17133199367175383,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:30:57.120000+00:00,39.545569,143.574577,6.36,2.1,evt_006519,4.018956944444445,157.97362199074075,16.985223847878448,192.18343563255027,48.61039341661815,10.469145568668415,13.266066849066137,57.16418144737492,0.18314170348623396,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:41:08.140000+00:00,39.721322,143.380339,12.68,1.1,evt_006520,4.0260289351851855,157.96655,37.1300474939087,166.68990608453197,23.330053169550105,35.75319440223558,9.293501389450105,57.16418144737492,0.6254475004623271,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:43:11.560000+00:00,39.527568,143.518424,12.34,1.9,evt_006521,4.027457407407407,157.96512152777777,13.996922228947568,191.19868512812323,46.67923666109083,11.302904082231564,8.123103109711092,57.16418144737492,0.19772703458785576,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:57:42.440000+00:00,39.790385,142.930941,24.3,1.6,evt_006522,4.037537037037037,157.95504189814815,65.5837308988914,141.8173181902757,20.14246949601097,62.483158988060666,19.49384624103082,57.16418144737492,1.0930473839738677,M3,False,True,False,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 08:59:30.630000+00:00,39.360132,143.418604,14.26,2.9,evt_006523,4.0387892361111115,157.95378969907406,8.910347871006852,202.96002065492618,58.08005553286273,0.03911733259826011,8.88153247353316,57.16418144737492,0.0006842979573541405,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 09:03:56.190000+00:00,39.491199,143.415771,4.95,1.6,evt_006524,4.041862847222222,157.95071608796297,12.63883929843715,190.07964397702048,44.85711802677343,12.501335621771645,1.4796643941579335,57.16418144737492,0.21869176301037943,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 09:10:37.180000+00:00,39.439433,143.657178,13.21,2.2,evt_006525,4.046503935185185,157.946075,13.554960942972665,205.93024865389887,61.95180595486173,-3.2377223097152426,13.132853913139737,57.16418144737492,-0.056639004141008725,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 09:14:09.350000+00:00,39.436414,143.649398,4.8,1.8,evt_006526,4.048959606481482,157.9436193287037,12.816637128140208,205.8370665490728,61.73857872921519,-3.171608987546265,12.389821427701525,57.16418144737492,-0.055482452599553686,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 09:21:06.440000+00:00,39.115202,143.271419,5.28,2.1,evt_006527,4.053787037037037,157.93879189814814,37.7942062555874,222.37690335219781,81.41068610595498,-16.385391325458652,33.8414430359191,57.16418144737492,-0.2866373821961042,M1,False,False,True,False,True,False,False,True,False,False,off-corridor_local,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 09:42:44.700000+00:00,39.347542,143.35555,11.88,1.4,evt_006529,4.068813194444444,157.92376574074075,14.357375922597575,201.73305400353584,57.55305130968699,1.6927647891400408,14.214007354452761,57.16418144737492,0.02961233321775791,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:16:29.830000+00:00,39.544702,143.570345,10.21,1.6,evt_006530,4.092252199074074,157.9003267361111,16.773415552566078,192.05951144024706,48.410825634568845,10.578063505913152,12.906889836846588,57.16418144737492,0.1850470563573322,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:19:16.530000+00:00,39.130688,143.333268,5.66,1.3,evt_006531,4.094181597222223,157.89839733796296,33.67238738957218,222.827679983023,80.52775918741897,-17.71225163010504,28.428790938471884,57.16418144737492,-0.30984877560804147,M1,False,False,True,False,True,False,True,True,False,False,off-corridor_local,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:20:10.960000+00:00,39.616565,143.464958,13.04,2.6,evt_006532,4.0948115740740745,157.8977673611111,24.129619222205374,180.40217502492348,36.35834033441857,22.085259992799024,9.387612590174284,57.16418144737492,0.3863478743788295,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:21:56.740000+00:00,39.773035,143.10319,12.2,1.5,evt_006534,4.096035879629629,157.89654305555555,53.84744056444406,149.747100259654,8.940585851472541,53.096255093534836,7.930503635974574,57.16418144737492,0.9288378447684937,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:30:28.920000+00:00,39.336983,143.615706,12.06,1.7,evt_006535,4.101963888888889,157.8906150462963,11.814694720951552,213.5930407947072,68.54484034740673,-11.01233174699043,4.1589136315478505,57.16418144737492,-0.192643915615731,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:58:19.350000+00:00,39.472636,143.354867,13.31,1.9,evt_006536,4.121297569444445,157.87128136574074,15.244088419888527,189.34508148773875,44.42718388756066,13.49607927433195,7.0019755042387,57.16418144737492,0.23609328311219463,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 10:59:32.660000+00:00,39.401156,143.657552,9.66,1.8,evt_006537,4.122146064814815,157.87043287037037,12.936084307868054,209.49254274285275,65.12251929431069,-6.856798395096298,10.93811622549789,57.16418144737492,-0.11994920982833691,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:01:14.930000+00:00,39.489441,143.397868,4.3,1.4,evt_006538,4.123329745370371,157.8692491898148,13.503726093428627,189.48901095908965,44.293630039258865,13.141826466529952,2.8882590003366966,57.16418144737492,0.2298961715847931,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:08:34.280000+00:00,39.421452,143.651969,4.22,1.7,evt_006539,4.128414814814815,157.86416412037036,12.640657166627813,207.3445838470765,63.114834046972376,-4.695417619816945,11.70888564912385,57.16418144737492,-0.08213915604021244,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:09:07.130000+00:00,39.593123,143.397591,13.02,1.1,evt_006540,4.1287950231481485,157.86378391203704,23.233000001273652,179.52798564679847,34.48621915464712,22.91178565904736,3.1104066145848446,57.16418144737492,0.400806677869425,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:11:21.910000+00:00,39.629964,143.45249,13.62,3.0,evt_006541,4.1303549768518515,157.86222395833335,25.776104980382964,178.5707454876228,34.558749672724446,23.9075063497283,9.255542436670279,57.16418144737492,0.41822528976011736,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:13:32.330000+00:00,39.225859,143.736751,9.81,1.7,evt_006542,4.131864467592592,157.8607144675926,27.825952964226992,229.58204626143325,84.65066855939273,-26.919245155582065,6.541739373214572,57.16418144737492,-0.4709110578337205,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:20:57.390000+00:00,39.403271,143.662809,13.49,1.8,evt_006543,4.137015625,157.85556331018518,13.387979248537498,209.5445125506676,65.24334470555623,-6.894409558206834,11.444544650280545,57.16418144737492,-0.12060715965212929,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 11:27:13.540000+00:00,39.769218,143.383659,12.38,1.5,evt_006544,4.141369212962963,157.85120972222222,42.17858736377131,162.4298145411859,20.98505397223886,40.11122032830266,12.31621894196269,57.16418144737492,0.7016845043994702,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 12:10:36.120000+00:00,39.38877,143.839388,20.77,2.2,evt_006545,4.171491666666666,157.8210872685185,28.599857549377468,219.5540911492776,77.17784549249973,-16.208117465568023,23.48927398348778,57.16418144737492,-0.2835362469151971,M1,True,False,True,False,True,False,True,True,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 12:16:08.160000+00:00,39.484399,143.399495,7.67,1.2,evt_006546,4.175334722222222,157.81724421296298,13.006536127984049,190.04589776238004,44.85522048898699,12.594082649736585,3.0622173541592614,57.16418144737492,0.2203142305349135,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 12:40:23.230000+00:00,39.427417,143.624365,8.61,1.5,evt_006548,4.192175810185185,157.800403125,10.470978774580203,205.4880726283456,61.04864037432296,-2.8914089869131687,10.040653862598946,57.16418144737492,-0.05058078177109886,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 12:52:08.260000+00:00,39.251888,143.379313,11.17,1.2,evt_006549,4.2003358796296295,157.79224305555556,19.98088433957813,212.1902150182026,68.33001333965197,-8.378945780095787,18.032655447155033,57.16418144737492,-0.14657685228659148,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 13:08:00.910000+00:00,39.33348,143.601025,12.56,1.9,evt_006550,4.211361921296296,157.7812170138889,11.107702287003878,213.26999336246953,68.15463765937956,-10.681106596739154,2.884157257337563,57.16418144737492,-0.18684963776787622,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 13:14:27.830000+00:00,39.259294,143.355599,9.17,1.6,evt_006551,4.215840162037037,157.77673877314814,20.527277872192908,210.57070762410785,66.99391543137747,-6.61444032776333,19.333347508887552,57.16418144737492,-0.11570952579549404,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
2025-11-13 13:26:59.120000+00:00,39.562113,143.436133,8.14,1.6,evt_006553,4.224535648148148,157.76804328703705,18.813941816285986,184.19240064907572,39.22795435169243,18.258403955607797,4.12298481763922,57.16418144737492,0.3194028759498008,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,True,True,True,True,False,False,False,False,False,False
